,Plain top-3 (no overlay),Top-3 + abs-mom overlay,Top-3 + overlay + band(4),Top-2 + overlay,Top-4 + overlay,Top-3 + overlay + band(5),SPY buy & hold,Equal-weight sectors
2022-05-11,3.231514360374091,2.9666144521916857,2.937253360051784,3.279384491124397,2.9139261065764064,3.520305288215139,3.873912028128283,3.573267209089005
2022-05-12,3.2330413580635384,2.9680162758906694,2.938641309661144,3.2981445229071884,2.922066525195226,3.5219687491940443,3.8698671427531677,3.5765744020432684
2022-05-13,3.333210742684248,3.0599743831257378,3.029689291733994,3.3967752448902355,2.997490426589367,3.631089976913645,3.9623879557901174,3.6526995506885953
2022-05-16,3.3471133744941235,3.0727373616711593,3.042325952891332,3.4321640656273864,3.012403517273564,3.646235046012068,3.9463104692703443,3.6490983834226878
2022-05-17,3.403663289040048,3.124651657896884,3.093726444421696,3.470632557525291,3.0609159583831396,3.7078386599910838,4.02748723336045,3.7125634350985406
2022-05-18,3.2905260463153505,3.020788718754831,2.9908914546054537,3.376101330979536,2.9648566043119553,3.584590674853947,3.8651330673366093,3.5806569921797653
2022-05-19,3.272553633557091,3.0042895751696435,2.974555605874667,3.3664041982454966,2.954367648651189,3.565012120461398,3.8414601388793037,3.5666770423404475
2022-05-20,3.291945975977627,3.0220922512128197,2.9921820857790915,3.3921775211863814,2.976538229643246,3.5861374994512003,3.8431376676243247,3.568976100486087
2022-05-23,3.3615646702109268,3.086004027990848,3.05546131673863,3.461053399673518,3.03013449959004,3.6619778114960297,3.9150433745627637,3.632196384175128
2022-05-24,3.362596100285717,3.0869509076964805,3.056398825013384,3.4865130114034706,3.033102947423564,3.663101417441042,3.885156254547143,3.623237277980462
2022-05-25,3.4067268152230445,3.127464054821555,3.0965110065715518,3.534593779755272,3.062632464725604,3.711175964492909,3.9194814905353335,3.6546838972907527
2022-05-26,3.4453102174425134,3.1628846242123565,3.1315810125108867,3.5542453658967434,3.0919173502807746,3.7532074518154053,3.9977975259480933,3.7150754193450903
2022-05-27,3.535717324127362,3.245880705727853,3.2137556675700987,3.6350244384025365,3.1656534016076554,3.851693975551001,4.095940292733567,3.795570569752268
2022-05-31,3.490893393686439,3.2047311686932467,3.173996377548654,3.5812703777669683,3.124935725524234,3.8040423698632626,4.072958786770407,3.7632924609075027
2022-06-01,3.492807163060892,3.2064880588850504,3.1780329144110113,3.6075391077685834,3.1177404415761063,3.8088801690997514,4.040014163317805,3.7357028013044244
2022-06-02,3.5136179207577505,3.2255928771404188,3.1975439212990926,3.61383503643778,3.143372508767316,3.8322641582580115,4.11694990511679,3.79693134480014
2022-06-03,3.51187613506351,3.223993872451931,3.193216675044363,3.6291881107511768,3.1323094728534038,3.827077943108473,4.049384724075639,3.7524017515631582
2022-06-06,3.5161767503314136,3.2279419494165653,3.193590506919336,3.6350846587922057,3.132900245185985,3.8275259815188702,4.0617139225079155,3.7634994413234226
2022-06-07,3.5649440791074483,3.2727116289562286,3.2445926475578193,3.700752711940232,3.1746515732188776,3.888652170986155,4.1006746870719395,3.8015969343188125
2022-06-08,3.5303812778672032,3.24098207611102,3.2007341795957656,3.669446871994712,3.132719916473303,3.8360876905774544,4.056091968759393,3.7541062140635217
2022-06-09,3.4582617338798918,3.174774454043246,3.1271030231500347,3.5849166217933806,3.06681040872503,3.7478405706869413,3.9596264117971263,3.668555690096319
2022-06-10,3.4243905886075963,3.143679859413178,3.0767846185494436,3.5402480405972407,3.0264030626411995,3.6875338405222386,3.8448136017602734,3.5782453429794714
2022-06-13,3.2870383111001344,3.0175868868763303,2.9265486489753294,3.3661555993330565,2.8992072954264883,3.5074756659824167,3.6988335195438236,3.4366540840405806
2022-06-14,3.249277690327629,2.9829216523098108,2.897308677389327,3.3280057693374414,2.8689090583210204,3.472431488996728,3.6876878399656867,3.4154277699879985
2022-06-15,3.23228247882492,2.967319604960049,2.902155889410145,3.3001699332336645,2.8732225599505927,3.478240884380204,3.7402611443441085,3.44876551246927
2022-06-16,3.1418878036545643,2.8843349358990378,2.8047674815229184,3.1738116921336053,2.7957501239300755,3.3615206409177154,3.616473555521393,3.3410915817755535
2022-06-17,3.0717185883627365,2.8199177664331443,2.7500227652899323,3.0718438408773325,2.7527037320660845,3.295908965507658,3.624268961436707,3.331943164559065
2022-06-21,3.1705535698526197,2.9106508567964013,2.8312051482524887,3.1797711835190654,2.831917334074162,3.3932062487246415,3.715505157404276,3.4095885890748674
2022-06-22,3.1393629347458694,2.8820170403989365,2.8189974745637874,3.132985537590531,2.8223745077475657,3.378575322149624,3.7087685719135766,3.4021170102087495
2022-06-23,3.148686686537863,2.890576487682833,2.8270615616552344,3.1143865970475955,2.8427033382066376,3.3882401501207964,3.7451240641737824,3.4247418086270778
2022-06-24,3.2018970335245642,2.9394249738020806,2.8768674060103296,3.1623520766657607,2.8942776810365833,3.4479325755859835,3.86419607504519,3.5217377865031305
2022-06-27,3.2359227767699372,2.970661493402941,2.9070493219880666,3.219557074029066,2.9144503952528233,3.484105675213664,3.849436373463521,3.5187753781958073
2022-06-28,3.243402348360935,2.9775279351709694,2.9139868700096465,3.2545656994497425,2.909320866708903,3.492420343372622,3.770781005239981,3.4686403528702896
2022-06-29,3.2157863826913773,2.9521757585347945,2.876165986783969,3.2011681068357003,2.8861497266720675,3.44709192293906,3.7677101070867853,3.4569785967766395
2022-06-30,3.207838948769118,2.944879806946053,2.8680048007780985,3.1877782521751374,2.8806242751182713,3.437310721683045,3.737100310239184,3.4363837518719174
2022-07-01,3.2654703547116437,2.9977869404763,2.9195308130120288,3.2507195599629073,2.9275252403361365,3.4990647725302435,3.7766258853369394,3.481134908293979
2022-07-05,3.1780884272209096,2.9175680523496914,2.841406009508152,3.1308443944804716,2.8644620842276036,3.405432005723019,3.783758252799611,3.4586952794383783
2022-07-06,3.1743827576956583,2.9141661510914267,2.83809291363325,3.1206838132117958,2.8668520860180773,3.401461252267629,3.796537130990534,3.4641662966485223
2022-07-07,3.211286150744842,2.9480444282536995,2.8710868108083782,3.1741469938874367,2.8947949274782,3.441004518192221,3.8533980202450135,3.507567873632496
2022-07-08,3.2054045343211697,2.9426449509997306,2.8658282849257435,3.168250343631914,2.8930238118408966,3.434702162146051,3.8502282563292787,3.4988035198650502
2022-07-11,3.20046417449805,2.9381095718505574,2.8614113001841264,3.1630943166441505,2.8878434665890174,3.429408395201954,3.806245429950075,3.46750425694097
2022-07-12,3.1716837041999324,2.9116883495981565,2.835679794238254,3.124831361009975,2.859137723786849,3.3985691228099406,3.7725650538710926,3.4429915916300717
2022-07-13,3.166357704555971,2.9067989430369816,2.8309180238402467,3.115787768271879,2.848531105809939,3.392862129418987,3.7527520361364086,3.428714481529237
2022-07-14,3.1478076512709015,2.8897695103848418,2.814333138275252,3.0868120197036943,2.833959930197833,3.3729851037755934,3.7436385263611758,3.404632712032281
2022-07-15,3.169793931770555,2.909953489227709,2.833990221760835,3.114284803650457,2.8660077446710095,3.3965441660908593,3.8151612082002293,3.462194792921304
2022-07-18,3.167961860948043,2.90827160043707,2.8323522380595816,3.127232882696221,2.8493307567247443,3.39458103864535,3.783659387037072,3.445768679827716
2022-07-19,3.218227568104236,2.9544168304034732,2.8772928637396156,3.185377124088482,2.895370517363713,3.4484424877082023,3.8858907314862656,3.535319176928014
2022-07-20,3.207408324819988,2.944484482931215,2.8676197965515273,3.180070099727826,2.8808956453456287,3.4368492931821137,3.9106562860805383,3.5478324492526445
2022-07-21,3.194272269710173,2.932425241786747,2.855875357469668,3.155631340822678,2.883448490711393,3.4227735544088467,3.9504787773877266,3.5736152580258804
2022-07-22,3.2068931929575912,2.9440115784482552,2.8671592370664714,3.163845045250646,2.8889162316625647,3.4362973115203235,3.913826687839902,3.554883373119686
2022-07-25,3.2645182151032213,2.9969128514864796,2.918679541794371,3.241792467121795,2.9315449849396833,3.498044521907678,3.918581812096227,3.572290657127814
2022-07-26,3.258385233577591,2.9912826145139744,2.9131962800909306,3.236404245073025,2.9311770923117693,3.491472819434266,3.872220785745232,3.541152465222275
2022-07-27,3.2913792720446255,3.021572002224181,2.942694974455503,3.2745447664176894,2.9580032461946297,3.5268270762986504,3.972767904091297,3.6085898566469177
2022-07-28,3.353867559251872,3.0789378794100903,2.9985633364789614,3.3416341734906654,3.0048059329451213,3.5937854439185384,4.022595291645645,3.6633497056617985
2022-07-29,3.4035896265556795,3.1245840338153106,3.043017914782105,3.4285818522202165,3.0358172986611924,3.647064364019313,4.0812411862966815,3.7134049664721602
2022-08-01,3.395544387698646,3.117198294745952,3.0358249777195287,3.3950224941973626,3.0248175864375497,3.6384436114742416,4.06915468736535,3.7007682340593497
2022-08-02,3.3815006073030807,3.1043057381180836,3.023268976549018,3.3876104796173547,3.012728712823574,3.6233952135659977,4.042308805774161,3.6750429903791737
2022-08-03,3.3641928365645337,3.0884167532391027,3.007794767786771,3.350181561666094,3.008029217439225,3.604849336769138,4.105610002153538,3.7080069402065736
2022-08-04,3.319102688914125,3.0470228218639455,2.967481409792665,3.2935563250048374,2.9741397988590457,3.5565336792700317,4.102836339131589,3.6980626171609834
2022-08-05,3.3329149511230485,3.0597028387590925,2.9798304195021452,3.3183389276198363,2.9830930219790326,3.571333997409335,4.095902341037625,3.6962539023011893
2022-08-08,3.3394907598472567,3.0657396026476573,2.9857095958857554,3.329195833366811,2.989269022615383,3.5783802045888233,4.0911468978594865,3.7035735227109727
2022-08-09,3.3692112627161417,3.0930237993135923,3.012281548614931,3.376635651017104,3.006858023554255,3.61022675449253,4.074901658465212,3.700663220998694
2022-08-10,3.390463831640173,3.1125342117967763,3.0312826489433555,3.3960906177835444,3.029272186513314,3.6329996194002,4.160489430173642,3.767986534659672
2022-08-11,3.42503930399128,3.144275397052185,3.0621952422112297,3.4524773108550235,3.0474719639675576,3.6700484375353244,4.160489430173642,3.7788303313253806
2022-08-12,3.4623457163613787,3.1785236564607384,3.0955494633819356,3.4938889315844315,3.082115975580106,3.710023552644041,4.23092235617206,3.838144744482005
2022-08-15,3.4614523036040388,3.177703480251653,3.094750697571666,3.475278743528462,3.0853588077449423,3.7090662298797943,4.248357492856768,3.847547669721337
2022-08-16,3.4753216652082632,3.1904359158806876,3.107150757643231,3.4764438036058256,3.0925732693465506,3.723927732002085,4.256678800844428,3.8591999913791937
2022-08-17,3.479235545771898,3.194028960301783,3.110650006958875,3.487420764956262,3.0907204750251527,3.7281215908084726,4.226465423812428,3.8345895443889004
2022-08-18,3.517737123320663,3.229374412511106,3.1450727791151136,3.539613014416525,3.1130943865874685,3.769377366869444,4.238748378581581,3.846256828573211
2022-08-19,3.5130263441475242,3.2250497943854732,3.1408610535578965,3.5382487598064247,3.1120066907191766,3.7643296035565372,4.181787985720932,3.804943591453689
2022-08-22,3.4827135114213825,3.197221823464177,3.113759521600653,3.510396240902423,3.0817545277648266,3.7318483516613536,4.0947130815908235,3.735426952537427
2022-08-23,3.512007053829358,3.2241140592929947,3.1399497454864584,3.562253751401449,3.090860663513373,3.7632373986188536,4.084806732184388,3.7342025070287836
2022-08-24,3.533195001245352,3.2435651475466423,3.158893070222578,3.5898967811149842,3.105951548554529,3.7859410193387775,4.097883483350187,3.7508081761428405
2022-08-25,3.5549955306543115,3.2635786020443542,3.1783840808384296,3.614782959716009,3.1287323682500108,3.8093010429161884,4.155735262682763,3.800622344937919
2022-08-26,3.4939282104390004,3.2075172096121114,3.1237861504730757,3.566004927276248,3.066958147133024,3.7438652907251115,4.015067142211003,3.692815571786639
2022-08-29,3.5137130640295196,3.225680221144988,3.1414750232583115,3.598661831944681,3.075091668847689,3.7650654477341523,3.9885191335946923,3.678650956768959
2022-08-30,3.4437243265942032,3.1614287350577586,3.078900798625898,3.510628651268264,3.023456929198823,3.6900700874852275,3.944733400896938,3.6289989787964814
2022-08-31,3.4186206468524523,3.138382902417099,3.0564565689852032,3.483073962572069,3.001333754340507,3.6631706237315598,3.914718074311831,3.6034536926354983
2022-09-01,3.4133849204042233,3.133576369003693,3.0517755083618687,3.465305313985139,2.997970329056972,3.65756036120164,3.927001666924613,3.610059182886378
2022-09-02,3.406389191812872,3.127154107726689,3.045520897857612,3.4774823379025324,2.993446789628157,3.650064195316422,3.8855931774332064,3.578042757179381
2022-09-06,3.392435940666121,3.1143446593099964,3.0330458353889367,3.465924443532722,2.9843427832936205,3.6351128026389725,3.8709326605358916,3.5696076998742763
2022-09-07,3.435544653860325,3.153919582183775,3.0715876694307562,3.5008398506572234,3.012813943878092,3.681305284377264,3.940473562218755,3.6357671170756904
2022-09-08,3.4364767905299085,3.1547753079541176,3.0724210567940378,3.506790010920387,3.013514321686282,3.68230410115691,3.966230006891122,3.656296691396642
2022-09-09,3.4801962690365573,3.194910929311868,3.1115089524917616,3.556454289075098,3.0423886751577514,3.729151039116485,4.0278457014801115,3.709464508893021
2022-09-12,3.517010637299826,3.22870747939914,3.144423256047176,3.6058089381059535,3.066717130886704,3.768598911894474,4.07113582967791,3.7446467245698782
2022-09-13,3.4171692808592473,3.137050510587541,3.055158958755178,3.5122991902207015,3.0010688215619856,3.6616154347182697,3.8941131737113888,3.5994039741317807
2022-09-14,3.458197685168232,3.1747156556557212,3.0918408690398524,3.5757164830524317,3.0281758886883816,3.705578793314852,3.9089723788992257,3.6077054463431275
2022-09-15,3.3895576846452453,3.11170234522551,3.0304724979435185,3.4851076975616664,2.983070545447223,3.632028651458596,3.8645928137826067,3.5656985727884325
2022-09-16,3.363708633755571,3.087972242433744,3.007361860772787,3.4415536283976587,2.9661403104809154,3.6043304966611114,3.8351104055497673,3.534833448708665
2022-09-19,3.3870496578876983,3.1093999112593615,3.0282301681707335,3.465932813865745,2.98159841597974,3.629341213778069,3.8648511404524672,3.561427386741465
2022-09-20,3.3563826078418084,3.0812467596014836,3.0008119442006485,3.4284154968977605,2.9615007786288046,3.596480405736077,3.820487840348395,3.5129948864250853
2022-09-21,3.3203890196290677,3.048203707004375,2.9686314683600576,3.3798808740353756,2.9378943479587876,3.5579120272571725,3.753844662273376,3.4544917573591714
2022-09-22,3.3109438878091706,3.039532829689592,2.960186941114124,3.367843162616896,2.9317670993793676,3.5477912408365513,3.7223125435378273,3.4251858233848855
2022-09-23,3.2044564760849723,2.941774608816044,2.8649806627052214,3.2338713827812855,2.861741465278106,3.4336862848554186,3.6599464259189833,3.3551131392715394
2022-09-26,3.153786173152557,2.895257949376278,2.819678303581859,3.1552344530735614,2.8284704223842927,3.3793912973818894,3.6237395512244004,3.30898659091623
2022-09-27,3.127768418499648,2.8713729721305135,2.7964168348978897,3.144242772139277,2.8114343877740904,3.3515123706493366,3.614488905068871,3.2948988652271303
2022-09-28,3.1961275964414457,2.934128480108081,2.857534133379956,3.22905487573463,2.856540542083852,3.4247616013674005,3.685609107577845,3.3684201406713044
2022-09-29,3.1351864613834346,2.8781829289408156,2.8030490202858878,3.1632519953187512,2.8165082090551703,3.359461060950054,3.6086210626012583,3.3003709503604903
2022-09-30,3.0884482312517423,2.834316620560551,2.7603278257806765,3.1201274523733202,2.785142198241859,3.308259605542437,3.552818037005949,3.262782574561697
2022-10-03,3.194540699600306,2.9155140171191882,2.8394055941132166,3.254013382820515,2.84506938368317,3.403034503012087,3.646617407597802,3.349349603876315
2022-10-04,3.279645907354585,2.979155811503945,2.901386042821206,3.3589005440581805,2.8920627331621818,3.4773182213729834,3.7596133200566353,3.4488823744945623
2022-10-05,3.2728737304089255,2.9787256523795542,2.900967112842828,3.357989600277369,2.8918352603520345,3.4768161327760874,3.7508605108537636,3.4313604492859677
2022-10-06,3.2431433276962918,2.9657210769918563,2.888302017121086,3.336315310942415,2.88234047440333,3.4616369847831425,3.7121666838485963,3.391179672200214
2022-10-07,3.197197892071839,2.9379774480965035,2.861282625472164,3.2903026994479267,2.8619833317843613,3.4292541782470463,3.608621062601259,3.311856270886204
2022-10-10,3.1786147956571313,2.917646733937576,2.8414826371420734,3.256531185088682,2.8470892139206883,3.405523844128444,3.58106685565975,3.2940782993603057
2022-10-11,3.1743370528142263,2.9060573672453107,2.830195806612353,3.2371905761283064,2.838638845841797,3.391996550316697,3.5583889632641297,3.278281606502025
2022-10-12,3.155724003687307,2.884009115823172,2.8087231166987254,3.200568048723379,2.8224855804260542,3.3662614792863197,3.5466507269543865,3.2617885248836043
2022-10-13,3.2439460471535098,2.949246877752538,2.8722578708045208,3.308074325051725,2.8706623870528865,3.4424080364427434,3.640252366021161,3.346436377343945
2022-10-14,3.166059742013944,2.8954594827223548,2.8198745759739285,3.219036502123623,2.8311203255131687,3.3796265303206376,3.55729474251809,3.2680836798035924
2022-10-17,3.212045818812051,2.9274619781019187,2.851041657961105,3.271656398613317,2.8548059784709876,3.4169803538041377,3.648706664405527,3.3467420765385603
2022-10-18,3.254154978825805,2.9536466117688,2.876542751379621,3.3146608004713687,2.8742078203865353,3.4475434762223163,3.6915767725734416,3.391697804224604
2022-10-19,3.270609882596365,2.9734215794177588,2.895801500758347,3.347077565448528,2.888887431429491,3.4706251341427428,3.665415935040107,3.3697174407224546
2022-10-20,3.231642036204877,2.951395275638616,2.874350185552553,3.310469742805726,2.8727599532924053,3.444915680751635,3.63468143976298,3.3363256640156624
2022-10-21,3.3006369475237785,3.000131874954809,2.921814533836904,3.390710072233058,2.9087837511220322,3.501801817487262,3.7230090687810065,3.411581128978985
2022-10-24,3.33395708803181,3.0132982595710724,2.9346372148167075,3.4122130522906535,2.918593498438438,3.5171698317948534,3.7685657743154723,3.4412784555648743
2022-10-25,3.369552064659966,3.033084941988388,2.9539073731540633,3.44464471870442,2.9332837259739057,3.540265163379917,3.828744088285866,3.502897502358915
2022-10-26,3.393341788748567,3.0484075802570585,2.9688300195763313,3.469707143985567,2.9446830915582884,3.558149991372266,3.799898247995054,3.4971406119642863
2022-10-27,3.4070132716562362,3.0602499125454,2.9803632121281165,3.489022645668708,2.953517530577951,3.571972550666006,3.7796071664602207,3.4857169323425152
2022-10-28,3.463952798722459,3.090422103826162,3.009747769433007,3.538603068702815,2.9758619338266015,3.60719001398706,3.869526853176944,3.5546741891145937
2022-10-31,3.4580052229362437,3.090223926568248,3.0095547655196513,3.539666468827635,2.9758543911114868,3.606958698327991,3.84157590749802,3.534762647159499
2022-11-01,3.469990916528973,3.1009348638655947,3.019986097731298,3.563665518555617,2.9837075014009327,3.6194606753270544,3.8247652197263826,3.531128871170455
2022-11-02,3.410756706863295,3.0480005968014146,2.9684336602743757,3.50337307032311,2.945592654379811,3.5576749537858987,3.72877804548608,3.450622917520857
2022-11-03,3.4329632784404693,3.0678453553806295,2.987760378716747,3.543308923850756,2.9600419248895857,3.580838072794238,3.6903843239084915,3.43930628004261
2022-11-04,3.4674396722695633,3.098654960989609,3.017765710882839,3.5758064199550317,2.9824101504591183,3.6167995362946432,3.743500433215436,3.4871193429043705
2022-11-07,3.475594536797498,3.1059425027535714,3.024863014044624,3.572756521087547,2.98778890967705,3.625305671377269,3.779309293485344,3.5103430958146524
2022-11-08,3.4880148001161015,3.117041790466282,3.035672558926622,3.5867178030586357,2.9959237305687525,3.638260937180633,3.7996995597045315,3.5303027235644304
2022-11-09,3.408247029075662,3.0457578395331844,2.9662494493612197,3.483461514348431,2.9445579861953735,3.555057171699839,3.7214176489259385,3.4640012423475324
2022-11-10,3.5137662281415833,3.140054387005993,3.05808442008258,3.604358584562152,3.0127804405369,3.6651216072267037,3.9259246679565623,3.6387794587793314
2022-11-11,3.5328916227654537,3.15714567179635,3.074729543158432,3.635670404125943,3.0252422252970863,3.68507082767321,3.9639219697185495,3.6684349148435302
2022-11-14,3.5093349744411775,3.136094425893482,3.0542278323010383,3.613612876796591,3.0101560172204835,3.660499477400768,3.930202685178181,3.636439830821507
2022-11-15,3.5443256453779335,3.167363611902295,3.0846807476893576,3.6524969756879617,3.032859624298775,3.696997370480437,3.9637229625062123,3.6657505958776806
2022-11-16,3.5359691306960017,3.159895866786833,3.0774079453184036,3.6309070214730426,3.0275856538585075,3.6882808991692384,3.9334847095726695,3.6405647173198443
2022-11-17,3.51750122248722,3.1433921404645275,3.061335042712512,3.6030374370726967,3.0157851927469026,3.669017486346216,3.9214489192098645,3.6206150719698678
2022-11-18,3.545352713304042,3.16828144448925,3.085574620593606,3.6265798803041447,3.03388117809252,3.6980686793278843,3.9392540051995586,3.6438050370956643
2022-11-21,3.546073831378441,3.168925866976703,3.086202220668619,3.610411577534494,3.0344654492669707,3.698820859542571,3.9249296318948765,3.63896203897767
2022-11-22,3.6012177381707464,3.218204861422332,3.134194805056689,3.681699616243885,3.070178531965756,3.756340088531879,3.9777478682269445,3.687477862598569
2022-11-23,3.605865305074959,3.2223581294256496,3.138239653523623,3.68250955015578,3.0732999776713963,3.7611878492466464,4.002815122857868,3.7063999953298663
2022-11-25,3.6093809097947833,3.2254998267688166,3.1412993380110996,3.6866901053451717,3.075690133607156,3.764854888538532,4.0019189525587215,3.7100381245065477
2022-11-28,3.5599100296042234,3.1812904957304298,3.098244075328318,3.6177875409304794,3.0438816154701693,3.713253051608463,3.9380602808473495,3.649622407320462
2022-11-29,3.5636291310466923,3.1846140465991857,3.101480866121864,3.630554081531246,3.0464053697665343,3.717132353238461,3.9312969059242198,3.6564953688685295
2022-11-30,3.6234728800023834,3.238093024494249,3.1535637949334157,3.683652819135902,3.084399989003591,3.779553869956993,4.0551345654718345,3.749884789339281
2022-12-01,3.6130060980370606,3.228739452715676,3.144454394712023,3.6692390968239055,3.0799363238749464,3.768636231659944,4.052150732974036,3.74817230894105
2022-12-02,3.605578331761039,3.2221016775859934,3.1379898962650876,3.666679088275854,3.0771912269307595,3.7608885145654933,4.047475658093188,3.7478412711271436
2022-12-05,3.5481239045270514,3.1707579015419,3.087986430644111,3.5893803325295153,3.0330785392019783,3.700959239533017,3.9746645321229774,3.6807931635052555
2022-12-06,3.517599948527109,3.143480366349386,3.0614209654930384,3.531488425651054,3.0077672390122987,3.669120465007429,3.9173708659660273,3.635149412664139
2022-12-07,3.514376974655216,3.1406001766644294,3.0586159621023654,3.535082692352431,3.01197754655126,3.665758661628822,3.9107063568054365,3.629945579987419
2022-12-08,3.523535256697947,3.148784415978758,3.066586554854181,3.537187286803799,3.024757831235871,3.6753114364067967,3.941342943085468,3.650537687718751
2022-12-09,3.480750084252773,3.1105497242797795,3.0293499657444,3.481484093934408,2.9875141207666727,3.6306832938907063,3.9118991243922006,3.623920834049665
2022-12-12,3.5494154866103704,3.171912115488867,3.0891105142597546,3.5444212743868735,3.039505325002176,3.702306456477379,3.9682982148590775,3.6731537710076765
2022-12-13,3.5727482626557534,3.1927632993825332,3.1094173856532454,3.574328890219352,3.0567864683565213,3.726644291178962,3.9983380984239125,3.704472362513806
2022-12-14,3.5634209112108994,3.1844279722941824,3.1012996492182783,3.5624262470651824,3.052052038175982,3.716915164339237,3.972774601449404,3.6809921469075206
2022-12-15,3.521308424050193,3.146794421434241,3.0646485083866364,3.520899254219656,3.01091140524455,3.6729886830068703,3.8755943407005224,3.603224379244822
2022-12-16,3.480976419578889,3.1107519873751475,3.0295469488359235,3.4908538067185755,2.974069355098284,3.630919378604476,3.8298379901100903,3.561483105877121
2022-12-19,3.475362526032001,3.105735167838632,3.024661091531518,3.489520415432062,2.967678322471997,3.6250636667547296,3.797362819568643,3.531265996139015
2022-12-20,3.4916263748552674,3.1202692507944323,3.0388157675878458,3.513800851852381,2.9778943071748767,3.6420280803976794,3.802558374850989,3.5379435910845314
2022-12-21,3.541377989864013,3.1647294586812476,3.0821153580710354,3.564451990012644,3.019514869088831,3.693922744790143,3.8594160748873225,3.58767362090863
2022-12-22,3.504727770205971,3.131977227727387,3.050218112081469,3.5197419691905796,2.995058505493184,3.6556938179758114,3.804357412807389,3.546307089135724
2022-12-23,3.559160914594539,3.180621053963447,3.097592109092883,3.584030091769801,3.030255116606427,3.7124716684913106,3.8262415088063633,3.5761903568143545
2022-12-27,3.584784849231103,3.2035197168635263,3.1198930108050424,3.6116671146118127,3.0446645869976035,3.7391993533744072,3.8111523609901683,3.5727720407625574
2022-12-28,3.5320052754913056,3.156353593306806,3.0739581415870525,3.5488597419051913,3.0060680029338283,3.684146301015754,3.7637876876884926,3.5279877830052833
2022-12-29,3.557791203757874,3.1793970207630724,3.0964000288298092,3.574923271224626,3.0307173048347273,3.711042957399802,3.831536567694878,3.5821210620739543
2022-12-30,3.5477117526583326,3.16827688452365,3.085570179664235,3.575468908644473,3.019284901556959,3.6980633568632415,3.821443967948692,3.569530408623233
2023-01-03,3.501764600586367,3.1315597326980384,3.049811515606581,3.5130191235645993,2.993166862750286,3.6552065111128127,3.8053569137744794,3.5578999904806516
2023-01-04,3.5169648776631024,3.131799898051561,3.050045411531725,3.5131201226671656,2.9934675256229664,3.6554868359473587,3.8347347156521154,3.5957936892652533
2023-01-05,3.5000562909884025,3.150762520569157,3.0685130217504955,3.5449074560535876,3.0071525308924634,3.6776203116624697,3.790967161497796,3.5580305340608485
2023-01-06,3.5768267363350956,3.170811298753629,3.088038433941233,3.5785336998076773,3.021613724188563,3.701021565610962,3.8779017400294626,3.6411560102631
2023-01-09,3.5689487824245956,3.1674363319604426,3.0847515694170866,3.572509265346185,3.019332991875031,3.6970822504931835,3.875703730882944,3.6391382147349924
2023-01-10,3.576080237192508,3.1752965831845157,3.0924066316687924,3.585497984838552,3.0250847861485233,3.706256861200181,3.9028838425358767,3.6632043970655093
2023-01-11,3.5900943316791816,3.17893034384673,3.0959455343430298,3.5913327986404195,3.027815516189556,3.710498244653183,3.9522468799281043,3.710033552980735
2023-01-12,3.5952291297749297,3.1995814960761226,3.116057595825403,3.6259797352508616,3.0427068203083327,3.734602599202992,3.966635994361158,3.7251589652769126
2023-01-13,3.5981771746888684,3.201519539459265,3.117945047297568,3.6289485123786633,3.0442236935006184,3.736864714378032,3.982024609761303,3.735056279885776
2023-01-17,3.5998613735462177,3.2041824461313637,3.120538439768659,3.6331439309210936,3.046258815019145,3.739972901555402,3.9747299110949776,3.7239173178809954
2023-01-18,3.516509972848009,3.1846328160143487,3.1014991455683365,3.599735787198609,3.032419047596886,3.7171542611994686,3.911976941314972,3.6603514529149623
2023-01-19,3.5086950594868433,3.1982858397110996,3.1147957620940976,3.622532796337007,3.042310104659562,3.733090288410339,3.883498180032814,3.6360730492951943
2023-01-20,3.5364879336032433,3.2094042727728875,3.1256239525428637,3.641038355529334,3.0503900095316294,3.7460679009707754,3.95584399907546,3.693950863714784
2023-01-23,3.542094020277687,3.2112255814596775,3.127397716635066,3.643806054697391,3.051824914645251,3.7481937615447216,4.003308175983304,3.7256786416986882
2023-01-24,3.5479920386817945,3.207375461125983,3.123648102279138,3.6369706179677292,3.049207392195259,3.7436998396292798,3.999012299140066,3.7276716464322956
2023-01-25,3.535215282347576,3.2078698505756083,3.124129585873692,3.637491339588147,3.0496942422501934,3.74427689888714,4.000509955981629,3.728492968661716
2023-01-26,3.573479953240467,3.242653731241736,3.1580054461056934,3.6960567889414344,3.074688798762803,3.7848771996781645,4.044477793035544,3.767381727757867
2023-01-27,3.5447315071790824,3.2203286349061346,3.136263138213428,3.6579487708185536,3.058866002848364,3.7588189908453398,4.053770217948791,3.773038900542882
2023-01-30,3.5127028678570906,3.195467581728012,3.1120510737009552,3.615548758827135,3.041230331459435,3.7298007727028093,4.002909523715001,3.7306978879083634
2023-01-31,3.5432770357559114,3.203251615856697,3.119631908476566,3.6302057172885758,3.0469301080446582,3.738886421599368,4.061764949998257,3.785465048005094
2023-02-01,3.5276617597880926,3.189134837103242,3.1058836430495917,3.5976333231324897,3.036992849572698,3.7224090920830912,4.104932293297419,3.809675924604907
2023-02-02,3.4957685568847023,3.1603022189635386,3.0778036898207275,3.5610057195245908,3.0165570551657304,3.6887551999167507,4.164688354785226,3.8511367747705854
