,SPY
2001-11-30,72.8894271850586
2001-12-03,72.454833984375
2001-12-04,73.6819076538086
2001-12-05,75.03042602539062
2001-12-06,74.99203491210938
2001-12-07,74.49358367919922
2001-12-10,73.10034942626953
2001-12-11,72.95336151123047
2001-12-12,73.03642272949219
2001-12-13,71.61759948730469
2001-12-14,72.30147552490234
2001-12-17,73.0491943359375
2001-12-18,73.4837875366211
2001-12-19,74.00147247314453
2001-12-20,73.27290344238281
2001-12-21,73.71731567382812
2001-12-24,73.57621765136719
2001-12-26,73.9802474975586
2001-12-27,74.42916870117188
2001-12-28,74.39068603515625
2001-12-31,73.30044555664062
2002-01-02,74.08924102783203
2002-01-03,74.9293441772461
2002-01-04,75.42958068847656
2002-01-07,74.89730072021484
2002-01-08,74.72416687011719
2002-01-09,74.11492156982422
2002-01-10,74.4419937133789
2002-01-11,73.71089935302734
2002-01-14,73.24916076660156
2002-01-15,73.8455581665039
2002-01-16,72.35134887695312
2002-01-17,72.89645385742188
2002-01-18,72.5629653930664
2002-01-22,72.062744140625
2002-01-23,72.6142578125
2002-01-24,72.83873748779297
2002-01-25,72.81946563720703
2002-01-28,73.0182876586914
2002-01-29,70.72245788574219
2002-01-30,71.74211120605469
2002-01-31,72.58219909667969
2002-02-01,72.2423095703125
2002-02-04,70.44668579101562
2002-02-05,70.01058959960938
2002-02-06,69.70919799804688
2002-02-07,69.27313232421875
2002-02-08,70.6005859375
2002-02-11,71.46637725830078
2002-02-12,71.24189758300781
2002-02-13,71.99861145019531
2002-02-14,71.86392974853516
2002-02-15,71.11363983154297
2002-02-19,69.7476577758789
2002-02-20,70.92127227783203
2002-02-21,69.45263671875
2002-02-22,70.31201171875
2002-02-25,71.47274780273438
2002-02-26,71.32524871826172
2002-02-27,71.60102844238281
2002-02-28,71.28036499023438
2002-03-01,72.94131469726562
2002-03-04,74.23035430908203
2002-03-05,73.99308013916016
2002-03-06,74.87165069580078
2002-03-07,74.71131896972656
2002-03-08,75.02554321289062
2002-03-11,75.18589782714844
2002-03-12,75.14097595214844
2002-03-13,74.41633605957031
2002-03-14,74.313720703125
2002-03-15,75.02179718017578
2002-03-18,75.03466796875
2002-03-19,75.53633117675781
2002-03-20,74.114990234375
2002-03-21,74.14717864990234
2002-03-22,73.98637390136719
2002-03-25,73.06670379638672
2002-03-26,73.49115753173828
2002-03-27,73.68409729003906
2002-03-28,73.6518783569336
2002-04-01,73.68409729003906
2002-04-02,73.2789077758789
2002-04-03,72.76437377929688
2002-04-04,72.46211242675781
2002-04-05,72.47500610351562
2002-04-08,72.62931823730469
2002-04-09,72.12125396728516
2002-04-10,72.93807220458984
2002-04-11,71.12442779541016
2002-04-12,71.65819549560547
2002-04-15,71.11155700683594
2002-04-16,72.8029556274414
2002-04-17,72.64862823486328
2002-04-18,72.33348846435547
2002-04-19,72.59717559814453
2002-04-22,71.38810729980469
2002-04-23,71.07937622070312
2002-04-24,70.36551666259766
2002-04-25,70.40408325195312
2002-04-26,69.06639099121094
2002-04-29,68.72551727294922
2002-04-30,69.36860656738281
2002-05-01,70.2175521850586
2002-05-02,69.94746398925781
2002-05-03,69.18858337402344
2002-05-06,67.83154296875
2002-05-07,67.59357452392578
2002-05-08,70.10826873779297
2002-05-09,69.29792785644531
2002-05-10,67.99235534667969
2002-05-13,69.37508392333984
2002-05-14,70.88644409179688
2002-05-15,70.6098861694336
2002-05-16,70.97647857666016
2002-05-17,71.3237533569336
2002-05-20,70.55201721191406
2002-05-21,69.90887451171875
2002-05-22,70.06324005126953
2002-05-23,70.80927276611328
2002-05-24,69.9024429321289
2002-05-28,69.52301025390625
2002-05-29,69.00850677490234
2002-05-30,68.81556701660156
2002-05-31,68.95706939697266
2002-06-03,67.12408447265625
2002-06-04,67.29129028320312
2002-06-05,67.92156982421875
2002-06-06,66.53884887695312
2002-06-07,66.46165466308594
2002-06-10,66.71892547607422
2002-06-11,65.5741195678711
2002-06-12,65.9728775024414
2002-06-13,65.31046295166016
2002-06-14,65.2140121459961
2002-06-17,66.96331024169922
2002-06-18,67.5099868774414
2002-06-19,65.93428039550781
2002-06-20,65.0917739868164
2002-06-21,64.07400512695312
2002-06-24,64.40961456298828
2002-06-25,62.96392822265625
2002-06-26,63.06721878051758
2002-06-27,64.17080688476562
2002-06-28,63.86750030517578
2002-07-01,62.621883392333984
2002-07-02,61.29242706298828
2002-07-03,61.64091110229492
2002-07-05,64.0933609008789
2002-07-08,63.29311752319336
2002-07-09,61.698978424072266
2002-07-10,59.45305633544922
2002-07-11,59.93708801269531
2002-07-12,59.27877426147461
2002-07-15,59.59502029418945
2002-07-16,58.44623947143555
2002-07-17,58.56241226196289
2002-07-18,56.66499328613281
2002-07-19,54.67074203491211
2002-07-22,53.05080032348633
2002-07-23,51.59869384765625
2002-07-24,54.677162170410156
2002-07-25,54.21250534057617
2002-07-26,55.2451286315918
2002-07-29,57.9364013671875
2002-07-30,58.69148254394531
2002-07-31,58.83349609375
2002-08-01,57.29743576049805
2002-08-02,56.01314163208008
2002-08-05,54.06406021118164
2002-08-06,55.88402557373047
2002-08-07,56.858585357666016
2002-08-08,58.697933197021484
2002-08-09,58.91734313964844
2002-08-12,58.48496627807617
2002-08-13,57.42007064819336
2002-08-14,59.51757049560547
2002-08-15,60.34367752075195
2002-08-16,60.1629638671875
2002-08-19,61.569942474365234
2002-08-20,60.91807174682617
2002-08-21,61.795806884765625
2002-08-22,62.3960075378418
2002-08-23,61.053592681884766
2002-08-26,61.479583740234375
2002-08-27,60.76961898803711
2002-08-28,59.44012451171875
2002-08-29,59.46599578857422
2002-08-30,59.233612060546875
2002-09-03,56.974735260009766
2002-09-04,57.787906646728516
2002-09-05,57.29743576049805
2002-09-06,58.0848388671875
2002-09-09,58.510780334472656
2002-09-10,59.181983947753906
2002-09-11,58.814117431640625
2002-09-12,57.7298698425293
2002-09-13,57.8718376159668
2002-09-16,58.01385498046875
2002-09-17,56.684322357177734
2002-09-18,56.116371154785156
2002-09-19,54.66429138183594
2002-09-20,54.682430267333984
2002-09-23,54.23512649536133
2002-09-24,53.35996627807617
2002-09-25,54.682430267333984
2002-09-26,55.57707214355469
2002-09-27,53.645179748535156
2002-09-30,53.02284240722656
2002-10-01,55.570594787597656
2002-10-02,53.90449142456055
2002-10-03,53.35996627807617
2002-10-04,52.381019592285156
2002-10-07,51.29841232299805
2002-10-08,52.102272033691406
2002-10-09,50.63067626953125
2002-10-10,52.270816802978516
2002-10-11,54.55924987792969
2002-10-14,54.86396408081055
2002-10-15,57.50245666503906
2002-10-16,56.1086540222168
2002-10-17,57.22367477416992
2002-10-18,57.46354293823242
2002-10-21,58.45541763305664
2002-10-22,58.03401184082031
2002-10-23,58.47484588623047
2002-10-24,57.28205490112305
2002-10-25,58.47484588623047
2002-10-28,58.092384338378906
2002-10-29,57.41817855834961
2002-10-30,57.975711822509766
2002-10-31,57.3857536315918
2002-11-01,58.520233154296875
2002-11-04,59.077754974365234
2002-11-05,59.54452896118164
2002-11-06,60.31599044799805
2002-11-07,58.837890625
2002-11-08,58.118343353271484
2002-11-11,57.21720886230469
2002-11-12,57.670997619628906
2002-11-13,57.72936248779297
2002-11-14,58.8184700012207
2002-11-15,59.25279998779297
2002-11-18,58.65640640258789
2002-11-19,58.578590393066406
2002-11-20,59.88161849975586
2002-11-21,60.996681213378906
2002-11-22,60.56232452392578
2002-11-25,60.60126495361328
2002-11-26,59.447288513183594
2002-11-27,61.119850158691406
2002-11-29,60.92536163330078
2002-12-02,61.02260971069336
2002-12-03,60.20579147338867
2002-12-04,59.93349075317383
2002-12-05,59.27226257324219
2002-12-06,59.661197662353516
2002-12-09,58.02107620239258
2002-12-10,58.79901885986328
2002-12-11,58.850868225097656
2002-12-12,58.84440994262695
2002-12-13,57.917327880859375
2002-12-16,59.41486358642578
2002-12-17,58.89625930786133
2002-12-18,58.21554946899414
2002-12-19,57.800621032714844
2002-12-20,58.62542724609375
2002-12-23,58.644927978515625
2002-12-24,58.20847702026367
2002-12-26,58.234527587890625
2002-12-27,56.92508316040039
2002-12-30,57.400630950927734
2002-12-31,57.478851318359375
2003-01-02,59.32899856567383
2003-01-03,59.51138687133789
2003-01-06,60.560272216796875
2003-01-07,60.41041564941406
2003-01-08,59.53745651245117
2003-01-09,60.46253204345703
2003-01-10,60.62539291381836
2003-01-13,60.60585021972656
2003-01-14,60.80131912231445
2003-01-15,60.1954460144043
2003-01-16,59.947898864746094
2003-01-17,59.061885833740234
2003-01-21,58.143314361572266
2003-01-22,57.439735412597656
2003-01-23,57.79151153564453
2003-01-24,56.27360534667969
2003-01-27,55.504905700683594
2003-01-28,55.915306091308594
2003-01-29,56.338775634765625
2003-01-30,55.003273010253906
2003-01-31,56.06515884399414
2003-02-03,56.17591857910156
2003-02-04,55.62215805053711
2003-02-05,55.276885986328125
2003-02-06,55.01630783081055
2003-02-07,54.345298767089844
2003-02-10,54.72965621948242
2003-02-11,54.351783752441406
2003-02-12,53.485355377197266
2003-02-13,53.64820861816406
2003-02-14,54.82085418701172
2003-02-18,55.785037994384766
2003-02-19,55.49186706542969
2003-02-20,54.9380989074707
2003-02-21,55.49186706542969
2003-02-24,54.59283447265625
2003-02-25,55.029293060302734
2003-02-26,54.228031158447266
2003-02-27,54.94460678100586
2003-02-28,55.30946731567383
2003-03-03,54.78175354003906
2003-03-04,53.90878677368164
2003-03-05,54.36482620239258
2003-03-06,53.90878677368164
2003-03-07,54.2801399230957
2003-03-10,52.97722625732422
2003-03-11,52.45603561401367
2003-03-12,52.807823181152344
2003-03-13,54.63190460205078
2003-03-14,54.807823181152344
2003-03-17,56.53419494628906
2003-03-18,56.86644744873047
2003-03-19,57.302921295166016
2003-03-20,57.4267463684082
2003-03-21,58.652488708496094
2003-03-24,56.70330810546875
2003-03-25,57.24617385864258
2003-03-26,56.95838928222656
2003-03-27,57.004173278808594
2003-03-28,56.71634292602539
2003-03-31,55.427799224853516
2003-04-01,56.27811813354492
2003-04-02,57.638633728027344
2003-04-03,57.36392593383789
2003-04-04,57.70402908325195
2003-04-07,57.59286117553711
2003-04-08,57.684444427490234
2003-04-09,56.92567443847656
2003-04-10,57.239654541015625
2003-04-11,57.004173278808594
2003-04-14,58.181522369384766
2003-04-15,58.72441864013672
2003-04-16,57.72368240356445
2003-04-17,58.58053207397461
2003-04-21,58.639408111572266
2003-04-22,59.74480056762695
2003-04-23,60.294246673583984
2003-04-24,59.75788879394531
2003-04-25,59.01877212524414
2003-04-28,60.0391731262207
2003-04-29,60.24845504760742
2003-04-30,60.117645263671875
2003-05-01,60.111106872558594
2003-05-02,60.967987060546875
2003-05-05,60.85026168823242
2003-05-06,61.425865173339844
2003-05-07,61.085693359375
2003-05-08,60.47087478637695
2003-05-09,61.30811309814453
2003-05-12,62.06032180786133
2003-05-13,61.949127197265625
2003-05-14,61.81829071044922
2003-05-15,62.21077346801758
2003-05-16,62.05375289916992
2003-05-19,60.60170364379883
2003-05-20,60.47742462158203
2003-05-21,60.60170364379883
2003-05-22,61.20343017578125
2003-05-23,61.327728271484375
2003-05-27,62.40045928955078
2003-05-28,62.57701110839844
2003-05-29,62.413516998291016
2003-05-30,63.41429138183594
2003-06-02,63.67591094970703
2003-06-03,63.937564849853516
2003-06-04,64.85978698730469
2003-06-05,65.18033599853516
2003-06-06,64.92525482177734
2003-06-09,64.26459503173828
2003-06-10,64.91867065429688
2003-06-11,65.60548400878906
2003-06-12,65.80825805664062
2003-06-13,65.1214599609375
2003-06-16,66.49505615234375
2003-06-17,66.49505615234375
2003-06-18,66.4361572265625
2003-06-19,65.42236328125
2003-06-20,65.27790069580078
2003-06-23,64.60831451416016
2003-06-24,64.67398071289062
2003-06-25,64.02411651611328
2003-06-26,64.85779571533203
2003-06-27,64.10941314697266
2003-06-30,64.08975219726562
2003-07-01,64.68054962158203
2003-07-02,65.4945297241211
2003-07-03,64.81843566894531
2003-07-07,66.10503387451172
2003-07-08,66.40045928955078
2003-07-09,66.02627563476562
2003-07-10,65.18601989746094
2003-07-11,65.80305480957031
2003-07-14,66.12479400634766
2003-07-15,65.98033142089844
2003-07-16,65.59302520751953
2003-07-17,64.660888671875
2003-07-18,65.3238754272461
2003-07-21,64.51647186279297
2003-07-22,65.1006851196289
2003-07-23,65.14665222167969
2003-07-24,64.654296875
2003-07-25,65.79653930664062
2003-07-28,65.55364227294922
2003-07-29,65.25164794921875
2003-07-30,65.09410095214844
2003-07-31,65.24510192871094
2003-08-01,64.66738891601562
2003-08-04,64.66738891601562
2003-08-05,63.29544448852539
2003-08-06,63.66303253173828
2003-08-07,64.3326187133789
2003-08-08,64.51647186279297
2003-08-11,64.75930786132812
2003-08-12,65.35011291503906
2003-08-13,65.01534271240234
2003-08-14,65.19258880615234
2003-08-15,65.39608001708984
2003-08-18,65.96063232421875
2003-08-19,66.2101058959961
2003-08-20,65.9409408569336
2003-08-21,66.15101623535156
2003-08-22,65.4945297241211
2003-08-25,65.5995864868164
2003-08-26,65.71772766113281
2003-08-27,65.7374267578125
2003-08-28,66.14443969726562
2003-08-29,66.59081268310547
2003-09-02,67.48361206054688
2003-09-03,67.85125732421875
2003-09-04,67.88404846191406
2003-09-05,67.5033187866211
2003-09-08,68.061279296875
2003-09-09,67.61488342285156
2003-09-10,66.93218231201172
2003-09-11,67.12913513183594
2003-09-12,67.25382232666016
2003-09-15,67.01752471923828
2003-09-16,67.99565124511719
2003-09-17,67.86436462402344
2003-09-18,68.66523742675781
2003-09-19,68.31598663330078
2003-09-22,67.57791137695312
2003-09-23,67.83493041992188
2003-09-24,66.62899780273438
2003-09-25,66.08203125
2003-09-26,65.86457061767578
2003-09-29,66.51039123535156
2003-09-30,65.86457061767578
2003-10-01,67.26820373535156
2003-10-02,67.51203155517578
2003-10-03,68.13146209716797
2003-10-06,68.441162109375
2003-10-07,68.70478820800781
2003-10-08,68.53343200683594
2003-10-09,68.71796417236328
2003-10-10,68.90904998779297
2003-10-13,69.12651824951172
2003-10-14,69.37032318115234
2003-10-15,69.1858139038086
2003-10-16,69.46259307861328
2003-10-17,68.70478820800781
2003-10-20,69.2187728881836
2003-10-21,69.10016632080078
2003-10-22,68.23033142089844
2003-10-23,68.10511016845703
2003-10-24,68.25667572021484
2003-10-27,68.28958892822266
2003-10-28,69.2187728881836
2003-10-29,69.31105041503906
2003-10-30,69.45598602294922
2003-10-31,69.3901138305664
2003-11-03,69.84481048583984
2003-11-04,69.69322967529297
2003-11-05,69.74593353271484
2003-11-06,70.11498260498047
2003-11-07,69.59437561035156
2003-11-10,69.31105041503906
2003-11-11,69.29126739501953
2003-11-12,70.06884765625
2003-11-13,70.08863067626953
2003-11-14,69.49552917480469
2003-11-17,69.14630889892578
2003-11-18,68.42800903320312
2003-11-19,69.00791931152344
2003-11-20,68.38844299316406
2003-11-21,68.67179107666016
2003-11-24,69.58123016357422
2003-11-25,69.84481048583984
2003-11-26,70.09520721435547
2003-11-28,70.14793395996094
2003-12-01,70.90576171875
2003-12-02,70.72785186767578
2003-12-03,70.61579132080078
2003-12-04,70.90576171875
2003-12-05,70.41151428222656
2003-12-08,70.88597869873047
2003-12-09,70.33902740478516
2003-12-10,70.33242797851562
2003-12-11,71.12323760986328
2003-12-12,71.26158905029297
2003-12-15,70.90576171875
2003-12-16,71.2747802734375
2003-12-17,71.49882507324219
2003-12-18,72.30278015136719
2003-12-19,72.10147857666016
2003-12-22,72.60467529296875
2003-12-23,72.65101623535156
2003-12-24,72.57820892333984
2003-12-26,72.63115692138672
2003-12-29,73.59783935546875
2003-12-30,73.6110610961914
2003-12-31,73.67729187011719
2004-01-02,73.64419555664062
2004-01-05,74.44527435302734
2004-01-06,74.51811218261719
2004-01-07,74.76971435546875
2004-01-08,75.06765747070312
2004-01-09,74.41217041015625
2004-01-12,74.96173858642578
2004-01-13,74.52474212646484
2004-01-14,75.14714050292969
2004-01-15,75.33247375488281
2004-01-16,75.63043212890625
2004-01-20,75.61054992675781
2004-01-21,76.20642852783203
2004-01-22,76.0078125
2004-01-23,75.76284790039062
2004-01-26,76.71622467041016
2004-01-27,75.9283676147461
2004-01-28,75.06101989746094
2004-01-29,75.13386535644531
2004-01-30,75.13386535644531
2004-02-02,75.45829772949219
2004-02-03,75.33247375488281
2004-02-04,74.71674346923828
2004-02-05,74.93524932861328
2004-02-06,75.77608489990234
2004-02-09,75.79596710205078
2004-02-10,76.0408935546875
2004-02-11,76.84867095947266
2004-02-12,76.57060241699219
2004-02-13,76.22632598876953
2004-02-17,76.9148941040039
2004-02-18,76.57723999023438
2004-02-19,76.29251861572266
2004-02-20,76.0608139038086
2004-02-23,75.86878967285156
2004-02-24,75.73638916015625
2004-02-25,76.05416870117188
2004-02-26,76.10052490234375
2004-02-27,76.15350341796875
2004-03-01,76.90828704833984
2004-03-02,76.45805358886719
2004-03-03,76.59708404541016
2004-03-04,76.7956771850586
2004-03-05,77.0539321899414
2004-03-08,76.11377716064453
2004-03-09,75.80921173095703
2004-03-10,74.53800201416016
2004-03-11,73.57136535644531
2004-03-12,74.53800201416016
2004-03-15,73.62429809570312
2004-03-16,74.01495361328125
2004-03-17,74.84258270263672
2004-03-18,74.8624038696289
2004-03-19,73.78942108154297
2004-03-22,72.85258483886719
2004-03-23,72.72630310058594
2004-03-24,72.7861557006836
2004-03-25,73.7495346069336
2004-03-26,73.76944732666016
2004-03-29,74.80595397949219
2004-03-30,75.05842590332031
2004-03-31,75.14480590820312
2004-04-01,75.5965805053711
2004-04-02,76.16798400878906
2004-04-05,76.5865707397461
2004-04-06,76.3406982421875
2004-04-07,76.16134643554688
2004-04-08,75.98861694335938
2004-04-12,76.28759002685547
2004-04-13,75.21788787841797
2004-04-14,75.33749389648438
2004-04-15,75.05178833007812
2004-04-16,75.62982940673828
2004-04-19,75.62982940673828
2004-04-20,74.36078643798828
2004-04-21,74.8591079711914
2004-04-22,75.9088363647461
2004-04-23,75.9819564819336
2004-04-26,75.87561798095703
2004-04-27,75.94208526611328
2004-04-28,74.95874786376953
2004-04-29,74.30097198486328
2004-04-30,73.72296142578125
2004-05-03,74.51361846923828
2004-05-04,74.45379638671875
2004-05-05,74.93216705322266
2004-05-06,74.28768157958984
2004-05-07,73.05852508544922
2004-05-10,72.30776977539062
2004-05-11,72.91901397705078
2004-05-12,73.38408660888672
2004-05-13,73.07848358154297
2004-05-14,73.11168670654297
2004-05-17,72.48716735839844
2004-05-18,72.85258483886719
2004-05-19,72.60009002685547
2004-05-20,72.83262634277344
2004-05-21,72.95890045166016
2004-05-24,73.26451873779297
2004-05-25,74.31426239013672
2004-05-26,74.57342529296875
2004-05-27,74.99198913574219
2004-05-28,74.98531341552734
2004-06-01,74.88565826416016
2004-06-02,75.1646957397461
2004-06-03,74.47372436523438
2004-06-04,75.0650405883789
2004-06-07,76.20783996582031
2004-06-08,76.31414031982422
2004-06-09,75.6032485961914
2004-06-10,75.97527313232422
2004-06-14,75.22450256347656
2004-06-15,75.75604248046875
2004-06-16,75.74275207519531
2004-06-17,75.62982940673828
2004-06-18,75.77250671386719
2004-06-21,75.48574829101562
2004-06-22,75.86585235595703
2004-06-23,76.51937866210938
2004-06-24,76.27930450439453
2004-06-25,75.91255187988281
2004-06-28,75.65251159667969
2004-06-29,75.96591186523438
2004-06-30,76.37264251708984
2004-07-01,75.3123779296875
2004-07-02,75.27237701416016
2004-07-06,74.6122055053711
2004-07-07,74.83226776123047
2004-07-08,74.31214141845703
2004-07-09,74.50553131103516
2004-07-12,74.53886413574219
2004-07-13,74.59223175048828
2004-07-14,74.36553192138672
2004-07-15,73.8853759765625
2004-07-16,73.8253402709961
2004-07-19,73.5119400024414
2004-07-20,74.44548034667969
2004-07-21,73.07180786132812
2004-07-22,73.27185821533203
2004-07-23,72.65840911865234
2004-07-26,72.51834869384766
2004-07-27,73.19852447509766
2004-07-28,73.41856384277344
2004-07-29,73.73200225830078
2004-07-30,73.91204833984375
2004-08-02,74.06542205810547
2004-08-03,73.49192810058594
2004-08-04,73.48526763916016
2004-08-05,72.28497314453125
2004-08-06,71.2513656616211
2004-08-09,71.35137939453125
2004-08-10,72.27162170410156
2004-08-11,72.12492370605469
2004-08-12,71.33805084228516
2004-08-13,71.47808074951172
2004-08-16,72.21825408935547
2004-08-17,72.62506103515625
2004-08-18,73.37191772460938
2004-08-19,73.15851593017578
2004-08-20,73.67194366455078
2004-08-23,73.48526763916016
2004-08-24,73.58528900146484
2004-08-25,74.08537292480469
2004-08-26,74.08537292480469
2004-08-27,74.31881713867188
2004-08-30,73.70531463623047
2004-08-31,74.09210968017578
2004-09-01,74.23213958740234
2004-09-02,75.07235717773438
2004-09-03,74.76564025878906
2004-09-07,75.25907135009766
2004-09-08,75.07235717773438
2004-09-09,75.00563049316406
2004-09-10,75.39240264892578
2004-09-13,75.63912200927734
2004-09-14,75.79251098632812
2004-09-15,75.21905517578125
2004-09-16,75.44575500488281
2004-09-17,75.76651763916016
2004-09-20,75.3111572265625
2004-09-21,75.6392593383789
2004-09-22,74.69512176513672
2004-09-23,74.29337310791016
2004-09-24,74.63483428955078
2004-09-27,74.1594467163086
2004-09-28,74.51433563232422
2004-09-29,74.88929748535156
2004-09-30,74.83576202392578
2004-10-01,76.10130310058594
2004-10-04,76.22854614257812
2004-10-05,76.26870727539062
2004-10-06,76.79102325439453
2004-10-07,75.9674301147461
2004-10-08,75.3379898071289
2004-10-11,75.64595794677734
2004-10-12,75.35131072998047
2004-10-13,74.68843078613281
2004-10-14,74.08578491210938
2004-10-15,74.50096130371094
2004-10-18,74.7822036743164
2004-10-19,74.15272521972656
2004-10-20,74.00542449951172
2004-10-21,74.48754119873047
2004-10-22,73.65054321289062
2004-10-25,73.5634994506836
2004-10-26,74.68843078613281
2004-10-27,75.585693359375
2004-10-28,75.81339263916016
2004-10-29,75.79995727539062
2004-11-01,76.00757598876953
2004-11-02,76.03437042236328
2004-11-03,76.9919204711914
2004-11-04,78.04314422607422
2004-11-05,78.53199768066406
2004-11-08,78.41815948486328
2004-11-09,78.26417541503906
2004-11-10,78.32441711425781
2004-11-11,78.9203872680664
2004-11-12,79.5431137084961
2004-11-15,79.73851776123047
2004-11-16,79.16770935058594
2004-11-17,79.6377944946289
2004-11-18,79.74529266357422
2004-11-19,78.85877227783203
2004-11-22,79.23484802246094
2004-11-23,79.35575103759766
2004-11-24,79.54377746582031
2004-11-26,79.48335266113281
2004-11-29,79.12065887451172
2004-11-30,79.17442321777344
2004-12-01,80.07433319091797
2004-12-02,80.14148712158203
2004-12-03,80.08778381347656
2004-12-06,80.06092071533203
2004-12-07,79.3154296875
2004-12-08,79.77883911132812
2004-12-09,80.06092071533203
2004-12-10,80.14148712158203
2004-12-13,80.83995056152344
2004-12-14,81.12203216552734
2004-12-15,81.1824722290039
2004-12-16,81.1354751586914
2004-12-17,80.59431457519531
2004-12-20,80.61454010009766
2004-12-21,81.2353515625
2004-12-22,81.43101501464844
2004-12-23,81.49174499511719
2004-12-27,81.32306671142578
2004-12-28,81.76840209960938
2004-12-29,81.88986206054688
2004-12-30,81.73467254638672
2004-12-31,81.55924224853516
2005-01-03,81.1745834350586
2005-01-04,80.18268585205078
2005-01-05,79.62942504882812
2005-01-06,80.03425598144531
2005-01-07,79.9195556640625
2005-01-10,80.29740142822266
2005-01-11,79.74411010742188
2005-01-12,80.00723266601562
2005-01-13,79.36620330810547
2005-01-14,79.78458404541016
2005-01-18,80.61454010009766
2005-01-19,79.7710952758789
2005-01-20,79.28526306152344
2005-01-21,78.7994155883789
2005-01-24,78.64421081542969
2005-01-25,78.86685180664062
2005-01-26,79.10303497314453
2005-01-27,79.23802947998047
2005-01-28,79.23802947998047
2005-01-31,79.73062896728516
2005-02-01,80.2366714477539
2005-02-02,80.47957611083984
2005-02-03,80.27043914794922
2005-02-04,81.12736511230469
2005-02-07,81.01940155029297
2005-02-08,81.1138687133789
2005-02-09,80.50655364990234
2005-02-10,80.79674530029297
2005-02-11,81.49174499511719
2005-02-14,81.43101501464844
2005-02-15,81.73467254638672
2005-02-16,81.78860473632812
2005-02-17,81.12736511230469
2005-02-18,81.2353515625
2005-02-22,80.02748107910156
2005-02-23,80.60106658935547
2005-02-24,81.13410186767578
2005-02-25,81.93708801269531
2005-02-28,81.39727020263672
2005-03-01,81.80215454101562
2005-03-02,81.76166534423828
2005-03-03,81.79537200927734
2005-03-04,82.81427764892578
2005-03-07,82.85475158691406
2005-03-08,82.54438781738281
2005-03-09,81.62671661376953
2005-03-10,81.80888366699219
2005-03-11,81.2353515625
2005-03-14,81.7414321899414
2005-03-15,81.06664276123047
2005-03-16,80.3783950805664
2005-03-17,80.54029083251953
2005-03-18,80.30118560791016
2005-03-21,80.00315856933594
2005-03-22,79.19021606445312
2005-03-23,79.2579345703125
2005-03-24,79.352783203125
2005-03-28,79.4679946899414
2005-03-29,78.9395751953125
2005-03-30,80.05733489990234
2005-03-31,79.90828704833984
2005-04-01,79.54924011230469
2005-04-04,79.68472290039062
2005-04-05,80.06407165527344
2005-04-06,80.3418197631836
2005-04-07,80.77540588378906
2005-04-08,79.93537902832031
2005-04-11,79.99632263183594
2005-04-12,80.40957641601562
2005-04-13,79.46121215820312
2005-04-14,78.42475128173828
2005-04-15,77.32734680175781
2005-04-18,77.56443786621094
2005-04-19,78.18087005615234
2005-04-20,77.0902099609375
2005-04-21,78.58732604980469
2005-04-22,78.28927612304688
2005-04-25,78.80410766601562
2005-04-26,78.03861236572266
2005-04-27,78.34344482421875
2005-04-28,77.3612060546875
2005-04-29,78.41120910644531
2005-05-02,78.85150146484375
2005-05-03,78.98700714111328
2005-05-04,79.5966796875
2005-05-05,79.56956481933594
2005-05-06,79.31891632080078
2005-05-09,79.81346130371094
2005-05-10,78.98700714111328
2005-05-11,79.42052459716797
2005-05-12,78.5466537475586
2005-05-13,78.390869140625
2005-05-16,79.12247467041016
2005-05-17,79.65086364746094
2005-05-18,80.47054290771484
2005-05-19,80.80924987792969
2005-05-20,80.69409942626953
2005-05-23,81.14119720458984
2005-05-24,80.95149993896484
2005-05-25,80.89054870605469
2005-05-26,81.32408142089844
2005-05-27,81.45954895019531
2005-05-31,80.9379653930664
2005-06-01,81.62896728515625
2005-06-02,81.80506896972656
2005-06-03,81.391845703125
2005-06-06,81.31729888916016
2005-06-07,81.37830352783203
2005-06-08,81.22926330566406
2005-06-09,81.61538696289062
2005-06-10,81.42572021484375
2005-06-13,81.6831283569336
2005-06-14,81.87281799316406
2005-06-15,82.02861785888672
2005-06-16,82.23859405517578
2005-06-17,82.54331970214844
2005-06-20,82.57054901123047
2005-06-21,82.61811065673828
2005-06-22,82.68612670898438
2005-06-23,81.5230941772461
2005-06-24,80.924560546875
2005-06-27,81.04017639160156
2005-06-28,81.7203369140625
2005-06-29,81.50264739990234
2005-06-30,81.06061553955078
2005-07-01,81.29862213134766
2005-07-05,81.95158386230469
2005-07-06,81.26464080810547
2005-07-07,81.58428955078125
2005-07-08,82.5160903930664
2005-07-11,82.93778228759766
2005-07-12,83.15542602539062
2005-07-13,83.27106475830078
2005-07-14,83.5975570678711
2005-07-15,83.5499496459961
2005-07-18,83.21670532226562
2005-07-19,83.6723861694336
2005-07-20,83.95804595947266
2005-07-21,83.46832275390625
2005-07-22,84.02604675292969
2005-07-25,83.78801727294922
2005-07-26,83.89004516601562
2005-07-27,84.19607543945312
2005-07-28,84.72660064697266
2005-07-29,84.16204833984375
2005-08-01,84.10084533691406
2005-08-02,84.60420227050781
2005-08-03,84.8286361694336
2005-08-04,84.14848327636719
2005-08-05,83.5771713256836
2005-08-08,83.42068481445312
2005-08-09,83.92405700683594
2005-08-10,83.88324737548828
2005-08-11,84.21651458740234
2005-08-12,83.6995620727539
2005-08-15,84.21651458740234
2005-08-16,83.12145233154297
2005-08-17,83.1146469116211
