,XLU
2013-05-14,12.926297187805176
2013-05-15,13.049437522888184
2013-05-16,12.942495346069336
2013-05-17,13.06563663482666
2013-05-20,13.000832557678223
2013-05-21,13.026753425598145
2013-05-22,12.80639934539795
2013-05-23,12.718903541564941
2013-05-24,12.582803726196289
2013-05-28,12.436983108520508
2013-05-29,12.252276420593262
2013-05-30,12.284675598144531
2013-05-31,12.210147857666016
2013-06-03,12.236068725585938
2013-06-04,12.19394588470459
2013-06-05,12.087010383605957
2013-06-06,12.229592323303223
2013-06-07,12.304123878479004
2013-06-10,12.300880432128906
2013-06-11,12.21987247467041
2013-06-12,12.09997272491455
2013-06-13,12.297643661499023
2013-06-14,12.313843727111816
2013-06-17,12.352730751037598
2013-06-18,12.436983108520508
2013-06-19,12.15181827545166
2013-06-20,11.808326721191406
2013-06-21,11.96252155303955
2013-06-24,11.9527006149292
2013-06-25,12.109848976135254
2013-06-26,12.263716697692871
2013-06-27,12.289904594421387
2013-06-28,12.31937026977539
2013-07-01,12.165497779846191
2013-07-02,12.162233352661133
2013-07-03,12.11639404296875
2013-07-05,12.0803804397583
2013-07-08,12.253891944885254
2013-07-09,12.342289924621582
2013-07-10,12.411036491394043
2013-07-11,12.610742568969727
2013-07-12,12.65002727508545
2013-07-15,12.856277465820312
2013-07-16,12.787531852722168
2013-07-17,12.780974388122559
2013-07-18,12.892285346984863
2013-07-19,12.895565032958984
2013-07-22,12.882467269897461
2013-07-23,12.915209770202637
2013-07-24,12.718777656555176
2013-07-25,12.836631774902344
2013-07-26,12.882467269897461
2013-07-29,12.905383110046387
2013-07-30,12.947936058044434
2013-07-31,12.85300350189209
2013-08-01,12.961038589477539
2013-08-02,12.944668769836426
2013-08-05,12.859550476074219
2013-08-06,12.794073104858398
2013-08-07,12.85300350189209
2013-08-08,12.90211009979248
2013-08-09,12.813720703125
2013-08-12,12.744962692260742
2013-08-13,12.676215171813965
2013-08-14,12.594372749328613
2013-08-15,12.433954238891602
2013-08-16,12.289904594421387
2013-08-19,12.18514347076416
2013-08-20,12.299729347229004
2013-08-21,12.158955574035645
2013-08-22,12.227700233459473
2013-08-23,12.329192161560059
2013-08-26,12.237524032592773
2013-08-27,12.230978012084961
2013-08-28,12.273540496826172
2013-08-29,12.201518058776855
2013-08-30,12.211336135864258
2013-09-03,12.070561408996582
2013-09-04,12.070561408996582
2013-09-05,12.021454811096191
2013-09-06,12.106572151184082
2013-09-09,12.149133682250977
2013-09-10,12.244071960449219
2013-09-11,12.122941017150879
2013-09-12,12.090205192565918
2013-09-13,12.181870460510254
2013-09-16,12.21461009979248
2013-09-17,12.286635398864746
2013-09-18,12.653299331665039
2013-09-19,12.594372749328613
2013-09-20,12.404325485229492
2013-09-23,12.553056716918945
2013-09-24,12.546446800231934
2013-09-25,12.460514068603516
2013-09-26,12.443986892700195
2013-09-27,12.364663124084473
2013-09-30,12.35143756866455
2013-10-01,12.387797355651855
2013-10-02,12.401019096374512
2013-10-03,12.255589485168457
2013-10-04,12.278733253479004
2013-10-07,12.219239234924316
2013-10-08,12.305171012878418
2013-10-09,12.354743957519531
2013-10-10,12.539838790893555
2013-10-11,12.59933090209961
2013-10-14,12.529919624328613
2013-10-15,12.354743957519531
2013-10-16,12.467121124267578
2013-10-17,12.66873836517334
2013-10-18,12.701789855957031
2013-10-21,12.675349235534668
2013-10-22,12.837302207946777
2013-10-23,12.847216606140137
2013-10-24,12.820780754089355
2013-10-25,12.956287384033203
2013-10-28,12.929847717285156
2013-10-29,12.946377754211426
2013-10-30,12.863741874694824
2013-10-31,12.817471504211426
2013-11-01,12.91002082824707
2013-11-04,12.936461448669434
2013-11-05,12.843913078308105
2013-11-06,13.019089698791504
2013-11-07,12.896797180175781
2013-11-08,12.873663902282715
2013-11-11,12.870349884033203
2013-11-12,12.761285781860352
2013-11-13,12.824080467224121
2013-11-14,12.936461448669434
2013-11-15,13.012482643127441
2013-11-18,12.995953559875488
2013-11-19,12.900102615356445
2013-11-20,12.757976531982422
2013-11-21,12.787726402282715
2013-11-22,12.777807235717773
2013-11-25,12.728229522705078
2013-11-26,12.60263729095459
2013-11-27,12.576192855834961
2013-11-29,12.569585800170898
2013-12-02,12.516701698303223
2013-12-03,12.579498291015625
2013-12-04,12.635685920715332
2013-12-05,12.533228874206543
2013-12-06,12.705096244812012
2013-12-09,12.629075050354004
2013-12-10,12.503474235534668
2013-12-11,12.401019096374512
2013-12-12,12.417547225952148
2013-12-13,12.397712707519531
2013-12-16,12.46381664276123
2013-12-17,12.440681457519531
2013-12-18,12.605937957763672
2013-12-19,12.513395309448242
2013-12-20,12.63732624053955
2013-12-23,12.587220191955566
2013-12-24,12.63732624053955
2013-12-26,12.580538749694824
2013-12-27,12.630647659301758
2013-12-30,12.660714149475098
2013-12-31,12.684098243713379
2014-01-02,12.490345001220703
2014-01-03,12.450261116027832
2014-01-06,12.470300674438477
2014-01-07,12.580538749694824
2014-01-08,12.513729095458984
2014-01-09,12.587220191955566
2014-01-10,12.767606735229492
2014-01-13,12.63732624053955
2014-01-14,12.654027938842773
2014-01-15,12.630647659301758
2014-01-16,12.717499732971191
2014-01-17,12.714162826538086
2014-01-21,12.854464530944824
2014-01-22,12.867831230163574
2014-01-23,12.831079483032227
2014-01-24,12.6874361038208
2014-01-27,12.717499732971191
2014-01-28,12.76426887512207
2014-01-29,12.757590293884277
2014-01-30,12.954682350158691
2014-01-31,13.061577796936035
2014-02-03,12.958025932312012
2014-02-04,12.881190299987793
2014-02-05,12.8243989944458
2014-02-06,12.917936325073242
2014-02-07,12.988086700439453
2014-02-10,13.08496379852295
2014-02-11,13.208564758300781
2014-02-12,13.225269317626953
2014-02-13,13.368911743164062
2014-02-14,13.455769538879395
2014-02-18,13.502535820007324
2014-02-19,13.425700187683105
2014-02-20,13.529257774353027
2014-02-21,13.5459623336792
2014-02-24,13.512556076049805
2014-02-25,13.495851516723633
2014-02-26,13.452425956726074
2014-02-27,13.419020652770996
2014-02-28,13.512556076049805
2014-03-03,13.378933906555176
2014-03-04,13.475807189941406
2014-03-05,13.385615348815918
2014-03-06,13.318801879882812
2014-03-07,13.358890533447266
2014-03-10,13.325485229492188
2014-03-11,13.288737297058105
2014-03-12,13.455769538879395
2014-03-13,13.596073150634766
2014-03-14,13.659541130065918
2014-03-17,13.749734878540039
2014-03-18,13.729692459106445
2014-03-19,13.512556076049805
2014-03-20,13.542618751525879
2014-03-21,13.645359992980957
2014-03-24,13.682412147521973
2014-03-25,13.739672660827637
2014-03-26,13.682412147521973
2014-03-27,13.793561935424805
2014-03-28,13.813776969909668
2014-03-31,13.96535587310791
2014-04-01,13.86767292022705
2014-04-02,13.847458839416504
2014-04-03,13.89124870300293
2014-04-04,13.96535587310791
2014-04-07,13.941776275634766
2014-04-08,14.14050579071045
2014-04-09,14.11019229888916
2014-04-10,14.05630111694336
2014-04-11,14.042828559875488
2014-04-14,14.127036094665527
2014-04-15,14.322404861450195
2014-04-16,14.426831245422363
2014-04-17,14.248299598693848
2014-04-21,14.231454849243164
2014-04-22,14.251667022705078
2014-04-23,14.25840950012207
2014-04-24,14.356088638305664
2014-04-25,14.521140098571777
2014-04-28,14.591877937316895
2014-04-29,14.531238555908203
2014-04-30,14.55482006072998
2014-05-01,14.615450859069824
2014-05-02,14.315665245056152
2014-05-05,14.443666458129883
2014-05-06,14.372926712036133
2014-05-07,14.605345726013184
2014-05-08,14.447036743164062
2014-05-09,14.23482608795166
2014-05-12,14.1034574508667
2014-05-13,14.137142181396484
2014-05-14,14.20788288116455
2014-05-15,14.150618553161621
2014-05-16,14.194402694702148
2014-05-19,13.97546100616455
2014-05-20,13.97546100616455
2014-05-21,13.985566139221191
2014-05-22,14.100088119506836
2014-05-23,14.06640625
2014-05-27,14.177556037902832
2014-05-28,14.26177978515625
2014-05-29,14.302190780639648
2014-05-30,14.396509170532227
2014-06-02,14.393138885498047
2014-06-03,14.447036743164062
2014-06-04,14.440296173095703
2014-06-05,14.561561584472656
2014-06-06,14.511035919189453
2014-06-09,14.413352966308594
2014-06-10,14.37966537475586
2014-06-11,14.197772979736328
2014-06-12,14.241560935974121
2014-06-13,14.332513809204102
2014-06-16,14.43018913269043
2014-06-17,14.409984588623047
2014-06-18,14.736717224121094
2014-06-19,14.857979774475098
2014-06-20,14.767610549926758
2014-06-23,14.716657638549805
2014-06-24,14.760818481445312
2014-06-25,14.815179824829102
2014-06-26,14.859338760375977
2014-06-27,14.917089462280273
2014-06-30,15.035993576049805
2014-07-01,14.886510848999023
2014-07-02,14.597755432128906
2014-07-03,14.43808364868164
2014-07-07,14.506028175354004
2014-07-08,14.604546546936035
2014-07-09,14.563780784606934
2014-07-10,14.662303924560547
2014-07-11,14.550200462341309
2014-07-14,14.383735656738281
2014-07-15,14.458466529846191
2014-07-16,14.506028175354004
2014-07-17,14.373537063598633
2014-07-18,14.51961898803711
2014-07-21,14.506028175354004
2014-07-22,14.475452423095703
2014-07-23,14.489042282104492
2014-07-24,14.533206939697266
2014-07-25,14.417703628540039
2014-07-28,14.618132591247559
2014-07-29,14.482248306274414
2014-07-30,14.237652778625488
2014-07-31,14.013434410095215
2014-08-01,14.067790985107422
2014-08-04,13.993048667907715
2014-08-05,13.823189735412598
2014-08-06,13.646537780761719
2014-08-07,13.802812576293945
2014-08-08,14.077986717224121
2014-08-11,14.02702522277832
2014-08-12,14.016829490661621
2014-08-13,14.081380844116211
2014-08-14,14.20367431640625
2014-08-15,14.25803279876709
2014-08-18,14.220663070678711
2014-08-19,14.400717735290527
2014-08-20,14.431291580200195
2014-08-21,14.465263366699219
2014-08-22,14.421100616455078
2014-08-25,14.51961898803711
2014-08-26,14.346365928649902
2014-08-27,14.502630233764648
2014-08-28,14.60794734954834
2014-08-29,14.7030668258667
2014-09-02,14.570577621459961
2014-09-03,14.64191722869873
2014-09-04,14.635124206542969
2014-09-05,14.81856632232666
2014-09-08,14.730239868164062
2014-09-09,14.560383796691895
2014-09-10,14.495834350585938
2014-09-11,14.618132591247559
2014-09-12,14.356552124023438
2014-09-15,14.400717735290527
2014-09-16,14.584163665771484
2014-09-17,14.556990623474121
2014-09-18,14.451676368713379
2014-09-19,14.58193302154541
2014-09-22,14.472243309020996
2014-09-23,14.431106567382812
2014-09-24,14.379690170288086
2014-09-25,14.293991088867188
2014-09-26,14.31456184387207
2014-09-29,14.40711784362793
2014-09-30,14.427672386169434
2014-10-01,14.5099515914917
2014-10-02,14.489381790161133
2014-10-03,14.58193302154541
2014-10-06,14.58193302154541
2014-10-07,14.561365127563477
2014-10-08,14.890432357788086
2014-10-09,14.647059440612793
2014-10-10,14.715615272521973
2014-10-13,14.701906204223633
2014-10-14,14.835590362548828
2014-10-15,14.640206336975098
2014-10-16,14.653918266296387
2014-10-17,14.73961353302002
2014-10-20,14.945279121398926
2014-10-21,14.996697425842285
2014-10-22,15.089247703552246
2014-10-23,15.116670608520508
2014-10-24,15.264062881469727
2014-10-27,15.229787826538086
2014-10-28,15.33604621887207
2014-10-29,15.246928215026855
2014-10-30,15.582853317260742
2014-10-31,15.586280822753906
2014-11-03,15.689119338989258
2014-11-04,15.606844902038574
2014-11-05,15.959912300109863
2014-11-06,15.689119338989258
2014-11-07,15.853650093078613
2014-11-10,15.93249225616455
2014-11-11,15.874215126037598
2014-11-12,15.596569061279297
2014-11-13,15.469738006591797
2014-11-14,15.4046049118042
2014-11-17,15.606844902038574
2014-11-18,15.651410102844238
2014-11-19,15.63769245147705
2014-11-20,15.603414535522461
2014-11-21,15.665124893188477
2014-11-24,15.534867286682129
2014-11-25,15.534867286682129
2014-11-26,15.603414535522461
2014-11-28,15.767959594726562
2014-12-01,15.798800468444824
2014-12-02,15.905067443847656
2014-12-03,15.860506057739258
2014-12-04,15.84679126739502
2014-12-05,15.723395347595215
2014-12-08,15.850228309631348
2014-12-09,15.929062843322754
2014-12-10,15.730243682861328
2014-12-11,15.88792610168457
2014-12-12,15.737100601196289
2014-12-15,15.603414535522461
2014-12-16,15.589704513549805
2014-12-17,15.867364883422852
2014-12-18,16.179292678833008
2014-12-19,16.205921173095703
2014-12-22,16.247417449951172
2014-12-23,16.288923263549805
2014-12-24,16.589815139770508
2014-12-26,16.790388107299805
2014-12-29,16.984060287475586
2014-12-30,16.63129997253418
2014-12-31,16.330427169799805
2015-01-02,16.40650749206543
2015-01-05,16.205921173095703
2015-01-06,16.2163028717041
2015-01-07,16.375381469726562
2015-01-08,16.4895076751709
2015-01-09,16.385757446289062
2015-01-12,16.34771156311035
2015-01-13,16.392677307128906
2015-01-14,16.534465789794922
2015-01-15,16.66588592529297
2015-01-16,16.814594268798828
2015-01-20,16.856096267700195
2015-01-21,17.018634796142578
2015-01-22,16.946006774902344
2015-01-23,16.994426727294922
2015-01-26,16.984060287475586
2015-01-27,17.008256912231445
2015-01-28,16.863008499145508
2015-01-29,17.087806701660156
2015-01-30,16.710838317871094
2015-02-02,16.78347396850586
2015-02-03,16.845720291137695
2015-02-04,16.641677856445312
2015-02-05,16.79384422302246
2015-02-06,16.102170944213867
2015-02-09,15.96037483215332
2015-02-10,16.288923263549805
2015-02-11,15.936171531677246
2015-02-12,15.863545417785645
2015-02-13,15.621460914611816
2015-02-17,15.607626914978027
2015-02-18,15.977667808532715
2015-02-19,15.797834396362305
2015-02-20,15.801292419433594
2015-02-23,15.908506393432617
2015-02-24,16.026084899902344
2015-02-25,15.763248443603516
2015-02-26,15.659497261047363
2015-02-27,15.642210006713867
2015-03-02,15.341325759887695
2015-03-03,15.43470573425293
2015-03-04,15.348241806030273
2015-03-05,15.469286918640137
2015-03-06,15.005865097045898
2015-03-09,15.033533096313477
2015-03-10,15.005865097045898
2015-03-11,14.909034729003906
2015-03-12,15.19261646270752
2015-03-13,15.036992073059082
2015-03-16,15.296370506286621
2015-03-17,15.272157669067383
2015-03-18,15.683704376220703
2015-03-19,15.53845500946045
2015-03-20,15.678227424621582
2015-03-23,15.688687324523926
2015-03-24,15.514404296875
2015-03-25,15.333157539367676
2015-03-26,15.20418930053711
2015-03-27,15.29481315612793
2015-03-30,15.483034133911133
2015-03-31,15.48652172088623
2015-04-01,15.500467300415039
2015-04-02,15.528350830078125
2015-04-06,15.744453430175781
2015-04-07,15.56320571899414
2015-04-08,15.517892837524414
2015-04-09,15.451664924621582
2015-04-10,15.566688537597656
2015-04-13,15.413329124450684
2015-04-14,15.49000358581543
2015-04-15,15.528350830078125
2015-04-16,15.427263259887695
2015-04-17,15.37149715423584
2015-04-20,15.60154914855957
2015-04-21,15.462121963500977
2015-04-22,15.493494033813477
2015-04-23,15.580632209777832
2015-04-24,15.737483024597168
2015-04-27,15.549263000488281
2015-04-28,15.660801887512207
2015-04-29,15.594569206237793
2015-04-30,15.413329124450684
2015-05-01,15.500467300415039
2015-05-04,15.615489959716797
2015-05-05,15.26693058013916
2015-05-06,15.183273315429688
2015-05-07,15.239046096801758
2015-05-08,15.34709644317627
2015-05-11,15.24252700805664
2015-05-12,15.225099563598633
2015-05-13,15.075217247009277
2015-05-14,15.249502182006836
2015-05-15,15.448177337646484
2015-05-18,15.507434844970703
2015-05-19,15.542288780212402
2015-05-20,15.566688537597656
2015-05-21,15.55971908569336
2015-05-22,15.535319328308105
2015-05-26,15.437719345092773
2015-05-27,15.500467300415039
2015-05-28,15.535319328308105
2015-05-29,15.510919570922852
2015-06-01,15.53183364868164
2015-06-02,15.326181411743164
2015-06-03,15.099617958068848
2015-06-04,15.078705787658691
2015-06-05,14.890480041503906
2015-06-08,14.803345680236816
2015-06-09,14.768486022949219
2015-06-10,14.841689109802246
2015-06-11,14.960196495056152
2015-06-12,14.82774829864502
2015-06-15,14.803345680236816
2015-06-16,14.873056411743164
2015-06-17,14.998534202575684
2015-06-18,15.19721794128418
2015-06-19,15.05054759979248
2015-06-22,15.029441833496094
2015-06-23,14.825437545776367
2015-06-24,14.709365844726562
2015-06-25,14.610885620117188
2015-06-26,14.69881820678711
2015-06-29,14.621438980102539
2015-06-30,14.582741737365723
2015-07-01,14.670670509338379
2015-07-02,14.853572845458984
2015-07-06,14.913362503051758
2015-07-07,15.282689094543457
2015-07-08,15.201786994934082
2015-07-09,15.032963752746582
2015-07-10,15.113856315612793
2015-07-13,15.120890617370605
2015-07-14,15.099783897399902
2015-07-15,15.173651695251465
2015-07-16,15.398757934570312
2015-07-17,15.247512817382812
2015-07-20,15.17012882232666
2015-07-21,15.032963752746582
2015-07-22,15.099783897399902
2015-07-23,14.874683380126953
2015-07-24,14.888750076293945
2015-07-27,15.078680038452148
2015-07-28,15.149024963378906
2015-07-29,15.205307006835938
2015-07-30,15.31785774230957
2015-07-31,15.472623825073242
2015-08-03,15.553524017333984
2015-08-04,15.303791999816895
2015-08-05,15.342482566833496
2015-08-06,15.423380851745605
2015-08-07,15.613316535949707
2015-08-10,15.54999828338623
2015-08-11,15.627384185791016
2015-08-12,15.905254364013672
2015-08-13,15.90876579284668
2015-08-14,16.028352737426758
2015-08-17,16.10573387145996
2015-08-18,16.06704330444336
2015-08-19,16.133872985839844
2015-08-20,16.038911819458008
2015-08-21,15.845455169677734
2015-08-24,15.251031875610352
2015-08-25,14.783228874206543
2015-08-26,15.04702377319336
2015-08-27,15.222892761230469
2015-08-28,15.177167892456055
2015-08-31,14.93447494506836
2015-09-01,14.529982566833496
2015-09-02,14.540533065795898
2015-09-03,14.60736083984375
2015-09-04,14.406877517700195
2015-09-08,14.712881088256836
2015-09-09,14.529982566833496
2015-09-10,14.50536060333252
2015-09-11,14.614396095275879
2015-09-14,14.649572372436523
2015-09-15,14.726953506469727
2015-09-16,14.874683380126953
2015-09-17,15.078680038452148
2015-09-18,14.993825912475586
2015-09-21,15.054183959960938
2015-09-22,14.866009712219238
2015-09-23,14.905062675476074
2015-09-24,15.025781631469727
2015-09-25,15.171345710754395
2015-09-28,15.096789360046387
2015-09-29,15.100342750549316
2015-09-30,15.370180130004883
2015-10-01,15.18911075592041
2015-10-02,15.391484260559082
2015-10-05,15.590316772460938
2015-10-06,15.483797073364258
2015-10-07,15.430542945861816
2015-10-08,15.622270584106445
2015-10-09,15.547709465026855
2015-10-12,15.686177253723145
2015-10-13,15.650671005249023
2015-10-14,15.647123336791992
2015-10-15,15.877907752990723
2015-10-16,15.899208068847656
2015-10-19,15.909859657287598
2015-10-20,15.963116645812988
2015-10-21,15.931159019470215
2015-10-22,16.115787506103516
2015-10-23,15.831745147705078
2015-10-26,15.77493953704834
2015-10-27,15.718128204345703
2015-10-28,15.551257133483887
2015-10-29,15.462493896484375
2015-10-30,15.533504486083984
2015-11-02,15.551257133483887
2015-11-03,15.59740924835205
2015-11-04,15.679075241088867
2015-11-05,15.544158935546875
2015-11-06,15.000925064086914
2015-11-09,15.039987564086914
2015-11-10,15.17490291595459
2015-11-11,15.306272506713867
2015-11-12,15.160698890686035
2015-11-13,15.103893280029297
2015-11-16,15.359526634216309
2015-11-17,15.0825834274292
2015-11-18,15.178450584411621
2015-11-19,15.341776847839355
2015-11-20,15.405685424804688
2015-11-23,15.263665199279785
2015-11-24,15.242368698120117
2015-11-25,15.150050163269043
2015-11-27,15.178450584411621
2015-11-30,15.20330810546875
2015-12-01,15.324023246765137
2015-12-02,14.983174324035645
2015-12-03,14.86955451965332
2015-12-04,15.079034805297852
2015-12-07,15.146496772766113
2015-12-08,15.125194549560547
2015-12-09,15.128743171691895
2015-12-10,14.880202293395996
2015-12-11,14.837603569030762
2015-12-14,14.912168502807617
2015-12-15,15.029330253601074
2015-12-16,15.409235000610352
2015-12-17,15.441191673278809
2015-12-18,15.249274253845215
2015-12-21,15.238508224487305
2015-12-22,15.367653846740723
2015-12-23,15.604408264160156
2015-12-24,15.593646049499512
2015-12-28,15.622345924377441
2015-12-29,15.708439826965332
2015-12-30,15.694089889526367
2015-12-31,15.525494575500488
2016-01-04,15.49320125579834
2016-01-05,15.604408264160156
2016-01-06,15.575711250305176
2016-01-07,15.471680641174316
2016-01-08,15.464507102966309
2016-01-11,15.547009468078613
2016-01-12,15.486027717590332
2016-01-13,15.478854179382324
2016-01-14,15.712024688720703
2016-01-15,15.572121620178223
2016-01-19,15.805296897888184
2016-01-20,15.450164794921875
2016-01-21,15.435810089111328
2016-01-22,15.712024688720703
2016-01-25,15.579300880432129
2016-01-26,15.68691349029541
2016-01-27,15.72278881072998
2016-01-28,15.973891258239746
2016-01-29,16.293153762817383
2016-02-01,16.447402954101562
2016-02-02,16.51914405822754
2016-02-03,16.72362518310547
2016-02-04,16.651878356933594
2016-02-05,16.7056827545166
2016-02-08,16.64828872680664
2016-02-09,16.7056827545166
2016-02-10,16.687746047973633
2016-02-11,16.39359474182129
2016-02-12,16.34337043762207
2016-02-16,16.447402954101562
2016-02-17,16.415122985839844
2016-02-18,16.68416976928711
2016-02-19,16.572954177856445
2016-02-22,16.76666831970215
2016-02-23,16.781017303466797
2016-02-24,16.859939575195312
2016-02-25,17.03212547302246
2016-02-26,16.56219482421875
2016-02-29,16.608827590942383
2016-03-01,16.526323318481445
2016-03-02,16.6124210357666
2016-03-03,16.712862014770508
2016-03-04,16.899398803710938
2016-03-07,16.992660522460938
2016-03-08,17.1612606048584
2016-03-09,17.24017906188965
2016-03-10,17.25452995300293
2016-03-11,17.2724666595459
2016-03-14,17.293989181518555
2016-03-15,17.326269149780273
2016-03-16,17.591732025146484
2016-03-17,17.688589096069336
2016-03-18,17.575824737548828
2016-03-21,17.557750701904297
2016-03-22,17.49991798400879
2016-03-23,17.630029678344727
2016-03-24,17.677019119262695
2016-03-28,17.611961364746094
2016-03-29,17.872190475463867
2016-03-30,17.828819274902344
2016-03-31,17.933624267578125
2016-04-01,18.002296447753906
2016-04-04,17.926401138305664
2016-04-05,17.590274810791016
2016-04-06,17.568592071533203
2016-04-07,17.561363220214844
2016-04-08,17.655324935913086
2016-04-11,17.579439163208008
2016-04-12,17.702320098876953
2016-04-13,17.593887329101562
2016-04-14,17.572206497192383
2016-04-15,17.66978645324707
2016-04-18,17.73845863342285
2016-04-19,17.767366409301758
2016-04-20,17.322826385498047
2016-04-21,16.961410522460938
2016-04-22,17.113204956054688
2016-04-25,17.145732879638672
2016-04-26,17.171030044555664
2016-04-27,17.420413970947266
2016-04-28,17.395111083984375
2016-04-29,17.49991798400879
2016-05-02,17.64087677001953
2016-05-03,17.626422882080078
2016-05-04,17.832426071166992
2016-05-05,17.763761520385742
2016-05-06,17.648101806640625
2016-05-09,17.749296188354492
2016-05-10,17.767366409301758
2016-05-11,17.832426071166992
2016-05-12,17.937246322631836
2016-05-13,17.850500106811523
2016-05-16,17.872190475463867
2016-05-17,17.568592071533203
2016-05-18,17.239704132080078
2016-05-19,17.41318130493164
2016-05-20,17.45293617248535
2016-05-23,17.297527313232422
2016-05-24,17.471012115478516
2016-05-25,17.420413970947266
2016-05-26,17.619190216064453
2016-05-27,17.648101806640625
2016-05-31,17.763761520385742
2016-06-01,17.810741424560547
2016-06-02,17.817970275878906
2016-06-03,18.099884033203125
2016-06-06,18.07457733154297
2016-06-07,18.060123443603516
2016-06-08,18.168554306030273
2016-06-09,18.32396125793457
2016-06-10,18.276973724365234
2016-06-13,18.255292892456055
2016-06-14,18.352882385253906
2016-06-15,18.23721694946289
2016-06-16,18.352882385253906
2016-06-17,18.419191360473633
2016-06-20,18.349960327148438
2016-06-21,18.37546730041504
2016-06-22,18.28801727294922
2016-06-23,18.339027404785156
2016-06-24,18.36817741394043
2016-06-27,18.59408950805664
2016-06-28,18.663320541381836
2016-06-29,18.714330673217773
2016-06-30,19.118789672851562
2016-07-01,19.122432708740234
2016-07-05,19.26453971862793
2016-07-06,19.304624557495117
2016-07-07,18.947534561157227
2016-07-08,19.144298553466797
2016-07-11,19.129724502563477
2016-07-12,18.86737060546875
2016-07-13,19.016761779785156
2016-07-14,18.892879486083984
2016-07-15,18.947534561157227
2016-07-18,19.0021915435791
2016-07-19,18.969398498535156
2016-07-20,18.86008071899414
2016-07-21,18.973039627075195
2016-07-22,19.224464416503906
2016-07-25,19.19166374206543
2016-07-26,19.0240478515625
2016-07-27,18.805423736572266
2016-07-28,18.87830352783203
2016-07-29,18.99125862121582
2016-08-01,19.0021915435791
2016-08-02,18.87830352783203
2016-08-03,18.765342712402344
2016-08-04,18.75441551208496
2016-08-05,18.484777450561523
2016-08-08,18.47748565673828
2016-08-09,18.473848342895508
2016-08-10,18.47748565673828
2016-08-11,18.521215438842773
2016-08-12,18.546724319458008
2016-08-15,18.26250457763672
2016-08-16,18.047527313232422
2016-08-17,18.31716537475586
2016-08-18,18.543079376220703
2016-08-19,18.31716537475586
2016-08-22,18.364530563354492
2016-08-23,18.28437042236328
2016-08-24,18.27707862854004
2016-08-25,18.28801727294922
2016-08-26,17.9090633392334
2016-08-29,18.054807662963867
2016-08-30,17.865333557128906
2016-08-31,17.938209533691406
2016-09-01,17.84712028503418
2016-09-02,18.083965301513672
2016-09-06,18.280723571777344
2016-09-07,18.28437042236328
2016-09-08,18.346317291259766
2016-09-09,17.65764045715332
2016-09-12,17.97100257873535
2016-09-13,17.723234176635742
2016-09-14,17.792463302612305
2016-09-15,17.927276611328125
2016-09-16,18.102203369140625
2016-09-19,18.28226661682129
2016-09-20,18.249191284179688
2016-09-21,18.6203556060791
2016-09-22,18.734275817871094
2016-09-23,18.719579696655273
2016-09-26,18.671804428100586
2016-09-27,18.429264068603516
2016-09-28,18.403539657592773
2016-09-29,18.127931594848633
2016-09-30,18.002988815307617
2016-10-03,17.749422073364258
2016-10-04,17.378265380859375
2016-10-05,17.341510772705078
2016-10-06,17.33783721923828
2016-10-07,17.3157901763916
2016-10-10,17.459108352661133
2016-10-11,17.26066780090332
2016-10-12,17.429710388183594
2016-10-13,17.64652442932129
2016-10-14,17.547306060791016
2016-10-17,17.642847061157227
2016-10-18,17.793516159057617
2016-10-19,17.75309944152832
2016-10-20,17.74207305908203
2016-10-21,17.639179229736328
2016-10-24,17.705318450927734
2016-10-25,17.815567016601562
2016-10-26,17.859668731689453
2016-10-27,17.75309944152832
2016-10-28,17.808218002319336
2016-10-31,18.1646785736084
2016-11-01,17.83393669128418
2016-11-02,17.60978126525879
2016-11-03,17.675920486450195
2016-11-04,17.620798110961914
2016-11-07,17.929489135742188
2016-11-08,18.069128036499023
2016-11-09,17.40398406982422
2016-11-10,16.985055923461914
2016-11-11,16.915233612060547
2016-11-14,16.904211044311523
2016-11-15,17.176145553588867
2016-11-16,17.058551788330078
2016-11-17,17.062225341796875
2016-11-18,17.010780334472656
2016-11-21,17.190847396850586
2016-11-22,17.25699234008789
2016-11-23,17.084280014038086
2016-11-25,17.330488204956055
2016-11-28,17.664897918701172
2016-11-29,17.7383975982666
2016-11-30,17.179819107055664
2016-12-01,17.04385757446289
2016-12-02,17.19819450378418
2016-12-05,17.220247268676758
2016-12-06,17.187175750732422
2016-12-07,17.411340713500977
2016-12-08,17.440732955932617
2016-12-09,17.624469757080078
2016-12-12,17.808218002319336
2016-12-13,17.99195671081543
2016-12-14,17.620798110961914
2016-12-15,17.745746612548828
2016-12-16,17.962060928344727
2016-12-19,18.028846740722656
2016-12-20,18.051115036010742
2016-12-21,17.976905822753906
2016-12-22,18.039979934692383
2016-12-23,18.036272048950195
2016-12-27,18.051115036010742
2016-12-28,17.880435943603516
2016-12-29,18.121604919433594
2016-12-30,18.021427154541016
2017-01-03,17.976905822753906
2017-01-04,18.043689727783203
2017-01-05,18.06224250793457
2017-01-06,18.117900848388672
2017-01-09,17.880435943603516
2017-01-10,17.824777603149414
2017-01-11,18.01030158996582
2017-01-12,18.025142669677734
2017-01-13,17.99916648864746
2017-01-17,18.195817947387695
2017-01-18,18.173555374145508
2017-01-19,18.014007568359375
2017-01-20,18.04740333557129
2017-01-23,17.95463752746582
2017-01-24,17.950927734375
2017-01-25,17.950927734375
