,XLY
2012-08-17,19.30145835876465
2012-08-20,19.220731735229492
2012-08-21,19.19524383544922
2012-08-22,19.25047492980957
2012-08-23,19.11876678466797
2012-08-24,19.275957107543945
2012-08-27,19.24622344970703
2012-08-28,19.284460067749023
2012-08-29,19.377920150756836
2012-08-30,19.271717071533203
2012-08-31,19.352434158325195
2012-09-04,19.305700302124023
2012-09-05,19.335437774658203
2012-09-06,19.768808364868164
2012-09-07,19.875017166137695
2012-09-10,19.84528160095215
2012-09-11,19.83677864074707
2012-09-12,19.934490203857422
2012-09-13,20.189416885375977
2012-09-14,20.270143508911133
2012-09-17,20.193660736083984
2012-09-18,20.095949172973633
2012-09-19,20.304122924804688
2012-09-20,20.27863883972168
2012-09-21,20.26413917541504
2012-09-24,20.20871353149414
2012-09-25,19.969959259033203
2012-09-26,19.83353042602539
2012-09-27,20.033920288085938
2012-09-28,19.948640823364258
2012-10-01,19.935855865478516
2012-10-02,19.897483825683594
2012-10-03,20.05523681640625
2012-10-04,20.23856544494629
2012-10-05,20.298248291015625
2012-10-08,20.25987434387207
2012-10-09,19.935855865478516
2012-10-10,19.812217712402344
2012-10-11,19.722681045532227
2012-10-12,19.71841812133789
2012-10-15,19.914533615112305
2012-10-16,20.093605041503906
2012-10-17,20.20871353149414
2012-10-18,20.221506118774414
2012-10-19,19.859115600585938
2012-10-22,19.7951602935791
2012-10-23,19.637413024902344
2012-10-24,19.560678482055664
2012-10-25,19.513778686523438
2012-10-26,19.577728271484375
2012-10-31,19.64167594909668
2012-11-01,19.867633819580078
2012-11-02,19.854848861694336
2012-11-05,19.906009674072266
2012-11-06,20.012592315673828
2012-11-07,19.778114318847656
2012-11-08,19.458349227905273
2012-11-09,19.364553451538086
2012-11-12,19.381610870361328
2012-11-13,19.437028884887695
2012-11-14,19.14711570739746
2012-11-15,19.134321212768555
2012-11-16,19.262239456176758
2012-11-19,19.675785064697266
2012-11-20,19.773849487304688
2012-11-21,19.842058181762695
2012-11-23,20.106393814086914
2012-11-26,20.012592315673828
2012-11-27,19.931591033935547
2012-11-28,20.19165802001953
2012-11-29,20.24707794189453
2012-11-30,20.26413917541504
2012-12-03,20.157554626464844
2012-12-04,20.072282791137695
2012-12-05,20.012592315673828
2012-12-06,20.140504837036133
2012-12-07,20.21723747253418
2012-12-10,20.102123260498047
2012-12-11,20.16608428955078
2012-12-12,20.19165802001953
2012-12-13,20.059497833251953
2012-12-14,19.97422981262207
2012-12-17,20.332351684570312
2012-12-18,20.571107864379883
2012-12-19,20.426143646240234
2012-12-20,20.46879005432129
2012-12-21,20.286853790283203
2012-12-24,20.304014205932617
2012-12-26,20.093767166137695
2012-12-27,20.119510650634766
2012-12-28,19.956462860107422
2012-12-31,20.355512619018555
2013-01-02,20.780288696289062
2013-01-03,20.831777572631836
2013-01-04,20.90902328491211
2013-01-07,20.85753059387207
2013-01-08,20.797460556030273
2013-01-09,20.831777572631836
2013-01-10,20.95192527770996
2013-01-11,20.969097137451172
2013-01-14,21.02058219909668
2013-01-15,21.175045013427734
2013-01-16,21.127853393554688
2013-01-17,21.350967407226562
2013-01-18,21.3767147064209
2013-01-22,21.432498931884766
2013-01-23,21.44965934753418
2013-01-24,21.612707138061523
2013-01-25,21.84012222290039
2013-01-28,21.737138748168945
2013-01-29,21.651323318481445
2013-01-30,21.612707138061523
2013-01-31,21.50973129272461
2013-02-01,21.63416290283203
2013-02-04,21.368133544921875
2013-02-05,21.595552444458008
2013-02-06,21.642744064331055
2013-02-07,21.595552444458008
2013-02-08,21.76288604736328
2013-02-11,21.68994140625
2013-02-12,21.7757625579834
2013-02-13,21.82295799255371
2013-02-14,21.831539154052734
2013-02-15,21.857284545898438
2013-02-19,21.938806533813477
2013-02-20,21.6041259765625
2013-02-21,21.42391586303711
2013-02-22,21.54405975341797
2013-02-25,21.20937728881836
2013-02-26,21.41963005065918
2013-02-27,21.745723724365234
2013-02-28,21.852996826171875
2013-03-01,21.904481887817383
2013-03-04,22.097566604614258
2013-03-05,22.320690155029297
2013-03-06,22.303525924682617
2013-03-07,22.342140197753906
2013-03-08,22.57813835144043
2013-03-11,22.6339168548584
2013-03-12,22.569551467895508
2013-03-13,22.693984985351562
2013-03-14,22.71973419189453
2013-03-15,22.632793426513672
2013-03-18,22.46064567565918
2013-03-19,22.301416397094727
2013-03-20,22.55963897705078
2013-03-21,22.370277404785156
2013-03-22,22.64571189880371
2013-03-25,22.606977462768555
2013-03-26,22.718875885009766
2013-03-27,22.727481842041016
2013-03-28,22.809246063232422
2013-04-01,22.637100219726562
2013-04-02,22.826457977294922
2013-04-03,22.615585327148438
2013-04-04,22.74469566345215
2013-04-05,22.632793426513672
2013-04-08,22.891019821166992
2013-04-09,22.83077049255371
2013-04-10,23.097585678100586
2013-04-11,23.291257858276367
2013-04-12,23.416057586669922
2013-04-15,22.800642013549805
2013-04-16,23.127717971801758
2013-04-17,22.891019821166992
2013-04-18,22.641403198242188
2013-04-19,22.91253662109375
2013-04-22,23.011518478393555
2013-04-23,23.243913650512695
2013-04-24,23.261133193969727
2013-04-25,23.459096908569336
2013-04-26,23.355810165405273
2013-04-29,23.437583923339844
2013-04-30,23.50213050842285
2013-05-01,23.377321243286133
2013-05-02,23.605417251586914
2013-05-03,23.902372360229492
2013-05-06,23.979839324951172
2013-05-07,24.182109832763672
2013-05-08,24.19931983947754
2013-05-09,24.24236297607422
2013-05-10,24.431711196899414
2013-05-13,24.436019897460938
2013-05-14,24.685632705688477
2013-05-15,24.81904411315918
2013-05-16,24.530704498291016
2013-05-17,24.767406463623047
2013-05-20,24.694244384765625
2013-05-21,24.806135177612305
2013-05-22,24.569427490234375
2013-05-23,24.517789840698242
2013-05-24,24.444629669189453
2013-05-28,24.681325912475586
2013-05-29,24.427410125732422
2013-05-30,24.427410125732422
2013-05-31,24.151979446411133
2013-06-03,24.259572982788086
2013-06-04,24.173503875732422
2013-06-05,23.773256301879883
2013-06-06,24.022869110107422
2013-06-07,24.46184730529785
2013-06-10,24.38868522644043
2013-06-11,24.147672653198242
2013-06-12,23.880855560302734
2013-06-13,24.328432083129883
2013-06-14,24.250967025756836
2013-06-17,24.38437271118164
2013-06-18,24.633995056152344
2013-06-19,24.354249954223633
2013-06-20,23.71731948852539
2013-06-21,23.763084411621094
2013-06-24,23.54720687866211
2013-06-25,23.758760452270508
2013-06-26,24.05666732788086
2013-06-27,24.263898849487305
2013-06-28,24.350250244140625
2013-07-01,24.518630981445312
2013-07-02,24.56180763244629
2013-07-03,24.67405891418457
2013-07-05,24.94173240661621
2013-07-08,25.17487335205078
2013-07-09,25.2741756439209
2013-07-10,25.30008316040039
2013-07-11,25.662744522094727
2013-07-12,25.783628463745117
2013-07-15,25.718862533569336
2013-07-16,25.580711364746094
2013-07-17,25.59366798400879
2013-07-18,25.740459442138672
2013-07-19,25.718862533569336
2013-07-22,25.701597213745117
2013-07-23,25.66705894470215
2013-07-24,25.580711364746094
2013-07-25,25.615259170532227
2013-07-26,25.697284698486328
2013-07-29,25.56343650817871
2013-07-30,25.498682022094727
2013-07-31,25.63251495361328
2013-08-01,26.029726028442383
2013-08-02,26.21537208557129
2013-08-05,26.15924835205078
2013-08-06,26.051315307617188
2013-08-07,25.822486877441406
2013-08-08,25.995193481445312
2013-08-09,25.939062118530273
2013-08-12,25.90451431274414
2013-08-13,25.90451431274414
2013-08-14,25.619571685791016
2013-08-15,25.170557022094727
2013-08-16,25.07988929748535
2013-08-19,24.97195816040039
2013-08-20,25.2266845703125
2013-08-21,25.010814666748047
2013-08-22,25.261219024658203
2013-08-23,25.265533447265625
2013-08-26,25.213727951049805
2013-08-27,24.80357551574707
2013-08-28,24.937419891357422
2013-08-29,25.058305740356445
2013-08-30,24.902875900268555
2013-09-03,25.07988929748535
2013-09-04,25.343257904052734
2013-09-05,25.351890563964844
2013-09-06,25.32166862487793
2013-09-09,25.546175003051758
2013-09-10,25.792264938354492
2013-09-11,25.982234954833984
2013-09-12,25.921791076660156
2013-09-13,25.995193481445312
2013-09-16,26.111757278442383
2013-09-17,26.26286506652832
2013-09-18,26.565082550048828
2013-09-19,26.55645179748535
2013-09-20,26.3962345123291
2013-09-23,26.192716598510742
2013-09-24,26.26200294494629
2013-09-25,26.101791381835938
2013-09-26,26.348608016967773
2013-09-27,26.35294532775879
2013-09-30,26.253347396850586
2013-10-01,26.465518951416016
2013-10-02,26.45685577392578
2013-10-03,26.1580867767334
2013-10-04,26.404897689819336
2013-10-07,26.032503128051758
2013-10-08,25.62114715576172
2013-10-09,25.504243850708008
2013-10-10,26.097463607788086
2013-10-11,26.322622299194336
2013-10-14,26.430879592895508
2013-10-15,26.179738998413086
2013-10-16,26.504491806030273
2013-10-17,26.699350357055664
2013-10-18,26.86388397216797
2013-10-21,26.933168411254883
2013-10-22,27.115028381347656
2013-10-23,26.941829681396484
2013-10-24,27.210294723510742
2013-10-25,27.413803100585938
2013-10-28,27.361845016479492
2013-10-29,27.522066116333008
2013-10-30,27.387828826904297
2013-10-31,27.457107543945312
2013-11-01,27.522066116333008
2013-11-04,27.617321014404297
2013-11-05,27.617321014404297
2013-11-06,27.548044204711914
2013-11-07,26.97646713256836
2013-11-08,27.4051456451416
2013-11-11,27.448444366455078
2013-11-12,27.400814056396484
2013-11-13,27.83382225036621
2013-11-14,28.0286808013916
2013-11-15,28.123943328857422
2013-11-18,27.903100967407227
2013-11-19,27.78186798095703
2013-11-20,27.63898277282715
2013-11-21,27.924760818481445
2013-11-22,28.08064079284668
2013-11-25,28.10662269592285
2013-11-26,28.271162033081055
2013-11-27,28.379419326782227
2013-11-29,28.405405044555664
2013-12-02,28.271162033081055
2013-12-03,28.002696990966797
2013-12-04,27.9377498626709
2013-12-05,27.968053817749023
2013-12-06,28.201879501342773
2013-12-09,28.180233001708984
2013-12-10,28.197561264038086
2013-12-11,27.9377498626709
2013-12-12,27.85115623474121
2013-12-13,27.92043113708496
2013-12-16,28.102294921875
2013-12-17,28.0286808013916
2013-12-18,28.444364547729492
2013-12-19,28.427053451538086
2013-12-20,28.545305252075195
2013-12-23,28.6713809967041
2013-12-24,28.732250213623047
2013-12-26,28.945274353027344
2013-12-27,28.81048583984375
2013-12-30,28.9409236907959
2013-12-31,29.05394744873047
2014-01-02,28.919179916381836
2014-01-03,28.84092903137207
2014-01-06,28.662683486938477
2014-01-07,28.836570739746094
2014-01-08,28.75832748413086
2014-01-09,28.75397300720215
2014-01-10,28.84092903137207
2014-01-13,28.262718200683594
2014-01-14,28.506179809570312
2014-01-15,28.57573127746582
2014-01-16,28.423568725585938
2014-01-17,28.29750633239746
2014-01-21,28.271411895751953
2014-01-22,28.34531593322754
2014-01-23,28.145336151123047
2014-01-24,27.606258392333984
2014-01-27,27.49756622314453
2014-01-28,27.68885612487793
2014-01-29,27.24541664123535
2014-01-30,27.701900482177734
2014-01-31,27.31062126159668
2014-02-03,26.593297958374023
2014-02-04,26.919355392456055
2014-02-05,26.954143524169922
2014-02-06,27.523656845092773
2014-02-07,27.862754821777344
2014-02-10,27.845361709594727
2014-02-11,28.04969024658203
2014-02-12,28.07577896118164
2014-02-13,28.1627254486084
2014-02-14,28.332275390625
2014-02-18,28.36705207824707
2014-02-19,28.13664436340332
2014-02-20,28.288803100585938
2014-02-21,28.34531593322754
2014-02-24,28.462703704833984
2014-02-25,28.662683486938477
2014-02-26,28.823528289794922
2014-02-27,28.9409236907959
2014-02-28,29.05829620361328
2014-03-03,28.784406661987305
2014-03-04,29.14524269104004
2014-03-05,29.2669734954834
2014-03-06,29.34087371826172
2014-03-07,29.29741096496582
2014-03-10,29.219154357910156
2014-03-11,29.049606323242188
2014-03-12,29.006128311157227
2014-03-13,28.653989791870117
2014-03-14,28.62789535522461
2014-03-17,28.819198608398438
2014-03-18,28.945274353027344
2014-03-19,28.75397300720215
2014-03-20,28.827880859375
2014-03-21,28.643844604492188
2014-03-24,28.35601043701172
2014-03-25,28.18592643737793
2014-03-26,27.959148406982422
2014-03-27,27.82395362854004
2014-03-28,28.033283233642578
2014-03-31,28.225177764892578
2014-04-01,28.617679595947266
2014-04-02,28.809560775756836
2014-04-03,28.670011520385742
2014-04-04,28.194650650024414
2014-04-07,27.6451473236084
2014-04-08,27.92425537109375
2014-04-09,28.225177764892578
2014-04-10,27.523035049438477
2014-04-11,27.14361572265625
2014-04-14,27.357315063476562
2014-04-15,27.39219856262207
2014-04-16,27.775978088378906
2014-04-17,27.81086540222168
2014-04-21,27.885005950927734
2014-04-22,28.12487030029297
2014-04-23,27.994043350219727
2014-04-24,28.146677017211914
2014-04-25,27.66695785522461
2014-04-28,27.597171783447266
2014-04-29,27.72364616394043
2014-04-30,27.841402053833008
2014-05-01,27.950424194335938
2014-05-02,28.020204544067383
2014-05-05,28.046369552612305
2014-05-06,27.6451473236084
2014-05-07,27.610265731811523
2014-05-08,27.688764572143555
2014-05-09,27.841402053833008
2014-05-12,28.190288543701172
2014-05-13,28.111778259277344
2014-05-14,27.797792434692383
2014-05-15,27.597171783447266
2014-05-16,27.80215072631836
2014-05-19,27.928625106811523
2014-05-20,27.675682067871094
2014-05-21,28.011484146118164
2014-05-22,28.159759521484375
2014-05-23,28.382177352905273
2014-05-27,28.530452728271484
2014-05-28,28.499923706054688
2014-05-29,28.617679595947266
2014-05-30,28.643844604492188
2014-06-02,28.73979377746582
2014-06-03,28.687448501586914
2014-06-04,28.82700538635254
2014-06-05,29.01453399658203
2014-06-06,29.184612274169922
2014-06-09,29.1933536529541
2014-06-10,29.13665008544922
2014-06-11,29.0494327545166
2014-06-12,28.678739547729492
2014-06-13,28.691810607910156
2014-06-16,28.757238388061523
2014-06-17,28.870615005493164
2014-06-18,29.08867835998535
2014-06-19,29.018905639648438
2014-06-20,28.910398483276367
2014-06-23,28.94539451599121
2014-06-24,28.875402450561523
2014-06-25,29.120410919189453
2014-06-26,29.14228057861328
2014-06-27,29.212278366088867
2014-06-30,29.199146270751953
2014-07-01,29.509780883789062
2014-07-02,29.553537368774414
2014-07-03,29.781036376953125
2014-07-07,29.597280502319336
2014-07-08,29.308528900146484
2014-07-09,29.662912368774414
2014-07-10,29.387285232543945
2014-07-11,29.483537673950195
2014-07-14,29.56665802001953
2014-07-15,29.466035842895508
2014-07-16,29.540409088134766
2014-07-17,29.260400772094727
2014-07-18,29.531658172607422
2014-07-21,29.39603042602539
2014-07-22,29.518537521362305
2014-07-23,29.49666404724121
2014-07-24,29.562273025512695
2014-07-25,29.23415756225586
2014-07-28,29.291034698486328
2014-07-29,29.207910537719727
2014-07-30,29.369787216186523
2014-07-31,28.827280044555664
2014-08-01,28.722272872924805
2014-08-04,29.002281188964844
2014-08-05,28.8010311126709
2014-08-06,28.739763259887695
2014-08-07,28.591018676757812
2014-08-08,29.032901763916016
2014-08-11,29.164154052734375
2014-08-12,29.08976936340332
2014-08-13,29.19476890563965
2014-08-14,29.42228126525879
2014-08-15,29.365402221679688
2014-08-18,29.63665199279785
2014-08-19,29.859786987304688
2014-08-20,29.999784469604492
2014-08-21,29.97354507446289
2014-08-22,30.030418395996094
2014-08-25,30.11790657043457
2014-08-26,30.122295379638672
2014-08-27,30.152908325195312
2014-08-28,30.11353874206543
2014-08-29,30.109161376953125
2014-09-02,30.166030883789062
2014-09-03,30.08728790283203
2014-09-04,30.201040267944336
2014-09-05,30.301671981811523
2014-09-08,30.1747989654541
2014-09-09,29.87291145324707
2014-09-10,29.977907180786133
2014-09-11,29.99104881286621
2014-09-12,29.903528213500977
2014-09-15,29.781036376953125
2014-09-16,29.934167861938477
2014-09-17,29.921037673950195
2014-09-18,30.052295684814453
2014-09-19,30.065011978149414
2014-09-22,29.643598556518555
2014-09-23,29.389005661010742
2014-09-24,29.72262954711914
2014-09-25,29.288043975830078
2014-09-26,29.59093475341797
2014-09-29,29.437299728393555
2014-09-30,29.274873733520508
2014-10-01,28.884197235107422
2014-10-02,29.015886306762695
2014-10-03,29.389005661010742
2014-10-06,29.230974197387695
2014-10-07,28.796398162841797
2014-10-08,29.248523712158203
2014-10-09,28.585691452026367
2014-10-10,28.335481643676758
2014-10-13,27.76043128967285
2014-10-14,27.962358474731445
2014-10-15,27.729700088500977
2014-10-16,27.76043128967285
2014-10-17,28.067707061767578
2014-10-20,28.45839500427246
2014-10-21,29.011499404907227
2014-10-22,28.761287689208984
2014-10-23,29.151973724365234
2014-10-24,29.12561798095703
2014-10-27,29.18269157409668
2014-10-28,29.498750686645508
2014-10-29,29.410953521728516
2014-10-30,29.60409927368164
2014-10-31,29.893821716308594
2014-11-03,29.893821716308594
2014-11-04,29.533863067626953
2014-11-05,29.652395248413086
2014-11-06,29.902606964111328
2014-11-07,29.854312896728516
2014-11-10,29.836750030517578
2014-11-11,29.96405792236328
2014-11-12,30.104530334472656
2014-11-13,30.29327964782715
2014-11-14,30.411802291870117
2014-11-17,30.376678466796875
2014-11-18,30.43375587463379
2014-11-19,30.561050415039062
2014-11-20,30.6927433013916
2014-11-21,30.76737403869629
2014-11-24,31.052701950073242
2014-11-25,31.149276733398438
2014-11-26,31.144887924194336
2014-11-28,31.52240753173828
2014-12-01,31.175621032714844
2014-12-02,31.294139862060547
2014-12-03,31.346805572509766
2014-12-04,31.329246520996094
2014-12-05,31.399484634399414
2014-12-08,31.144887924194336
2014-12-09,31.08782386779785
2014-12-10,30.675189971923828
2014-12-11,30.925403594970703
2014-12-12,30.72787094116211
2014-12-15,30.543485641479492
2014-12-16,30.07380485534668
2014-12-17,30.64884376525879
2014-12-18,31.153671264648438
2014-12-19,31.23873519897461
2014-12-22,31.542869567871094
2014-12-23,31.719194412231445
2014-12-24,31.666288375854492
2014-12-26,31.83820915222168
2014-12-29,32.08063888549805
2014-12-30,31.9307804107666
2014-12-31,31.802955627441406
2015-01-02,31.57373046875
2015-01-05,30.96985626220703
2015-01-06,30.661300659179688
2015-01-07,31.146169662475586
2015-01-08,31.6133975982666
2015-01-09,31.2475528717041
2015-01-12,31.08005142211914
2015-01-13,31.08005142211914
2015-01-14,30.705373764038086
2015-01-15,30.308670043945312
2015-01-16,30.709796905517578
2015-01-20,30.533472061157227
2015-01-21,30.731826782226562
2015-01-22,31.30925750732422
2015-01-23,31.26519012451172
2015-01-26,31.428279876708984
2015-01-27,31.177019119262695
2015-01-28,30.771501541137695
2015-01-29,31.190250396728516
2015-01-30,30.850841522216797
2015-02-02,31.128541946411133
2015-02-03,31.789718627929688
2015-02-04,32.00130081176758
2015-02-05,32.19965744018555
2015-02-06,32.151187896728516
2015-02-09,32.02775192260742
2015-02-10,32.420047760009766
2015-02-11,32.428863525390625
2015-02-12,32.81235885620117
2015-02-13,33.010711669921875
2015-02-17,32.93577194213867
2015-02-18,32.918148040771484
2015-02-19,33.01953887939453
2015-02-20,33.253143310546875
2015-02-23,33.2222785949707
2015-02-24,33.380977630615234
2015-02-25,33.636634826660156
2015-02-26,33.53084182739258
2015-02-27,33.48676300048828
2015-03-02,33.88788986206055
2015-03-03,33.79530715942383
2015-03-04,33.61900329589844
2015-03-05,33.641048431396484
2015-03-06,33.23992919921875
2015-03-09,33.42946243286133
2015-03-10,32.90932083129883
2015-03-11,32.72860336303711
2015-03-12,33.39419174194336
2015-03-13,33.12972640991211
2015-03-16,33.51761245727539
2015-03-17,33.33247756958008
2015-03-18,33.62782669067383
2015-03-19,33.57933044433594
2015-03-20,33.95304870605469
2015-03-23,33.895545959472656
2015-03-24,33.71864318847656
2015-03-25,33.17021560668945
2015-03-26,32.96235656738281
2015-03-27,33.130435943603516
2015-03-30,33.47097396850586
2015-03-31,33.32501983642578
2015-04-01,33.179073333740234
2015-04-02,33.47538757324219
2015-04-06,33.63460922241211
2015-04-07,33.44886016845703
2015-04-08,33.76287078857422
2015-04-09,33.7938346862793
2015-04-10,33.908817291259766
2015-04-13,33.72306823730469
2015-04-14,33.705379486083984
2015-04-15,33.705379486083984
2015-04-16,33.77170944213867
2015-04-17,33.271942138671875
2015-04-20,33.63903045654297
2015-04-21,33.67439651489258
2015-04-22,33.705379486083984
2015-04-23,33.8734245300293
2015-04-24,34.3333854675293
2015-04-27,34.03265380859375
2015-04-28,33.913246154785156
2015-04-29,33.68326187133789
2015-04-30,33.30732345581055
2015-05-01,33.76728439331055
2015-05-04,33.83805847167969
2015-05-05,33.484230041503906
2015-05-06,33.347145080566406
2015-05-07,33.51962661743164
2015-05-08,33.87785720825195
2015-05-11,33.72750473022461
2015-05-12,33.665565490722656
2015-05-13,33.45328140258789
2015-05-14,33.60366439819336
2015-05-15,33.8734245300293
2015-05-18,34.0016975402832
2015-05-19,33.99283981323242
2015-05-20,33.95304870605469
2015-05-21,34.085731506347656
2015-05-22,34.02823257446289
2015-05-26,33.784976959228516
2015-05-27,34.037071228027344
2015-05-28,33.97957992553711
2015-05-29,33.74517822265625
2015-06-01,33.84247589111328
2015-06-02,33.91767501831055
2015-06-03,34.18302536010742
2015-06-04,33.93977737426758
2015-06-05,33.84247589111328
2015-06-08,33.60366439819336
2015-06-09,33.568267822265625
2015-06-10,33.913246154785156
2015-06-11,34.02823257446289
2015-06-12,33.8734245300293
2015-06-15,33.71421432495117
2015-06-16,33.91767501831055
2015-06-17,34.072452545166016
2015-06-18,34.48377990722656
2015-06-19,34.36265182495117
2015-06-22,34.55341339111328
2015-06-23,34.69096374511719
2015-06-24,34.451385498046875
2015-06-25,34.424747467041016
2015-06-26,34.56230926513672
2015-06-29,33.78142166137695
2015-06-30,33.932281494140625
2015-07-01,34.31827926635742
2015-07-02,34.25173568725586
2015-07-06,34.185176849365234
2015-07-07,34.48244094848633
2015-07-08,33.825801849365234
2015-07-09,33.9677734375
2015-07-10,34.46025848388672
2015-07-13,34.957157135009766
2015-07-14,35.00153350830078
2015-07-15,34.96603775024414
2015-07-16,35.17900466918945
2015-07-17,35.11689758300781
2015-07-20,35.134639739990234
2015-07-21,35.02372360229492
2015-07-22,35.19231414794922
2015-07-23,34.983795166015625
2015-07-24,34.983795166015625
2015-07-27,34.7220344543457
2015-07-28,34.992671966552734
2015-07-29,35.3520393371582
2015-07-30,35.4807014465332
2015-07-31,35.59162902832031
2015-08-03,35.471832275390625
2015-08-04,35.6226806640625
2015-08-05,35.236671447753906
2015-08-06,34.75752258300781
2015-08-07,34.730899810791016
2015-08-10,35.010414123535156
2015-08-11,34.69540786743164
2015-08-12,34.544559478759766
2015-08-13,34.74420928955078
2015-08-14,34.766387939453125
2015-08-17,35.09914779663086
2015-08-18,35.130218505859375
2015-08-19,35.06808090209961
2015-08-20,34.0831298828125
2015-08-21,32.991695404052734
2015-08-24,31.6739559173584
2015-08-25,31.54531478881836
2015-08-26,32.743228912353516
2015-08-27,33.510780334472656
2015-08-28,33.52410125732422
2015-08-31,33.26677322387695
2015-09-01,32.423797607421875
2015-09-02,33.107032775878906
2015-09-03,33.1203498840332
2015-09-04,32.76540756225586
2015-09-08,33.52410125732422
2015-09-09,33.16471481323242
2015-09-10,33.25789260864258
2015-09-11,33.50635528564453
2015-09-14,33.328880310058594
2015-09-15,33.67939758300781
2015-09-16,34.06094741821289
2015-09-17,34.14968490600586
2015-09-18,33.60591125488281
2015-09-21,33.899837493896484
2015-09-22,33.45003128051758
2015-09-23,33.3609733581543
2015-09-24,33.27188491821289
2015-09-25,33.26744842529297
2015-09-28,32.309940338134766
2015-09-29,32.203067779541016
2015-09-30,33.071502685546875
2015-10-01,33.31643295288086
2015-10-02,33.7929573059082
2015-10-05,34.29175567626953
2015-10-06,34.03789138793945
2015-10-07,34.1536979675293
2015-10-08,34.57231140136719
2015-10-09,34.61240005493164
2015-10-12,34.777164459228516
2015-10-13,34.590145111083984
2015-10-14,34.238304138183594
2015-10-15,34.68365478515625
2015-10-16,34.86625289916992
2015-10-19,35.03102111816406
2015-10-20,34.98649215698242
2015-10-21,34.830631256103516
2015-10-22,35.289329528808594
2015-10-23,35.46300506591797
2015-10-26,35.71240234375
2015-10-27,35.54317092895508
2015-10-28,35.88164138793945
2015-10-29,35.98407745361328
2015-10-30,36.05978012084961
2015-11-02,36.22455596923828
2015-11-03,36.362613677978516
2015-11-04,36.12657928466797
2015-11-05,36.2557258605957
2015-11-06,36.26019287109375
2015-11-09,35.761390686035156
2015-11-10,36.0998649597168
2015-11-11,35.8860969543457
2015-11-12,35.55207443237305
2015-11-13,34.616851806640625
2015-11-16,35.03547668457031
2015-11-17,35.1022834777832
2015-11-18,35.70350646972656
2015-11-19,35.74803161621094
2015-11-20,36.175567626953125
2015-11-23,36.30916976928711
2015-11-24,36.23345947265625
2015-11-25,36.41605758666992
2015-11-27,36.282440185546875
2015-11-30,35.975162506103516
2015-12-01,36.34479522705078
2015-12-02,36.02861404418945
2015-12-03,35.48527526855469
2015-12-04,36.1711311340332
2015-12-07,36.01970291137695
2015-12-08,35.91281509399414
2015-12-09,35.454105377197266
2015-12-10,35.57434844970703
2015-12-11,34.76382064819336
2015-12-14,34.941951751708984
2015-12-15,35.13344955444336
2015-12-16,35.7213249206543
2015-12-17,35.13344955444336
2015-12-18,34.5811767578125
2015-12-21,34.755577087402344
2015-12-22,35.0104866027832
2015-12-23,35.18935012817383
2015-12-24,35.09545135498047
2015-12-28,35.184879302978516
2015-12-29,35.59181594848633
2015-12-30,35.305625915527344
2015-12-31,34.95235061645508
2016-01-04,34.35309982299805
2016-01-05,34.308372497558594
2016-01-06,33.972984313964844
2016-01-07,33.2753791809082
2016-01-08,32.917633056640625
2016-01-11,33.177005767822266
2016-01-12,33.543697357177734
2016-01-13,32.412296295166016
2016-01-14,32.644859313964844
2016-01-15,31.97406578063965
2016-01-19,32.09479904174805
2016-01-20,31.81308364868164
2016-01-21,32.22002410888672
2016-01-22,32.78348159790039
2016-01-25,32.40782928466797
2016-01-26,32.88185501098633
2016-01-27,32.36757278442383
2016-01-28,32.78348159790039
2016-01-29,33.14122772216797
2016-02-01,33.34245300292969
2016-02-02,32.69404220581055
2016-02-03,32.609073638916016
2016-02-04,32.4212532043457
2016-02-05,31.374828338623047
2016-02-08,30.76664924621582
2016-02-09,30.717464447021484
2016-02-10,30.66379165649414
2016-02-11,30.645902633666992
2016-02-12,31.209367752075195
2016-02-16,31.965112686157227
2016-02-17,32.65378189086914
2016-02-18,32.43913650512695
2016-02-19,32.528568267822266
2016-02-22,33.15911865234375
2016-02-23,32.975746154785156
2016-02-24,33.16804885864258
2016-02-25,33.498985290527344
2016-02-26,33.46321105957031
2016-02-29,33.2888069152832
2016-03-01,34.16975784301758
2016-03-02,34.138458251953125
2016-03-03,34.33969497680664
2016-03-04,34.308372497558594
2016-03-07,34.16081237792969
2016-03-08,33.89250946044922
2016-03-09,33.95957565307617
2016-03-10,34.0445442199707
2016-03-11,34.56775665283203
2016-03-14,34.69743347167969
2016-03-15,34.68850326538086
2016-03-16,34.97022247314453
2016-03-17,35.019432067871094
2016-03-18,35.06477355957031
2016-03-21,35.082733154296875
2016-03-22,35.024356842041016
2016-03-23,34.77738952636719
2016-03-24,34.82229995727539
2016-03-28,34.97946548461914
2016-03-29,35.33418655395508
2016-03-30,35.5587043762207
2016-03-31,35.51829147338867
2016-04-01,35.66648864746094
2016-04-04,35.3880729675293
2016-04-05,35.087215423583984
2016-04-06,35.41950988769531
2016-04-07,35.019866943359375
2016-04-08,34.96598815917969
2016-04-11,34.83577346801758
2016-04-12,35.10068893432617
2016-04-13,35.59462356567383
2016-04-14,35.59462356567383
2016-04-15,35.69342041015625
2016-04-18,36.03019332885742
2016-04-19,35.83260726928711
2016-04-20,35.87752151489258
2016-04-21,35.75178146362305
2016-04-22,35.6799430847168
2016-04-25,35.72035598754883
2016-04-26,35.8056755065918
2016-04-27,35.76975631713867
2016-04-28,35.38358688354492
2016-04-29,35.56318283081055
2016-05-02,36.061622619628906
2016-05-03,35.72933578491211
2016-05-04,35.56768798828125
