,XLE
2013-01-22,23.367433547973633
2013-01-23,23.28771209716797
2013-01-24,23.35516357421875
2013-01-25,23.575923919677734
2013-01-28,23.536067962646484
2013-01-29,23.916278839111328
2013-01-30,23.796689987182617
2013-01-31,23.71697425842285
2013-02-01,23.9377384185791
2013-02-04,23.71083641052246
2013-02-05,23.916278839111328
2013-02-06,23.931608200073242
2013-02-07,23.870285034179688
2013-02-08,24.094114303588867
2013-02-11,23.97454261779785
2013-02-12,24.03891944885254
2013-02-13,24.12477684020996
2013-02-14,24.33327865600586
2013-02-15,24.054256439208984
2013-02-19,24.33327865600586
2013-02-20,23.82428550720215
2013-02-21,23.658720016479492
2013-02-22,23.907075881958008
2013-02-25,23.281570434570312
2013-02-26,23.511531829833984
2013-02-27,23.870285034179688
2013-02-28,23.82122230529785
2013-03-01,23.851886749267578
2013-03-04,23.79977035522461
2013-03-05,23.953062057495117
2013-03-06,23.98066520690918
2013-03-07,24.103315353393555
2013-03-08,24.219823837280273
2013-03-11,24.232093811035156
2013-03-12,24.259681701660156
2013-03-13,24.204504013061523
2013-03-14,24.53564453125
2013-03-15,24.516239166259766
2013-03-18,24.319129943847656
2013-03-19,24.05116844177246
2013-03-20,24.18668556213379
2013-03-21,24.063488006591797
2013-03-22,24.254440307617188
2013-03-25,24.16204833984375
2013-03-26,24.417678833007812
2013-03-27,24.497764587402344
2013-03-28,24.426921844482422
2013-04-01,24.37764549255371
2013-04-02,24.239049911499023
2013-04-03,23.786296844482422
2013-04-04,23.75550079345703
2013-04-05,23.807861328125
2013-04-08,23.968019485473633
2013-04-09,24.171287536621094
2013-04-10,24.30064582824707
2013-04-11,24.405370712280273
2013-04-12,24.023452758789062
2013-04-15,23.044034957885742
2013-04-16,23.3273868560791
2013-04-17,22.81612205505371
2013-04-18,23.010154724121094
2013-04-19,22.963951110839844
2013-04-22,23.210346221923828
2013-04-23,23.47831153869629
2013-04-24,23.79245948791504
2013-04-25,23.810932159423828
2013-04-26,23.770896911621094
2013-04-29,24.011131286621094
2013-04-30,24.10661506652832
2013-05-01,23.73086166381836
2013-05-02,24.041934967041016
2013-05-03,24.47620391845703
2013-05-06,24.64252281188965
2013-05-07,24.83346939086914
2013-05-08,24.87351417541504
2013-05-09,24.851959228515625
2013-05-10,24.722593307495117
2013-05-13,24.719524383544922
2013-05-14,25.07063102722168
2013-05-15,24.999786376953125
2013-05-16,24.876590728759766
2013-05-17,25.292387008666992
2013-05-20,25.649654388427734
2013-05-21,25.5972957611084
2013-05-22,25.301620483398438
2013-05-23,25.31394386291504
2013-05-24,25.166101455688477
2013-05-28,25.430978775024414
2013-05-29,25.375545501708984
2013-05-30,25.3170166015625
2013-05-31,24.79343032836914
2013-06-03,25.033666610717773
2013-06-04,24.83655548095703
2013-06-05,24.547035217285156
2013-06-06,24.731834411621094
2013-06-07,25.042903900146484
2013-06-10,24.972074508666992
2013-06-11,24.593229293823242
2013-06-12,24.44232749938965
2013-06-13,24.851959228515625
2013-06-14,24.61172103881836
2013-06-17,24.96591567993164
2013-06-18,25.107587814331055
2013-06-19,24.876590728759766
2013-06-20,24.149736404418945
2013-06-21,24.19119644165039
2013-06-24,23.832218170166016
2013-06-25,24.138586044311523
2013-06-26,24.287132263183594
2013-06-27,24.333559036254883
2013-06-28,24.231428146362305
2013-07-01,24.404741287231445
2013-07-02,24.45734405517578
2013-07-03,24.441864013671875
2013-07-05,24.745149612426758
2013-07-08,24.90607261657715
2013-07-09,25.159835815429688
2013-07-10,25.005096435546875
2013-07-11,25.206256866455078
2013-07-12,25.34861183166504
2013-07-15,25.32695198059082
2013-07-16,25.172212600708008
2013-07-17,25.283626556396484
2013-07-18,25.552860260009766
2013-07-19,25.908748626708984
2013-07-22,25.82518768310547
2013-07-23,25.868520736694336
2013-07-24,25.58071517944336
2013-07-25,25.750925064086914
2013-07-26,25.685937881469727
2013-07-29,25.472396850585938
2013-07-30,25.422882080078125
2013-07-31,25.506439208984375
2013-08-01,25.921127319335938
2013-08-02,25.80663299560547
2013-08-05,25.744735717773438
2013-08-06,25.5869083404541
2013-08-07,25.497161865234375
2013-08-08,25.63641929626465
2013-08-09,25.559049606323242
2013-08-12,25.450733184814453
2013-08-13,25.497161865234375
2013-08-14,25.379558563232422
2013-08-15,25.240293502807617
2013-08-16,25.138179779052734
2013-08-19,24.738964080810547
2013-08-20,24.89059829711914
2013-08-21,24.754426956176758
2013-08-22,25.122699737548828
2013-08-23,25.302188873291016
2013-08-26,25.25886344909668
2013-08-27,25.101037979125977
2013-08-28,25.51881217956543
2013-08-29,25.252666473388672
2013-08-30,25.243385314941406
2013-09-03,25.4290714263916
2013-09-04,25.56525230407715
2013-09-05,25.651893615722656
2013-09-06,25.6488037109375
2013-09-09,25.936607360839844
2013-09-10,25.945884704589844
2013-09-11,26.143957138061523
2013-09-12,25.989219665527344
2013-09-13,25.979930877685547
2013-09-16,25.973735809326172
2013-09-17,26.091341018676758
2013-09-18,26.406997680664062
2013-09-19,26.342008590698242
2013-09-20,26.12841796875
2013-09-23,26.00095558166504
2013-09-24,26.02582359313965
2013-09-25,26.01959991455078
2013-09-26,26.066234588623047
2013-09-27,25.97607421875
2013-09-30,25.777101516723633
2013-10-01,25.941875457763672
2013-10-02,26.00095558166504
2013-10-03,25.773988723754883
2013-10-04,26.035144805908203
2013-10-07,25.820629119873047
2013-10-08,25.54392433166504
2013-10-09,25.453750610351562
2013-10-10,25.92633628845215
2013-10-11,26.206140518188477
2013-10-14,26.383358001708984
2013-10-15,26.286983489990234
2013-10-16,26.681827545166016
2013-10-17,26.737796783447266
2013-10-18,27.030044555664062
2013-10-21,26.908782958984375
2013-10-22,27.058013916015625
2013-10-23,26.63520050048828
2013-10-24,26.76266098022461
2013-10-25,26.924325942993164
2013-10-28,26.946109771728516
2013-10-29,27.1357421875
2013-10-30,26.952320098876953
2013-10-31,26.859046936035156
2013-11-01,26.76266098022461
2013-11-04,27.095335006713867
2013-11-05,26.849716186523438
2013-11-06,26.930557250976562
2013-11-07,26.51394271850586
2013-11-08,26.908782958984375
2013-11-11,26.958539962768555
2013-11-12,26.709814071655273
2013-11-13,26.9429874420166
2013-11-14,27.104650497436523
2013-11-15,27.253889083862305
2013-11-18,27.04557991027832
2013-11-19,27.092220306396484
2013-11-20,27.026947021484375
2013-11-21,27.284982681274414
2013-11-22,27.431108474731445
2013-11-25,27.1823787689209
2013-11-26,27.113985061645508
2013-11-27,26.930557250976562
2013-11-29,26.874589920043945
2013-12-02,26.893245697021484
2013-12-03,26.958539962768555
2013-12-04,26.871488571166992
2013-12-05,26.781301498413086
2013-12-06,26.865270614624023
2013-12-09,26.902568817138672
2013-12-10,26.821731567382812
2013-12-11,26.44244384765625
2013-12-12,26.554363250732422
2013-12-13,26.467300415039062
2013-12-16,26.697372436523438
2013-12-17,26.545026779174805
2013-12-18,26.946109771728516
2013-12-19,27.023822784423828
2013-12-20,27.071611404418945
2013-12-23,27.099721908569336
2013-12-24,27.249649047851562
2013-12-26,27.443315505981445
2013-12-27,27.577619552612305
2013-12-30,27.38083839416504
2013-12-31,27.646337509155273
2014-01-02,27.25278663635254
2014-01-03,27.1528263092041
2014-01-06,27.1903076171875
2014-01-07,27.396469116210938
2014-01-08,27.205934524536133
2014-01-09,27.121593475341797
2014-01-10,27.143463134765625
2014-01-13,26.60309600830078
2014-01-14,26.94980239868164
2014-01-15,26.871707916259766
2014-01-16,26.90919303894043
2014-01-17,26.865453720092773
2014-01-21,27.087236404418945
2014-01-22,27.212173461914062
2014-01-23,26.902936935424805
2014-01-24,26.340713500976562
2014-01-27,26.24700355529785
2014-01-28,26.44691276550293
2014-01-29,26.30009651184082
2014-01-30,26.38443374633789
2014-01-31,26.043970108032227
2014-02-03,25.578575134277344
2014-02-04,25.840944290161133
2014-02-05,25.587940216064453
2014-02-06,25.96901512145996
2014-02-07,26.250125885009766
2014-02-10,26.12206268310547
2014-02-11,26.462528228759766
2014-02-12,26.400060653686523
2014-02-13,26.524993896484375
2014-02-14,26.871707916259766
2014-02-18,26.993534088134766
2014-02-19,27.02788543701172
2014-02-20,27.205934524536133
2014-02-21,26.990402221679688
2014-02-24,27.396469116210938
2014-02-25,27.38396644592285
2014-02-26,27.212173461914062
2014-02-27,27.240293502807617
2014-02-28,27.377716064453125
2014-03-03,27.202796936035156
2014-03-04,27.499540328979492
2014-03-05,27.243417739868164
2014-03-06,27.440189361572266
2014-03-07,27.493289947509766
2014-03-10,27.53702163696289
2014-03-11,27.22466278076172
2014-03-12,27.227800369262695
2014-03-13,26.956045150756836
2014-03-14,26.981033325195312
2014-03-17,27.12471580505371
2014-03-18,27.35272979736328
2014-03-19,27.146581649780273
2014-03-20,27.25278663635254
2014-03-21,27.32717514038086
2014-03-24,27.270668029785156
2014-03-25,27.515504837036133
2014-03-26,27.386810302734375
2014-03-27,27.60966682434082
2014-03-28,27.954940795898438
2014-03-31,27.954940795898438
2014-04-01,28.121309280395508
2014-04-02,28.221752166748047
2014-04-03,28.403812408447266
2014-04-04,28.300228118896484
2014-04-07,27.826255798339844
2014-04-08,28.105613708496094
2014-04-09,28.234302520751953
2014-04-10,27.841951370239258
2014-04-11,27.763477325439453
2014-04-14,28.143278121948242
2014-04-15,28.51995277404785
2014-04-16,28.862083435058594
2014-04-17,29.12575340270996
2014-04-21,29.32350730895996
2014-04-22,29.27643394470215
2014-04-23,29.43022346496582
2014-04-24,29.439655303955078
2014-04-25,29.263866424560547
2014-04-28,29.314085006713867
2014-04-29,29.449054718017578
2014-04-30,29.423946380615234
2014-05-01,29.35803985595703
2014-05-02,29.417673110961914
2014-05-05,29.555784225463867
2014-05-06,29.5997314453125
2014-05-07,29.85710906982422
2014-05-08,29.43022346496582
2014-05-09,29.4019775390625
2014-05-12,29.60914421081543
2014-05-13,29.719009399414062
2014-05-14,29.73155403137207
2014-05-15,29.392555236816406
2014-05-16,29.317228317260742
2014-05-19,29.408248901367188
2014-05-20,29.32350730895996
2014-05-21,29.640531539916992
2014-05-22,29.612279891967773
2014-05-23,29.552642822265625
2014-05-27,29.634252548217773
2014-05-28,29.684465408325195
2014-05-29,29.938724517822266
2014-05-30,29.916748046875
2014-06-02,29.879085540771484
2014-06-03,29.982669830322266
2014-06-04,29.96696662902832
2014-06-05,30.139619827270508
2014-06-06,30.387575149536133
2014-06-09,30.434669494628906
2014-06-10,30.384456634521484
2014-06-11,30.500593185424805
2014-06-12,30.601037979125977
2014-06-13,30.8929443359375
2014-06-16,31.078149795532227
2014-06-17,31.05617904663086
2014-06-18,31.29159164428711
2014-06-19,31.514450073242188
2014-06-20,31.827903747558594
2014-06-23,31.94143295288086
2014-06-24,31.269742965698242
2014-06-25,31.50625228881836
2014-06-26,31.540945053100586
2014-06-27,31.540945053100586
2014-06-30,31.5661678314209
2014-07-01,31.5850887298584
2014-07-02,31.53777313232422
2014-07-03,31.657611846923828
2014-07-07,31.414796829223633
2014-07-08,31.364336013793945
2014-07-09,31.572477340698242
2014-07-10,31.269742965698242
2014-07-11,31.030065536499023
2014-07-14,31.29810905456543
2014-07-15,31.162527084350586
2014-07-16,31.63554573059082
2014-07-17,31.124675750732422
2014-07-18,31.216129302978516
2014-07-21,31.26344871520996
2014-07-22,31.48733139038086
2014-07-23,31.68914794921875
2014-07-24,31.717527389526367
2014-07-25,31.48417854309082
2014-07-28,31.40850257873535
2014-07-29,31.32966423034668
2014-07-30,31.143596649169922
2014-07-31,30.471914291381836
2014-08-01,30.225936889648438
2014-08-04,30.733644485473633
2014-08-05,30.061969757080078
2014-08-06,30.150266647338867
2014-08-07,29.96104621887207
2014-08-08,30.462444305419922
2014-08-11,30.465606689453125
2014-08-12,30.241714477539062
2014-08-13,30.339462280273438
2014-08-14,30.166025161743164
2014-08-15,30.389925003051758
2014-08-18,30.471914291381836
2014-08-19,30.705272674560547
2014-08-20,30.7714900970459
2014-08-21,30.79672622680664
2014-08-22,30.591747283935547
2014-08-25,30.862945556640625
2014-08-26,31.020614624023438
2014-08-27,30.957548141479492
2014-08-28,30.963848114013672
2014-08-29,31.137300491333008
2014-09-02,30.743114471435547
2014-09-03,30.82509994506836
2014-09-04,30.408843994140625
2014-09-05,30.613821029663086
2014-09-08,30.137651443481445
2014-09-09,30.00520896911621
2014-09-10,29.932668685913086
2014-09-11,29.951597213745117
2014-09-12,29.503799438476562
2014-09-15,29.71192741394043
2014-09-16,30.071428298950195
2014-09-17,29.90743637084961
2014-09-18,29.7529239654541
2014-09-19,29.728527069091797
2014-09-22,29.291109085083008
2014-09-23,29.205516815185547
2014-09-24,29.23087501525879
2014-09-25,28.783952713012695
2014-09-26,29.154813766479492
2014-09-29,29.088239669799805
2014-09-30,28.72372817993164
2014-10-01,28.13733673095703
2014-10-02,27.991525650024414
2014-10-03,27.9471492767334
2014-10-06,27.978851318359375
2014-10-07,27.614337921142578
2014-10-08,27.88375473022461
2014-10-09,26.859939575195312
2014-10-10,26.482763290405273
2014-10-13,25.664976119995117
2014-10-14,25.341655731201172
2014-10-15,25.53502655029297
2014-10-16,25.991453170776367
2014-10-17,26.21333122253418
2014-10-20,26.441551208496094
2014-10-21,27.24665069580078
2014-10-22,26.729997634887695
2014-10-23,27.22762107849121
2014-10-24,27.132543563842773
2014-10-27,26.562000274658203
2014-10-28,27.167409896850586
2014-10-29,27.25615692138672
2014-10-30,27.157896041870117
2014-10-31,27.70942497253418
2014-11-03,27.27199935913086
2014-11-04,26.710968017578125
2014-11-05,27.180086135864258
2014-11-06,27.52241325378418
2014-11-07,27.826704025268555
2014-11-10,27.5762996673584
2014-11-11,27.658706665039062
2014-11-12,27.414644241333008
2014-11-13,27.050128936767578
2014-11-14,27.32589340209961
2014-11-17,27.183258056640625
2014-11-18,27.205448150634766
2014-11-19,27.348081588745117
2014-11-20,27.690410614013672
2014-11-21,28.051755905151367
2014-11-24,27.836219787597656
2014-11-25,27.38294792175293
2014-11-26,27.037450790405273
2014-11-28,25.300460815429688
2014-12-01,25.389205932617188
2014-12-02,25.664976119995117
2014-12-03,25.97877311706543
2014-12-04,25.753734588623047
2014-12-05,25.446250915527344
2014-12-08,24.416118621826172
2014-12-09,24.68238067626953
2014-12-10,23.921648025512695
2014-12-11,23.905799865722656
2014-12-12,23.4620418548584
2014-12-15,23.252845764160156
2014-12-16,23.458873748779297
2014-12-17,24.43197250366211
2014-12-18,24.901079177856445
2014-12-19,25.69683837890625
2014-12-22,25.4352970123291
2014-12-23,25.744670867919922
2014-12-24,25.556501388549805
2014-12-26,25.550119400024414
2014-12-29,25.642606735229492
2014-12-30,25.438491821289062
2014-12-31,25.24712562561035
2015-01-02,25.365131378173828
2015-01-05,24.315828323364258
2015-01-06,23.958620071411133
2015-01-07,24.009647369384766
2015-01-08,24.548654556274414
2015-01-09,24.35409927368164
2015-01-12,23.652446746826172
2015-01-13,23.464262008666992
2015-01-14,23.537616729736328
2015-01-15,23.237821578979492
2015-01-16,23.993703842163086
2015-01-20,24.022403717041016
2015-01-21,24.510379791259766
2015-01-22,24.625192642211914
2015-01-23,24.44978141784668
2015-01-26,24.800621032714844
2015-01-27,24.7846622467041
2015-01-28,23.8087215423584
2015-01-29,23.888458251953125
2015-01-30,24.09576416015625
2015-02-02,24.832508087158203
2015-02-03,25.511844635009766
2015-02-04,25.09084701538086
2015-02-05,25.451250076293945
2015-02-06,25.457626342773438
2015-02-09,25.483142852783203
2015-02-10,25.47038459777832
2015-02-11,25.29177474975586
2015-02-12,25.62346649169922
2015-02-13,26.165664672851562
2015-02-17,26.245403289794922
2015-02-18,25.93284034729004
2015-02-19,25.811649322509766
2015-02-20,25.687255859375
2015-02-23,25.582012176513672
2015-02-24,25.652177810668945
2015-02-25,25.792516708374023
2015-02-26,25.314104080200195
2015-02-27,25.202478408813477
2015-03-02,25.027063369750977
2015-03-03,25.11955451965332
2015-03-04,25.08447265625
2015-03-05,24.934560775756836
2015-03-06,24.488056182861328
2015-03-09,24.312639236450195
2015-03-10,23.974557876586914
2015-03-11,24.044729232788086
2015-03-12,23.891643524169922
2015-03-13,23.802343368530273
2015-03-16,24.124465942382812
2015-03-17,24.031972885131836
2015-03-18,24.73044204711914
2015-03-19,24.33815574645996
2015-03-20,24.696184158325195
2015-03-23,24.609487533569336
2015-03-24,24.445724487304688
2015-03-25,24.763622283935547
2015-03-26,24.734724044799805
2015-03-27,24.532428741455078
2015-03-30,25.059036254882812
2015-03-31,24.911325454711914
2015-04-01,24.904903411865234
2015-04-02,24.956279754638672
2015-04-06,25.405824661254883
2015-04-07,25.4218807220459
2015-04-08,25.216373443603516
2015-04-09,25.620969772338867
2015-04-10,25.733362197875977
2015-04-13,25.476470947265625
2015-04-14,25.93566131591797
2015-04-15,26.55537986755371
2015-04-16,26.494375228881836
2015-04-17,26.301712036132812
2015-04-20,26.401248931884766
2015-04-21,26.121889114379883
2015-04-22,26.295291900634766
2015-04-23,26.47510528564453
2015-04-24,26.324188232421875
2015-04-27,26.295291900634766
2015-04-28,26.426944732666016
2015-04-29,26.632450103759766
2015-04-30,26.548961639404297
2015-05-01,26.609973907470703
2015-05-04,26.542551040649414
2015-05-05,26.215017318725586
2015-05-06,26.112260818481445
2015-05-07,25.829689025878906
2015-05-08,26.253559112548828
2015-05-11,25.759042739868164
2015-05-12,25.87785530090332
2015-05-13,25.810422897338867
2015-05-14,25.800783157348633
2015-05-15,25.903539657592773
2015-05-18,25.926015853881836
2015-05-19,25.556751251220703
2015-05-20,25.60491180419922
2015-05-21,25.84574317932129
2015-05-22,25.75261116027832
2015-05-26,25.34481430053711
2015-05-27,25.299861907958984
2015-05-28,25.20032501220703
2015-05-29,25.171422958374023
2015-06-01,25.107200622558594
2015-06-02,25.280601501464844
2015-06-03,25.107200622558594
2015-06-04,24.76682472229004
2015-06-05,24.940221786499023
2015-06-08,24.798940658569336
2015-06-09,24.795726776123047
2015-06-10,25.10077667236328
2015-06-11,24.988393783569336
2015-06-12,24.709028244018555
2015-06-15,24.651233673095703
2015-06-16,24.84389877319336
2015-06-17,24.782878875732422
2015-06-18,24.76682472229004
2015-06-19,24.53701400756836
2015-06-22,24.837617874145508
2015-06-23,24.91842269897461
2015-06-24,24.76326560974121
2015-06-25,24.51114845275879
2015-06-26,24.59195899963379
2015-06-29,24.126493453979492
2015-06-30,24.294578552246094
2015-07-01,23.984275817871094
2015-07-02,24.090938568115234
2015-07-06,23.77416229248047
2015-07-07,23.99073028564453
2015-07-08,23.505876541137695
2015-07-09,23.625473022460938
2015-07-10,23.7547664642334
2015-07-13,23.922855377197266
2015-07-14,24.094173431396484
2015-07-15,23.670734405517578
2015-07-16,23.70305633544922
2015-07-17,23.41537094116211
2015-07-20,23.105060577392578
2015-07-21,23.114763259887695
2015-07-22,22.927276611328125
2015-07-23,22.907886505126953
2015-07-24,22.468290328979492
2015-07-27,22.145044326782227
2015-07-28,22.778596878051758
2015-07-29,23.088899612426758
2015-07-30,22.927276611328125
2015-07-31,22.426254272460938
2015-08-03,21.9543399810791
2015-08-04,21.879989624023438
2015-08-05,21.715137481689453
2015-08-06,22.061006546020508
2015-08-07,21.666648864746094
2015-08-10,22.358379364013672
2015-08-11,22.400402069091797
2015-08-12,22.807682037353516
2015-08-13,22.46181297302246
2015-08-14,22.413331985473633
2015-08-17,22.46181297302246
2015-08-18,22.377775192260742
2015-08-19,21.760391235351562
2015-08-20,21.26907730102539
2015-08-21,20.525623321533203
2015-08-24,19.42337989807129
2015-08-25,19.14215850830078
2015-08-26,19.80156707763672
2015-08-27,20.780982971191406
2015-08-28,21.252904891967773
2015-08-31,21.47270393371582
2015-09-01,20.71632957458496
2015-09-02,20.907045364379883
2015-09-03,20.965221405029297
2015-09-04,20.619356155395508
2015-09-08,20.942598342895508
2015-09-09,20.548250198364258
2015-09-10,20.6678524017334
2015-09-11,20.483600616455078
2015-09-14,20.305822372436523
2015-09-15,20.53208351135254
2015-09-16,21.113910675048828
2015-09-17,21.100988388061523
2015-09-18,20.546775817871094
2015-09-21,20.66400146484375
2015-09-22,20.445833206176758
2015-09-23,20.182077407836914
2015-09-24,20.26999855041504
2015-09-25,20.30907440185547
2015-09-28,19.498271942138672
2015-09-29,19.468969345092773
2015-09-30,19.9280948638916
2015-10-01,19.967164993286133
2015-10-02,20.790990829467773
2015-10-05,21.419443130493164
2015-10-06,21.894851684570312
2015-10-07,22.171628952026367
2015-10-08,22.59493637084961
2015-10-09,22.448410034179688
2015-10-12,22.158611297607422
2015-10-13,21.927410125732422
2015-10-14,22.11627960205078
2015-10-15,22.513530731201172
2015-10-16,22.5428409576416
2015-10-19,22.096736907958984
2015-10-20,22.158611297607422
2015-10-21,21.88508415222168
2015-10-22,22.27908706665039
2015-10-23,22.22698974609375
2015-10-26,21.68319320678711
2015-10-27,21.422700881958008
2015-10-28,21.89810562133789
2015-10-29,22.008819580078125
2015-10-30,22.152097702026367
2015-11-02,22.66983985900879
2015-11-03,23.24944496154785
2015-11-04,23.041048049926758
2015-11-05,22.845674514770508
2015-11-06,22.728443145751953
2015-11-09,22.503768920898438
2015-11-10,22.552616119384766
2015-11-11,22.073951721191406
2015-11-12,21.57248878479004
2015-11-13,21.48456573486328
2015-11-16,22.20094108581543
2015-11-17,21.95672035217285
2015-11-18,22.318164825439453
2015-11-19,22.01859474182129
2015-11-20,21.784147262573242
2015-11-23,21.9404354095459
2015-11-24,22.40933609008789
2015-11-25,22.22698974609375
2015-11-27,22.067434310913086
2015-11-30,22.148832321166992
2015-12-01,22.32467269897461
2015-12-02,21.634357452392578
2015-12-03,21.201278686523438
2015-12-04,21.06777000427246
2015-12-07,20.266742706298828
2015-12-08,20.05834197998047
2015-12-09,20.32209587097168
2015-12-10,20.452346801757812
2015-12-11,19.6871280670166
2015-12-14,19.791330337524414
2015-12-15,20.289541244506836
2015-12-16,20.156030654907227
2015-12-17,19.661087036132812
2015-12-18,19.31674575805664
2015-12-21,19.33645248413086
2015-12-22,19.563167572021484
2015-12-23,20.41417121887207
2015-12-24,20.23017120361328
2015-12-28,19.862165451049805
2015-12-29,20.000165939331055
2015-12-30,19.730741500854492
2015-12-31,19.819454193115234
2016-01-04,19.81287956237793
2016-01-05,19.888456344604492
2016-01-06,19.122880935668945
2016-01-07,18.656312942504883
2016-01-08,18.416452407836914
2016-01-11,18.02216911315918
2016-01-12,18.06488037109375
2016-01-13,17.631162643432617
2016-01-14,18.39016342163086
2016-01-15,17.85787582397461
2016-01-19,17.473447799682617
2016-01-20,17.010162353515625
2016-01-21,17.53916358947754
2016-01-22,18.314594268798828
2016-01-25,17.46031379699707
2016-01-26,18.120738983154297
2016-01-27,18.035310745239258
2016-01-28,18.584022521972656
2016-01-29,19.126171112060547
2016-02-01,18.80744743347168
2016-02-02,18.179885864257812
2016-02-03,18.827167510986328
2016-02-04,18.81731414794922
2016-02-05,18.380311965942383
2016-02-08,18.285022735595703
2016-02-09,17.844736099243164
2016-02-10,17.772457122802734
2016-02-11,17.69687843322754
2016-02-12,18.1634578704834
2016-02-16,18.344167709350586
2016-02-17,18.945451736450195
2016-02-18,18.708881378173828
2016-02-19,18.666170120239258
2016-02-22,19.142601013183594
2016-02-23,18.488739013671875
2016-02-24,18.676025390625
2016-02-25,18.692453384399414
2016-02-26,18.80417251586914
2016-02-29,18.590600967407227
2016-03-01,19.076885223388672
2016-03-02,19.54345703125
2016-03-03,19.839170455932617
2016-03-04,20.029743194580078
2016-03-07,20.499601364135742
2016-03-08,19.63873863220215
2016-03-09,19.957456588745117
2016-03-10,19.97388458251953
2016-03-11,20.489742279052734
2016-03-14,20.355026245117188
2016-03-15,20.315595626831055
2016-03-16,20.667171478271484
2016-03-17,20.949745178222656
2016-03-18,21.00996971130371
2016-03-21,20.937166213989258
2016-03-22,20.82134437561035
2016-03-23,20.36467742919922
2016-03-24,20.46395492553711
2016-03-28,20.354753494262695
2016-03-29,20.45071792602539
2016-03-30,20.49042510986328
2016-03-31,20.48050880432129
2016-04-01,20.205835342407227
2016-04-04,20.056922912597656
2016-04-05,19.92125129699707
2016-04-06,20.351442337036133
2016-04-07,20.23231315612793
2016-04-08,20.63934326171875
2016-04-11,20.553300857543945
2016-04-12,21.165504455566406
2016-04-13,21.26477813720703
2016-04-14,21.314411163330078
2016-04-15,21.026514053344727
2016-04-18,21.373979568481445
2016-04-19,21.800859451293945
2016-04-20,21.996109008789062
2016-04-21,21.86705207824707
2016-04-22,22.184728622436523
2016-04-25,21.936532974243164
2016-04-26,22.287307739257812
2016-04-27,22.71088409423828
2016-04-28,22.37335205078125
2016-04-29,22.33695411682129
2016-05-02,22.313777923583984
2016-05-03,21.787622451782227
2016-05-04,21.47325897216797
2016-05-05,21.64864158630371
2016-05-06,21.599000930786133
2016-05-09,21.284631729125977
2016-05-10,21.658565521240234
2016-05-11,21.724748611450195
2016-05-12,21.784317016601562
2016-05-13,21.50634002685547
2016-05-16,21.870349884033203
2016-05-17,21.972938537597656
2016-05-18,21.761152267456055
2016-05-19,21.76445960998535
2016-05-20,21.893518447875977
2016-05-23,21.837263107299805
2016-05-24,21.946460723876953
2016-05-25,22.293935775756836
2016-05-26,22.201274871826172
2016-05-27,22.214509963989258
2016-05-31,22.12847328186035
2016-06-01,22.13508415222168
2016-06-02,22.105308532714844
2016-06-03,22.01926612854004
2016-06-06,22.505720138549805
2016-06-07,23.01532554626465
2016-06-08,22.962379455566406
2016-06-09,22.78699493408203
2016-06-10,22.293935775756836
2016-06-13,22.227745056152344
2016-06-14,22.214509963989258
2016-06-15,22.16156578063965
2016-06-16,22.05567169189453
2016-06-17,22.280838012695312
2016-06-20,22.474044799804688
2016-06-21,22.740514755249023
2016-06-22,22.613935470581055
2016-06-23,22.98700714111328
2016-06-24,22.24419403076172
2016-06-27,21.531375885009766
2016-06-28,22.130950927734375
2016-06-29,22.55065155029297
2016-06-30,22.730527877807617
2016-07-01,22.85043716430664
2016-07-05,22.390769958496094
2016-07-06,22.48736572265625
2016-07-07,22.257532119750977
2016-07-08,22.553985595703125
2016-07-11,22.597280502319336
2016-07-12,23.15688705444336
2016-07-13,22.957033157348633
2016-07-14,23.0736141204834
2016-07-15,23.060287475585938
2016-07-18,23.076940536499023
2016-07-19,22.947036743164062
2016-07-20,22.913728713989258
2016-07-21,22.687227249145508
2016-07-22,22.757171630859375
2016-07-25,22.304155349731445
2016-07-26,22.434062957763672
2016-07-27,22.214216232299805
2016-07-28,22.217554092407227
2016-07-29,22.44405746459961
2016-08-01,21.704586029052734
2016-08-02,21.901111602783203
2016-08-03,22.324140548706055
2016-08-04,22.290834426879883
2016-08-05,22.494020462036133
2016-08-08,22.793807983398438
2016-08-09,22.67390251159668
2016-08-10,22.427400588989258
2016-08-11,22.757171630859375
2016-08-12,22.883747100830078
2016-08-15,23.066951751708984
2016-08-16,23.103588104248047
2016-08-17,23.173538208007812
2016-08-18,23.649871826171875
2016-08-19,23.453344345092773
2016-08-22,23.183536529541016
2016-08-23,23.34675407409668
2016-08-24,23.25348472595215
2016-08-25,23.190200805664062
2016-08-26,23.110246658325195
2016-08-29,23.266809463500977
2016-08-30,23.186864852905273
2016-08-31,22.820459365844727
2016-09-01,22.753835678100586
2016-09-02,23.01032066345215
2016-09-06,23.356746673583984
2016-09-07,23.4899845123291
2016-09-08,23.92966651916504
2016-09-09,23.21684455871582
2016-09-12,23.446678161621094
2016-09-13,22.77715301513672
2016-09-14,22.507347106933594
2016-09-15,22.787147521972656
2016-09-16,22.603178024291992
2016-09-19,22.58976936340332
2016-09-20,22.425565719604492
2016-09-21,22.944988250732422
2016-09-22,22.971797943115234
2016-09-23,22.666841506958008
2016-09-26,22.56630516052246
2016-09-27,22.41550636291504
2016-09-28,23.383974075317383
2016-09-29,23.34376335144043
2016-09-30,23.66212272644043
2016-10-03,23.64536476135254
