,XLB
2012-11-06,13.85639476776123
2012-11-07,13.637404441833496
2012-11-08,13.452398300170898
2012-11-09,13.425972938537598
2012-11-12,13.425972938537598
2012-11-13,13.403318405151367
2012-11-14,13.176782608032227
2012-11-15,13.131474494934082
2012-11-16,13.161683082580566
2012-11-19,13.535460472106934
2012-11-20,13.546792984008789
2012-11-21,13.569443702697754
2012-11-23,13.743119239807129
2012-11-26,13.754446983337402
2012-11-27,13.694040298461914
2012-11-28,13.750666618347168
2012-11-29,13.845065116882324
2012-11-30,13.85639476776123
2012-12-03,13.599648475646973
2012-12-04,13.626076698303223
2012-12-05,13.463725090026855
2012-12-06,13.497708320617676
2012-12-07,13.610974311828613
2012-12-10,13.697813034057617
2012-12-11,13.807305335998535
2012-12-12,13.773324966430664
2012-12-13,13.735569953918457
2012-12-14,13.837515830993652
2012-12-17,13.977205276489258
2012-12-18,14.14333438873291
2012-12-19,14.08292293548584
2012-12-20,14.218844413757324
2012-12-21,14.093146324157715
2012-12-24,14.165518760681152
2012-12-26,14.253127098083496
2012-12-27,14.203609466552734
2012-12-28,14.024591445922852
2012-12-31,14.298831939697266
2013-01-02,14.656869888305664
2013-01-03,14.550220489501953
2013-01-04,14.729246139526367
2013-01-07,14.698771476745605
2013-01-08,14.72163200378418
2013-01-09,14.816848754882812
2013-01-10,14.881608963012695
2013-01-11,14.858755111694336
2013-01-14,14.86255931854248
2013-01-15,14.877791404724121
2013-01-16,14.771140098571777
2013-01-17,14.885415077209473
2013-01-18,14.984444618225098
2013-01-22,15.12918758392334
2013-01-23,15.045390129089355
2013-01-24,15.091092109680176
2013-01-25,15.144417762756348
2013-01-28,14.999679565429688
2013-01-29,15.083475112915039
2013-01-30,14.999679565429688
2013-01-31,14.86255931854248
2013-02-01,15.045390129089355
2013-02-04,14.900650024414062
2013-02-05,14.976822853088379
2013-02-06,14.992069244384766
2013-02-07,14.912075996398926
2013-02-08,14.999679565429688
2013-02-11,14.98064136505127
2013-02-12,14.988249778747559
2013-02-13,15.041581153869629
2013-02-14,14.992069244384766
2013-02-15,14.988249778747559
2013-02-19,14.923505783081055
2013-02-20,14.504518508911133
2013-02-21,14.371201515197754
2013-02-22,14.561654090881348
2013-02-25,14.226460456848145
2013-02-26,14.378822326660156
2013-02-27,14.634024620056152
2013-02-28,14.660683631896973
2013-03-01,14.66830062866211
2013-03-04,14.687350273132324
2013-03-05,14.78637981414795
2013-03-06,14.915886878967285
2013-03-07,14.957783699035645
2013-03-08,15.079673767089844
2013-03-11,15.16346549987793
2013-03-12,15.174901008605957
2013-03-13,15.13680648803711
2013-03-14,15.228219032287598
2013-03-15,15.241220474243164
2013-03-18,15.134134292602539
2013-03-19,15.069117546081543
2013-03-20,15.183856010437012
2013-03-21,14.923775672912598
2013-03-22,14.942902565002441
2013-03-25,14.828156471252441
2013-03-26,14.93142318725586
2013-03-27,14.927597999572754
2013-03-28,14.984969139099121
2013-04-01,14.854933738708496
2013-04-02,14.709598541259766
2013-04-03,14.587210655212402
2013-04-04,14.713425636291504
2013-04-05,14.652225494384766
2013-04-08,14.698123931884766
2013-04-09,14.870237350463867
2013-04-10,14.973504066467285
2013-04-11,15.0385160446167
2013-04-12,14.816691398620605
2013-04-15,14.269763946533203
2013-04-16,14.529834747314453
2013-04-17,14.315654754638672
2013-04-18,14.273590087890625
2013-04-19,14.441869735717773
2013-04-22,14.579558372497559
2013-04-23,14.705771446228027
2013-04-24,14.927597999572754
2013-04-25,15.09206485748291
2013-04-26,14.877880096435547
2013-04-29,15.103536605834961
2013-04-30,15.126479148864746
2013-05-01,14.858760833740234
2013-05-02,14.965849876403809
2013-05-03,15.229750633239746
2013-05-06,15.271822929382324
2013-05-07,15.41716194152832
2013-05-08,15.551027297973633
2013-05-09,15.531898498535156
2013-05-10,15.516595840454102
2013-05-13,15.405689239501953
2013-05-14,15.596919059753418
2013-05-15,15.684887886047363
2013-05-16,15.612218856811523
2013-05-17,15.780496597290039
2013-05-20,15.795798301696777
2013-05-21,15.776676177978516
2013-05-22,15.562492370605469
2013-05-23,15.570146560668945
2013-05-24,15.516595840454102
2013-05-28,15.658111572265625
2013-05-29,15.608386039733887
2013-05-30,15.658111572265625
2013-05-31,15.413334846496582
2013-06-03,15.489828109741211
2013-06-04,15.470693588256836
2013-06-05,15.126479148864746
2013-06-06,15.225919723510742
2013-06-07,15.367437362670898
2013-06-10,15.440103530883789
2013-06-11,15.225919723510742
2013-06-12,15.149433135986328
2013-06-13,15.428630828857422
2013-06-14,15.317719459533691
2013-06-17,15.447755813598633
2013-06-18,15.516595840454102
2013-06-19,15.398028373718262
2013-06-20,15.000265121459961
2013-06-21,14.949396133422852
2013-06-24,14.710454940795898
2013-06-25,14.799093246459961
2013-06-26,14.868471145629883
2013-06-27,14.860758781433105
2013-06-28,14.779823303222656
2013-07-01,14.86461353302002
2013-07-02,14.818361282348633
2013-07-03,14.822220802307129
2013-07-05,14.922419548034668
2013-07-08,15.007209777832031
2013-07-09,15.238448143005371
2013-07-10,15.23459243774414
2013-07-11,15.481243133544922
2013-07-12,15.427286148071289
2013-07-15,15.465827941894531
2013-07-16,15.35020923614502
2013-07-17,15.492799758911133
2013-07-18,15.50049877166748
2013-07-19,15.600715637207031
2013-07-22,15.616135597229004
2013-07-23,15.662372589111328
2013-07-24,15.515928268432617
2013-07-25,15.662372589111328
2013-07-26,15.604575157165527
2013-07-29,15.693209648132324
2013-07-30,15.65466594696045
2013-07-31,15.600715637207031
2013-08-01,15.71633243560791
2013-08-02,15.804970741271973
2013-08-05,15.762575149536133
2013-08-06,15.616135597229004
2013-08-07,15.623838424682617
2013-08-08,15.855071067810059
2013-08-09,15.947572708129883
2013-08-12,15.92444133758545
2013-08-13,15.982256889343262
2013-08-14,15.947572708129883
2013-08-15,15.831954956054688
2013-08-16,15.708622932434082
2013-08-19,15.585296630859375
2013-08-20,15.67393684387207
2013-08-21,15.554465293884277
2013-08-22,15.739457130432129
2013-08-23,15.866631507873535
2013-08-26,15.866631507873535
2013-08-27,15.589153289794922
2013-08-28,15.558320999145508
2013-08-29,15.608421325683594
2013-08-30,15.581439018249512
2013-09-03,15.67393684387207
2013-09-04,15.82038402557373
2013-09-05,15.84736442565918
2013-09-06,15.828094482421875
2013-09-09,16.067031860351562
2013-09-10,16.209627151489258
2013-09-11,16.309829711914062
2013-09-12,16.1402645111084
2013-09-13,16.248172760009766
2013-09-16,16.429309844970703
2013-09-17,16.383056640625
2013-09-18,16.760744094848633
2013-09-19,16.70293617248535
2013-09-20,16.50772476196289
2013-09-23,16.3837833404541
2013-09-24,16.376035690307617
2013-09-25,16.418638229370117
2013-09-26,16.5270938873291
2013-09-27,16.329557418823242
2013-09-30,16.271465301513672
2013-10-01,16.341175079345703
2013-10-02,16.3837833404541
2013-10-03,16.244348526000977
2013-10-04,16.480613708496094
2013-10-07,16.279207229614258
2013-10-08,16.019699096679688
2013-10-09,16.04293441772461
2013-10-10,16.3837833404541
2013-10-11,16.480613708496094
2013-10-14,16.538715362548828
2013-10-15,16.43800926208496
2013-10-16,16.604549407958984
2013-10-17,16.821455001831055
2013-10-18,16.871801376342773
2013-10-21,16.867942810058594
2013-10-22,17.111948013305664
2013-10-23,16.999624252319336
2013-10-24,17.0848388671875
2013-10-25,17.13519287109375
2013-10-28,17.04998016357422
2013-10-29,17.0848388671875
2013-10-30,16.980262756347656
2013-10-31,16.953147888183594
2013-11-01,16.914411544799805
2013-11-04,16.9841365814209
2013-11-05,16.91053581237793
2013-11-06,17.026737213134766
2013-11-07,16.802093505859375
2013-11-08,17.115819931030273
2013-11-11,17.108070373535156
2013-11-12,17.053855895996094
2013-11-13,17.146812438964844
2013-11-14,17.290117263793945
2013-11-15,17.40244483947754
2013-11-18,17.29399299621582
2013-11-19,17.23976707458496
2013-11-20,17.10032844543457
2013-11-21,17.23976707458496
2013-11-22,17.328847885131836
2013-11-25,17.220399856567383
2013-11-26,17.17779541015625
2013-11-27,17.189414978027344
2013-11-29,17.17392349243164
2013-12-02,17.13131332397461
2013-12-03,16.929903030395508
2013-12-04,17.01124382019043
2013-12-05,16.914411544799805
2013-12-06,17.146812438964844
2013-12-09,17.235891342163086
2013-12-10,17.286251068115234
2013-12-11,16.99188804626465
2013-12-12,16.95702362060547
2013-12-13,17.038362503051758
2013-12-16,17.108070373535156
2013-12-17,17.220399856567383
2013-12-18,17.429553985595703
2013-12-19,17.456666946411133
2013-12-20,17.512012481689453
2013-12-23,17.597763061523438
2013-12-24,17.78874397277832
2013-12-26,17.886184692382812
2013-12-27,17.940752029418945
2013-12-30,17.95244789123535
2013-12-31,18.014801025390625
2014-01-02,17.870594024658203
2014-01-03,17.82772445678711
2014-01-06,17.730281829833984
2014-01-07,17.69910430908203
2014-01-08,17.804340362548828
2014-01-09,17.734180450439453
2014-01-10,17.78874397277832
2014-01-13,17.547088623046875
2014-01-14,17.79263687133789
2014-01-15,17.901777267456055
2014-01-16,17.944652557373047
2014-01-17,17.901777267456055
2014-01-21,18.010910034179688
2014-01-22,17.83551788330078
2014-01-23,17.570480346679688
2014-01-24,17.098876953125
2014-01-27,17.028711318969727
2014-01-28,17.12614631652832
2014-01-29,17.196304321289062
2014-01-30,17.27815818786621
2014-01-31,17.16512680053711
2014-02-03,16.763662338256836
2014-02-04,16.911781311035156
2014-02-05,16.931270599365234
2014-02-06,17.18461799621582
2014-02-07,17.42237091064453
2014-02-10,17.508115768432617
2014-02-11,17.710792541503906
2014-02-12,17.679615020751953
2014-02-13,17.831621170043945
2014-02-14,17.975830078125
2014-02-18,17.98752212524414
2014-02-19,17.862804412841797
2014-02-20,18.049888610839844
2014-02-21,18.00311851501465
2014-02-24,17.940752029418945
2014-02-25,18.00701332092285
2014-02-26,18.143436431884766
2014-02-27,18.287633895874023
2014-02-28,18.350004196166992
2014-03-03,18.307132720947266
2014-03-04,18.595552444458008
2014-03-05,18.6384220123291
2014-03-06,18.708581924438477
2014-03-07,18.62672996520996
2014-03-10,18.611146926879883
2014-03-11,18.42015838623047
2014-03-12,18.4123592376709
2014-03-13,18.279850006103516
2014-03-14,18.279850006103516
2014-03-17,18.427953720092773
2014-03-18,18.533199310302734
2014-03-19,18.369491577148438
2014-03-20,18.615041732788086
2014-03-21,18.53676986694336
2014-03-24,18.39198875427246
2014-03-25,18.493732452392578
2014-03-26,18.227636337280273
2014-03-27,18.176767349243164
2014-03-28,18.301984786987305
2014-03-31,18.501562118530273
2014-04-01,18.603302001953125
2014-04-02,18.740259170532227
2014-04-03,18.76374626159668
2014-04-04,18.52503776550293
2014-04-07,18.25503158569336
2014-04-08,18.325471878051758
2014-04-09,18.603302001953125
2014-04-10,18.231544494628906
2014-04-11,18.012413024902344
2014-04-14,18.157203674316406
2014-04-15,18.26677703857422
2014-04-16,18.53676986694336
2014-04-17,18.595474243164062
2014-04-21,18.59939193725586
2014-04-22,18.665910720825195
2014-04-23,18.66982650756836
2014-04-24,18.587650299072266
2014-04-25,18.454599380493164
2014-04-28,18.37633514404297
2014-04-29,18.505474090576172
2014-04-30,18.654165267944336
2014-05-01,18.53676986694336
2014-05-02,18.607213973999023
2014-05-05,18.708965301513672
2014-05-06,18.61504364013672
2014-05-07,18.75983238220215
2014-05-08,18.68548011779785
2014-05-09,18.68548011779785
2014-05-12,18.924184799194336
2014-05-13,18.939838409423828
2014-05-14,18.94374656677246
2014-05-15,18.67765235900879
2014-05-16,18.744178771972656
2014-05-19,18.822439193725586
2014-05-20,18.7206974029541
2014-05-21,18.806791305541992
2014-05-22,18.849834442138672
2014-05-23,19.01027488708496
2014-05-27,19.01027488708496
2014-05-28,19.01809310913086
2014-05-29,19.20985221862793
2014-05-30,19.2059326171875
2014-06-02,19.284202575683594
2014-06-03,19.24114990234375
2014-06-04,19.2724552154541
2014-06-05,19.36246681213379
2014-06-06,19.45637321472168
2014-06-09,19.40550994873047
2014-06-10,19.43290138244629
2014-06-11,19.323328018188477
2014-06-12,19.15897560119629
2014-06-13,19.233327865600586
2014-06-16,19.190284729003906
2014-06-17,19.22941017150879
2014-06-18,19.436809539794922
2014-06-19,19.39767837524414
2014-06-20,19.516016006469727
2014-06-23,19.543540954589844
2014-06-24,19.358755111694336
2014-06-25,19.512083053588867
2014-06-26,19.508155822753906
2014-06-27,19.449182510375977
2014-06-30,19.516016006469727
2014-07-01,19.563199996948242
2014-07-02,19.586790084838867
2014-07-03,19.71259307861328
2014-07-07,19.547468185424805
2014-07-08,19.496362686157227
2014-07-09,19.563199996948242
2014-07-10,19.476701736450195
2014-07-11,19.512083053588867
2014-07-14,19.500289916992188
2014-07-15,19.460981369018555
2014-07-16,19.594648361206055
2014-07-17,19.512083053588867
2014-07-18,19.633962631225586
2014-07-21,19.578920364379883
2014-07-22,19.606443405151367
2014-07-23,19.689010620117188
2014-07-24,19.665416717529297
2014-07-25,19.70079803466797
2014-07-28,19.751909255981445
2014-07-29,19.61037826538086
2014-07-30,19.508155822753906
2014-07-31,19.126798629760742
2014-08-01,19.142528533935547
2014-08-04,19.370546340942383
2014-08-05,19.170042037963867
2014-08-06,19.311580657958984
2014-08-07,19.142528533935547
2014-08-08,19.343034744262695
2014-08-11,19.323379516601562
2014-08-12,19.386276245117188
2014-08-13,19.492435455322266
2014-08-14,19.492435455322266
2014-08-15,19.551401138305664
2014-08-18,19.744049072265625
2014-08-19,19.803020477294922
2014-08-20,19.83053970336914
2014-08-21,19.803020477294922
2014-08-22,19.724384307861328
2014-08-25,19.799087524414062
2014-08-26,19.818742752075195
2014-08-27,19.818742752075195
2014-08-28,19.834468841552734
2014-08-29,19.865928649902344
2014-09-02,19.799087524414062
2014-09-03,19.83053970336914
2014-09-04,19.83053970336914
2014-09-05,19.91703224182129
2014-09-08,19.83840560913086
2014-09-09,19.677209854125977
2014-09-10,19.677209854125977
2014-09-11,19.649690628051758
2014-09-12,19.55927085876465
2014-09-15,19.586790084838867
2014-09-16,19.677209854125977
2014-09-17,19.795156478881836
2014-09-18,19.92882537841797
2014-09-19,19.922504425048828
2014-09-22,19.91461181640625
2014-09-23,19.81191635131836
2014-09-24,20.01729965209961
2014-09-25,19.713171005249023
2014-09-26,19.90671157836914
2014-09-29,19.823759078979492
2014-09-30,19.58678436279297
2014-10-01,19.124652862548828
2014-10-02,19.07726287841797
2014-10-03,19.132556915283203
2014-10-06,19.12860679626465
2014-10-07,18.792879104614258
2014-10-08,19.037771224975586
2014-10-09,18.57168960571289
2014-10-10,18.287315368652344
2014-10-13,17.81729507446289
2014-10-14,17.872589111328125
2014-10-15,17.99502944946289
2014-10-16,18.172765731811523
2014-10-17,18.413707733154297
2014-10-20,18.694141387939453
2014-10-21,19.09700584411621
2014-10-22,18.942968368530273
2014-10-23,18.927175521850586
2014-10-24,19.069368362426758
2014-10-27,18.67043685913086
2014-10-28,18.8560791015625
2014-10-29,18.623037338256836
2014-10-30,18.76523208618164
2014-10-31,19.11676025390625
2014-11-03,18.98246955871582
2014-11-04,18.78497886657715
2014-11-05,18.9666690826416
2014-11-06,19.120708465576172
2014-11-07,19.211551666259766
2014-11-10,19.26289939880371
2014-11-11,19.357698440551758
2014-11-12,19.405092239379883
2014-11-13,19.40904426574707
2014-11-14,19.468284606933594
2014-11-17,19.464338302612305
2014-11-18,19.697376251220703
2014-11-19,19.66971778869629
2014-11-20,19.772415161132812
2014-11-21,20.01335334777832
2014-11-24,19.922504425048828
2014-11-25,19.851408004760742
2014-11-26,19.867210388183594
2014-11-28,19.41693687438965
2014-12-01,19.21550750732422
2014-12-02,19.330047607421875
2014-12-03,19.614429473876953
2014-12-04,19.67367172241211
2014-12-05,19.657875061035156
2014-12-08,19.345844268798828
2014-12-09,19.397197723388672
2014-12-10,18.99826431274414
2014-12-11,19.01406478881836
2014-12-12,18.484800338745117
2014-12-15,18.386058807373047
2014-12-16,18.243867874145508
2014-12-17,18.741535186767578
2014-12-18,19.168100357055664
2014-12-19,19.404197692871094
2014-12-22,19.416118621826172
2014-12-23,19.567157745361328
2014-12-24,19.499591827392578
2014-12-26,19.567157745361328
2014-12-29,19.567157745361328
2014-12-30,19.499591827392578
2014-12-31,19.308807373046875
2015-01-02,19.336637496948242
2015-01-05,18.843772888183594
2015-01-06,18.67683982849121
2015-01-07,18.88749122619629
2015-01-08,19.336637496948242
2015-01-09,19.237266540527344
2015-01-12,19.193546295166016
2015-01-13,18.978919982910156
2015-01-14,18.756336212158203
2015-01-15,18.720563888549805
2015-01-16,19.018659591674805
2015-01-20,19.050457000732422
2015-01-21,19.237266540527344
2015-01-22,19.479719161987305
2015-01-23,19.177642822265625
2015-01-26,19.2611141204834
2015-01-27,19.12994956970215
2015-01-28,18.78415298461914
2015-01-29,19.03058624267578
2015-01-30,18.95506477355957
2015-02-02,19.1259708404541
2015-02-03,19.547286987304688
2015-02-04,19.420095443725586
2015-02-05,19.88910675048828
2015-02-06,19.841405868530273
2015-02-09,19.81756019592285
2015-02-10,19.964632034301758
2015-02-11,19.93282699584961
2015-02-12,20.27464485168457
2015-02-13,20.445556640625
2015-02-17,20.469406127929688
2015-02-18,20.525047302246094
2015-02-19,20.580692291259766
2015-02-20,20.640316009521484
2015-02-23,20.61646842956543
2015-02-24,20.703908920288086
2015-02-25,20.644285202026367
2015-02-26,20.513124465942383
2015-02-27,20.465431213378906
2015-03-02,20.60057258605957
2015-03-03,20.489276885986328
2015-03-04,20.417728424072266
2015-03-05,20.330289840698242
2015-03-06,20.05604362487793
2015-03-09,20.083871841430664
2015-03-10,19.77781867980957
2015-03-11,19.75395965576172
2015-03-12,20.00040054321289
2015-03-13,19.80961036682129
2015-03-16,19.77781867980957
2015-03-17,19.5592098236084
2015-03-18,19.85730743408203
2015-03-19,19.515487670898438
2015-03-20,19.64116096496582
2015-03-23,19.64116096496582
2015-03-24,19.57733154296875
2015-03-25,19.357906341552734
2015-03-26,19.40178108215332
2015-03-27,19.3938045501709
2015-03-30,19.657121658325195
2015-03-31,19.46162986755371
2015-04-01,19.517488479614258
2015-04-02,19.537433624267578
2015-04-06,19.693031311035156
2015-04-07,19.661115646362305
2015-04-08,19.71697235107422
2015-04-09,19.7728271484375
2015-04-10,19.828672409057617
2015-04-13,19.748886108398438
2015-04-14,19.832672119140625
2015-04-15,20.024171829223633
2015-04-16,19.98029136657715
2015-04-17,19.796764373779297
2015-04-20,19.94038963317871
2015-04-21,19.792774200439453
2015-04-22,19.832672119140625
2015-04-23,19.88452911376953
2015-04-24,20.052101135253906
2015-04-27,20.227643966674805
2015-04-28,20.255571365356445
2015-04-29,20.24360466003418
2015-04-30,20.115936279296875
2015-05-01,20.447078704833984
2015-05-04,20.391225814819336
2015-05-05,20.15983009338379
2015-05-06,20.163814544677734
2015-05-07,20.2515869140625
2015-05-08,20.57474708557129
2015-05-11,20.47899627685547
2015-05-12,20.2635555267334
2015-05-13,20.23961067199707
2015-05-14,20.45107078552246
2015-05-15,20.55080795288086
2015-05-18,20.459047317504883
2015-05-19,20.35930633544922
2015-05-20,20.34733772277832
2015-05-21,20.419145584106445
2015-05-22,20.39521026611328
2015-05-26,20.139877319335938
2015-05-27,20.27153205871582
2015-05-28,20.323400497436523
2015-05-29,20.191741943359375
2015-06-01,20.199722290039062
2015-06-02,20.2635555267334
2015-06-03,20.28350830078125
2015-06-04,20.04412269592285
2015-06-05,19.95235824584961
2015-06-08,19.88054847717285
2015-06-09,19.892513275146484
2015-06-10,20.099973678588867
2015-06-11,20.147850036621094
2015-06-12,20.028162002563477
2015-06-15,19.904483795166016
2015-06-16,20.008211135864258
2015-06-17,20.09200096130371
2015-06-18,20.259559631347656
2015-06-19,20.12369155883789
2015-06-22,20.199844360351562
2015-06-23,20.143733978271484
2015-06-24,19.887229919433594
2015-06-25,19.871198654174805
2015-06-26,19.7950496673584
2015-06-29,19.33413314819336
2015-06-30,19.394254684448242
2015-07-01,19.502471923828125
2015-07-02,19.442352294921875
2015-07-06,19.282032012939453
2015-07-07,19.217905044555664
2015-07-08,18.79707908630371
2015-07-09,18.853195190429688
2015-07-10,19.117708206176758
2015-07-13,19.326122283935547
2015-07-14,19.43433952331543
2015-07-15,19.282032012939453
2015-07-16,19.233945846557617
2015-07-17,19.101682662963867
2015-07-20,18.941364288330078
2015-07-21,18.825136184692383
2015-07-22,18.744976043701172
2015-07-23,18.47243309020996
2015-07-24,18.067644119262695
2015-07-27,17.867250442504883
2015-07-28,18.23997688293457
2015-07-29,18.37224578857422
2015-07-30,18.464426040649414
2015-07-31,18.41632843017578
2015-08-03,18.272043228149414
2015-08-04,18.352203369140625
2015-08-05,18.444385528564453
2015-08-06,18.38025665283203
2015-08-07,18.123748779296875
2015-08-10,18.568628311157227
2015-08-11,18.22395133972168
2015-08-12,18.292081832885742
2015-08-13,18.23997688293457
2015-08-14,18.32414436340332
2015-08-17,18.42835235595703
2015-08-18,18.308115005493164
2015-08-19,18.08367347717285
2015-08-20,17.743005752563477
2015-08-21,17.310142517089844
2015-08-24,16.584712982177734
2015-08-25,16.324199676513672
2015-08-26,16.765071868896484
2015-08-27,17.3742733001709
2015-08-28,17.47446632385254
2015-08-31,17.378280639648438
2015-09-01,16.8492374420166
2015-09-02,17.089710235595703
2015-09-03,17.19391632080078
2015-09-04,16.85324478149414
2015-09-08,17.274070739746094
2015-09-09,17.141817092895508
2015-09-10,17.1818904876709
2015-09-11,17.157848358154297
2015-09-14,16.953439712524414
2015-09-15,17.077688217163086
2015-09-16,17.32217788696289
2015-09-17,17.242015838623047
2015-09-18,16.878494262695312
2015-09-21,16.934911727905273
2015-09-22,16.620561599731445
2015-09-23,16.265893936157227
2015-09-24,16.221569061279297
2015-09-25,16.201406478881836
2015-09-28,15.697637557983398
2015-09-29,15.758091926574707
2015-09-30,16.08856964111328
2015-10-01,16.269927978515625
2015-10-02,16.668920516967773
2015-10-05,17.104177474975586
2015-10-06,17.325843811035156
2015-10-07,17.555566787719727
2015-10-08,17.801406860351562
2015-10-09,17.793352127075195
2015-10-12,17.64019203186035
2015-10-13,17.571678161621094
2015-10-14,17.712736129760742
2015-10-15,17.761110305786133
2015-10-16,17.769163131713867
2015-10-19,17.64422607421875
2015-10-20,17.672435760498047
2015-10-21,17.515254974365234
2015-10-22,17.994855880737305
2015-10-23,18.14397621154785
2015-10-26,17.994855880737305
2015-10-27,17.918275833129883
2015-10-28,18.188308715820312
2015-10-29,18.22457504272461
2015-10-30,18.248754501342773
2015-11-02,18.361604690551758
2015-11-03,18.434146881103516
2015-11-04,18.313243865966797
2015-11-05,18.220548629760742
2015-11-06,18.26890754699707
2015-11-09,18.14397621154785
2015-11-10,18.010969161987305
2015-11-11,18.0311279296875
2015-11-12,17.668407440185547
2015-11-13,17.894100189208984
2015-11-16,18.123823165893555
2015-11-17,18.103668212890625
2015-11-18,18.42608642578125
2015-11-19,18.40593910217285
2015-11-20,18.34950828552246
2015-11-23,18.37369728088379
2015-11-24,18.526844024658203
2015-11-25,18.409957885742188
2015-11-27,18.385786056518555
2015-11-30,18.430118560791016
2015-12-01,18.559080123901367
2015-12-02,18.309213638305664
2015-12-03,18.14799690246582
2015-12-04,18.46639060974121
2015-12-07,18.135906219482422
2015-12-08,17.793352127075195
2015-12-09,18.32935905456543
2015-12-10,18.192331314086914
2015-12-11,17.708711624145508
2015-12-14,17.474958419799805
2015-12-15,17.571678161621094
2015-12-16,17.75303840637207
2015-12-17,17.39838981628418
2015-12-18,17.163293838500977
2015-12-21,17.317590713500977
2015-12-22,17.53683853149414
2015-12-23,17.951004028320312
2015-12-24,17.910398483276367
2015-12-28,17.784526824951172
2015-12-29,17.951004028320312
2015-12-30,17.784526824951172
2015-12-31,17.63023567199707
2016-01-04,17.354127883911133
2016-01-05,17.34600257873535
2016-01-06,16.891239166259766
2016-01-07,16.432416915893555
2016-01-08,16.26593589782715
2016-01-11,15.989837646484375
2016-01-12,16.014198303222656
2016-01-13,15.644702911376953
2016-01-14,15.855840682983398
2016-01-15,15.53100872039795
2016-01-19,15.340166091918945
2016-01-20,15.226481437683105
2016-01-21,15.360474586486816
2016-01-22,15.636574745178223
2016-01-25,15.137151718139648
2016-01-26,15.397016525268555
2016-01-27,15.275201797485352
2016-01-28,15.299564361572266
2016-01-29,15.742151260375977
2016-02-01,15.807111740112305
2016-02-02,15.701550483703613
2016-02-03,16.22939682006836
2016-02-04,16.680105209350586
2016-02-05,16.4892578125
2016-02-08,16.05479621887207
2016-02-09,16.253753662109375
2016-02-10,16.099462509155273
2016-02-11,15.75026798248291
2016-02-12,16.217212677001953
2016-02-16,16.46489906311035
2016-02-17,16.78972816467285
2016-02-18,16.741004943847656
2016-02-19,16.546104431152344
2016-02-22,16.862815856933594
2016-02-23,16.44865608215332
2016-02-24,16.619199752807617
2016-02-25,16.83439064025879
2016-02-26,17.078020095825195
2016-02-29,16.972444534301758
2016-03-01,17.40690803527832
2016-03-02,17.337881088256836
2016-03-03,17.44345474243164
2016-03-04,17.646469116210938
2016-03-07,17.84949493408203
2016-03-08,17.50029754638672
2016-03-09,17.60993194580078
2016-03-10,17.70331573486328
2016-03-11,18.028154373168945
2016-03-14,17.906343460083008
2016-03-15,17.94693946838379
2016-03-16,18.097177505493164
2016-03-17,18.430126190185547
2016-03-18,18.506328582763672
2016-03-21,18.591888427734375
2016-03-22,18.38001823425293
2016-03-23,18.151845932006836
2016-03-24,18.151845932006836
2016-03-28,18.229259490966797
2016-03-29,18.33112144470215
2016-03-30,18.412612915039062
2016-03-31,18.257783889770508
2016-04-01,18.4329833984375
2016-04-04,18.19259262084961
2016-04-05,18.07849884033203
2016-04-06,18.286304473876953
2016-04-07,18.021455764770508
2016-04-08,18.139616012573242
2016-04-11,18.22110939025879
2016-04-12,18.473735809326172
2016-04-13,18.657079696655273
2016-04-14,18.669301986694336
2016-04-15,18.75486946105957
2016-04-18,18.840435028076172
2016-04-19,19.24380111694336
2016-04-20,19.186765670776367
2016-04-21,19.101200103759766
2016-04-22,19.235654830932617
2016-04-25,19.170461654663086
2016-04-26,19.325305938720703
2016-04-27,19.488271713256836
2016-04-28,19.30492401123047
2016-04-29,19.190841674804688
2016-05-02,19.260108947753906
2016-05-03,18.94229507446289
2016-05-04,18.750795364379883
2016-05-05,18.657079696655273
2016-05-06,18.80783462524414
2016-05-09,18.579662322998047
2016-05-10,18.889324188232422
2016-05-11,18.824132919311523
2016-05-12,18.905624389648438
2016-05-13,18.722270965576172
2016-05-16,19.044158935546875
2016-05-17,18.946369171142578
2016-05-18,18.657079696655273
2016-05-19,18.722270965576172
2016-05-20,18.856731414794922
2016-05-23,19.07674789428711
2016-05-24,19.203062057495117
2016-05-25,19.43938636779785
2016-05-26,19.231586456298828
2016-05-27,19.223426818847656
2016-05-31,19.12564468383789
2016-06-01,19.150094985961914
2016-06-02,19.25602912902832
2016-06-03,19.419008255004883
2016-06-06,19.6186580657959
2016-06-07,19.626813888549805
2016-06-08,19.740894317626953
2016-06-09,19.598289489746094
2016-06-10,19.45160675048828
2016-06-13,19.235654830932617
2016-06-14,19.093048095703125
2016-06-15,19.17861557006836
2016-06-16,19.24380111694336
2016-06-17,19.327754974365234
2016-06-20,19.438312530517578
2016-06-21,19.385082244873047
2016-06-22,19.405553817749023
2016-06-23,19.70447540283203
2016-06-24,18.844560623168945
2016-06-27,18.209861755371094
2016-06-28,18.365455627441406
2016-06-29,18.676671981811523
2016-06-30,18.97559356689453
2016-07-01,18.983781814575195
2016-07-05,18.639814376831055
2016-07-06,18.713520050048828
2016-07-07,18.762659072875977
2016-07-08,19.229469299316406
2016-07-11,19.323654174804688
2016-07-12,19.675813674926758
2016-07-13,19.72904396057129
2016-07-14,19.90513038635254
2016-07-15,19.974740982055664
2016-07-18,20.10577392578125
2016-07-19,19.987024307250977
2016-07-20,19.995216369628906
2016-07-21,19.87236785888672
