,XLRE
2020-10-13,29.98050880432129
2020-10-14,29.63543128967285
2020-10-15,29.77510643005371
2020-10-16,29.668296813964844
2020-10-19,29.19998550415039
2020-10-20,29.397167205810547
2020-10-21,29.290361404418945
2020-10-22,29.084959030151367
2020-10-23,29.273929595947266
2020-10-26,28.920637130737305
2020-10-27,28.55091094970703
2020-10-28,27.91826820373535
2020-10-29,28.238697052001953
2020-10-30,28.05794906616211
2020-11-02,28.748092651367188
2020-11-03,29.19998550415039
2020-11-04,29.28214454650879
2020-11-05,29.388954162597656
2020-11-06,29.273929595947266
2020-11-09,30.046247482299805
2020-11-10,30.210556030273438
2020-11-11,30.44060707092285
2020-11-12,30.128398895263672
2020-11-13,30.818552017211914
2020-11-16,31.01573944091797
2020-11-17,31.032176971435547
2020-11-18,30.5063419342041
2020-11-19,30.55564308166504
2020-11-20,30.350238800048828
2020-11-23,30.251638412475586
2020-11-24,30.235200881958008
2020-11-25,30.309158325195312
2020-11-27,30.251638412475586
2020-11-30,29.988731384277344
2020-12-01,30.366662979125977
2020-12-02,30.046247482299805
2020-12-03,30.268062591552734
2020-12-04,30.670663833618164
2020-12-07,30.366662979125977
2020-12-08,30.22699546813965
2020-12-09,29.947649002075195
2020-12-10,29.783321380615234
2020-12-11,29.799760818481445
2020-12-14,29.586135864257812
2020-12-15,30.103750228881836
2020-12-16,30.111970901489258
2020-12-17,30.46527099609375
2020-12-18,29.939424514770508
2020-12-21,29.669784545898438
2020-12-22,29.877849578857422
2020-12-23,29.594873428344727
2020-12-24,29.886167526245117
2020-12-28,30.127521514892578
2020-12-29,29.894487380981445
2020-12-30,30.060935974121094
2020-12-31,30.427125930786133
2021-01-04,29.44507598876953
2021-01-05,29.41178321838379
2021-01-06,29.27029800415039
2021-01-07,29.361848831176758
2021-01-08,29.678096771240234
2021-01-11,29.178749084472656
2021-01-12,29.20372200012207
2021-01-13,29.603200912475586
2021-01-14,29.78630256652832
2021-01-15,30.24403190612793
2021-01-19,30.044294357299805
2021-01-20,30.66847038269043
2021-01-21,30.56861114501953
2021-01-22,30.643512725830078
2021-01-25,30.918153762817383
2021-01-26,31.234403610229492
2021-01-27,30.83492660522461
2021-01-28,30.918153762817383
2021-01-29,30.593584060668945
2021-02-01,31.284343719482422
2021-02-02,31.417510986328125
2021-02-03,31.29267120361328
2021-02-04,31.467445373535156
2021-02-05,31.575634002685547
2021-02-08,31.6422176361084
2021-02-09,31.783693313598633
2021-02-10,32.00008773803711
2021-02-11,31.941822052001953
2021-02-12,31.933500289916992
2021-02-16,31.59227752685547
2021-02-17,31.617246627807617
2021-02-18,31.600608825683594
2021-02-19,31.700471878051758
2021-02-22,31.883573532104492
2021-02-23,32.00008773803711
2021-02-24,32.14989471435547
2021-02-25,31.625566482543945
2021-02-26,31.076284408569336
2021-03-01,31.109573364257812
2021-03-02,30.918153762817383
2021-03-03,30.53531837463379
2021-03-04,30.310609817504883
2021-03-05,30.660146713256836
2021-03-08,30.809965133666992
2021-03-09,31.159502029418945
2021-03-10,31.467445373535156
2021-03-11,31.933500289916992
2021-03-12,32.482791900634766
2021-03-15,32.848976135253906
2021-03-16,32.848976135253906
2021-03-17,32.79904556274414
2021-03-18,32.59097671508789
2021-03-19,32.158206939697266
2021-03-22,32.512939453125
2021-03-23,32.61379623413086
2021-03-24,32.47090530395508
2021-03-25,32.748287200927734
2021-03-26,33.546817779541016
2021-03-29,33.471168518066406
2021-03-30,33.328277587890625
2021-03-31,33.193782806396484
2021-04-01,33.72334289550781
2021-04-05,33.89985656738281
2021-04-06,33.98391342163086
2021-04-07,34.02593994140625
2021-04-08,33.85783004760742
2021-04-09,33.90826416015625
2021-04-12,34.1099967956543
2021-04-13,34.31173324584961
2021-04-14,34.101585388183594
2021-04-15,34.74882507324219
2021-04-16,34.799251556396484
2021-04-19,34.90853500366211
2021-04-20,35.295196533203125
2021-04-21,35.454898834228516
2021-04-22,35.30359649658203
2021-04-23,35.505332946777344
2021-04-26,35.580989837646484
2021-04-27,35.580989837646484
2021-04-28,35.454898834228516
2021-04-29,35.71546936035156
2021-04-30,35.95082473754883
2021-05-03,35.75749588012695
2021-05-04,35.53895950317383
2021-05-05,35.017799377441406
2021-05-06,35.18592071533203
2021-05-07,35.61459732055664
2021-05-10,35.77430725097656
2021-05-11,35.354034423828125
2021-05-12,34.49665069580078
2021-05-13,34.933753967285156
2021-05-14,35.26156234741211
2021-05-17,35.278377532958984
2021-05-18,35.34562683105469
2021-05-19,35.21112823486328
2021-05-20,35.64822769165039
2021-05-21,35.589385986328125
2021-05-24,35.976051330566406
2021-05-25,36.07691192626953
2021-05-26,36.160972595214844
2021-05-27,36.11894226074219
2021-05-28,36.362701416015625
2021-06-01,36.984718322753906
2021-06-02,37.497467041015625
2021-06-03,37.421810150146484
2021-06-04,37.4554443359375
2021-06-07,37.808475494384766
2021-06-08,38.01020812988281
2021-06-09,38.0522346496582
2021-06-10,38.43889617919922
2021-06-11,38.19512939453125
2021-06-14,38.41367721557617
2021-06-15,38.060630798339844
2021-06-16,37.71600341796875
2021-06-17,37.858909606933594
2021-06-18,37.26210021972656
2021-06-21,38.002349853515625
2021-06-22,37.833160400390625
2021-06-23,37.714717864990234
2021-06-24,37.53705596923828
2021-06-25,37.80777359008789
2021-06-28,37.82468795776367
2021-06-29,37.799320220947266
2021-06-30,37.50322341918945
2021-07-01,37.65549087524414
2021-07-02,37.833160400390625
2021-07-06,38.17155838012695
2021-07-07,38.36613082885742
2021-07-08,38.332298278808594
2021-07-09,38.83989715576172
2021-07-12,39.17830276489258
2021-07-13,38.67069625854492
2021-07-14,39.00910186767578
2021-07-15,39.06831359863281
2021-07-16,39.11061477661133
2021-07-19,38.50149154663086
2021-07-20,39.195213317871094
2021-07-21,39.0767707824707
2021-07-22,38.79759979248047
2021-07-23,39.15291976928711
2021-07-26,39.15291976928711
2021-07-27,39.46595001220703
2021-07-28,39.22905731201172
2021-07-29,39.11061477661133
2021-07-30,39.237518310546875
2021-08-02,39.254432678222656
2021-08-03,39.41517639160156
2021-08-04,39.28828048706055
2021-08-05,39.60130310058594
2021-08-06,39.53361511230469
2021-08-09,39.35595703125
2021-08-10,38.93295669555664
2021-08-11,39.14445877075195
2021-08-12,39.279815673828125
2021-08-13,39.54207992553711
2021-08-16,39.584381103515625
2021-08-17,39.660518646240234
2021-08-18,39.245975494384766
2021-08-19,39.57591247558594
2021-08-20,39.76203536987305
2021-08-23,39.6097526550293
2021-08-24,39.313655853271484
2021-08-25,39.27134704589844
2021-08-26,39.29673767089844
2021-08-27,39.61821746826172
2021-08-30,40.100440979003906
2021-08-31,40.33731460571289
2021-09-01,41.031044006347656
2021-09-02,41.22562026977539
2021-09-03,41.22562026977539
2021-09-07,40.768775939941406
2021-09-08,41.01411056518555
2021-09-09,40.14274597167969
2021-09-10,39.635135650634766
2021-09-13,39.855106353759766
2021-09-14,39.7704963684082
2021-09-15,39.92277145385742
2021-09-16,39.99890899658203
2021-09-17,39.635135650634766
2021-09-20,39.36375045776367
2021-09-21,39.37226104736328
2021-09-22,39.704036712646484
2021-09-23,39.50837707519531
2021-09-24,39.0574836730957
2021-09-27,38.41093063354492
2021-09-28,38.18122100830078
2021-09-29,38.42793273925781
2021-09-30,37.815406799316406
2021-10-01,38.223751068115234
2021-10-04,38.266292572021484
2021-10-05,37.968536376953125
2021-10-06,38.33435821533203
2021-10-07,38.37688446044922
2021-10-08,37.96003723144531
2021-10-11,38.01107406616211
2021-10-12,38.521514892578125
2021-10-13,38.742706298828125
2021-10-14,39.28718566894531
2021-10-15,39.304195404052734
2021-10-18,39.37226104736328
2021-10-19,39.550907135009766
2021-10-20,40.15494155883789
2021-10-21,40.28255081176758
2021-10-22,40.57179641723633
2021-10-25,40.69090270996094
2021-10-26,40.87807083129883
2021-10-27,40.580318450927734
2021-10-28,41.17583084106445
2021-10-29,40.682395935058594
2021-11-01,40.77598571777344
2021-11-02,41.158817291259766
2021-11-03,41.39702224731445
2021-11-04,40.92911148071289
2021-11-05,41.02268981933594
2021-11-08,41.01418685913086
2021-11-09,41.16731643676758
2021-11-10,40.9631462097168
2021-11-11,40.98015213012695
2021-11-12,40.997161865234375
2021-11-15,41.22687911987305
2021-11-16,40.971641540527344
2021-11-17,41.24388885498047
2021-11-18,41.235382080078125
2021-11-19,41.01418685913086
2021-11-22,40.81001281738281
2021-11-23,41.24388885498047
2021-11-24,41.79686737060547
2021-11-26,40.66538619995117
2021-11-29,41.17583084106445
2021-11-30,40.31658172607422
2021-12-01,39.78912353515625
2021-12-02,40.87807083129883
2021-12-03,40.67389678955078
2021-12-06,41.26090621948242
2021-12-07,41.9925422668457
2021-12-08,42.17118453979492
2021-12-09,41.635223388671875
2021-12-10,41.8479118347168
2021-12-13,42.40940475463867
2021-12-14,41.94149398803711
2021-12-15,42.562538146972656
2021-12-16,42.72417449951172
2021-12-17,42.57955551147461
2021-12-20,42.300689697265625
2021-12-21,42.54093551635742
2021-12-22,42.961368560791016
2021-12-23,42.832664489746094
2021-12-27,43.707847595214844
2021-12-28,43.89662170410156
2021-12-29,44.1626091003418
2021-12-30,44.35994338989258
2021-12-31,44.45433044433594
2022-01-03,44.04248809814453
2022-01-04,43.870880126953125
2022-01-05,42.446563720703125
2022-01-06,42.4980354309082
2022-01-07,42.27494812011719
2022-01-10,42.026126861572266
2022-01-11,41.95747756958008
2022-01-12,42.069026947021484
2022-01-13,41.92315673828125
2022-01-14,41.434085845947266
2022-01-18,41.15093994140625
2022-01-19,40.61895751953125
2022-01-20,40.25859069824219
2022-01-21,40.23284149169922
2022-01-24,40.31865692138672
2022-01-25,40.20710372924805
2022-01-26,39.5378532409668
2022-01-27,38.825687408447266
2022-01-28,40.17277908325195
2022-01-31,40.61895751953125
2022-02-01,40.34440231323242
2022-02-02,41.03939437866211
2022-02-03,40.61895751953125
2022-02-04,40.06123733520508
2022-02-07,40.069820404052734
2022-02-08,39.70945358276367
2022-02-09,40.670440673828125
2022-02-10,39.51210403442383
2022-02-11,38.9715461730957
2022-02-14,38.551116943359375
2022-02-15,38.73988723754883
2022-02-16,38.84284591674805
2022-02-17,38.50822067260742
2022-02-18,38.336612701416016
2022-02-22,38.23365020751953
2022-02-23,37.73599624633789
2022-02-24,38.38809585571289
2022-02-25,39.349082946777344
2022-02-28,38.67123794555664
2022-03-01,38.594017028808594
2022-03-02,39.28044509887695
2022-03-03,39.70945358276367
2022-03-04,40.04408264160156
2022-03-07,39.31475830078125
2022-03-08,38.96296691894531
2022-03-09,39.61506652832031
2022-03-10,39.752357482910156
2022-03-11,39.357662200927734
2022-03-14,39.11741256713867
2022-03-15,39.426300048828125
2022-03-16,39.863895416259766
2022-03-17,40.43019104003906
2022-03-18,40.52457809448242
2022-03-21,40.31660461425781
2022-03-22,40.34249496459961
2022-03-23,39.88513946533203
2022-03-24,40.19580078125
2022-03-25,40.670413970947266
2022-03-28,41.18817901611328
2022-03-29,42.396297454833984
2022-03-30,42.163299560546875
2022-03-31,41.69730758666992
2022-04-01,42.52573776245117
2022-04-04,42.396297454833984
2022-04-05,42.430816650390625
2022-04-06,43.06076431274414
2022-04-07,42.70695877075195
2022-04-08,42.86227798461914
2022-04-11,42.27547836303711
2022-04-12,42.14604949951172
2022-04-13,42.31863021850586
2022-04-14,42.07699966430664
2022-04-18,41.973453521728516
2022-04-19,42.85364532470703
2022-04-20,43.66482162475586
2022-04-21,43.38005065917969
2022-04-22,42.60340118408203
2022-04-25,42.40492630004883
2022-04-26,41.74045944213867
2022-04-27,41.49021530151367
2022-04-28,42.249595642089844
2022-04-29,40.213050842285156
2022-05-02,39.16889572143555
2022-05-03,39.64350891113281
2022-05-04,40.109500885009766
2022-05-05,39.08259963989258
2022-05-06,38.68564987182617
2022-05-09,36.88209915161133
2022-05-10,36.06230926513672
2022-05-11,36.01053237915039
2022-05-12,36.278045654296875
2022-05-13,37.18413162231445
2022-05-16,36.88209915161133
2022-05-17,37.279048919677734
2022-05-18,36.19174575805664
2022-05-19,36.12271499633789
2022-05-20,36.54554748535156
2022-05-23,37.02017593383789
2022-05-24,37.45164489746094
2022-05-25,37.65874481201172
2022-05-26,37.615604400634766
2022-05-27,38.6770133972168
2022-05-31,38.15925216674805
2022-06-01,37.74504089355469
2022-06-02,38.31458282470703
2022-06-03,37.831329345703125
2022-06-06,37.719154357910156
2022-06-07,38.15925216674805
2022-06-08,37.24453353881836
2022-06-09,36.390228271484375
2022-06-10,35.52728271484375
2022-06-13,33.81865310668945
2022-06-14,33.57703399658203
2022-06-15,34.345054626464844
2022-06-16,33.52526092529297
2022-06-17,33.7237434387207
2022-06-21,34.35179901123047
2022-06-22,34.90852355957031
2022-06-23,35.595726013183594
2022-06-24,36.36992645263672
2022-06-27,36.239444732666016
2022-06-28,35.743614196777344
2022-06-29,35.51744079589844
2022-06-30,35.54353332519531
2022-07-01,36.178558349609375
2022-07-05,36.030670166015625
2022-07-06,36.00457763671875
2022-07-07,36.030670166015625
2022-07-08,35.86539840698242
2022-07-11,35.86539840698242
2022-07-12,35.639225006103516
2022-07-13,35.447853088378906
2022-07-14,35.09989547729492
2022-07-15,35.66532516479492
2022-07-18,35.31736373901367
2022-07-19,36.291648864746094
2022-07-20,36.10896301269531
2022-07-21,36.48301315307617
2022-07-22,36.761375427246094
2022-07-25,36.7874755859375
2022-07-26,36.8570556640625
2022-07-27,37.05713653564453
2022-07-28,38.42285919189453
2022-07-29,38.57075119018555
2022-08-01,38.22278594970703
2022-08-02,37.7182502746582
2022-08-03,37.87483596801758
2022-08-04,37.90962600708008
2022-08-05,38.03141403198242
2022-08-08,38.309776306152344
2022-08-09,38.614234924316406
