,XLF
2013-02-25,10.952961921691895
2013-02-26,11.010069847106934
2013-02-27,11.181412696838379
2013-02-28,11.162375450134277
2013-03-01,11.19410514831543
2013-03-04,11.289288520812988
2013-03-05,11.384480476379395
2013-03-06,11.460631370544434
2013-03-07,11.543126106262207
2013-03-08,11.57485580444336
2013-03-11,11.6636962890625
2013-03-12,11.600239753723145
2013-03-13,11.631969451904297
2013-03-14,11.708120346069336
2013-03-15,11.747597694396973
2013-03-18,11.63298511505127
2013-03-19,11.569314002990723
2013-03-20,11.645718574523926
2013-03-21,11.505640983581543
2013-03-22,11.575679779052734
2013-03-25,11.543845176696777
2013-03-26,11.620248794555664
2013-03-27,11.562948226928711
2013-03-28,11.594782829284668
2013-04-01,11.5374755859375
2013-04-02,11.607513427734375
2013-04-03,11.416501998901367
2013-04-04,11.518373489379883
2013-04-05,11.480171203613281
2013-04-08,11.594782829284668
2013-04-09,11.626620292663574
2013-04-10,11.785799026489258
2013-04-11,11.811271667480469
2013-04-12,11.760332107543945
2013-04-15,11.512007713317871
2013-04-16,11.690287590026855
2013-04-17,11.473799705505371
2013-04-18,11.352825164794922
2013-04-19,11.512007713317871
2013-04-22,11.524740219116211
2013-04-23,11.734864234924316
2013-04-24,11.804903030395508
2013-04-25,11.874938011169434
2013-04-26,11.824004173278809
2013-04-29,11.874938011169434
2013-04-30,11.906780242919922
2013-05-01,11.773062705993652
2013-05-02,11.874938011169434
2013-05-03,12.00228500366211
2013-05-06,12.129629135131836
2013-05-07,12.193303108215332
2013-05-08,12.295183181762695
2013-05-09,12.206036567687988
2013-05-10,12.256978034973145
2013-05-13,12.295183181762695
2013-05-14,12.505300521850586
2013-05-15,12.619908332824707
2013-05-16,12.53713607788086
2013-05-17,12.70268440246582
2013-05-20,12.728155136108398
2013-05-21,12.759988784790039
2013-05-22,12.626279830932617
2013-05-23,12.549873352050781
2013-05-24,12.562604904174805
2013-05-28,12.689949989318848
2013-05-29,12.689949989318848
2013-05-30,12.842767715454102
2013-05-31,12.632646560668945
2013-06-03,12.645380020141602
2013-06-04,12.530768394470215
2013-06-05,12.327016830444336
2013-06-06,12.498933792114258
2013-06-07,12.715418815612793
2013-06-10,12.721786499023438
2013-06-11,12.511669158935547
2013-06-12,12.377958297729492
2013-06-13,12.613543510437012
2013-06-14,12.447996139526367
2013-06-17,12.568974494934082
2013-06-18,12.65174388885498
2013-06-19,12.479829788208008
2013-06-20,12.212409019470215
2013-06-21,12.223275184631348
2013-06-24,12.005915641784668
2013-06-25,12.229670524597168
2013-06-26,12.351133346557617
2013-06-27,12.510954856872559
2013-06-28,12.43424129486084
2013-07-01,12.472600936889648
2013-07-02,12.485383987426758
2013-07-03,12.447027206420898
2013-07-05,12.6707763671875
2013-07-08,12.76667594909668
2013-07-09,12.875353813171387
2013-07-10,12.79863452911377
2013-07-11,12.92010498046875
2013-07-12,13.009603500366211
2013-07-15,13.067137718200684
2013-07-16,13.015998840332031
2013-07-17,13.073532104492188
2013-07-18,13.246140480041504
2013-07-19,13.252535820007324
2013-07-22,13.342031478881836
2013-07-23,13.290891647338867
2013-07-24,13.194999694824219
2013-07-25,13.207791328430176
2013-07-26,13.194999694824219
2013-07-29,13.099108695983887
2013-07-30,13.09271240234375
2013-07-31,13.099108695983887
2013-08-01,13.310070037841797
2013-08-02,13.303683280944824
2013-08-05,13.278105735778809
2013-08-06,13.15664005279541
2013-08-07,13.067137718200684
2013-08-08,13.099108695983887
2013-08-09,13.054356575012207
2013-08-12,13.00320816040039
2013-08-13,13.067137718200684
2013-08-14,13.015998840332031
2013-08-15,12.824210166931152
2013-08-16,12.79863452911377
2013-08-19,12.632421493530273
2013-08-20,12.753887176513672
2013-08-21,12.664388656616211
2013-08-22,12.811424255371094
2013-08-23,12.824210166931152
2013-08-26,12.741101264953613
2013-08-27,12.43424129486084
2013-08-28,12.453418731689453
2013-08-29,12.485383987426758
2013-08-30,12.427849769592285
2013-09-03,12.530135154724121
2013-09-04,12.626031875610352
2013-09-05,12.65799617767334
2013-09-06,12.65799617767334
2013-09-09,12.805028915405273
2013-09-10,12.95845890045166
2013-09-11,12.971247673034668
2013-09-12,12.875353813171387
2013-09-13,12.913710594177246
2013-09-16,13.054356575012207
2013-09-17,13.118281364440918
2013-09-18,13.23336124420166
2013-09-19,13.18221378326416
2013-09-20,13.112258911132812
2013-09-23,12.926130294799805
2013-09-24,12.842693328857422
2013-09-25,12.913290977478027
2013-09-26,12.913290977478027
2013-09-27,12.868363380432129
2013-09-30,12.778512001037598
2013-10-01,12.868363380432129
2013-10-02,12.861947059631348
2013-10-03,12.765674591064453
2013-10-04,12.868363380432129
2013-10-07,12.720746994018555
2013-10-08,12.560295104980469
2013-10-09,12.605225563049316
2013-10-10,12.964639663696289
2013-10-11,13.035239219665527
2013-10-14,13.099420547485352
2013-10-15,13.00314712524414
2013-10-16,13.27912712097168
2013-10-17,13.394649505615234
2013-10-18,13.42032527923584
2013-10-21,13.394649505615234
2013-10-22,13.42032527923584
2013-10-23,13.3112211227417
2013-10-24,13.330472946166992
2013-10-25,13.388239860534668
2013-10-28,13.356147766113281
2013-10-29,13.394649505615234
2013-10-30,13.343306541442871
2013-10-31,13.202110290527344
2013-11-01,13.23420238494873
2013-11-04,13.240625381469727
2013-11-05,13.170019149780273
2013-11-06,13.23420238494873
2013-11-07,13.086580276489258
2013-11-08,13.388239860534668
2013-11-11,13.394649505615234
2013-11-12,13.266290664672852
2013-11-13,13.381818771362305
2013-11-14,13.497344017028809
2013-11-15,13.561528205871582
2013-11-18,13.555102348327637
2013-11-19,13.574359893798828
2013-11-20,13.535858154296875
2013-11-21,13.728398323059082
2013-11-22,13.792576789855957
2013-11-25,13.811827659606934
2013-11-26,13.798995971679688
2013-11-27,13.837506294250488
2013-11-29,13.786155700683594
2013-12-02,13.779740333557129
2013-12-03,13.638544082641602
2013-12-04,13.670636177062988
2013-12-05,13.542275428771973
2013-12-06,13.728398323059082
2013-12-09,13.786155700683594
2013-12-10,13.734817504882812
2013-12-11,13.548691749572754
2013-12-12,13.548691749572754
2013-12-13,13.561528205871582
2013-12-16,13.6449613571167
2013-12-17,13.555102348327637
2013-12-18,13.869596481323242
2013-12-19,13.850343704223633
2013-12-20,13.934813499450684
2013-12-23,13.999297142028809
2013-12-24,14.025091171264648
2013-12-26,14.057334899902344
2013-12-27,14.050886154174805
2013-12-30,14.025091171264648
2013-12-31,14.096019744873047
2014-01-02,14.018645286560059
2014-01-03,14.115365982055664
2014-01-06,14.128266334533691
2014-01-07,14.134713172912598
2014-01-08,14.179855346679688
2014-01-09,14.231435775756836
2014-01-10,14.205644607543945
2014-01-13,13.992852210998535
2014-01-14,14.10891342163086
2014-01-15,14.276577949523926
2014-01-16,14.186304092407227
2014-01-17,14.141159057617188
2014-01-21,14.154057502746582
2014-01-22,14.160505294799805
2014-01-23,13.928362846374512
2014-01-24,13.612401008605957
2014-01-27,13.528573036193848
2014-01-28,13.709123611450195
2014-01-29,13.547916412353516
2014-01-30,13.741366386413574
2014-01-31,13.580158233642578
2014-02-03,13.238395690917969
2014-02-04,13.367362976074219
2014-02-05,13.354466438293457
2014-02-06,13.560813903808594
2014-02-07,13.728470802307129
2014-02-10,13.741366386413574
2014-02-11,13.88322639465332
2014-02-12,13.88322639465332
2014-02-13,13.934813499450684
2014-02-14,13.9541597366333
2014-02-18,13.97995376586914
2014-02-19,13.786506652832031
2014-02-20,13.8251953125
2014-02-21,13.850980758666992
2014-02-24,13.9541597366333
2014-02-25,13.870331764221191
2014-02-26,13.850980758666992
2014-02-27,13.921918869018555
2014-02-28,13.992852210998535
2014-03-03,13.88322639465332
2014-03-04,14.16695785522461
2014-03-05,14.315263748168945
2014-03-06,14.360400199890137
2014-03-07,14.424888610839844
2014-03-10,14.431333541870117
2014-03-11,14.334611892700195
2014-03-12,14.308813095092773
2014-03-13,14.147608757019043
2014-03-14,14.057334899902344
2014-03-17,14.205644607543945
2014-03-18,14.276577949523926
2014-03-19,14.270130157470703
2014-03-20,14.495816230773926
2014-03-21,14.497760772705078
2014-03-24,14.49128532409668
2014-03-25,14.47834587097168
2014-03-26,14.329483032226562
2014-03-27,14.251818656921387
2014-03-28,14.310066223144531
2014-03-31,14.458929061889648
2014-04-01,14.48481273651123
2014-04-02,14.517175674438477
2014-04-03,14.49128532409668
2014-04-04,14.348898887634277
2014-04-07,14.12884521484375
2014-04-08,14.148256301879883
2014-04-09,14.271231651306152
2014-04-10,13.941152572631836
2014-04-11,13.772871017456055
2014-04-14,13.882903099060059
2014-04-15,14.012343406677246
2014-04-16,14.122369766235352
2014-04-17,14.148256301879883
2014-04-21,14.135319709777832
2014-04-22,14.232403755187988
2014-04-23,14.264758110046387
2014-04-24,14.258288383483887
2014-04-25,14.141791343688965
2014-04-28,14.057648658752441
2014-04-29,14.193565368652344
2014-04-30,14.212980270385742
2014-05-01,14.238873481750488
2014-05-02,14.232403755187988
2014-05-05,14.174152374267578
2014-05-06,13.973511695861816
2014-05-07,14.161203384399414
2014-05-08,14.20003890991211
2014-05-09,14.193565368652344
2014-05-12,14.335952758789062
2014-05-13,14.323013305664062
2014-05-14,14.219457626342773
2014-05-15,14.057648658752441
2014-05-16,14.077066421508789
2014-05-19,14.148256301879883
2014-05-20,14.064123153686523
2014-05-21,14.154731750488281
2014-05-22,14.219457626342773
2014-05-23,14.264758110046387
2014-05-27,14.387734413146973
2014-05-28,14.36184024810791
2014-05-29,14.394207954406738
2014-05-30,14.426563262939453
2014-06-02,14.465396881103516
2014-06-03,14.48481273651123
2014-06-04,14.523651123046875
2014-06-05,14.65956974029541
2014-06-06,14.756645202636719
2014-06-09,14.821372032165527
2014-06-10,14.814895629882812
2014-06-11,14.717812538146973
2014-06-12,14.627204895019531
2014-06-13,14.63367748260498
2014-06-16,14.562482833862305
2014-06-17,14.711341857910156
2014-06-18,14.79548168182373
2014-06-19,14.7760648727417
2014-06-20,14.834548950195312
2014-06-23,14.867033004760742
2014-06-24,14.769567489624023
2014-06-25,14.782560348510742
2014-06-26,14.73058032989502
2014-06-27,14.789058685302734
2014-06-30,14.776062965393066
2014-07-01,14.867033004760742
2014-07-02,14.854039192199707
2014-07-03,14.971001625061035
2014-07-07,14.906025886535645
2014-07-08,14.776062965393066
2014-07-09,14.81505012512207
2014-07-10,14.717586517333984
2014-07-11,14.743574142456055
2014-07-14,14.834548950195312
2014-07-15,14.938507080078125
2014-07-16,14.912522315979004
2014-07-17,14.717586517333984
2014-07-18,14.886529922485352
2014-07-21,14.847540855407715
2014-07-22,14.893024444580078
2014-07-23,14.925518035888672
2014-07-24,14.958006858825684
2014-07-25,14.873531341552734
2014-07-28,14.880032539367676
2014-07-29,14.80205249786377
2014-07-30,14.867033004760742
2014-07-31,14.561639785766602
2014-08-01,14.438177108764648
2014-08-04,14.55513858795166
2014-08-05,14.40569019317627
2014-08-06,14.464170455932617
2014-08-07,14.399191856384277
2014-08-08,14.54214096069336
2014-08-11,14.55513858795166
2014-08-12,14.587627410888672
2014-08-13,14.652600288391113
2014-08-14,14.743574142456055
2014-08-15,14.672103881835938
2014-08-18,14.834548950195312
2014-08-19,14.860541343688965
2014-08-20,14.899526596069336
2014-08-21,15.074962615966797
2014-08-22,15.022981643676758
2014-08-25,15.152934074401855
2014-08-26,15.185430526733398
2014-08-27,15.152934074401855
2014-08-28,15.107455253601074
2014-08-29,15.178932189941406
2014-09-02,15.237411499023438
2014-09-03,15.211418151855469
2014-09-04,15.224414825439453
2014-09-05,15.24390983581543
2014-09-08,15.250411033630371
2014-09-09,15.09444808959961
2014-09-10,15.172431945800781
2014-09-11,15.211418151855469
2014-09-12,15.198420524597168
2014-09-15,15.19192886352539
2014-09-16,15.256896018981934
2014-09-17,15.321879386901855
2014-09-18,15.471334457397461
2014-09-19,15.430882453918457
2014-09-22,15.326481819152832
2014-09-23,15.222089767456055
2014-09-24,15.306912422180176
2014-09-25,15.052448272705078
2014-09-26,15.195989608764648
2014-09-29,15.143792152404785
2014-09-30,15.117693901062012
2014-10-01,14.9350004196167
2014-10-02,14.974151611328125
2014-10-03,15.189468383789062
2014-10-06,15.143792152404785
2014-10-07,14.889328002929688
2014-10-08,15.169891357421875
2014-10-09,14.850181579589844
2014-10-10,14.732742309570312
2014-10-13,14.602241516113281
2014-10-14,14.660965919494629
2014-10-15,14.380403518676758
2014-10-16,14.380403518676758
2014-10-17,14.563094139099121
2014-10-20,14.647918701171875
2014-10-21,14.921958923339844
2014-10-22,14.784939765930176
2014-10-23,14.92847728729248
2014-10-24,15.072020530700684
2014-10-27,15.091596603393555
2014-10-28,15.254714965820312
2014-10-29,15.293863296508789
2014-10-30,15.378682136535645
2014-10-31,15.554851531982422
2014-11-03,15.613574981689453
2014-11-04,15.620102882385254
2014-11-05,15.724495887756348
2014-11-06,15.750593185424805
2014-11-07,15.75711727142334
2014-11-10,15.841937065124512
2014-11-11,15.78973388671875
2014-11-12,15.75711727142334
2014-11-13,15.750593185424805
2014-11-14,15.698392868041992
2014-11-17,15.698392868041992
2014-11-18,15.750593185424805
2014-11-19,15.717971801757812
2014-11-20,15.717971801757812
2014-11-21,15.79626178741455
2014-11-24,15.900657653808594
2014-11-25,15.887601852416992
2014-11-26,15.907190322875977
2014-11-28,15.920234680175781
2014-12-01,15.809309959411621
2014-12-02,15.959383010864258
2014-12-03,16.03115463256836
2014-12-04,16.050731658935547
2014-12-05,16.19426727294922
2014-12-08,16.272565841674805
2014-12-09,16.233423233032227
2014-12-10,16.024625778198242
2014-12-11,16.06378173828125
2014-12-12,15.750593185424805
2014-12-15,15.607046127319336
2014-12-16,15.456978797912598
2014-12-17,15.809309959411621
2014-12-18,16.174701690673828
2014-12-19,16.185184478759766
2014-12-22,16.296669006347656
2014-12-23,16.388484954833984
2014-12-24,16.362255096435547
2014-12-26,16.362255096435547
2014-12-29,16.421279907226562
2014-12-30,16.4016056060791
2014-12-31,16.217975616455078
2015-01-02,16.217975616455078
2015-01-05,15.87695598602295
2015-01-06,15.634324073791504
2015-01-07,15.798260688781738
2015-01-08,16.03435516357422
2015-01-09,15.817941665649414
2015-01-12,15.686779022216797
2015-01-13,15.634324073791504
2015-01-14,15.411341667175293
2015-01-15,15.221155166625977
2015-01-16,15.40478801727295
2015-01-20,15.339201927185059
2015-01-21,15.378554344177246
2015-01-22,15.758916854858398
2015-01-23,15.588403701782227
2015-01-26,15.667102813720703
2015-01-27,15.49659538269043
2015-01-28,15.214598655700684
2015-01-29,15.339201927185059
2015-01-30,15.09000301361084
2015-02-02,15.332649230957031
2015-02-03,15.588403701782227
2015-02-04,15.549057960510254
2015-02-05,15.706448554992676
2015-02-06,15.83105182647705
2015-02-09,15.752358436584473
2015-02-10,15.87695598602295
2015-02-11,15.87695598602295
2015-02-12,16.03435516357422
2015-02-13,16.021236419677734
2015-02-17,16.073707580566406
2015-02-18,15.975330352783203
2015-02-19,15.909756660461426
2015-02-20,16.027790069580078
2015-02-23,15.988447189331055
2015-02-24,16.067142486572266
2015-02-25,16.067142486572266
2015-02-26,16.027790069580078
2015-02-27,15.968766212463379
2015-03-02,16.08681869506836
2015-03-03,16.04091453552246
2015-03-04,15.942543029785156
2015-03-05,16.008121490478516
2015-03-06,15.890077590942383
2015-03-09,15.962212562561035
2015-03-10,15.621200561523438
2015-03-11,15.719560623168945
2015-03-12,16.060590744018555
2015-03-13,15.949097633361816
2015-03-16,16.145837783813477
2015-03-17,16.106494903564453
2015-03-18,16.198301315307617
2015-03-19,16.047468185424805
2015-03-20,16.265350341796875
2015-03-23,16.173202514648438
2015-03-24,16.041536331176758
2015-03-25,15.784828186035156
2015-03-26,15.771662712097168
2015-03-27,15.75191593170166
2015-03-30,15.982301712036133
2015-03-31,15.870404243469238
2015-04-01,15.857232093811035
2015-04-02,15.936220169067383
2015-04-06,15.962553024291992
2015-04-07,15.876984596252441
2015-04-08,15.936220169067383
2015-04-09,15.962553024291992
2015-04-10,15.955968856811523
2015-04-13,16.01521873474121
2015-04-14,16.01521873474121
2015-04-15,16.074464797973633
2015-04-16,16.100791931152344
2015-04-17,15.883567810058594
2015-04-20,15.94939136505127
2015-04-21,15.870404243469238
2015-04-22,15.982301712036133
2015-04-23,16.00863265991211
2015-04-24,15.982301712036133
2015-04-27,15.923060417175293
2015-04-28,16.01521873474121
2015-04-29,16.00863265991211
2015-04-30,15.883567810058594
2015-05-01,16.02179527282715
2015-05-04,16.179779052734375
2015-05-05,16.03495979309082
2015-05-06,15.955968856811523
2015-05-07,16.067874908447266
2015-05-08,16.298263549804688
2015-05-11,16.239025115966797
2015-05-12,16.179779052734375
2015-05-13,16.186351776123047
2015-05-14,16.3311767578125
2015-05-15,16.25876235961914
2015-05-18,16.350929260253906
2015-05-19,16.443073272705078
2015-05-20,16.396997451782227
2015-05-21,16.357500076293945
2015-05-22,16.364086151123047
2015-05-26,16.179779052734375
2015-05-27,16.357500076293945
2015-05-28,16.33776092529297
2015-05-29,16.192941665649414
2015-06-01,16.20610809326172
2015-06-02,16.232433319091797
2015-06-03,16.37066650390625
2015-06-04,16.225858688354492
2015-06-05,16.318012237548828
2015-06-08,16.21927261352539
2015-06-09,16.25876235961914
2015-06-10,16.489158630371094
2015-06-11,16.554973602294922
2015-06-12,16.482574462890625
2015-06-15,16.41016387939453
2015-06-16,16.502323150634766
2015-06-17,16.482574462890625
2015-06-18,16.633974075317383
2015-06-19,16.35629653930664
2015-06-22,16.607524871826172
2015-06-23,16.64058494567871
2015-06-24,16.501747131347656
2015-06-25,16.402576446533203
2015-06-26,16.455469131469727
2015-06-29,16.058786392211914
2015-06-30,16.1182918548584
2015-07-01,16.36290740966797
2015-07-02,16.290180206298828
2015-07-06,16.22407341003418
2015-07-07,16.257116317749023
2015-07-08,15.972841262817383
2015-07-09,16.098447799682617
2015-07-10,16.290180206298828
2015-07-13,16.488523483276367
2015-07-14,16.528194427490234
2015-07-15,16.66702651977539
2015-07-16,16.832313537597656
2015-07-17,16.786029815673828
2015-07-20,16.805866241455078
2015-07-21,16.786029815673828
2015-07-22,16.911640167236328
2015-07-23,16.766193389892578
2015-07-24,16.607524871826172
2015-07-27,16.488523483276367
2015-07-28,16.554636001586914
2015-07-29,16.719911575317383
2015-07-30,16.719911575317383
2015-07-31,16.66702651977539
2015-08-03,16.647197723388672
2015-08-04,16.620746612548828
2015-08-05,16.686857223510742
2015-08-06,16.62735366821289
2015-08-07,16.660411834716797
2015-08-10,16.819091796875
2015-08-11,16.66702651977539
2015-08-12,16.514965057373047
2015-08-13,16.574472427368164
2015-08-14,16.69346809387207
2015-08-17,16.726533889770508
2015-08-18,16.713298797607422
2015-08-19,16.561246871948242
2015-08-20,16.210845947265625
2015-08-21,15.629057884216309
2015-08-24,14.96131706237793
2015-08-25,14.762980461120605
2015-08-26,15.318325996398926
2015-08-27,15.695175170898438
2015-08-28,15.62244701385498
2015-08-31,15.490219116210938
2015-09-01,14.987762451171875
2015-09-02,15.192708015441895
2015-09-03,15.278660774230957
2015-09-04,14.974539756774902
2015-09-08,15.357994079589844
2015-09-09,15.146431922912598
2015-09-10,15.219159126281738
2015-09-11,15.285263061523438
2015-09-14,15.252215385437012
2015-09-15,15.470381736755371
2015-09-16,15.569558143615723
2015-09-17,15.351386070251465
2015-09-18,15.054413795471191
2015-09-21,15.22714900970459
2015-09-22,15.034488677978516
2015-09-23,15.041126251220703
2015-09-24,14.934828758239746
2015-09-25,15.15406608581543
2015-09-28,14.80195140838623
2015-09-29,14.82852554321289
2015-09-30,15.054413795471191
2015-10-01,15.061059951782227
2015-10-02,15.08098316192627
2015-10-05,15.39987850189209
2015-10-06,15.326804161071777
2015-10-07,15.446382522583008
2015-10-08,15.539397239685059
2015-10-09,15.439742088317871
2015-10-12,15.453027725219727
2015-10-13,15.333446502685547
2015-10-14,15.20721435546875
2015-10-15,15.552684783935547
2015-10-16,15.6456937789917
2015-10-19,15.632408142089844
2015-10-20,15.725419044494629
2015-10-21,15.612472534179688
2015-10-22,15.864928245544434
2015-10-23,16.03766441345215
2015-10-26,15.971236228942871
2015-10-27,15.87822151184082
2015-10-28,16.25026512145996
2015-10-29,16.23033332824707
2015-10-30,15.997802734375
2015-11-02,16.217041015625
2015-11-03,16.243616104125977
2015-11-04,16.19711685180664
2015-11-05,16.263551712036133
2015-11-06,16.429641723632812
2015-11-09,16.25026512145996
2015-11-10,16.323345184326172
2015-11-11,16.270198822021484
2015-11-12,16.024383544921875
2015-11-13,15.891509056091309
2015-11-16,16.084169387817383
2015-11-17,16.050952911376953
2015-11-18,16.336626052856445
2015-11-19,16.36320686340332
2015-11-20,16.389781951904297
2015-11-23,16.323345184326172
2015-11-24,16.27683448791504
2015-11-25,16.29012107849121
2015-11-27,16.329984664916992
2015-11-30,16.316701889038086
2015-12-01,16.496074676513672
2015-12-02,16.30341339111328
2015-12-03,16.03766441345215
2015-12-04,16.462858200073242
2015-12-07,16.31005859375
2015-12-08,16.104101181030273
2015-12-09,15.91808032989502
2015-12-10,15.93137264251709
2015-12-11,15.579261779785156
2015-12-14,15.612472534179688
2015-12-15,15.977876663208008
2015-12-16,16.236968994140625
2015-12-17,16.004446029663086
2015-12-18,15.576594352722168
2015-12-21,15.730355262756348
2015-12-22,15.877427101135254
2015-12-23,16.064607620239258
2015-12-24,16.051244735717773
2015-12-28,16.037878036499023
2015-12-29,16.20500373840332
2015-12-30,16.091365814208984
2015-12-31,15.93091869354248
2016-01-04,15.62338924407959
2016-01-05,15.683557510375977
2016-01-06,15.44288444519043
2016-01-07,15.008354187011719
2016-01-08,14.774368286132812
2016-01-11,14.79442024230957
2016-01-12,14.908075332641602
2016-01-13,14.5203275680542
2016-01-14,14.647343635559082
2016-01-15,14.319769859313965
2016-01-19,14.313088417053223
2016-01-20,14.032308578491211
2016-01-21,13.972139358520508
2016-01-22,14.226180076599121
2016-01-25,13.938714027404785
2016-01-26,14.172697067260742
2016-01-27,14.119213104248047
2016-01-28,14.125900268554688
2016-01-29,14.5203275680542
2016-02-01,14.46015739440918
2016-02-02,14.059046745300293
2016-02-03,14.072417259216309
2016-02-04,14.1927490234375
2016-02-05,14.00556468963623
2016-02-08,13.651248931884766
2016-02-09,13.631186485290527
2016-02-10,13.55765151977539
2016-02-11,13.143169403076172
2016-02-12,13.698041915893555
2016-02-16,13.918654441833496
2016-02-17,14.105846405029297
2016-02-18,14.025617599487305
2016-02-19,14.025617599487305
2016-02-22,14.246233940124512
2016-02-23,13.992194175720215
2016-02-24,13.958765029907227
2016-02-25,14.152637481689453
2016-02-26,14.252921104431152
2016-02-29,14.099156379699707
2016-03-01,14.573810577392578
2016-03-02,14.734254837036133
2016-03-03,14.834532737731934
2016-03-04,14.894696235656738
2016-03-07,14.888016700744629
2016-03-08,14.647343635559082
2016-03-09,14.667400360107422
2016-03-10,14.654036521911621
2016-03-11,15.03508472442627
2016-03-14,14.988295555114746
2016-03-15,14.981608390808105
2016-03-16,14.948184967041016
2016-03-17,15.12868881225586
2016-03-18,15.262982368469238
2016-03-21,15.236123085021973
2016-03-22,15.189117431640625
2016-03-23,15.074968338012695
2016-03-24,14.98095417022705
2016-03-28,15.027959823608398
2016-03-29,15.054821968078613
2016-03-30,15.142110824584961
2016-03-31,15.108535766601562
2016-04-01,15.24283218383789
2016-04-04,15.168967247009277
2016-04-05,14.954097747802734
2016-04-06,15.034674644470215
2016-04-07,14.75264835357666
2016-04-08,14.806368827819824
2016-04-11,14.866804122924805
2016-04-12,15.054821968078613
2016-04-13,15.397283554077148
2016-04-14,15.430849075317383
2016-04-15,15.377137184143066
2016-04-18,15.491291046142578
2016-04-19,15.686019897460938
2016-04-20,15.806890487670898
2016-04-21,15.665874481201172
2016-04-22,15.813602447509766
2016-04-25,15.780029296875
2016-04-26,15.880757331848145
2016-04-27,15.907609939575195
2016-04-28,15.73974323272705
2016-04-29,15.652441024780273
2016-05-02,15.793461799621582
2016-05-03,15.592012405395508
2016-05-04,15.471146583557129
2016-05-05,15.464430809020996
2016-05-06,15.531580924987793
2016-05-09,15.491291046142578
2016-05-10,15.712878227233887
2016-05-11,15.545004844665527
2016-05-12,15.55172348022461
2016-05-13,15.363703727722168
2016-05-16,15.444284439086914
2016-05-17,15.3569917678833
2016-05-18,15.625588417053223
2016-05-19,15.47785758972168
2016-05-20,15.58529281616211
2016-05-23,15.57186508178711
2016-05-24,15.806890487670898
2016-05-25,15.974757194519043
2016-05-26,15.880757331848145
2016-05-27,15.98819351196289
2016-05-31,15.947898864746094
2016-06-01,15.981477737426758
2016-06-02,16.015052795410156
2016-06-03,15.786741256713867
2016-06-06,15.880757331848145
2016-06-07,15.847174644470215
2016-06-08,15.86060905456543
2016-06-09,15.746458053588867
2016-06-10,15.55172348022461
2016-06-13,15.444284439086914
2016-06-14,15.21597671508789
2016-06-15,15.236123085021973
2016-06-16,15.276410102844238
2016-06-17,15.263588905334473
2016-06-20,15.351343154907227
2016-06-21,15.439105987548828
2016-06-22,15.425604820251465
2016-06-23,15.74964714050293
2016-06-24,14.905791282653809
2016-06-27,14.48049545288086
2016-06-28,14.851780891418457
2016-06-29,15.189327239990234
2016-06-30,15.432354927062988
2016-07-01,15.351343154907227
2016-07-05,15.12181282043457
2016-07-06,15.162325859069824
2016-07-07,15.182568550109863
2016-07-08,15.472860336303711
2016-07-11,15.560617446899414
2016-07-12,15.75639533996582
2016-07-13,15.75639533996582
2016-07-14,15.904911041259766
2016-07-15,15.877910614013672
2016-07-18,15.931913375854492
2016-07-19,15.938671112060547
2016-07-20,15.965673446655273
2016-07-21,15.884658813476562
2016-07-22,15.98591423034668
2016-07-25,15.952167510986328
2016-07-26,15.965673446655273
2016-07-27,15.95892333984375
2016-07-28,15.992671966552734
2016-07-29,15.965673446655273
2016-08-01,15.92515754699707
2016-08-02,15.790146827697754
2016-08-03,15.952167510986328
2016-08-04,15.911666870117188
2016-08-05,16.215450286865234
2016-08-08,16.23570442199707
2016-08-09,16.249208450317383
2016-08-10,16.12093734741211
2016-08-11,16.154691696166992
2016-08-12,16.107440948486328
2016-08-15,16.215450286865234
2016-08-16,16.174945831298828
2016-08-17,16.228958129882812
2016-08-18,16.215450286865234
2016-08-19,16.20870018005371
2016-08-22,16.20870018005371
2016-08-23,16.228958129882812
2016-08-24,16.222198486328125
2016-08-25,16.25595474243164
2016-08-26,16.27620506286621
2016-08-29,16.4179744720459
2016-08-30,16.566492080688477
2016-08-31,16.579994201660156
2016-09-01,16.512487411499023
2016-09-02,16.58675193786621
2016-09-06,16.559741973876953
2016-09-07,16.55298614501953
2016-09-08,16.53948211669922
2016-09-09,16.228958129882812
2016-09-12,16.411226272583008
2016-09-13,16.12093734741211
2016-09-14,16.0804386138916
2016-09-15,16.174945831298828
2016-09-16,16.021644592285156
2016-09-19,16.123807907104492
2016-09-20,16.132158279418945
2016-09-21,16.232357025146484
2016-09-22,16.26575469970703
2016-09-23,16.182260513305664
2016-09-26,15.923406600952148
2016-09-27,16.04865264892578
2016-09-28,16.123807907104492
2016-09-29,15.898360252380371
2016-09-30,16.115447998046875
2016-10-03,16.040300369262695
2016-10-04,16.10710906982422
2016-10-05,16.36595916748047
2016-10-06,16.39099884033203
2016-10-07,16.382658004760742
2016-10-10,16.466156005859375
2016-10-11,16.315855026245117
2016-10-12,16.299163818359375
2016-10-13,16.14051055908203
2016-10-14,16.215660095214844
2016-10-17,16.14051055908203
2016-10-18,16.27410888671875
2016-10-19,16.416053771972656
2016-10-20,16.416053771972656
2016-10-21,16.407703399658203
2016-10-24,16.45780372619629
2016-10-25,16.44110679626465
2016-10-26,16.541309356689453
2016-10-27,16.58305549621582
2016-10-28,16.507898330688477
2016-10-31,16.482858657836914
2016-11-01,16.416053771972656
2016-11-02,16.30750846862793
2016-11-03,16.3242130279541
