,XLC
2022-03-22,65.64915466308594
2022-03-23,64.75064849853516
2022-03-24,65.81166076660156
2022-03-25,66.12710571289062
2022-03-28,66.33738708496094
2022-03-29,67.49400329589844
2022-03-30,67.01604461669922
2022-03-31,65.7447509765625
2022-04-01,66.23223114013672
2022-04-04,68.05794525146484
2022-04-05,67.1881103515625
2022-04-06,65.93592071533203
2022-04-07,65.36239624023438
2022-04-08,65.07564544677734
2022-04-11,64.2344741821289
2022-04-12,63.7087516784668
2022-04-13,64.64550018310547
2022-04-14,63.54625701904297
2022-04-18,63.335960388183594
2022-04-19,64.59770965576172
2022-04-20,61.7969970703125
2022-04-21,60.03820037841797
2022-04-22,58.61395263671875
2022-04-25,59.416873931884766
2022-04-26,57.46691131591797
2022-04-27,56.18604278564453
2022-04-28,58.43234634399414
2022-04-29,56.45369338989258
2022-05-02,58.011749267578125
2022-05-03,58.16469192504883
2022-05-04,60.162452697753906
2022-05-05,57.944847106933594
2022-05-06,56.75001525878906
2022-05-09,55.27796936035156
2022-05-10,55.5265007019043
2022-05-11,54.522830963134766
2022-05-12,55.1154670715332
2022-05-13,56.4058952331543
2022-05-16,56.042667388916016
2022-05-17,57.26617431640625
2022-05-18,55.39267349243164
2022-05-19,55.31620407104492
2022-05-20,55.45957565307617
2022-05-23,56.29118728637695
2022-05-24,54.293426513671875
2022-05-25,55.0198860168457
2022-05-26,56.35810089111328
2022-05-27,57.562496185302734
2022-05-31,57.524261474609375
2022-06-01,56.864707946777344
2022-06-02,58.25071716308594
2022-06-03,56.988975524902344
2022-06-06,57.27574157714844
2022-06-07,57.686763763427734
2022-06-08,57.5338249206543
2022-06-09,55.765464782714844
2022-06-10,54.20738983154297
2022-06-13,51.645668029785156
2022-06-14,51.50228500366211
2022-06-15,52.65887451171875
2022-06-16,50.73758316040039
2022-06-17,51.464046478271484
2022-06-21,51.82816696166992
2022-06-22,51.91439437866211
2022-06-23,52.5563850402832
2022-06-24,54.5589714050293
2022-06-27,54.041561126708984
2022-06-28,52.47013854980469
2022-06-29,52.633033752441406
2022-06-30,52.000633239746094
2022-07-01,52.52763366699219
2022-07-05,53.74452590942383
2022-07-06,53.75409698486328
2022-07-07,54.597312927246094
2022-07-08,54.338600158691406
2022-07-11,52.690521240234375
2022-07-12,52.661766052246094
2022-07-13,52.4222297668457
2022-07-14,51.76108932495117
2022-07-15,53.09296417236328
2022-07-18,52.82466506958008
2022-07-19,54.70271301269531
2022-07-20,55.603397369384766
2022-07-21,55.57465362548828
2022-07-22,53.648704528808594
2022-07-25,53.466636657714844
2022-07-26,52.393489837646484
2022-07-27,54.60688781738281
2022-07-28,53.984073638916016
2022-07-29,54.012813568115234
2022-08-01,53.936161041259766
2022-08-02,53.84992980957031
2022-08-03,55.14347839355469
2022-08-04,55.38302230834961
2022-08-05,54.70271301269531
2022-08-08,55.01890563964844
2022-08-09,54.48231887817383
2022-08-10,56.01541519165039
2022-08-11,56.07291030883789
2022-08-12,57.069427490234375
2022-08-15,57.2706413269043
2022-08-16,57.38562774658203
2022-08-17,56.274131774902344
2022-08-18,56.18789291381836
2022-08-19,55.277618408203125
2022-08-22,53.696617126464844
2022-08-23,53.23668670654297
2022-08-24,53.552879333496094
2022-08-25,54.597312927246094
2022-08-26,52.85341262817383
2022-08-29,52.4413948059082
2022-08-30,51.98147201538086
2022-08-31,52.10603332519531
2022-09-01,52.58511734008789
2022-09-02,51.58860397338867
2022-09-06,50.946624755859375
2022-09-07,51.97187805175781
2022-09-08,51.84731674194336
2022-09-09,53.29417419433594
2022-09-12,53.572044372558594
2022-09-13,50.630428314208984
2022-09-14,50.71665954589844
2022-09-15,50.49627685546875
2022-09-16,49.95969772338867
2022-09-19,50.24776077270508
2022-09-20,49.46998596191406
2022-09-21,48.26011657714844
2022-09-22,48.08728790283203
2022-09-23,47.15589141845703
2022-09-26,46.387718200683594
2022-09-27,46.1380729675293
2022-09-28,47.71280288696289
2022-09-29,46.550960540771484
2022-09-30,45.984432220458984
2022-10-03,47.27111053466797
2022-10-04,48.721031188964844
2022-10-05,48.34653854370117
2022-10-06,48.08728790283203
2022-10-07,46.791011810302734
2022-10-10,46.666175842285156
2022-10-11,45.79238510131836
2022-10-12,45.73477554321289
2022-10-13,46.83900833129883
2022-10-14,46.07084274291992
2022-10-17,47.33832550048828
2022-10-18,47.693599700927734
2022-10-19,47.732017517089844
2022-10-20,47.84723663330078
2022-10-21,48.15450668334961
2022-10-24,48.49057388305664
2022-10-25,49.777259826660156
2022-10-26,48.20252227783203
2022-10-27,45.91722106933594
2022-10-28,47.079071044921875
2022-10-31,46.29170227050781
2022-11-01,45.99403381347656
2022-11-02,44.69775390625
2022-11-03,43.603118896484375
2022-11-04,43.900779724121094
2022-11-07,44.688148498535156
2022-11-08,44.73616409301758
2022-11-09,44.13123321533203
2022-11-10,46.800601959228516
2022-11-11,48.0296745300293
2022-11-14,47.8376350402832
2022-11-15,48.548194885253906
2022-11-16,48.06808090209961
2022-11-17,47.70320510864258
2022-11-18,47.55916976928711
2022-11-21,47.16548538208008
2022-11-22,47.86644744873047
2022-11-23,48.471378326416016
2022-11-25,48.20252227783203
2022-11-28,47.4343376159668
2022-11-29,47.45354080200195
2022-11-30,49.460391998291016
2022-12-01,49.748451232910156
2022-12-02,49.87328338623047
2022-12-05,49.085906982421875
2022-12-06,47.674407958984375
2022-12-07,47.4343376159668
2022-12-08,47.33832550048828
2022-12-09,47.472755432128906
2022-12-12,47.84723663330078
2022-12-13,48.65381622314453
2022-12-14,48.020076751708984
2022-12-15,46.147666931152344
2022-12-16,46.1380729675293
2022-12-19,45.05805969238281
2022-12-20,45.366085052490234
2022-12-21,45.96288299560547
2022-12-22,45.5682258605957
2022-12-23,46.01100540161133
2022-12-27,45.59709930419922
2022-12-28,44.932926177978516
2022-12-29,46.17464065551758
2022-12-30,46.19390106201172
2023-01-03,46.790687561035156
2023-01-04,47.6666374206543
2023-01-05,47.734004974365234
2023-01-06,48.51370620727539
2023-01-09,48.59070587158203
2023-01-10,49.3222541809082
2023-01-11,49.67841339111328
2023-01-12,50.227081298828125
2023-01-13,50.390708923339844
2023-01-17,49.91905975341797
2023-01-18,49.3126335144043
2023-01-19,49.56289291381836
2023-01-20,51.112640380859375
2023-01-23,52.00783920288086
2023-01-24,51.86345291137695
2023-01-25,52.04634475708008
2023-01-26,52.85490798950195
2023-01-27,53.22068405151367
2023-01-30,52.38324737548828
2023-01-31,53.01852798461914
2023-02-01,53.64421081542969
2023-02-02,57.167232513427734
2023-02-03,56.02177047729492
2023-02-06,55.347965240478516
2023-02-07,56.37791442871094
2023-02-08,54.60678482055664
2023-02-09,53.41320037841797
2023-02-10,52.90302276611328
2023-02-13,53.65383529663086
2023-02-14,53.67308044433594
2023-02-15,54.16400146484375
2023-02-16,53.33618927001953
2023-02-17,53.27842712402344
2023-02-21,52.104095458984375
2023-02-22,52.20997619628906
2023-02-23,51.96933364868164
2023-02-24,51.24740219116211
2023-02-27,51.411041259765625
2023-02-28,51.4976806640625
2023-03-01,51.10301971435547
2023-03-02,51.58430480957031
2023-03-03,52.710514068603516
2023-03-06,52.710514068603516
2023-03-07,52.171470642089844
2023-03-08,52.200355529785156
2023-03-09,51.02600860595703
2023-03-10,50.30409240722656
2023-03-13,50.30409240722656
2023-03-14,51.72869873046875
2023-03-15,52.286983489990234
2023-03-16,53.46132278442383
2023-03-17,52.95115661621094
2023-03-20,53.34689712524414
2023-03-21,54.48583984375
2023-03-22,53.53028106689453
2023-03-23,54.39897537231445
2023-03-24,54.67887496948242
2023-03-27,54.37001037597656
2023-03-28,53.92601776123047
2023-03-29,54.64026641845703
2023-03-30,54.90087890625
2023-03-31,55.95294952392578
2023-04-03,56.184600830078125
2023-04-04,56.35832977294922
2023-04-05,56.17494583129883
2023-04-06,56.87954330444336
2023-04-10,56.754066467285156
2023-04-11,56.60929870605469
2023-04-12,56.020511627197266
2023-04-13,57.18841552734375
2023-04-14,57.169105529785156
2023-04-17,56.840938568115234
2023-04-18,56.55138397216797
2023-04-19,56.126686096191406
2023-04-20,55.54755783081055
2023-04-21,55.682682037353516
2023-04-24,55.624778747558594
2023-04-25,54.75609588623047
2023-04-26,54.176979064941406
2023-04-27,57.32353591918945
2023-04-28,57.815799713134766
2023-05-01,57.8061408996582
2023-05-02,56.73476028442383
2023-05-03,56.51276397705078
2023-05-04,55.60547637939453
2023-05-05,56.3004150390625
2023-05-08,56.86989212036133
2023-05-09,56.51276397705078
2023-05-10,57.014671325683594
2023-05-11,57.584144592285156
2023-05-12,57.63240432739258
2023-05-15,57.90266799926758
2023-05-16,57.83509826660156
2023-05-17,58.539695739746094
2023-05-18,59.591766357421875
2023-05-19,59.273250579833984
2023-05-22,59.81377410888672
2023-05-23,59.0705680847168
2023-05-24,58.8003044128418
2023-05-25,58.8003044128418
2023-05-26,59.99715042114258
2023-05-30,60.09367752075195
2023-05-31,60.074378967285156
2023-06-01,60.8851432800293
2023-06-02,60.96236038208008
2023-06-05,61.11679458618164
2023-06-06,61.36774826049805
2023-06-07,60.68245315551758
2023-06-08,60.99131774902344
2023-06-09,61.01062774658203
2023-06-12,61.734527587890625
2023-06-13,61.937217712402344
2023-06-14,62.04338836669922
2023-06-15,63.02790451049805
2023-06-16,62.50669860839844
2023-06-20,62.202144622802734
2023-06-21,61.58341979980469
2023-06-22,62.066802978515625
2023-06-23,61.93146514892578
2023-06-26,61.31272506713867
2023-06-27,62.347171783447266
2023-06-28,62.62752914428711
2023-06-29,62.289161682128906
2023-06-30,62.917572021484375
2023-07-03,63.13025665283203
2023-07-05,63.613651275634766
2023-07-06,63.11092758178711
2023-07-07,62.88857650756836
2023-07-10,62.72420883178711
2023-07-11,63.81666946411133
2023-07-12,64.59008026123047
2023-07-13,65.53752899169922
2023-07-14,64.91877746582031
2023-07-17,64.68675994873047
2023-07-18,65.1314926147461
2023-07-19,65.3151626586914
2023-07-20,64.0196762084961
2023-07-21,63.38161849975586
2023-07-24,63.49763870239258
2023-07-25,63.70066452026367
2023-07-26,64.69642639160156
2023-07-27,65.23784637451172
2023-07-28,66.52363586425781
2023-07-31,66.50428009033203
2023-08-01,66.41728973388672
2023-08-02,65.1701431274414
2023-08-03,65.00579071044922
2023-08-04,64.86078643798828
2023-08-07,65.8662109375
2023-08-08,65.68253326416016
2023-08-09,64.97679138183594
2023-08-10,65.19915008544922
2023-08-11,64.88978576660156
2023-08-14,65.36351013183594
2023-08-15,64.783447265625
2023-08-16,64.01002502441406
2023-08-17,63.27527618408203
2023-08-18,62.89823532104492
2023-08-21,63.35260772705078
2023-08-22,63.35260772705078
2023-08-23,64.37740325927734
2023-08-24,63.139930725097656
2023-08-25,63.20759963989258
2023-08-28,63.98100662231445
2023-08-29,65.40216827392578
2023-08-30,65.411865234375
2023-08-31,65.47952270507812
2023-09-01,64.87044525146484
2023-09-05,64.86078643798828
2023-09-06,64.65776824951172
2023-09-07,64.54174041748047
2023-09-08,64.735107421875
2023-09-11,65.71154022216797
2023-09-12,65.025146484375
2023-09-13,65.23784637451172
2023-09-14,66.1465835571289
2023-09-15,65.26683044433594
2023-09-18,65.31333923339844
2023-09-19,65.36180114746094
2023-09-20,64.47013854980469
2023-09-21,63.6754150390625
2023-09-22,63.5978889465332
2023-09-25,63.75296401977539
2023-09-26,63.04546356201172
2023-09-27,63.21021270751953
2023-09-28,63.90802001953125
2023-09-29,63.54943084716797
2023-10-02,64.02432250976562
2023-10-03,63.16175079345703
2023-10-04,63.76264572143555
2023-10-05,63.6754150390625
2023-10-06,64.84813690185547
2023-10-09,65.54594421386719
2023-10-10,65.92393493652344
2023-10-11,66.52482604980469
2023-10-12,65.73978424072266
2023-10-13,65.00321960449219
2023-10-16,66.0499267578125
2023-10-17,66.28253173828125
2023-10-18,65.13888549804688
2023-10-19,65.07106018066406
2023-10-20,64.47013854980469
2023-10-23,64.80937194824219
2023-10-24,65.5750503540039
2023-10-25,62.73531723022461
2023-10-26,61.3687629699707
2023-10-27,61.145851135253906
2023-10-30,62.405792236328125
2023-10-31,62.725624084472656
2023-11-01,63.64633560180664
2023-11-02,64.48954772949219
2023-11-03,65.47810363769531
2023-11-06,65.30365753173828
2023-11-07,65.65255737304688
2023-11-08,65.3424301147461
2023-11-09,65.32304382324219
2023-11-10,66.36007690429688
2023-11-13,66.2146987915039
2023-11-14,67.29048156738281
2023-11-15,67.62001037597656
2023-11-16,67.92044830322266
2023-11-17,67.9107666015625
2023-11-20,68.67642211914062
2023-11-21,68.4438247680664
2023-11-22,69.00592041015625
2023-11-24,68.77332305908203
2023-11-27,68.34689331054688
2023-11-28,68.51165771484375
2023-11-29,68.01737976074219
2023-11-30,67.62001037597656
2023-12-01,67.75569152832031
2023-12-04,67.0772476196289
2023-12-05,66.76712036132812
2023-12-06,66.59266662597656
2023-12-07,67.98828887939453
2023-12-08,68.3081283569336
2023-12-11,67.78477478027344
2023-12-12,68.06584930419922
2023-12-13,68.70549011230469
2023-12-14,69.00592041015625
2023-12-15,68.83148193359375
2023-12-18,69.68064880371094
2023-12-19,70.38987731933594
2023-12-20,69.84580993652344
2023-12-21,70.53561401367188
2023-12-22,70.54532623291016
2023-12-26,70.81736755371094
2023-12-27,70.82708740234375
2023-12-28,71.02140808105469
2023-12-29,70.59391784667969
2024-01-02,70.19556427001953
2024-01-03,69.93324279785156
2024-01-04,69.7000503540039
2024-01-05,69.99154663085938
2024-01-08,71.0796890258789
2024-01-09,70.9339599609375
2024-01-10,71.5946273803711
2024-01-11,71.36143493652344
2024-01-12,71.7112045288086
2024-01-16,71.30313110351562
2024-01-17,70.86593627929688
2024-01-18,71.73063659667969
2024-01-19,72.70219421386719
2024-01-22,72.84794616699219
2024-01-23,73.56688690185547
2024-01-24,74.02352142333984
2024-01-25,75.228271484375
2024-01-26,75.4711685180664
2024-01-29,76.1026840209961
2024-01-30,75.58775329589844
2024-01-31,73.72234344482422
2024-02-01,74.48016357421875
2024-02-02,77.47257995605469
2024-02-05,76.38443756103516
2024-02-06,76.15125274658203
2024-02-07,76.53987884521484
2024-02-08,76.83135986328125
2024-02-09,76.91878509521484
2024-02-12,77.16168975830078
2024-02-13,76.07352447509766
2024-02-14,77.28799438476562
2024-02-15,77.91949462890625
2024-02-16,76.70504760742188
2024-02-20,76.58846282958984
2024-02-21,76.50101470947266
2024-02-22,77.6474609375
2024-02-23,77.45315551757812
2024-02-26,76.32613372802734
2024-02-27,76.94794464111328
2024-02-28,76.42329406738281
2024-02-29,77.10340118408203
2024-03-01,77.74462127685547
2024-03-04,76.7244873046875
2024-03-05,76.1026840209961
2024-03-06,76.20955657958984
2024-03-07,77.44343566894531
2024-03-08,77.32685089111328
2024-03-11,77.18111419677734
2024-03-12,77.86119842529297
2024-03-13,77.99722290039062
2024-03-14,77.81262969970703
2024-03-15,77.0353775024414
2024-03-18,78.61746215820312
2024-03-19,78.58824157714844
2024-03-20,79.51373291015625
2024-03-21,79.54295349121094
2024-03-22,79.70856475830078
2024-03-25,79.435791015625
2024-03-26,79.27017974853516
2024-03-27,79.6793441772461
2024-03-28,79.5527114868164
2024-04-01,80.16645050048828
2024-04-02,80.039794921875
2024-04-03,80.67302703857422
2024-04-04,79.58192443847656
2024-04-05,80.39049530029297
2024-04-08,80.4002456665039
2024-04-09,80.4879150390625
2024-04-10,79.85469818115234
2024-04-11,80.55612182617188
2024-04-12,79.231201171875
2024-04-15,78.22779083251953
2024-04-16,77.96475219726562
2024-04-17,77.89656829833984
2024-04-18,78.27649688720703
2024-04-19,77.4192123413086
2024-04-22,77.52637481689453
2024-04-23,78.70516204833984
2024-04-24,78.75385284423828
2024-04-25,75.94818878173828
2024-04-26,78.04268646240234
2024-04-29,77.13670349121094
2024-04-30,75.85076904296875
2024-05-01,76.55216979980469
2024-05-02,77.32179260253906
2024-05-03,78.14010620117188
2024-05-06,79.20199584960938
2024-05-07,79.28965759277344
2024-05-08,79.16302490234375
2024-05-09,79.56243133544922
2024-05-10,79.6793441772461
2024-05-13,79.53321075439453
2024-05-14,79.8936767578125
2024-05-15,80.4002456665039
2024-05-16,80.341796875
2024-05-17,80.47817993164062
2024-05-20,80.71197509765625
2024-05-21,80.60481262207031
2024-05-22,80.70223999023438
2024-05-23,79.78650665283203
2024-05-24,80.80940246582031
2024-05-28,80.9457778930664
2024-05-29,80.51715850830078
2024-05-30,80.25411224365234
2024-05-31,81.11141967773438
2024-06-03,81.43289947509766
2024-06-04,81.74462890625
2024-06-05,82.7383041381836
2024-06-06,82.78701782226562
2024-06-07,82.22199249267578
2024-06-10,82.42658233642578
2024-06-11,82.58244323730469
2024-06-12,82.4070816040039
2024-06-13,81.6959228515625
2024-06-14,81.95894622802734
2024-06-17,82.3486328125
2024-06-18,81.86153411865234
2024-06-20,82.2122573852539
2024-06-21,82.74805450439453
2024-06-24,83.02545166015625
2024-06-25,83.95338439941406
2024-06-26,83.96315002441406
2024-06-27,84.44178009033203
2024-06-28,83.67012786865234
2024-07-01,83.31849670410156
2024-07-02,84.06082916259766
2024-07-03,84.09012603759766
2024-07-05,85.72134399414062
2024-07-08,84.94969177246094
2024-07-09,85.21342468261719
2024-07-10,85.75064086914062
2024-07-11,84.57852935791016
2024-07-12,84.3050308227539
2024-07-15,84.6078109741211
2024-07-16,84.83247375488281
2024-07-17,83.55290985107422
2024-07-18,83.50408172607422
2024-07-19,83.13289642333984
2024-07-22,83.48455047607422
2024-07-23,83.36731719970703
2024-07-24,81.18912506103516
2024-07-25,80.25143432617188
2024-07-26,81.75566101074219
2024-07-29,82.47846984863281
2024-07-30,82.81056213378906
2024-07-31,83.79710388183594
2024-08-01,84.13898468017578
2024-08-02,82.7715072631836
2024-08-05,80.39794158935547
2024-08-06,81.34541320800781
2024-08-07,80.91561889648438
2024-08-08,82.52730560302734
2024-08-09,83.23058319091797
2024-08-12,82.65428924560547
2024-08-13,83.72872924804688
2024-08-14,83.25011444091797
2024-08-15,84.00222778320312
2024-08-16,84.25619506835938
2024-08-19,85.21342468261719
2024-08-20,85.15481567382812
2024-08-21,85.51622009277344
2024-08-22,84.8715591430664
2024-08-23,85.46736907958984
2024-08-26,85.66273498535156
2024-08-27,85.46736907958984
2024-08-28,84.90084838867188
2024-08-29,84.72503662109375
2024-08-30,85.29156494140625
2024-09-03,83.72872924804688
2024-09-04,83.3282470703125
2024-09-05,83.57244873046875
2024-09-06,81.82402038574219
2024-09-09,82.1756591796875
2024-09-10,82.1561279296875
2024-09-11,82.49800872802734
2024-09-12,84.04130554199219
2024-09-13,84.85202026367188
2024-09-16,85.74087524414062
2024-09-17,85.74087524414062
2024-09-18,85.6725082397461
2024-09-19,86.83485412597656
2024-09-20,86.83485412597656
2024-09-23,87.02983093261719
2024-09-24,87.44132232666016
2024-09-25,87.1669921875
2024-09-26,87.6568603515625
2024-09-27,88.1859130859375
2024-09-30,88.56800842285156
2024-10-01,88.6365966796875
2024-10-02,88.36225891113281
2024-10-03,88.05855560302734
2024-10-04,89.03828430175781
2024-10-07,87.84300994873047
2024-10-08,88.61698913574219
2024-10-09,88.64639282226562
2024-10-10,87.98995971679688
2024-10-11,88.59740447998047
2024-10-14,89.00889587402344
2024-10-15,89.20484161376953
2024-10-16,89.14605712890625
2024-10-17,88.72476959228516
2024-10-18,89.38119506835938
2024-10-21,89.02847290039062
2024-10-22,89.15585327148438
2024-10-23,88.4798355102539
2024-10-24,88.78355407714844
2024-10-25,89.00889587402344
2024-10-28,89.5771484375
2024-10-29,90.41970825195312
2024-10-30,90.96836853027344
2024-10-31,90.1747817993164
2024-11-01,90.5274887084961
2024-11-04,90.22376251220703
2024-11-05,91.22309112548828
2024-11-06,93.46668243408203
2024-11-07,94.69135284423828
2024-11-08,94.23087310791016
2024-11-11,94.75992584228516
2024-11-12,95.1910171508789
2024-11-13,95.23019409179688
2024-11-14,95.12244415283203
2024-11-15,93.22174835205078
2024-11-18,94.14270782470703
2024-11-19,94.75992584228516
2024-11-20,95.36737823486328
2024-11-21,95.12244415283203
2024-11-22,94.91669464111328
2024-11-25,95.40654754638672
2024-11-26,95.7592544555664
2024-11-27,95.88663482666016
2024-11-29,96.40589141845703
2024-12-02,97.19947052001953
2024-12-03,97.98326873779297
2024-12-04,98.2085952758789
2024-12-05,97.98326873779297
2024-12-06,98.88462829589844
2024-12-09,96.77818298339844
2024-12-10,98.29678344726562
2024-12-11,99.90354919433594
2024-12-12,100.0896987915039
2024-12-13,98.89442443847656
2024-12-16,99.2765121459961
2024-12-17,98.53191375732422
2024-12-18,95.72006225585938
2024-12-19,95.45555114746094
2024-12-20,95.97480773925781
2024-12-23,96.49934387207031
2024-12-24,97.4128646850586
2024-12-26,97.28517150878906
2024-12-27,96.4207763671875
2024-12-30,95.40901184082031
2024-12-31,95.09468078613281
2025-01-02,95.55635833740234
2025-01-03,96.14572143554688
2025-01-06,97.18695068359375
2025-01-07,96.1064224243164
2025-01-08,95.5367202758789
2025-01-10,94.11239624023438
2025-01-13,94.15169525146484
2025-01-14,93.83735656738281
2025-01-15,95.37954711914062
2025-01-16,94.83930206298828
2025-01-17,95.66441345214844
2025-01-21,96.52880859375
2025-01-22,97.491455078125
2025-01-23,97.74684143066406
2025-01-24,98.63089752197266
2025-01-27,99.14169311523438
2025-01-28,99.62300109863281
2025-01-29,100.06502532958984
2025-01-30,100.16326141357422
2025-01-31,100.56599426269531
2025-02-03,100.78209686279297
2025-02-04,101.685791015625
2025-02-05,100.70350646972656
2025-02-06,101.13571166992188
2025-02-07,100.91960144042969
2025-02-10,101.37146759033203
2025-02-11,101.53846740722656
2025-02-12,101.64649963378906
2025-02-13,102.81541442871094
2025-02-14,103.4440689086914
2025-02-18,102.96276092529297
2025-02-19,103.08064270019531
2025-02-20,102.59931182861328
2025-02-21,101.19464874267578
2025-02-24,101.39111328125
2025-02-25,99.88822937011719
2025-02-26,99.7114028930664
2025-02-27,98.74877166748047
2025-02-28,100.1927261352539
2025-03-03,99.19080352783203
2025-03-04,98.40496826171875
2025-03-05,99.67211151123047
2025-03-06,97.88436126708984
2025-03-07,98.51301574707031
2025-03-10,96.05731201171875
2025-03-11,94.642822265625
2025-03-12,95.11432647705078
2025-03-13,93.15959167480469
2025-03-14,94.8687515258789
2025-03-17,95.54652404785156
2025-03-18,94.21063232421875
2025-03-19,95.33042907714844
2025-03-20,95.12415313720703
2025-03-21,95.87068939208984
2025-03-24,97.22827911376953
2025-03-25,98.45975494384766
2025-03-26,97.62235260009766
2025-03-27,97.1888656616211
2025-03-28,94.32196807861328
2025-03-31,95.02145385742188
2025-04-01,95.08056640625
2025-04-02,95.41552734375
2025-04-03,91.15950775146484
2025-04-04,85.93802642822266
2025-04-07,86.05623626708984
2025-04-08,84.85430145263672
2025-04-09,92.35159301757812
2025-04-10,89.15958404541016
2025-04-11,89.91817474365234
2025-04-14,90.51913452148438
2025-04-15,90.74573516845703
2025-04-16,88.3024673461914
2025-04-17,88.8738784790039
2025-04-21,86.87393951416016
2025-04-22,89.13987731933594
2025-04-23,90.56840515136719
2025-04-24,92.38114929199219
2025-04-25,92.96240997314453
2025-04-28,93.31708526611328
2025-04-29,93.99687194824219
2025-04-30,94.02641296386719
2025-05-01,94.5091552734375
2025-05-02,95.97708129882812
2025-05-05,96.20368194580078
2025-05-06,96.1839828491211
2025-05-07,96.00663757324219
2025-05-08,96.23323822021484
2025-05-09,95.74064636230469
2025-05-12,97.73072814941406
2025-05-13,98.68635559082031
2025-05-14,99.19866180419922
2025-05-15,99.59272766113281
2025-05-16,100.27249908447266
2025-05-19,100.37102508544922
2025-05-20,100.12471771240234
2025-05-21,99.3759994506836
2025-05-22,99.15925598144531
2025-05-23,98.70606231689453
2025-05-27,100.31192016601562
2025-05-28,100.29222106933594
2025-05-29,99.48436737060547
2025-05-30,99.89813995361328
2025-06-02,100.3907470703125
2025-06-03,100.10503387451172
2025-06-04,100.74539947509766
2025-06-05,100.88333129882812
2025-06-06,102.17391967773438
2025-06-09,101.87837219238281
2025-06-10,103.16897583007812
2025-06-11,102.93252563476562
2025-06-12,102.09510803222656
2025-06-13,101.0606689453125
2025-06-16,102.79459381103516
2025-06-17,101.88822174072266
2025-06-18,101.9374771118164
2025-06-20,101.31681060791016
2025-06-23,102.59968566894531
2025-06-24,103.92304229736328
2025-06-25,103.90328979492188
2025-06-26,105.10813903808594
2025-06-27,106.34261322021484
2025-06-30,107.18204498291016
2025-07-01,106.42161560058594
2025-07-02,106.1154556274414
2025-07-03,106.69813537597656
2025-07-07,105.67105102539062
2025-07-08,105.45378875732422
2025-07-09,105.73030090332031
2025-07-10,105.3747787475586
2025-07-11,104.69335174560547
2025-07-14,105.7204360961914
2025-07-15,104.67359924316406
2025-07-16,104.9896240234375
2025-07-17,105.35502624511719
2025-07-18,104.87112426757812
2025-07-21,106.27347564697266
2025-07-22,106.52037811279297
2025-07-23,107.10304260253906
2025-07-24,107.28080749511719
2025-07-25,106.28335571289062
2025-07-28,105.71056365966797
2025-07-29,104.8019790649414
2025-07-30,105.12788391113281
2025-07-31,106.07596588134766
2025-08-01,104.8019790649414
2025-08-04,106.81665802001953
2025-08-05,105.98707580566406
2025-08-06,106.39199829101562
2025-08-07,105.93769836425781
2025-08-08,106.29322814941406
2025-08-11,106.83639526367188
2025-08-12,108.88069152832031
2025-08-13,109.7300033569336
2025-08-14,109.81888580322266
2025-08-15,110.09541320800781
2025-08-18,109.42385864257812
2025-08-19,108.81156921386719
2025-08-20,108.48565673828125
2025-08-21,108.36714935302734
2025-08-22,109.92752075195312
2025-08-25,110.10528564453125
2025-08-26,109.62137603759766
2025-08-27,109.80901336669922
2025-08-28,110.22379302978516
2025-08-29,110.00653076171875
2025-09-02,109.81888580322266
2025-09-03,111.6557846069336
2025-09-04,112.66312408447266
2025-09-05,113.26555633544922
2025-09-08,113.39393615722656
2025-09-09,114.03585052490234
2025-09-10,113.19641876220703
2025-09-11,114.93455505371094
2025-09-12,115.89250183105469
2025-09-15,117.52201080322266
2025-09-16,117.04798126220703
2025-09-17,117.35413360595703
2025-09-18,117.44300079345703
2025-09-19,117.92691802978516
2025-09-22,117.5156478881836
2025-09-23,117.34717559814453
2025-09-24,116.3759765625
2025-09-25,115.97955322265625
2025-09-26,117.10932159423828
2025-09-29,117.48591613769531
2025-09-30,117.30753326416016
2025-10-01,115.66242980957031
2025-10-02,115.4047622680664
2025-10-03,115.34530639648438
2025-10-06,115.4642333984375
2025-10-07,115.01827239990234
2025-10-08,114.5425796508789
2025-10-09,113.88849639892578
2025-10-10,111.78753662109375
2025-10-13,112.81819152832031
2025-10-14,113.56146240234375
2025-10-15,114.36418914794922
2025-10-16,113.14523315429688
2025-10-17,113.9083251953125
2025-10-20,115.1966552734375
2025-10-21,115.60297393798828
2025-10-22,114.60204315185547
2025-10-23,114.21553039550781
2025-10-24,114.51284790039062
2025-10-27,116.1083984375
2025-10-28,115.53359985351562
2025-10-29,115.24620056152344
2025-10-30,113.29389190673828
2025-10-31,113.77948760986328
2025-11-03,112.5704345703125
2025-11-04,111.79743957519531
2025-11-05,112.40196228027344
2025-11-06,111.39112854003906
2025-11-07,111.10372161865234
2025-11-10,112.26321411132812
2025-11-11,113.17495727539062
2025-11-12,112.52088928222656
2025-11-13,110.92533111572266
2025-11-14,110.33071899414062
2025-11-17,110.18206787109375
2025-11-18,110.80640411376953
2025-11-19,110.19197845458984
2025-11-20,108.9829330444336
2025-11-21,110.8956069946289
2025-11-24,111.99564361572266
2025-11-25,113.27406311035156
2025-11-26,113.43263244628906
2025-11-28,114.35427856445312
2025-12-01,113.81912231445312
2025-12-02,114.19572448730469
2025-12-03,114.09661102294922
2025-12-04,114.75068664550781
2025-12-05,116.07865905761719
2025-12-08,115.21647644042969
2025-12-09,115.34530639648438
