,XLV
2012-04-04,29.623661041259766
2012-04-05,29.615758895874023
2012-04-09,29.244672775268555
2012-04-10,28.913076400756836
2012-04-11,29.015714645385742
2012-04-12,29.173635482788086
2012-04-13,28.881486892700195
2012-04-16,28.889379501342773
2012-04-17,29.315736770629883
2012-04-18,29.23678207397461
2012-04-19,29.284154891967773
2012-04-20,29.442052841186523
2012-04-23,29.21309471130371
2012-04-24,29.315736770629883
2012-04-25,29.623661041259766
2012-04-26,29.615758895874023
2012-04-27,29.63155174255371
2012-04-30,29.615758895874023
2012-05-01,29.726301193237305
2012-05-02,29.671024322509766
2012-05-03,29.56049346923828
2012-05-04,29.173635482788086
2012-05-07,29.23678207397461
2012-05-08,29.244672775268555
2012-05-09,29.04728889465332
2012-05-10,29.2525691986084
2012-05-11,29.220993041992188
2012-05-14,29.126251220703125
2012-05-15,28.95254898071289
2012-05-16,28.999914169311523
2012-05-17,28.731473922729492
2012-05-18,28.478822708129883
2012-05-21,28.755159378051758
2012-05-22,28.676212310791016
2012-05-23,28.549882888793945
2012-05-24,28.826213836669922
2012-05-25,28.755159378051758
2012-05-29,28.84991455078125
2012-05-30,28.684114456176758
2012-05-31,28.54198455810547
2012-06-01,28.036664962768555
2012-06-04,28.099843978881836
2012-06-05,28.257741928100586
2012-06-06,28.699901580810547
2012-06-07,28.715688705444336
2012-06-08,28.889379501342773
2012-06-11,28.636730194091797
2012-06-12,28.905176162719727
2012-06-13,28.873594284057617
2012-06-14,29.307844161987305
2012-06-15,29.418176651000977
2012-06-18,29.61663818359375
2012-06-19,29.886516571044922
2012-06-20,29.807138442993164
2012-06-21,29.394363403320312
2012-06-22,29.703947067260742
2012-06-25,29.338802337646484
2012-06-26,29.42612075805664
2012-06-27,29.74363899230957
2012-06-28,29.608686447143555
2012-06-29,30.172285079956055
2012-07-02,30.267534255981445
2012-07-03,30.25960350036621
2012-07-05,30.06909942626953
2012-07-06,29.87065315246582
2012-07-09,30.0294189453125
2012-07-10,29.886516571044922
2012-07-11,29.862714767456055
2012-07-12,29.93414878845215
2012-07-13,30.267534255981445
2012-07-16,30.323118209838867
2012-07-17,30.712064743041992
2012-07-18,30.75969696044922
2012-07-19,30.75969696044922
2012-07-20,30.362802505493164
2012-07-23,30.005596160888672
2012-07-24,29.672195434570312
2012-07-25,29.81508445739746
2012-07-26,30.100849151611328
2012-07-27,30.82320213317871
2012-07-30,30.664451599121094
2012-07-31,30.473939895629883
2012-08-01,30.489810943603516
2012-08-02,30.196102142333984
2012-08-03,30.553319931030273
2012-08-06,30.561254501342773
2012-08-07,30.489810943603516
2012-08-08,30.6009464263916
2012-08-09,30.585065841674805
2012-08-10,30.712064743041992
2012-08-13,30.6326961517334
2012-08-14,30.712064743041992
2012-08-15,30.78351402282715
2012-08-16,30.70413589477539
2012-08-17,30.54537582397461
2012-08-20,30.608875274658203
2012-08-21,30.50568962097168
2012-08-22,30.52950096130371
2012-08-23,30.489810943603516
2012-08-24,30.751768112182617
2012-08-27,30.78351402282715
2012-08-28,30.73589324951172
2012-08-29,30.839086532592773
2012-08-30,30.73589324951172
2012-08-31,30.831140518188477
2012-09-04,30.894643783569336
2012-09-05,30.902578353881836
2012-09-06,31.394737243652344
2012-09-07,31.37885856628418
2012-09-10,31.267724990844727
2012-09-11,31.28360939025879
2012-09-12,31.299482345581055
2012-09-13,31.616989135742188
2012-09-14,31.489990234375
2012-09-17,31.67256736755371
2012-09-18,31.775747299194336
2012-09-19,31.807510375976562
2012-09-20,31.942461013793945
2012-09-21,32.06132888793945
2012-09-24,32.149078369140625
2012-09-25,32.125152587890625
2012-09-26,31.957618713378906
2012-09-27,32.1411018371582
2012-09-28,32.00547790527344
2012-10-01,32.19695281982422
2012-10-02,32.34053421020508
2012-10-03,32.61176300048828
2012-10-04,32.81120300292969
2012-10-05,32.843116760253906
2012-10-08,32.81916046142578
2012-10-09,32.420310974121094
2012-10-10,32.18099594116211
2012-10-11,32.204925537109375
2012-10-12,32.15706253051758
2012-10-15,32.61973190307617
2012-10-16,32.97075653076172
2012-10-17,32.97075653076172
2012-10-18,32.97873306274414
2012-10-19,32.38839340209961
2012-10-22,32.41231918334961
2012-10-23,31.981555938720703
2012-10-24,32.03738784790039
2012-10-25,32.29267883300781
2012-10-26,32.165035247802734
2012-10-31,31.93367576599121
2012-11-01,32.19695281982422
2012-11-02,32.02143859863281
2012-11-05,32.03738784790039
2012-11-06,32.06930160522461
2012-11-07,31.534799575805664
2012-11-08,31.159879684448242
2012-11-09,31.247617721557617
2012-11-12,31.407182693481445
2012-11-13,31.287527084350586
2012-11-14,30.912574768066406
2012-11-15,30.8248291015625
2012-11-16,31.05616569519043
2012-11-19,31.38323974609375
2012-11-20,31.558753967285156
2012-11-21,31.534799575805664
2012-11-23,31.925708770751953
2012-11-26,31.782114028930664
2012-11-27,31.59064292907715
2012-11-28,31.837955474853516
2012-11-29,32.06132888793945
2012-11-30,32.10121536254883
2012-12-03,32.02940368652344
2012-12-04,32.10121536254883
2012-12-05,32.204925537109375
2012-12-06,32.18895721435547
2012-12-07,32.29267883300781
2012-12-10,32.42828369140625
2012-12-11,32.77133560180664
2012-12-12,32.723445892333984
2012-12-13,32.44423294067383
2012-12-14,32.31659698486328
2012-12-17,32.57188034057617
2012-12-18,32.8271598815918
2012-12-19,32.47615051269531
2012-12-20,32.524009704589844
2012-12-21,32.25050735473633
2012-12-24,32.1221809387207
2012-12-26,32.009910583496094
2012-12-27,31.961772918701172
2012-12-28,31.64897346496582
2012-12-31,31.985851287841797
2013-01-02,32.61945343017578
2013-01-03,32.65955352783203
2013-01-04,32.80393600463867
2013-01-07,32.90819549560547
2013-01-08,32.91621780395508
2013-01-09,33.27714157104492
2013-01-10,33.509742736816406
2013-01-11,33.501708984375
2013-01-14,33.5338134765625
2013-01-15,33.49369430541992
2013-01-16,33.4215087890625
2013-01-17,33.7182731628418
2013-01-18,33.83056640625
2013-01-22,33.92681884765625
2013-01-23,33.88670349121094
2013-01-24,34.10326385498047
2013-01-25,34.3679313659668
2013-01-28,34.24761962890625
2013-01-29,34.6165657043457
2013-01-30,34.51230239868164
2013-01-31,34.41605758666992
2013-02-01,34.68875503540039
2013-02-04,34.30376434326172
2013-02-05,34.68074035644531
2013-02-06,34.6727180480957
2013-02-07,34.54438400268555
2013-02-08,34.80103302001953
2013-02-11,34.728851318359375
2013-02-12,34.68875503540039
2013-02-13,34.66469192504883
2013-02-14,34.736881256103516
2013-02-15,34.81707763671875
2013-02-19,35.03363800048828
2013-02-20,34.80905532836914
2013-02-21,34.648643493652344
2013-02-22,34.80103302001953
2013-02-25,34.41605758666992
2013-02-26,34.504276275634766
2013-02-27,34.881256103515625
2013-02-28,34.84915542602539
2013-03-01,35.11384201049805
2013-03-04,35.30632781982422
2013-03-05,35.61112594604492
2013-03-06,35.68330383300781
2013-03-07,35.659244537353516
2013-03-08,35.72340774536133
2013-03-11,35.907867431640625
2013-03-12,36.06828308105469
2013-03-13,36.07631301879883
2013-03-14,36.10840606689453
2013-03-15,36.03104782104492
2013-03-18,35.79745101928711
2013-03-19,35.821617126464844
2013-03-20,36.119651794433594
2013-03-21,35.918277740478516
2013-03-22,36.19216537475586
2013-03-25,36.08744430541992
2013-03-26,36.50630187988281
2013-03-27,36.69157028198242
2013-03-28,37.01380157470703
2013-04-01,37.110450744628906
2013-04-02,37.650150299072266
2013-04-03,37.42460250854492
2013-04-04,37.593772888183594
2013-04-05,37.38432312011719
2013-04-08,37.41654968261719
2013-04-09,37.53738021850586
2013-04-10,38.165687561035156
2013-04-11,38.536231994628906
2013-04-12,38.608726501464844
2013-04-15,37.907936096191406
2013-04-16,38.455692291259766
2013-04-17,38.27845764160156
2013-04-18,37.811256408691406
2013-04-19,38.34290313720703
2013-04-22,38.57651901245117
2013-04-23,38.81816482543945
2013-04-24,38.14957809448242
2013-04-25,38.3026237487793
2013-04-26,38.294578552246094
2013-04-29,38.41539764404297
2013-04-30,38.12540817260742
2013-05-01,37.72266387939453
2013-05-02,38.14152145385742
2013-05-03,38.399295806884766
2013-05-06,38.14957809448242
2013-05-07,38.27040481567383
2013-05-08,38.383182525634766
2013-05-09,38.431514739990234
2013-05-10,38.81011199951172
2013-05-13,39.132328033447266
2013-05-14,39.52703094482422
2013-05-15,39.7364616394043
2013-05-16,39.325653076171875
2013-05-17,39.551204681396484
2013-05-20,39.277320861816406
2013-05-21,39.70424270629883
2013-05-22,39.70424270629883
2013-05-23,39.68813705444336
2013-05-24,39.56729507446289
2013-05-28,39.97005844116211
2013-05-29,39.34175109863281
2013-05-30,39.62367630004883
2013-05-31,38.753726959228516
2013-06-03,38.96316909790039
2013-06-04,38.72149658203125
2013-06-05,38.15764617919922
2013-06-06,38.71345138549805
2013-06-07,39.06787109375
2013-06-10,39.12425994873047
2013-06-11,38.96316909790039
2013-06-12,38.56846618652344
2013-06-13,39.1645393371582
2013-06-14,39.10009765625
2013-06-17,39.18871307373047
2013-06-18,39.51896667480469
2013-06-19,38.890663146972656
2013-06-20,37.891807556152344
2013-06-21,38.265655517578125
2013-06-24,37.94197082519531
2013-06-25,38.13618087768555
2013-06-26,38.68640899658203
2013-06-27,38.8239860534668
2013-06-28,38.524574279785156
2013-07-01,38.629783630371094
2013-07-02,38.548866271972656
2013-07-03,38.49221420288086
2013-07-05,39.01816940307617
2013-07-08,39.23666000366211
2013-07-09,39.34994125366211
2013-07-10,39.608856201171875
2013-07-11,40.11865997314453
2013-07-12,40.36140441894531
2013-07-15,40.4018669128418
2013-07-16,40.167198181152344
2013-07-17,40.272396087646484
2013-07-18,40.38567352294922
2013-07-19,40.919742584228516
2013-07-22,41.12202453613281
2013-07-23,40.976375579833984
2013-07-24,40.9116325378418
2013-07-25,41.11393356323242
2013-07-26,41.38096237182617
2013-07-29,41.25956726074219
2013-07-30,41.26766586303711
2013-07-31,41.28385543823242
2013-08-01,41.54277420043945
2013-08-02,41.5589714050293
2013-08-05,41.50232696533203
2013-08-06,41.30812454223633
2013-08-07,41.34049606323242
2013-08-08,41.34049606323242
2013-08-09,41.1948356628418
2013-08-12,41.02491760253906
2013-08-13,41.178672790527344
2013-08-14,40.85499954223633
2013-08-15,40.167198181152344
2013-08-16,39.98109436035156
2013-08-19,40.053916931152344
2013-08-20,40.167198181152344
2013-08-21,39.9244499206543
2013-08-22,40.183380126953125
2013-08-23,40.28857421875
2013-08-26,40.34523010253906
2013-08-27,39.68980026245117
2013-08-28,39.85972213745117
2013-08-29,39.98109436035156
2013-08-30,39.827354431152344
2013-09-03,40.08628463745117
2013-09-04,40.54750061035156
2013-09-05,40.604148864746094
2013-09-06,40.620338439941406
2013-09-09,40.871185302734375
2013-09-10,41.13011169433594
2013-09-11,41.40522766113281
2013-09-12,41.34049606323242
2013-09-13,41.437599182128906
2013-09-16,41.8098030090332
2013-09-17,41.834083557128906
2013-09-18,42.093021392822266
2013-09-19,41.95547103881836
2013-09-20,41.87665557861328
2013-09-23,41.58414840698242
2013-09-24,41.37287902832031
2013-09-25,41.04790496826172
2013-09-26,41.194149017333984
2013-09-27,41.194149017333984
2013-09-30,41.104759216308594
2013-10-01,41.62477493286133
2013-10-02,41.52727508544922
2013-10-03,41.16164779663086
2013-10-04,41.61664581298828
2013-10-07,41.15351486206055
2013-10-08,40.56037902832031
2013-10-09,40.48726272583008
2013-10-10,41.42975997924805
2013-10-11,41.62477493286133
2013-10-14,41.92540740966797
2013-10-15,41.65727233886719
2013-10-16,42.51041030883789
2013-10-17,42.867919921875
2013-10-18,42.69729232788086
2013-10-21,42.477901458740234
2013-10-22,42.876033782958984
2013-10-23,42.79479217529297
2013-10-24,42.79479217529297
2013-10-25,42.851661682128906
2013-10-28,42.997901916503906
2013-10-29,43.28228759765625
2013-10-30,43.04666519165039
2013-10-31,42.876033782958984
2013-11-01,43.160423278808594
2013-11-04,43.19291305541992
2013-11-05,43.04666519165039
2013-11-06,42.94917297363281
2013-11-07,42.56727981567383
2013-11-08,43.19291305541992
2013-11-11,43.29854965209961
2013-11-12,43.274173736572266
2013-11-13,43.51791763305664
2013-11-14,43.88356018066406
2013-11-15,44.13541793823242
2013-11-18,43.940425872802734
2013-11-19,43.989166259765625
2013-11-20,44.11916732788086
2013-11-21,44.29792785644531
2013-11-22,44.89106369018555
2013-11-25,45.069828033447266
2013-11-26,44.93980407714844
2013-11-27,44.923561096191406
2013-11-29,44.89917755126953
2013-12-02,44.91542434692383
2013-12-03,44.52541732788086
2013-12-04,44.371055603027344
2013-12-05,44.289798736572266
2013-12-06,44.86668014526367
2013-12-09,44.95606231689453
2013-12-10,44.77730941772461
2013-12-11,44.00542449951172
2013-12-12,43.68855667114258
2013-12-13,43.72105026245117
2013-12-16,43.802303314208984
2013-12-17,43.5910530090332
2013-12-18,44.67167663574219
2013-12-19,44.57418441772461
2013-12-20,44.798526763916016
2013-12-23,44.96987533569336
2013-12-24,44.88827896118164
2013-12-26,45.222774505615234
2013-12-27,45.18199920654297
2013-12-30,45.25542449951172
2013-12-31,45.2309455871582
2014-01-02,44.97801971435547
2014-01-03,45.08409118652344
2014-01-06,44.89644241333008
2014-01-07,45.369632720947266
2014-01-08,45.7693977355957
2014-01-09,46.1120719909668
2014-01-10,46.29155731201172
2014-01-13,45.916259765625
2014-01-14,46.49550247192383
2014-01-15,46.45472717285156
2014-01-16,46.568946838378906
2014-01-17,46.519996643066406
2014-01-21,46.78922653198242
2014-01-22,46.83001708984375
2014-01-23,46.5036735534668
2014-01-24,45.410430908203125
2014-01-27,45.04330062866211
2014-01-28,45.64702224731445
2014-01-29,45.2309455871582
2014-01-30,46.05496597290039
2014-01-31,45.65519714355469
2014-02-03,44.757747650146484
2014-02-04,45.19831848144531
2014-02-05,44.94540023803711
2014-02-06,45.19831848144531
2014-02-07,45.9733772277832
2014-02-10,46.35683059692383
2014-02-11,46.98501968383789
2014-02-12,46.98501968383789
2014-02-13,47.31953430175781
2014-02-14,47.49085235595703
2014-02-18,47.93142318725586
2014-02-19,47.63771438598633
2014-02-20,48.07011413574219
2014-02-21,47.98036575317383
2014-02-24,48.33934020996094
2014-02-25,48.21697235107422
2014-02-26,48.21697235107422
2014-02-27,48.49435043334961
2014-02-28,48.49435043334961
2014-03-03,48.135379791259766
2014-03-04,49.04913330078125
2014-03-05,48.926761627197266
2014-03-06,48.624874114990234
2014-03-07,48.50250244140625
2014-03-10,48.70648193359375
2014-03-11,48.60857009887695
2014-03-12,48.60041046142578
2014-03-13,47.9395751953125
2014-03-14,47.67850112915039
2014-03-17,48.14353561401367
2014-03-18,48.65752029418945
2014-03-19,48.51068115234375
2014-03-20,48.51068115234375
2014-03-21,47.630592346191406
2014-03-24,47.098453521728516
2014-03-25,47.515987396240234
2014-03-26,47.532352447509766
2014-03-27,47.42593765258789
2014-03-28,47.24581527709961
2014-03-31,47.88439178466797
2014-04-01,48.18730545043945
2014-04-02,48.4001579284668
2014-04-03,48.29372024536133
2014-04-04,47.491416931152344
2014-04-07,47.01659393310547
2014-04-08,46.63181686401367
2014-04-09,47.630592346191406
2014-04-10,46.042354583740234
2014-04-11,45.60847091674805
2014-04-14,45.862274169921875
2014-04-15,46.35345458984375
2014-04-16,46.58269500732422
2014-04-17,46.57450485229492
2014-04-21,47.13119125366211
2014-04-22,47.646976470947266
2014-04-23,47.4095458984375
2014-04-24,47.33586120605469
2014-04-25,46.98383712768555
2014-04-28,47.26219177246094
2014-04-29,47.5405387878418
2014-04-30,47.58147048950195
2014-05-01,47.68790054321289
2014-05-02,47.27854919433594
2014-05-05,47.58966827392578
2014-05-06,47.1721305847168
2014-05-07,47.303131103515625
2014-05-08,47.04933166503906
2014-05-09,47.33586120605469
2014-05-12,47.818904876708984
2014-05-13,47.89257049560547
2014-05-14,47.925331115722656
2014-05-15,47.442298889160156
2014-05-16,47.606048583984375
2014-05-19,47.900753021240234
2014-05-20,47.59785079956055
2014-05-21,47.99900436401367
2014-05-22,48.28554153442383
2014-05-23,48.31009292602539
2014-05-27,48.57207107543945
2014-05-28,48.43289566040039
2014-05-29,48.81766891479492
2014-05-30,48.94866180419922
2014-06-02,49.01415252685547
2014-06-03,49.104209899902344
2014-06-04,49.24340057373047
2014-06-05,49.30068588256836
2014-06-06,49.25156021118164
2014-06-09,48.99778747558594
2014-06-10,49.1615104675293
2014-06-11,49.104209899902344
2014-06-12,48.85861587524414
2014-06-13,48.81766891479492
2014-06-16,48.91592025756836
2014-06-17,48.891353607177734
2014-06-18,49.284339904785156
2014-06-19,49.44805908203125
2014-06-20,49.86387634277344
2014-06-23,49.674842834472656
2014-06-24,49.70772933959961
2014-06-25,50.250091552734375
2014-06-26,50.31583023071289
2014-06-27,50.18434524536133
2014-06-30,49.987125396728516
2014-07-01,50.619876861572266
2014-07-02,51.0060920715332
2014-07-03,51.2115364074707
2014-07-07,50.8253173828125
2014-07-08,50.348690032958984
2014-07-09,50.56236267089844
2014-07-10,50.529483795166016
2014-07-11,50.63631057739258
2014-07-14,50.8006591796875
2014-07-15,50.365135192871094
2014-07-16,50.20078659057617
2014-07-17,49.650203704833984
2014-07-18,50.463741302490234
2014-07-21,50.25830078125
2014-07-22,50.69382858276367
2014-07-23,51.10470962524414
2014-07-24,50.99787902832031
2014-07-25,50.808876037597656
2014-07-28,50.85818862915039
2014-07-29,50.89926528930664
2014-07-30,51.10470962524414
2014-07-31,50.052860260009766
2014-08-01,50.09395217895508
2014-08-04,50.307613372802734
2014-08-05,49.822784423828125
2014-08-06,49.79812240600586
2014-08-07,49.15715789794922
2014-08-08,49.7406120300293
2014-08-11,49.715946197509766
2014-08-12,49.674842834472656
2014-08-13,50.27473831176758
2014-08-14,50.86641311645508
2014-08-15,50.91572189331055
2014-08-18,51.31014633178711
2014-08-19,51.647056579589844
2014-08-20,51.63883972167969
2014-08-21,51.712799072265625
2014-08-22,51.762123107910156
2014-08-25,52.156551361083984
2014-08-26,52.345558166503906
2014-08-27,52.30447769165039
2014-08-28,52.28803253173828
2014-08-29,52.47705078125
2014-09-02,52.4523811340332
2014-09-03,52.690696716308594
2014-09-04,52.4277229309082
2014-09-05,52.73176956176758
2014-09-08,52.7400016784668
2014-09-09,52.60029983520508
2014-09-10,52.970088958740234
2014-09-11,52.82217025756836
2014-09-12,52.43593978881836
2014-09-15,52.2962646484375
2014-09-16,53.011165618896484
2014-09-17,53.05226516723633
2014-09-18,53.44668197631836
2014-09-19,53.5052604675293
2014-09-22,53.21662139892578
2014-09-23,52.90324783325195
2014-09-24,53.826881408691406
2014-09-25,52.94447326660156
2014-09-26,53.10940933227539
2014-09-29,52.99395751953125
2014-09-30,52.7053108215332
2014-10-01,52.152793884277344
2014-10-02,52.04556655883789
2014-10-03,53.11766052246094
2014-10-06,52.870243072509766
2014-10-07,52.02906036376953
2014-10-08,53.356815338134766
2014-10-09,52.251739501953125
2014-10-10,51.930118560791016
2014-10-13,50.70133590698242
2014-10-14,50.32197952270508
2014-10-15,49.90964889526367
2014-10-16,49.65399169921875
2014-10-17,50.44569778442383
2014-10-20,51.05596160888672
2014-10-21,52.40842819213867
2014-10-22,52.144535064697266
2014-10-23,53.035179138183594
2014-10-24,53.77738571166992
2014-10-27,53.835121154785156
2014-10-28,54.230979919433594
2014-10-29,54.25572967529297
2014-10-30,55.253578186035156
2014-10-31,55.476234436035156
2014-11-03,55.54220962524414
2014-11-04,55.55045700073242
2014-11-05,55.492733001708984
2014-11-06,55.83085250854492
2014-11-07,55.278316497802734
2014-11-10,55.8390998840332
2014-11-11,56.04527282714844
2014-11-12,55.96280288696289
2014-11-13,55.92156219482422
2014-11-14,55.459747314453125
2014-11-17,55.73188781738281
2014-11-18,56.63078689575195
2014-11-19,56.31739807128906
2014-11-20,56.0782356262207
2014-11-21,56.3421630859375
2014-11-24,56.63078689575195
2014-11-25,56.70502853393555
2014-11-26,57.0513801574707
2014-11-28,57.406002044677734
2014-12-01,57.265804290771484
2014-12-02,57.90079116821289
2014-12-03,57.99150085449219
2014-12-04,57.91730499267578
2014-12-05,58.379093170166016
2014-12-08,58.58530807495117
2014-12-09,58.337860107421875
2014-12-10,57.43898391723633
2014-12-11,57.60393524169922
2014-12-12,56.72151184082031
2014-12-15,56.201969146728516
2014-12-16,55.55045700073242
2014-12-17,56.58955001831055
2014-12-18,58.13995361328125
2014-12-19,58.28068161010742
2014-12-22,57.726112365722656
2014-12-23,56.40171813964844
2014-12-24,56.81557846069336
2014-12-26,57.2211799621582
2014-12-29,57.4198112487793
2014-12-30,57.171512603759766
2014-12-31,56.60037612915039
2015-01-02,56.807308197021484
2015-01-05,56.51759719848633
2015-01-06,56.32722473144531
2015-01-07,57.65159606933594
2015-01-08,58.63661575317383
2015-01-09,58.1151123046875
2015-01-12,58.13995361328125
2015-01-13,57.88336181640625
2015-01-14,57.792320251464844
2015-01-15,57.171512603759766
2015-01-16,58.24753952026367
2015-01-20,58.24753952026367
2015-01-21,58.36345291137695
2015-01-22,59.05873107910156
2015-01-23,58.7193717956543
2015-01-26,59.02561950683594
2015-01-27,58.603485107421875
2015-01-28,57.75920486450195
2015-01-29,58.24753952026367
2015-01-30,57.33704376220703
2015-02-02,57.659881591796875
2015-02-03,58.04891586303711
2015-02-04,57.320499420166016
2015-02-05,58.28895950317383
2015-02-06,57.75920486450195
2015-02-09,57.080448150634766
2015-02-10,58.0406379699707
2015-02-11,58.09856414794922
2015-02-12,58.30550003051758
2015-02-13,58.537269592285156
2015-02-17,58.95942687988281
2015-02-18,59.02561950683594
2015-02-19,59.124961853027344
2015-02-20,59.74576187133789
2015-02-23,60.0189323425293
2015-02-24,59.944427490234375
2015-02-25,59.919586181640625
2015-02-26,60.085121154785156
2015-02-27,59.79541778564453
2015-03-02,60.33344650268555
2015-03-03,59.78715896606445
2015-03-04,60.07686233520508
2015-03-05,60.29205322265625
2015-03-06,59.1083869934082
2015-03-09,59.47260665893555
2015-03-10,58.81043243408203
2015-03-11,58.7773323059082
2015-03-12,59.55539321899414
2015-03-13,59.43947219848633
2015-03-16,60.75559997558594
2015-03-17,60.58176803588867
2015-03-18,61.368125915527344
2015-03-19,61.72401809692383
2015-03-20,62.17060852050781
2015-03-23,61.99630355834961
2015-03-24,61.456764221191406
2015-03-25,60.33620834350586
2015-03-26,60.19509506225586
2015-03-27,60.6266975402832
2015-03-30,61.240943908691406
2015-03-31,60.17851257324219
2015-04-01,59.57254409790039
2015-04-02,59.75515365600586
2015-04-06,59.846466064453125
2015-04-07,59.98756408691406
2015-04-08,60.493900299072266
2015-04-09,60.95044708251953
2015-04-10,61.47335433959961
2015-04-13,61.1413459777832
2015-04-14,61.240943908691406
2015-04-15,61.39866256713867
2015-04-16,61.36545944213867
2015-04-17,60.834224700927734
2015-04-20,61.20775604248047
2015-04-21,61.61445617675781
2015-04-22,61.714046478271484
2015-04-23,61.946475982666016
2015-04-24,61.74728775024414
2015-04-27,60.6266975402832
2015-04-28,60.925540924072266
2015-04-29,60.36941146850586
2015-04-30,59.522743225097656
2015-05-01,60.32789993286133
2015-05-04,60.70974349975586
2015-05-05,59.946067810058594
2015-05-06,59.71367645263672
2015-05-07,59.995872497558594
2015-05-08,60.967010498046875
2015-05-11,61.00023651123047
2015-05-12,60.610103607177734
2015-05-13,60.67652130126953
2015-05-14,61.514862060546875
2015-05-15,61.639373779296875
2015-05-18,62.00458526611328
2015-05-19,62.29511260986328
2015-05-20,62.37812423706055
2015-05-21,62.38639450073242
2015-05-22,62.23701477050781
2015-05-26,61.60618591308594
2015-05-27,62.31999969482422
2015-05-28,62.36152267456055
2015-05-29,62.20378494262695
2015-06-01,62.45283508300781
2015-06-02,62.04609298706055
2015-06-03,62.16231155395508
2015-06-04,61.73068618774414
2015-06-05,61.70576095581055
2015-06-08,61.39866256713867
2015-06-09,61.38206100463867
2015-06-10,62.137386322021484
2015-06-11,62.56074142456055
2015-06-12,61.78879165649414
2015-06-15,61.86349868774414
2015-06-16,62.17060852050781
2015-06-17,62.22871398925781
2015-06-18,63.10856628417969
2015-06-19,63.059425354003906
2015-06-22,63.55083084106445
2015-06-23,63.67576217651367
2015-06-24,63.03443145751953
2015-06-25,63.38425827026367
2015-06-26,63.29261779785156
2015-06-29,61.74342727661133
2015-06-30,61.95999526977539
2015-07-01,62.62630844116211
2015-07-02,62.334800720214844
2015-07-06,62.30980682373047
2015-07-07,62.60965347290039
2015-07-08,61.53517532348633
2015-07-09,61.868343353271484
2015-07-10,62.70127487182617
2015-07-13,63.23429870605469
2015-07-14,63.86734390258789
2015-07-15,63.950645446777344
2015-07-16,64.25045776367188
2015-07-17,64.10888671875
2015-07-20,64.31710052490234
2015-07-21,64.03392791748047
2015-07-22,64.17552185058594
2015-07-23,63.94227981567383
2015-07-24,62.34311294555664
2015-07-27,62.28481674194336
2015-07-28,63.40925216674805
2015-07-29,63.51753234863281
2015-07-30,63.4259033203125
2015-07-31,63.7923583984375
2015-08-03,63.742408752441406
2015-08-04,63.709075927734375
2015-08-05,64.24214172363281
2015-08-06,62.842864990234375
2015-08-07,62.73460006713867
2015-08-10,63.24266052246094
2015-08-11,62.709598541259766
2015-08-12,62.75126266479492
2015-08-13,62.60965347290039
2015-08-14,62.784542083740234
2015-08-17,63.417564392089844
2015-08-18,63.32595443725586
2015-08-19,63.06772232055664
2015-08-20,61.60182571411133
2015-08-21,59.719459533691406
2015-08-24,57.17909622192383
2015-08-25,56.60438537597656
2015-08-26,58.994834899902344
2015-08-27,60.14424514770508
2015-08-28,59.802734375
2015-08-31,58.71164321899414
2015-09-01,57.17075729370117
2015-09-02,58.34516143798828
2015-09-03,57.928714752197266
2015-09-04,57.204071044921875
2015-09-08,58.80323791503906
2015-09-09,57.895389556884766
2015-09-10,58.453453063964844
2015-09-11,58.82826232910156
2015-09-14,58.64500045776367
2015-09-15,59.486236572265625
2015-09-16,59.65283203125
2015-09-17,60.194190979003906
2015-09-18,59.27552795410156
2015-09-21,58.489768981933594
2015-09-22,58.13031768798828
2015-09-23,58.07179260253906
2015-09-24,57.47828674316406
2015-09-25,55.90673828125
2015-09-28,53.74169921875
2015-09-29,54.234901428222656
2015-09-30,55.363407135009766
2015-10-01,55.923484802246094
2015-10-02,57.08540344238281
2015-10-05,57.23588180541992
2015-10-06,55.89002227783203
2015-10-07,56.784461975097656
2015-10-08,56.951656341552734
2015-10-09,57.2108039855957
2015-10-12,57.36126708984375
2015-10-13,56.642364501953125
2015-10-14,56.53368377685547
2015-10-15,57.79594421386719
2015-10-16,58.31422805786133
2015-10-19,58.52320861816406
2015-10-20,57.603694915771484
2015-10-21,57.08540344238281
2015-10-22,56.742671966552734
2015-10-23,57.95475387573242
2015-10-26,58.180458068847656
2015-10-27,59.25043869018555
2015-10-28,59.743656158447266
2015-10-29,60.011131286621094
2015-10-30,59.63499069213867
2015-11-02,60.90558624267578
2015-11-03,60.68827438354492
2015-11-04,60.42072677612305
2015-11-05,60.22848129272461
2015-11-06,59.97772216796875
2015-11-09,59.51797103881836
2015-11-10,59.9192008972168
2015-11-11,59.32569885253906
2015-11-12,58.2974967956543
2015-11-13,58.15538024902344
2015-11-16,58.88264083862305
2015-11-17,59.1334114074707
2015-11-18,60.287010192871094
2015-11-19,59.27552795410156
2015-11-20,59.78544998168945
2015-11-23,59.63499069213867
2015-11-24,59.81887435913086
2015-11-25,60.144893646240234
2015-11-27,60.261932373046875
2015-11-30,59.442718505859375
2015-12-01,60.44581985473633
2015-12-02,59.93588638305664
2015-12-03,58.62350845336914
2015-12-04,60.00279235839844
2015-12-07,59.66842269897461
2015-12-08,59.80218505859375
2015-12-09,59.20029067993164
2015-12-10,59.64332962036133
2015-12-11,58.76561737060547
2015-12-14,59.150150299072266
2015-12-15,59.9192008972168
2015-12-16,60.696624755859375
2015-12-17,60.044586181640625
2015-12-18,59.17405319213867
