,XLI
2012-02-17,28.598859786987305
2012-02-21,28.69858741760254
2012-02-22,28.667890548706055
2012-02-23,28.75996208190918
2012-02-24,28.75228500366211
2012-02-27,28.775306701660156
2012-02-28,28.736953735351562
2012-02-29,28.560504913330078
2012-03-01,28.66023063659668
2012-03-02,28.491451263427734
2012-03-05,28.292001724243164
2012-03-06,27.655277252197266
2012-03-07,27.93912124633789
2012-03-08,28.33803367614746
2012-03-09,28.399394989013672
2012-03-12,28.391727447509766
2012-03-13,28.982425689697266
2012-03-14,28.913389205932617
2012-03-15,29.258588790893555
2012-03-16,29.271692276000977
2012-03-19,29.271692276000977
2012-03-20,28.93258285522461
2012-03-21,28.917177200317383
2012-03-22,28.593469619750977
2012-03-23,28.639713287353516
2012-03-26,29.06361198425293
2012-03-27,28.97112464904785
2012-03-28,28.693666458129883
2012-03-29,28.70907211303711
2012-03-30,28.840103149414062
2012-04-02,29.02507209777832
2012-04-03,28.816974639892578
2012-04-04,28.608884811401367
2012-04-05,28.493276596069336
2012-04-09,28.03084945678711
2012-04-10,27.460525512695312
2012-04-11,27.768802642822266
2012-04-12,28.362255096435547
2012-04-13,28.000022888183594
2012-04-16,28.077096939086914
2012-04-17,28.53951644897461
2012-04-18,28.416210174560547
2012-04-19,28.1002140045166
2012-04-20,28.339136123657227
2012-04-23,28.023151397705078
2012-04-24,28.393083572387695
2012-04-25,28.44703483581543
2012-04-26,28.616579055786133
2012-04-27,28.793855667114258
2012-04-30,28.52410316467285
2012-05-01,28.608884811401367
2012-05-02,28.616579055786133
2012-05-03,28.385379791259766
2012-05-04,27.976900100708008
2012-05-07,27.899839401245117
2012-05-08,27.830463409423828
2012-05-09,27.50677490234375
2012-05-10,27.545305252075195
2012-05-11,27.491355895996094
2012-05-14,27.175363540649414
2012-05-15,27.03662872314453
2012-05-16,27.00579071044922
2012-05-17,26.42776870727539
2012-05-18,26.296741485595703
2012-05-21,26.88248634338379
2012-05-22,26.982675552368164
2012-05-23,27.129121780395508
2012-05-24,27.098285675048828
2012-05-25,26.9133243560791
2012-05-29,27.275548934936523
2012-05-30,26.820833206176758
2012-05-31,26.720630645751953
2012-06-01,25.98074722290039
2012-06-04,25.71100425720215
2012-06-05,25.788076400756836
2012-06-06,26.474008560180664
2012-06-07,26.620447158813477
2012-06-08,26.820833206176758
2012-06-11,26.474008560180664
2012-06-12,26.897897720336914
2012-06-13,26.628154754638672
2012-06-14,26.83624267578125
2012-06-15,27.071643829345703
2012-06-18,27.13359260559082
2012-06-19,27.4975528717041
2012-06-20,27.35041618347168
2012-06-21,26.816116333007812
2012-06-22,26.909038543701172
2012-06-25,26.413450241088867
2012-06-26,26.459909439086914
2012-06-27,26.715444564819336
2012-06-28,26.69221305847168
2012-06-29,27.621456146240234
2012-07-02,27.381393432617188
2012-07-03,27.667909622192383
2012-07-05,27.63694190979004
2012-07-06,27.26523780822754
2012-07-09,27.2497501373291
2012-07-10,26.808368682861328
2012-07-11,26.591554641723633
2012-07-12,26.490877151489258
2012-07-13,27.001962661743164
2012-07-16,26.816116333007812
2012-07-17,26.93226432800293
2012-07-18,27.435604095458984
2012-07-19,27.567237854003906
2012-07-20,27.226520538330078
2012-07-23,27.087135314941406
2012-07-24,26.785139083862305
2012-07-25,26.8780574798584
2012-07-26,27.288476943969727
2012-07-27,27.884729385375977
2012-07-30,27.807296752929688
2012-07-31,27.729854583740234
2012-08-01,27.544002532958984
2012-08-02,27.40462303161621
2012-08-03,28.000885009765625
2012-08-06,28.000885009765625
2012-08-07,28.287405014038086
2012-08-08,28.24867820739746
2012-08-09,28.271909713745117
2012-08-10,28.40354347229004
2012-08-13,28.341598510742188
2012-08-14,28.302886962890625
2012-08-15,28.364830017089844
2012-08-16,28.651338577270508
2012-08-17,28.790742874145508
2012-08-20,28.728776931762695
2012-08-21,28.666824340820312
2012-08-22,28.52744483947754
2012-08-23,28.295150756835938
2012-08-24,28.426776885986328
2012-08-27,28.341598510742188
2012-08-28,28.233186721801758
2012-08-29,28.225446701049805
2012-08-30,27.985393524169922
2012-08-31,28.155759811401367
2012-09-04,27.861494064331055
2012-09-05,27.784069061279297
2012-09-06,28.411296844482422
2012-09-07,28.651338577270508
2012-09-10,28.465496063232422
2012-09-11,28.620370864868164
2012-09-12,28.736526489257812
2012-09-13,29.0617618560791
2012-09-14,29.23985481262207
2012-09-17,29.100481033325195
2012-09-18,29.108224868774414
2012-09-19,29.17791748046875
2012-09-20,28.899141311645508
2012-09-21,28.813411712646484
2012-09-24,28.813411712646484
2012-09-25,28.4315185546875
2012-09-26,28.322410583496094
2012-09-27,28.587385177612305
2012-09-28,28.47049331665039
2012-10-01,28.602968215942383
2012-10-02,28.55622100830078
2012-10-03,28.70429801940918
2012-10-04,28.86795997619629
2012-10-05,28.96149444580078
2012-10-08,28.891334533691406
2012-10-09,28.55622100830078
2012-10-10,28.291234970092773
2012-10-11,28.376968383789062
2012-10-12,28.40813636779785
2012-10-15,28.602968215942383
2012-10-16,28.90694236755371
2012-10-17,29.078405380249023
2012-10-18,29.16413116455078
2012-10-19,28.67312240600586
2012-10-22,28.595190048217773
2012-10-23,28.306819915771484
2012-10-24,28.127565383911133
2012-10-25,28.283435821533203
2012-10-26,28.306819915771484
2012-10-31,28.43931007385254
2012-11-01,28.945899963378906
2012-11-02,28.70429801940918
2012-11-05,28.860170364379883
2012-11-06,29.171911239624023
2012-11-07,28.48607635498047
2012-11-08,28.189910888671875
2012-11-09,28.267847061157227
2012-11-12,28.34579086303711
2012-11-13,28.267847061157227
2012-11-14,27.605379104614258
2012-11-15,27.605379104614258
2012-11-16,27.683320999145508
2012-11-19,28.20549964904785
2012-11-20,28.22887420654297
2012-11-21,28.267847061157227
2012-11-23,28.634153366088867
2012-11-26,28.657535552978516
2012-11-27,28.595190048217773
2012-11-28,28.83678436279297
2012-11-29,29.000459671020508
2012-11-30,28.93809700012207
2012-12-03,28.626354217529297
2012-12-04,28.735477447509766
2012-12-05,29.039438247680664
2012-12-06,29.03162956237793
2012-12-07,29.218687057495117
2012-12-10,29.366771697998047
2012-12-11,29.429109573364258
2012-12-12,29.475873947143555
2012-12-13,29.382356643676758
2012-12-14,29.319995880126953
2012-12-17,29.592775344848633
2012-12-18,29.97467613220215
2012-12-19,29.811006546020508
2012-12-20,29.966880798339844
2012-12-21,29.778457641601562
2012-12-24,29.692096710205078
2012-12-26,29.590045928955078
2012-12-27,29.542943954467773
2012-12-28,29.221054077148438
2012-12-31,29.75490951538086
2013-01-02,30.469341278076172
2013-01-03,30.48503875732422
2013-01-04,30.712705612182617
2013-01-07,30.579256057739258
2013-01-08,30.343725204467773
2013-01-09,30.649917602539062
2013-01-10,30.7990779876709
2013-01-11,30.689163208007812
2013-01-14,30.806921005249023
2013-01-15,30.893287658691406
2013-01-16,30.767671585083008
2013-01-17,31.097408294677734
2013-01-18,31.348634719848633
2013-01-22,31.474252700805664
2013-01-23,31.482105255126953
2013-01-24,31.6705379486084
2013-01-25,31.772598266601562
2013-01-28,31.796125411987305
2013-01-29,31.86680030822754
2013-01-30,31.576322555541992
2013-01-31,31.466411590576172
2013-02-01,31.772598266601562
2013-02-04,31.497798919677734
2013-02-05,31.788291931152344
2013-02-06,31.796125411987305
2013-02-07,31.756885528564453
2013-02-08,31.882503509521484
2013-02-11,31.858959197998047
2013-02-12,32.000267028808594
2013-02-13,32.17298126220703
2013-02-14,32.22008514404297
2013-02-15,32.23579406738281
2013-02-19,32.4713134765625
2013-02-20,32.047367095947266
2013-02-21,31.811857223510742
2013-02-22,32.06306838989258
2013-02-25,31.40359115600586
2013-02-26,31.59201431274414
2013-02-27,32.188697814941406
2013-02-28,32.16512680053711
2013-03-01,32.110191345214844
2013-03-04,32.047367095947266
2013-03-05,32.50271987915039
2013-03-06,32.50271987915039
2013-03-07,32.526268005371094
2013-03-08,32.832462310791016
2013-03-11,32.942378997802734
2013-03-12,32.75395584106445
2013-03-13,32.910972595214844
2013-03-14,33.06797790527344
2013-03-15,33.093231201171875
2013-03-18,32.888206481933594
2013-03-19,32.85666275024414
2013-03-20,32.89610290527344
2013-03-21,32.56492233276367
2013-03-22,32.81724166870117
2013-03-25,32.5255012512207
2013-03-26,32.69107437133789
2013-03-27,32.69107437133789
2013-03-28,32.92763900756836
2013-04-01,32.5255012512207
2013-04-02,32.42300796508789
2013-04-03,32.22587203979492
2013-04-04,32.36780548095703
2013-04-05,32.304718017578125
2013-04-08,32.49396514892578
2013-04-09,32.596473693847656
2013-04-10,33.03013229370117
2013-04-11,33.11687088012695
2013-04-12,32.92763900756836
2013-04-15,31.926254272460938
2013-04-16,32.35991668701172
2013-04-17,31.823728561401367
2013-04-18,31.68181610107422
2013-04-19,31.839502334594727
2013-04-22,31.87893295288086
2013-04-23,32.10760498046875
2013-04-24,32.43876266479492
2013-04-25,32.60435104370117
2013-04-26,32.50972366333008
2013-04-29,32.67531204223633
2013-04-30,32.68320083618164
2013-05-01,32.25740051269531
2013-05-02,32.659542083740234
2013-05-03,33.219383239746094
2013-05-06,33.432289123535156
2013-05-07,33.73979949951172
2013-05-08,33.95266342163086
2013-05-09,33.95266342163086
2013-05-10,34.055179595947266
2013-05-13,33.921142578125
2013-05-14,34.33904266357422
2013-05-15,34.48097610473633
2013-05-16,34.30750274658203
2013-05-17,34.82789611816406
2013-05-20,34.930419921875
2013-05-21,34.97772979736328
2013-05-22,34.67021560668945
2013-05-23,34.57559585571289
2013-05-24,34.465206146240234
2013-05-28,34.64656448364258
2013-05-29,34.44942855834961
2013-05-30,34.65445327758789
2013-05-31,34.323272705078125
2013-06-03,34.488853454589844
2013-06-04,34.29961013793945
2013-06-05,33.67671203613281
2013-06-06,33.88960266113281
2013-06-07,34.528297424316406
2013-06-10,34.42577362060547
2013-06-11,34.110374450683594
2013-06-12,33.87382125854492
2013-06-13,34.37058639526367
2013-06-14,34.14192199707031
2013-06-17,34.41001510620117
2013-06-18,34.81214141845703
2013-06-19,34.283851623535156
2013-06-20,33.50324249267578
2013-06-21,33.52385330200195
2013-06-24,32.961151123046875
2013-06-25,33.33363342285156
2013-06-26,33.6585693359375
2013-06-27,33.99143600463867
2013-06-28,33.79329299926758
2013-07-01,34.13408660888672
2013-07-02,33.76952362060547
2013-07-03,33.785369873046875
2013-07-05,34.31636428833008
2013-07-08,34.41146469116211
2013-07-09,34.89491271972656
2013-07-10,34.887001037597656
2013-07-11,35.4417610168457
2013-07-12,35.22776794433594
2013-07-15,35.354583740234375
2013-07-16,35.16436004638672
2013-07-17,35.26741409301758
2013-07-18,35.624027252197266
2013-07-19,35.98860168457031
2013-07-22,36.01237487792969
2013-07-23,35.98860168457031
2013-07-24,35.711219787597656
2013-07-25,35.72706985473633
2013-07-26,35.60819625854492
2013-07-29,35.513084411621094
2013-07-30,35.66366958618164
2013-07-31,35.79046630859375
2013-08-01,36.400718688964844
2013-08-02,36.472042083740234
2013-08-05,36.32939147949219
2013-08-06,36.0599250793457
2013-08-07,36.00444793701172
2013-08-08,36.17087936401367
2013-08-09,36.052001953125
2013-08-12,36.099571228027344
2013-08-13,36.258052825927734
2013-08-14,36.00444793701172
2013-08-15,35.60026550292969
2013-08-16,35.64780807495117
2013-08-19,35.45760726928711
2013-08-20,35.52100372314453
2013-08-21,35.275325775146484
2013-08-22,35.758766174316406
2013-08-23,35.766693115234375
2013-08-26,35.68743896484375
2013-08-27,34.96623611450195
2013-08-28,34.99794387817383
2013-08-29,35.10097122192383
2013-08-30,34.90283966064453
2013-09-03,35.124759674072266
2013-09-04,35.48138427734375
2013-09-05,35.56855010986328
2013-09-06,35.552696228027344
2013-09-09,35.996524810791016
2013-09-10,36.51960372924805
2013-09-11,36.670188903808594
2013-09-12,36.51960372924805
2013-09-13,36.62263107299805
2013-09-16,37.0981330871582
2013-09-17,37.25664138793945
2013-09-18,37.724220275878906
2013-09-19,37.85102462768555
2013-09-20,37.38845443725586
2013-09-23,37.269020080566406
2013-09-24,37.404388427734375
2013-09-25,37.2371826171875
2013-09-26,37.404388427734375
2013-09-27,37.165531158447266
2013-09-30,36.95055389404297
2013-10-01,37.18144607543945
2013-10-02,37.006282806396484
2013-10-03,36.60024642944336
2013-10-04,36.83909606933594
2013-10-07,36.584312438964844
2013-10-08,36.170310974121094
2013-10-09,36.15439224243164
2013-10-10,37.085899353027344
2013-10-11,37.26105880737305
2013-10-14,37.404388427734375
2013-10-15,37.03018569946289
2013-10-16,37.27699279785156
2013-10-17,37.56361389160156
2013-10-18,37.96966552734375
2013-10-21,38.065216064453125
2013-10-22,38.31998825073242
2013-10-23,38.335914611816406
2013-10-24,38.62252426147461
2013-10-25,38.82156753540039
2013-10-28,38.76584243774414
2013-10-29,38.8773078918457
2013-10-30,38.7021369934082
2013-10-31,38.71010971069336
2013-11-01,38.988773345947266
2013-11-04,39.132083892822266
2013-11-05,39.0922737121582
2013-11-06,39.203739166259766
2013-11-07,38.789730072021484
2013-11-08,39.31521987915039
2013-11-11,39.28334426879883
2013-11-12,39.29928207397461
2013-11-13,39.53017807006836
2013-11-14,39.68143081665039
2013-11-15,39.816795349121094
2013-11-18,39.8804817199707
2013-11-19,39.593875885009766
2013-11-20,39.4187126159668
2013-11-21,39.73717498779297
2013-11-22,40.087493896484375
2013-11-25,39.999916076660156
2013-11-26,40.079532623291016
2013-11-27,40.238773345947266
2013-11-29,40.12730407714844
2013-12-02,39.9600944519043
2013-12-03,39.61775588989258
2013-12-04,39.45851135253906
2013-12-05,39.47444152832031
2013-12-06,40.079532623291016
2013-12-09,40.183040618896484
2013-12-10,40.09545135498047
2013-12-11,39.466487884521484
2013-12-12,39.50628662109375
2013-12-13,39.6257209777832
2013-12-16,39.999916076660156
2013-12-17,39.98399353027344
2013-12-18,40.65278244018555
2013-12-19,40.692604064941406
2013-12-20,41.019901275634766
2013-12-23,41.179931640625
2013-12-24,41.37199020385742
2013-12-26,41.660064697265625
2013-12-27,41.61205291748047
2013-12-30,41.572025299072266
2013-12-31,41.82011795043945
2014-01-02,41.235958099365234
2014-01-03,41.34798812866211
2014-01-06,41.10790252685547
2014-01-07,41.363983154296875
2014-01-08,41.29196548461914
2014-01-09,41.49201965332031
2014-01-10,41.55603790283203
2014-01-13,41.05189514160156
2014-01-14,41.4840202331543
2014-01-15,41.780120849609375
2014-01-16,41.67607498168945
2014-01-17,41.468013763427734
2014-01-21,41.50802230834961
2014-01-22,41.63605880737305
2014-01-23,41.13992691040039
2014-01-24,39.859561920166016
2014-01-27,39.89955520629883
2014-01-28,40.27566146850586
2014-01-29,39.84354019165039
2014-01-30,40.235660552978516
2014-01-31,40.03561019897461
2014-02-03,38.92327880859375
2014-02-04,39.17136764526367
2014-02-05,39.15534210205078
2014-02-06,39.699501037597656
2014-02-07,40.38770294189453
2014-02-10,40.13163375854492
2014-02-11,40.57976531982422
2014-02-12,40.811832427978516
2014-02-13,40.843841552734375
2014-02-14,41.10790252685547
2014-02-18,41.075904846191406
2014-02-19,40.69178771972656
2014-02-20,41.075904846191406
2014-02-21,41.12392044067383
2014-02-24,41.43601608276367
2014-02-25,41.299957275390625
2014-02-26,41.33999252319336
2014-02-27,41.580055236816406
2014-02-28,41.660064697265625
2014-03-03,41.3799934387207
2014-03-04,41.98016357421875
2014-03-05,42.03618240356445
2014-03-06,42.2762565612793
2014-03-07,42.41228103637695
2014-03-10,42.22822570800781
2014-03-11,41.92414855957031
2014-03-12,41.8441276550293
2014-03-13,41.2519645690918
2014-03-14,41.09191131591797
2014-03-17,41.59605407714844
2014-03-18,41.82011795043945
2014-03-19,41.387996673583984
2014-03-20,41.50802230834961
2014-03-21,41.512054443359375
2014-03-24,41.37541961669922
2014-03-25,41.753143310546875
2014-03-26,41.32719421386719
2014-03-27,41.270938873291016
2014-03-28,41.57634735107422
2014-03-31,42.0585823059082
2014-04-01,42.355953216552734
2014-04-02,42.6533203125
2014-04-03,42.71763229370117
2014-04-04,42.227359771728516
2014-04-07,41.624568939208984
2014-04-08,41.624568939208984
2014-04-09,42.15501022338867
2014-04-10,41.31916427612305
2014-04-11,40.90925979614258
2014-04-14,41.142337799072266
2014-04-15,41.431678771972656
2014-04-16,42.06661605834961
2014-04-17,42.39613342285156
2014-04-21,42.516700744628906
2014-04-22,42.540809631347656
2014-04-23,42.70155334472656
2014-04-24,42.62117004394531
2014-04-25,42.2032356262207
2014-04-28,42.227359771728516
2014-04-29,42.339866638183594
2014-04-30,42.62117004394531
2014-05-01,42.516700744628906
2014-05-02,42.45240020751953
2014-05-05,42.540809631347656
2014-05-06,42.219322204589844
2014-05-07,42.58099365234375
2014-05-08,42.57294845581055
2014-05-09,42.6051025390625
2014-05-12,43.240047454833984
2014-05-13,43.3123664855957
2014-05-14,42.99089050292969
2014-05-15,42.61314010620117
2014-05-16,42.66939163208008
2014-05-19,42.83818054199219
2014-05-20,42.267539978027344
2014-05-21,42.68547058105469
2014-05-22,42.76585006713867
2014-05-23,43.03910827636719
2014-05-27,43.264156341552734
2014-05-28,43.29631423950195
2014-05-29,43.473121643066406
2014-05-30,43.440975189208984
2014-06-02,43.62582015991211
2014-06-03,43.57760238647461
2014-06-04,43.56956481933594
2014-06-05,44.0116081237793
2014-06-06,44.45365905761719
2014-06-09,44.6786994934082
2014-06-10,44.57421112060547
2014-06-11,44.24468994140625
2014-06-12,43.649932861328125
2014-06-13,43.80264663696289
2014-06-16,43.754432678222656
2014-06-17,43.874969482421875
2014-06-18,44.1241340637207
2014-06-19,44.23665237426758
2014-06-20,44.42235565185547
2014-06-23,44.16399002075195
2014-06-24,43.71992874145508
2014-06-25,43.76030731201172
2014-06-26,43.72800064086914
2014-06-27,43.83295440673828
2014-06-30,43.647274017333984
2014-07-01,43.9137077331543
2014-07-02,43.84103775024414
2014-07-03,44.20435333251953
2014-07-07,43.88948059082031
2014-07-08,43.59074783325195
2014-07-09,43.66341018676758
2014-07-10,43.405052185058594
2014-07-11,43.65533447265625
2014-07-14,43.90562438964844
2014-07-15,43.929847717285156
2014-07-16,44.115543365478516
2014-07-17,43.42927169799805
2014-07-18,43.792598724365234
2014-07-21,43.768367767333984
2014-07-22,43.929847717285156
2014-07-23,43.75221633911133
2014-07-24,43.54231262207031
2014-07-25,43.42927169799805
2014-07-28,43.211273193359375
2014-07-29,42.67030715942383
2014-07-30,42.71070098876953
2014-07-31,41.846778869628906
2014-08-01,41.806427001953125
2014-08-04,41.95175552368164
2014-08-05,41.70146942138672
2014-08-06,41.49154281616211
2014-08-07,41.53190612792969
2014-08-08,42.12130355834961
2014-08-11,42.29084777832031
2014-08-12,42.193965911865234
2014-08-13,42.605716705322266
2014-08-14,42.79142761230469
2014-08-15,42.7026252746582
2014-08-18,43.34852981567383
2014-08-19,43.4534912109375
2014-08-20,43.9137077331543
2014-08-21,43.87332534790039
2014-08-22,43.71992874145508
2014-08-25,43.88948059082031
2014-08-26,43.74414825439453
2014-08-27,43.71992874145508
2014-08-28,43.65533447265625
2014-08-29,43.614967346191406
2014-09-02,43.76030731201172
2014-09-03,43.70378112792969
2014-09-04,43.71992874145508
2014-09-05,43.86526107788086
2014-09-08,43.82488250732422
2014-09-09,43.68762969970703
2014-09-10,43.71992874145508
2014-09-11,43.73606872558594
2014-09-12,43.59074783325195
2014-09-15,43.57460021972656
2014-09-16,43.816810607910156
2014-09-17,43.986366271972656
2014-09-18,44.196285247802734
2014-09-19,44.153297424316406
2014-09-22,43.658470153808594
2014-09-23,43.301536560058594
2014-09-24,43.52865982055664
2014-09-25,42.84727478027344
2014-09-26,43.244747161865234
2014-09-29,43.17985916137695
2014-09-30,43.114967346191406
2014-10-01,42.30376434326172
2014-10-02,42.25510025024414
2014-10-03,42.8310546875
2014-10-06,42.701255798339844
2014-10-07,41.66292190551758
2014-10-08,42.40922546386719
2014-10-09,41.42768096923828
2014-10-10,40.81929397583008
2014-10-13,40.18655776977539
2014-10-14,40.746273040771484
2014-10-15,40.648929595947266
2014-10-16,40.94907760620117
2014-10-17,41.76027297973633
2014-10-20,41.88193893432617
2014-10-21,42.81481170654297
2014-10-22,42.25510025024414
2014-10-23,43.187965393066406
2014-10-24,43.569236755371094
2014-10-27,43.553016662597656
2014-10-28,44.32365036010742
2014-10-29,44.16950988769531
2014-10-30,44.34798049926758
2014-10-31,44.786014556884766
2014-11-03,44.72923278808594
2014-11-04,44.70490646362305
2014-11-05,44.9807014465332
2014-11-06,45.451210021972656
2014-11-07,45.51609420776367
2014-11-10,45.74323654174805
2014-11-11,45.68643569946289
2014-11-12,45.751346588134766
2014-11-13,45.62154769897461
2014-11-14,45.67832565307617
2014-11-17,45.61344909667969
2014-11-18,45.95414733886719
2014-11-19,45.816253662109375
2014-11-20,45.93791198730469
2014-11-21,46.38407897949219
2014-11-24,46.50577163696289
2014-11-25,46.64365768432617
2014-11-26,46.5544319152832
2014-11-28,46.1650505065918
2014-12-01,45.57289123535156
2014-12-02,45.962257385253906
2014-12-03,46.57876205444336
2014-12-04,46.34352111816406
2014-12-05,46.44896697998047
2014-12-08,45.93791198730469
2014-12-09,45.94602966308594
2014-12-10,45.06993103027344
2014-12-11,45.28895950317383
2014-12-12,44.46965789794922
2014-12-15,44.32365036010742
2014-12-16,44.36420440673828
2014-12-17,44.77790451049805
2014-12-18,45.90547180175781
2014-12-19,46.16324996948242
2014-12-22,46.603763580322266
2014-12-23,46.775062561035156
2014-12-24,46.824012756347656
2014-12-26,46.824012756347656
2014-12-29,46.897430419921875
2014-12-30,46.62006378173828
2014-12-31,46.155094146728516
2015-01-02,46.097999572753906
2015-01-05,45.02120590209961
2015-01-06,44.46648406982422
2015-01-07,44.80093765258789
2015-01-08,45.69827651977539
2015-01-09,45.20882034301758
2015-01-12,44.898841857910156
2015-01-13,44.8090934753418
2015-01-14,44.56438446044922
2015-01-15,44.35227584838867
2015-01-16,44.645938873291016
2015-01-20,44.96410369873047
2015-01-21,45.331199645996094
2015-01-22,46.05719757080078
2015-01-23,45.67379379272461
2015-01-26,45.730892181396484
2015-01-27,45.12724304199219
2015-01-28,44.73569869995117
2015-01-29,45.249610900878906
2015-01-30,44.515438079833984
2015-02-02,45.176170349121094
2015-02-03,45.910369873046875
2015-02-04,45.559600830078125
2015-02-05,45.95115280151367
2015-02-06,45.845096588134766
2015-02-09,45.72273635864258
2015-02-10,45.97562789916992
2015-02-11,45.99193572998047
2015-02-12,46.42428207397461
2015-02-13,46.6363639831543
2015-02-17,46.701637268066406
2015-02-18,46.962677001953125
2015-02-19,47.044246673583984
2015-02-20,47.4439811706543
2015-02-23,47.24003219604492
2015-02-24,47.42765808105469
2015-02-25,47.32976531982422
2015-02-26,47.117679595947266
2015-02-27,46.897430419921875
2015-03-02,47.32976531982422
2015-03-03,47.02793884277344
2015-03-04,46.66085433959961
2015-03-05,46.69347381591797
2015-03-06,46.05719757080078
2015-03-09,46.48954391479492
2015-03-10,45.632999420166016
2015-03-11,45.58406448364258
2015-03-12,46.17140579223633
2015-03-13,45.74720764160156
2015-03-16,46.505863189697266
2015-03-17,46.318241119384766
2015-03-18,46.864784240722656
2015-03-19,46.54663848876953
2015-03-20,46.80970001220703
2015-03-23,46.416343688964844
2015-03-24,46.260650634765625
2015-03-25,45.47392654418945
2015-03-26,45.35099411010742
2015-03-27,45.52308654785156
2015-03-30,46.16230773925781
2015-03-31,45.70338821411133
2015-04-01,45.40017318725586
2015-04-02,45.42475509643555
2015-04-06,45.76895523071289
2015-04-07,45.66240310668945
2015-04-08,45.818111419677734
2015-04-09,46.039390563964844
2015-04-10,46.686790466308594
2015-04-13,46.24424743652344
2015-04-14,46.3016242980957
2015-04-15,46.38357162475586
2015-04-16,46.28523635864258
2015-04-17,45.727970123291016
2015-04-20,46.260650634765625
2015-04-21,46.20327377319336
2015-04-22,46.39995193481445
2015-04-23,46.350791931152344
2015-04-24,46.15409851074219
2015-04-27,46.13772964477539
2015-04-28,46.21967315673828
2015-04-29,45.990203857421875
2015-04-30,45.588653564453125
2015-05-01,46.16230773925781
2015-05-04,46.23605728149414
2015-05-05,45.61323547363281
2015-05-06,45.588653564453125
2015-05-07,45.8263053894043
2015-05-08,46.36717987060547
2015-05-11,46.326202392578125
2015-05-12,46.27704620361328
2015-05-13,46.3753776550293
2015-05-14,46.842491149902344
2015-05-15,46.80150604248047
2015-05-18,46.89164733886719
2015-05-19,46.760528564453125
2015-05-20,46.588443756103516
2015-05-21,46.842491149902344
2015-05-22,46.62942123413086
2015-05-26,46.121337890625
2015-05-27,46.416343688964844
2015-05-28,46.19508361816406
2015-05-29,45.73617172241211
2015-06-01,45.9410285949707
2015-06-02,46.03119659423828
2015-06-03,46.260650634765625
2015-06-04,45.744361877441406
2015-06-05,45.77713394165039
2015-06-08,45.44114303588867
2015-06-09,45.432945251464844
2015-06-10,45.8836669921875
2015-06-11,46.14590835571289
2015-06-12,45.87548828125
2015-06-15,45.49030685424805
2015-06-16,45.53128433227539
2015-06-17,45.654212951660156
2015-06-18,46.11314010620117
2015-06-19,45.88911819458008
2015-06-22,46.16912078857422
2015-06-23,46.053836822509766
2015-06-24,45.62559127807617
2015-06-25,45.27146530151367
2015-06-26,45.35380935668945
2015-06-29,44.49729919433594
2015-06-30,44.52200698852539
2015-07-01,44.744361877441406
2015-07-02,44.66200637817383
2015-07-06,44.48905563354492
2015-07-07,44.851417541503906
2015-07-08,44.044334411621094
2015-07-09,44.151405334472656
2015-07-10,44.61259460449219
2015-07-13,45.10673522949219
2015-07-14,45.23026657104492
2015-07-15,45.040855407714844
2015-07-16,45.24674987792969
2015-07-17,45.23026657104492
2015-07-20,45.238494873046875
2015-07-21,44.75257873535156
2015-07-22,44.5549430847168
2015-07-23,44.143157958984375
2015-07-24,43.56666564941406
2015-07-27,43.352542877197266
2015-07-28,44.19256591796875
2015-07-29,44.73612976074219
2015-07-30,44.6949577331543
2015-07-31,44.65377426147461
2015-08-03,44.43963623046875
2015-08-04,44.41493225097656
2015-08-05,44.66200637817383
2015-08-06,44.431419372558594
2015-08-07,44.21728515625
2015-08-10,45.082035064697266
2015-08-11,44.530235290527344
2015-08-12,44.538475036621094
2015-08-13,44.50554275512695
2015-08-14,44.78554153442383
2015-08-17,45.00790023803711
2015-08-18,44.925540924072266
2015-08-19,44.50554275512695
2015-08-20,43.583152770996094
2015-08-21,42.380733489990234
2015-08-24,40.87361145019531
2015-08-25,40.33828353881836
2015-08-26,41.59834671020508
2015-08-27,42.60309600830078
2015-08-28,42.61956787109375
2015-08-31,42.240726470947266
2015-09-01,41.12067794799805
2015-09-02,42.03483200073242
2015-09-03,42.05953598022461
2015-09-04,41.47480392456055
2015-09-08,42.61956787109375
2015-09-09,42.16659927368164
2015-09-10,42.19131088256836
2015-09-11,42.42189407348633
2015-09-14,42.20777893066406
2015-09-15,42.94075393676758
2015-09-16,43.25371170043945
2015-09-17,43.064292907714844
2015-09-18,42.11289978027344
2015-09-21,42.31989669799805
2015-09-22,41.7071647644043
2015-09-23,41.41737365722656
2015-09-24,41.160682678222656
2015-09-25,41.24348831176758
2015-09-28,40.432029724121094
2015-09-29,40.69698715209961
2015-09-30,41.30973434448242
2015-10-01,41.21863555908203
2015-10-02,41.74028396606445
2015-10-05,42.92434310913086
2015-10-06,42.88296127319336
2015-10-07,43.446006774902344
2015-10-08,44.05046081542969
2015-10-09,44.199493408203125
2015-10-12,44.2077751159668
2015-10-13,43.73582458496094
2015-10-14,43.26383972167969
2015-10-15,43.73582458496094
2015-10-16,43.51224899291992
2015-10-19,43.57020568847656
2015-10-20,43.860023498535156
2015-10-21,43.8682975769043
2015-10-22,45.093746185302734
2015-10-23,45.259361267089844
2015-10-26,45.160003662109375
2015-10-27,44.66320037841797
2015-10-28,45.01924133300781
2015-10-29,44.9943733215332
2015-10-30,44.93643569946289
2015-11-02,45.45808792114258
