,XLK
2013-03-05,12.72610092163086
2013-03-06,12.717666625976562
2013-03-07,12.747182846069336
2013-03-08,12.77248477935791
2013-03-11,12.802000045776367
2013-03-12,12.755615234375
2013-03-13,12.747182846069336
2013-03-14,12.839953422546387
2013-03-15,12.786603927612305
2013-03-18,12.790838241577148
2013-03-19,12.77390193939209
2013-03-20,12.837410926818848
2013-03-21,12.693456649780273
2013-03-22,12.77390193939209
2013-03-25,12.744263648986816
2013-03-26,12.824712753295898
2013-03-27,12.790838241577148
2013-03-28,12.816239356994629
2013-04-01,12.731562614440918
2013-04-02,12.782370567321777
2013-04-03,12.680752754211426
2013-04-04,12.684988975524902
2013-04-05,12.587605476379395
2013-04-08,12.64264965057373
2013-04-09,12.731562614440918
2013-04-10,12.955960273742676
2013-04-11,12.913623809814453
2013-04-12,12.858582496643066
2013-04-15,12.646883010864258
2013-04-16,12.803536415100098
2013-04-17,12.541031837463379
2013-04-18,12.409778594970703
2013-04-19,12.426719665527344
2013-04-22,12.52409839630127
2013-04-23,12.659585952758789
2013-04-24,12.680752754211426
2013-04-25,12.723093032836914
2013-04-26,12.718859672546387
2013-04-29,12.900918960571289
2013-04-30,13.040643692016602
2013-05-01,12.926325798034668
2013-05-02,13.091450691223145
2013-05-03,13.2142333984375
2013-05-06,13.277746200561523
2013-05-07,13.269278526306152
2013-05-08,13.37512493133545
2013-05-09,13.337020874023438
2013-05-10,13.37512493133545
2013-05-13,13.341254234313965
2013-05-14,13.383594512939453
2013-05-15,13.425931930541992
2013-05-16,13.497912406921387
2013-05-17,13.633397102355957
2013-05-20,13.633397102355957
2013-05-21,13.591056823730469
2013-05-22,13.442869186401367
2013-05-23,13.438637733459473
2013-05-24,13.417465209960938
2013-05-28,13.480974197387695
2013-05-29,13.447103500366211
2013-05-30,13.531782150268555
2013-05-31,13.404762268066406
2013-06-03,13.472509384155273
2013-06-04,13.41323471069336
2013-06-05,13.28197956085205
2013-06-06,13.311615943908691
2013-06-07,13.43440055847168
2013-06-10,13.464040756225586
2013-06-11,13.324319839477539
2013-06-12,13.23540210723877
2013-06-13,13.387829780578613
2013-06-14,13.286211967468262
2013-06-17,13.4089937210083
2013-06-18,13.514846801757812
2013-06-19,13.35819149017334
2013-06-20,13.061812400817871
2013-06-21,12.983088493347168
2013-06-24,12.825642585754395
2013-06-25,12.932023048400879
2013-06-26,13.008622169494629
2013-06-27,13.0724515914917
2013-06-28,13.017129898071289
2013-07-01,13.08521556854248
2013-07-02,13.106494903564453
2013-07-03,13.183088302612305
2013-07-05,13.268195152282715
2013-07-08,13.259683609008789
2013-07-09,13.310752868652344
2013-07-10,13.353303909301758
2013-07-11,13.578836441040039
2013-07-12,13.587347984313965
2013-07-15,13.62564754486084
2013-07-16,13.634159088134766
2013-07-17,13.646923065185547
2013-07-18,13.612879753112793
2013-07-19,13.383092880249023
2013-07-22,13.421391487121582
2013-07-23,13.366068840026855
2013-07-24,13.45543384552002
2013-07-25,13.463942527770996
2013-07-26,13.502240180969238
2013-07-29,13.480966567993164
2013-07-30,13.54904842376709
2013-07-31,13.502240180969238
2013-08-01,13.646923065185547
2013-08-02,13.706496238708496
2013-08-05,13.736287117004395
2013-08-06,13.663946151733398
2013-08-07,13.629900932312012
2013-08-08,13.672456741333008
2013-08-09,13.604371070861816
2013-08-12,13.693733215332031
2013-08-13,13.78735065460205
2013-08-14,13.774581909179688
2013-08-15,13.553304672241211
2013-08-16,13.540541648864746
2013-08-19,13.497984886169434
2013-08-20,13.51926326751709
2013-08-21,13.48947811126709
2013-08-22,13.54904842376709
2013-08-23,13.646923065185547
2013-08-26,13.583091735839844
2013-08-27,13.344795227050781
2013-08-28,13.353303909301758
2013-08-29,13.425646781921387
2013-08-30,13.361817359924316
2013-09-03,13.374580383300781
2013-09-04,13.502240180969238
2013-09-05,13.510750770568848
2013-09-06,13.51926326751709
2013-09-09,13.680965423583984
2013-09-10,13.766071319580078
2013-09-11,13.702241897583008
2013-09-12,13.715005874633789
2013-09-13,13.727774620056152
2013-09-16,13.706496238708496
2013-09-17,13.774581909179688
2013-09-18,13.949055671691895
2013-09-19,13.957560539245605
2013-09-20,13.85836410522461
2013-09-23,13.901118278503418
2013-09-24,13.841257095336914
2013-09-25,13.819879531860352
2013-09-26,13.87119197845459
2013-09-27,13.78567123413086
2013-09-30,13.700149536132812
2013-10-01,13.819879531860352
2013-10-02,13.824153900146484
2013-10-03,13.704426765441895
2013-10-04,13.760015487670898
2013-10-07,13.700149536132812
2013-10-08,13.482078552246094
2013-10-09,13.533388137817383
2013-10-10,13.760015487670898
2013-10-11,13.875466346740723
2013-10-14,13.922501564025879
2013-10-15,13.836980819702148
2013-10-16,13.969532012939453
2013-10-17,13.973816871643066
2013-10-18,14.21326732635498
2013-10-21,14.290231704711914
2013-10-22,14.285958290100098
2013-10-23,14.217543601989746
2013-10-24,14.251751899719238
2013-10-25,14.324438095092773
2013-10-28,14.371478080749512
2013-10-29,14.465554237365723
2013-10-30,14.435615539550781
2013-10-31,14.388580322265625
2013-11-01,14.392855644226074
2013-11-04,14.448443412780762
2013-11-05,14.409965515136719
2013-11-06,14.555341720581055
2013-11-07,14.367199897766113
2013-11-08,14.4954833984375
2013-11-11,14.512581825256348
2013-11-12,14.551063537597656
2013-11-13,14.675065040588379
2013-11-14,14.636582374572754
2013-11-15,14.666522026062012
2013-11-18,14.610934257507324
2013-11-19,14.55961799621582
2013-11-20,14.512581825256348
2013-11-21,14.636582374572754
2013-11-22,14.606650352478027
2013-11-25,14.606650352478027
2013-11-26,14.657964706420898
2013-11-27,14.773420333862305
2013-11-29,14.833274841308594
2013-12-02,14.78624439239502
2013-12-03,14.820448875427246
2013-12-04,14.833274841308594
2013-12-05,14.78624439239502
2013-12-06,14.88886547088623
2013-12-09,14.935907363891602
2013-12-10,14.905969619750977
2013-12-11,14.769139289855957
2013-12-12,14.670791625976562
2013-12-13,14.623758316040039
2013-12-16,14.769139289855957
2013-12-17,14.764861106872559
2013-12-18,14.880313873291016
2013-12-19,14.905969619750977
2013-12-20,15.022420883178711
2013-12-23,15.220077514648438
2013-12-24,15.263052940368652
2013-12-26,15.301727294921875
2013-12-27,15.288836479187012
2013-12-30,15.258759498596191
2013-12-31,15.357589721679688
2014-01-02,15.207194328308105
2014-01-03,15.134139060974121
2014-01-06,15.108360290527344
2014-01-07,15.245866775512695
2014-01-08,15.245866775512695
2014-01-09,15.147035598754883
2014-01-10,15.177119255065918
2014-01-13,15.013826370239258
2014-01-14,15.267352104187012
2014-01-15,15.452130317687988
2014-01-16,15.447820663452148
2014-01-17,15.361886978149414
2014-01-21,15.43923568725586
2014-01-22,15.422043800354004
2014-01-23,15.391966819763184
2014-01-24,15.09547233581543
2014-01-27,14.953666687011719
2014-01-28,14.863433837890625
2014-01-29,14.747406005859375
2014-01-30,14.927884101867676
2014-01-31,14.962259292602539
2014-02-03,14.648573875427246
2014-02-04,14.704440116882324
2014-02-05,14.71733283996582
2014-02-06,14.880616188049316
2014-02-07,15.082579612731934
2014-02-10,15.112656593322754
2014-02-11,15.297429084777832
2014-02-12,15.357589721679688
2014-02-13,15.469314575195312
2014-02-14,15.499393463134766
2014-02-18,15.507981300354004
2014-02-19,15.456424713134766
2014-02-20,15.507981300354004
2014-02-21,15.447820663452148
2014-02-24,15.507981300354004
2014-02-25,15.465011596679688
2014-02-26,15.4779052734375
2014-02-27,15.602519989013672
2014-02-28,15.619710922241211
2014-03-03,15.452130317687988
2014-03-04,15.654080390930176
2014-03-05,15.675567626953125
2014-03-06,15.697064399719238
2014-03-07,15.64978313446045
2014-03-10,15.624004364013672
2014-03-11,15.58962631225586
2014-03-12,15.615409851074219
2014-03-13,15.404851913452148
2014-03-14,15.310318946838379
2014-03-17,15.490795135498047
2014-03-18,15.69275188446045
2014-03-19,15.628301620483398
2014-03-20,15.74862003326416
2014-03-21,15.669645309448242
2014-03-24,15.656696319580078
2014-03-25,15.751631736755371
2014-03-26,15.56175708770752
2014-03-27,15.505657196044922
2014-03-28,15.566075325012207
2014-03-31,15.686907768249512
2014-04-01,15.872475624084473
2014-04-02,15.881101608276367
2014-04-03,15.803424835205078
2014-04-04,15.501336097717285
2014-04-07,15.38050651550293
2014-04-08,15.518607139587402
2014-04-09,15.72574520111084
2014-04-10,15.363239288330078
2014-04-11,15.190624237060547
2014-04-14,15.341665267944336
2014-04-15,15.419347763061523
2014-04-16,15.570393562316895
2014-04-17,15.548810005187988
2014-04-21,15.609230041503906
2014-04-22,15.67395305633545
2014-04-23,15.505657196044922
2014-04-24,15.626486778259277
2014-04-25,15.427977561950684
2014-04-28,15.574701309204102
2014-04-29,15.682591438293457
2014-04-30,15.730057716369629
2014-05-01,15.74732780456543
2014-05-02,15.704168319702148
2014-05-05,15.786165237426758
2014-05-06,15.609230041503906
2014-05-07,15.617865562438965
2014-05-08,15.661015510559082
2014-05-09,15.678275108337402
2014-05-12,15.889739036560059
2014-05-13,15.89836311340332
2014-05-14,15.82500171661377
2014-05-15,15.730057716369629
2014-05-16,15.829315185546875
2014-05-19,15.932888984680176
2014-05-20,15.842266082763672
2014-05-21,15.950149536132812
2014-05-22,15.98035717010498
2014-05-23,16.11414337158203
2014-05-27,16.252239227294922
2014-05-28,16.209087371826172
2014-05-29,16.304025650024414
2014-05-30,16.321287155151367
2014-06-02,16.295392990112305
2014-06-03,16.269506454467773
2014-06-04,16.299711227416992
2014-06-05,16.407596588134766
2014-06-06,16.48096466064453
2014-06-09,16.532743453979492
2014-06-10,16.5413818359375
2014-06-11,16.502540588378906
2014-06-12,16.36013412475586
2014-06-13,16.455068588256836
2014-06-16,16.455068588256836
2014-06-17,16.493913650512695
2014-06-18,16.58022117614746
2014-06-19,16.550004959106445
2014-06-20,16.51359748840332
2014-06-23,16.561277389526367
2014-06-24,16.47457504272461
2014-06-25,16.539609909057617
2014-06-26,16.52226448059082
2014-06-27,16.621976852416992
2014-06-30,16.62630844116211
2014-07-01,16.795398712158203
2014-07-02,16.812734603881836
2014-07-03,16.886436462402344
2014-07-07,16.903783798217773
2014-07-08,16.752038955688477
2014-07-09,16.834415435791016
2014-07-10,16.78672218322754
2014-07-11,16.873435974121094
2014-07-14,16.99482536315918
2014-07-15,16.96446990966797
2014-07-16,17.120548248291016
2014-07-17,16.899442672729492
2014-07-18,17.10320472717285
2014-07-21,17.081531524658203
2014-07-22,17.2246036529541
2014-07-23,17.254945755004883
2014-07-24,17.241947174072266
2014-07-25,17.22026252746582
2014-07-28,17.2506103515625
2014-07-29,17.215930938720703
2014-07-30,17.233274459838867
2014-07-31,16.908113479614258
2014-08-01,16.81707191467285
2014-08-04,16.938457489013672
2014-08-05,16.778053283691406
2014-08-06,16.726030349731445
2014-08-07,16.656661987304688
2014-08-08,16.765047073364258
2014-08-11,16.8474178314209
2014-08-12,16.838743209838867
2014-08-13,17.003501892089844
2014-08-14,17.033842086791992
2014-08-15,17.033842086791992
2014-08-18,17.194252014160156
2014-08-19,17.302635192871094
2014-08-20,17.302635192871094
2014-08-21,17.3850040435791
2014-08-22,17.389352798461914
2014-08-25,17.406692504882812
2014-08-26,17.41535758972168
2014-08-27,17.41102409362793
2014-08-28,17.3850040435791
2014-08-29,17.463043212890625
2014-09-02,17.467388153076172
2014-09-03,17.37200927734375
2014-09-04,17.36333465576172
2014-09-05,17.467388153076172
2014-09-08,17.493392944335938
2014-09-09,17.36766242980957
2014-09-10,17.47171974182129
2014-09-11,17.5107421875
2014-09-12,17.437044143676758
2014-09-15,17.33298683166504
2014-09-16,17.463043212890625
2014-09-17,17.497737884521484
2014-09-18,17.601776123046875
2014-09-19,17.56433868408203
2014-09-22,17.446781158447266
2014-09-23,17.4075927734375
2014-09-24,17.520795822143555
2014-09-25,17.137638092041016
2014-09-26,17.324859619140625
2014-09-29,17.320510864257812
2014-09-30,17.37276268005371
2014-10-01,17.102807998657227
2014-10-02,17.09409523010254
2014-10-03,17.23342514038086
2014-10-06,17.237781524658203
2014-10-07,16.96782684326172
2014-10-08,17.290027618408203
2014-10-09,17.00266456604004
2014-10-10,16.567258834838867
2014-10-13,16.38437843322754
2014-10-14,16.41050910949707
2014-10-15,16.29730224609375
2014-10-16,16.20150375366211
2014-10-17,16.39309310913086
2014-10-20,16.510648727416992
2014-10-21,16.832849502563477
2014-10-22,16.754470825195312
2014-10-23,16.94169807434082
2014-10-24,17.089740753173828
2014-10-27,17.107158660888672
2014-10-28,17.3422794342041
2014-10-29,17.324859619140625
2014-10-30,17.381458282470703
2014-10-31,17.651418685913086
2014-11-03,17.725435256958008
2014-11-04,17.721080780029297
2014-11-05,17.76898193359375
2014-11-06,17.76026725769043
2014-11-07,17.78203773498535
2014-11-10,17.82993507385254
2014-11-11,17.83864402770996
2014-11-12,17.895252227783203
2014-11-13,17.99103546142578
2014-11-14,18.1173038482666
2014-11-17,18.082469940185547
2014-11-18,18.1434268951416
2014-11-19,18.0258731842041
2014-11-20,18.1173038482666
2014-11-21,18.1434268951416
2014-11-24,18.239215850830078
2014-11-25,18.247926712036133
2014-11-26,18.41337776184082
2014-11-28,18.50046157836914
2014-12-01,18.291467666625977
2014-12-02,18.29582405090332
2014-12-03,18.361127853393555
2014-12-04,18.361127853393555
2014-12-05,18.3393611907959
2014-12-08,18.15213966369629
2014-12-09,18.147781372070312
2014-12-10,17.873476028442383
2014-12-11,17.95184898376465
2014-12-12,17.686250686645508
2014-12-15,17.577394485473633
2014-12-16,17.3422794342041
2014-12-17,17.66883659362793
2014-12-18,18.173906326293945
2014-12-19,18.194040298461914
2014-12-22,18.412870407104492
2014-12-23,18.461008071899414
2014-12-24,18.443511962890625
2014-12-26,18.522294998168945
2014-12-29,18.430381774902344
2014-12-30,18.29907989501953
2014-12-31,18.097747802734375
2015-01-02,18.062740325927734
2015-01-05,17.787004470825195
2015-01-06,17.572547912597656
2015-01-07,17.721355438232422
2015-01-08,18.110883712768555
2015-01-09,18.05398178100586
2015-01-12,17.84389877319336
2015-01-13,17.830772399902344
2015-01-14,17.730106353759766
2015-01-15,17.502513885498047
2015-01-16,17.673215866088867
2015-01-20,17.822017669677734
2015-01-21,17.852659225463867
2015-01-22,18.14589500427246
2015-01-23,18.14151954650879
2015-01-26,18.067115783691406
2015-01-27,17.546287536621094
2015-01-28,17.515647888183594
2015-01-29,17.681968688964844
2015-01-30,17.463132858276367
2015-02-02,17.6425724029541
2015-02-03,17.84389877319336
2015-02-04,17.878917694091797
2015-02-05,18.045228958129883
2015-02-06,17.98833465576172
2015-02-09,17.962072372436523
2015-02-10,18.229055404663086
2015-02-11,18.29907989501953
2015-02-12,18.54854965209961
2015-02-13,18.666719436645508
2015-02-17,18.675479888916016
2015-02-18,18.692983627319336
2015-02-19,18.75864028930664
2015-02-20,18.85492515563965
2015-02-23,18.86805534362793
2015-02-24,18.924949645996094
2015-02-25,18.80678367614746
2015-02-26,18.924949645996094
2015-02-27,18.859298706054688
2015-03-02,19.00810432434082
2015-03-03,18.88119125366211
2015-03-04,18.80678367614746
2015-03-05,18.784893035888672
2015-03-06,18.552927017211914
2015-03-09,18.640464782714844
2015-03-10,18.25969123840332
2015-03-11,18.14151954650879
2015-03-12,18.25969123840332
2015-03-13,18.159027099609375
2015-03-16,18.373485565185547
2015-03-17,18.37786102294922
2015-03-18,18.627334594726562
2015-03-19,18.574813842773438
2015-03-20,18.694795608520508
2015-03-23,18.694795608520508
2015-03-24,18.633264541625977
2015-03-25,18.15424346923828
2015-03-26,18.167428970336914
2015-03-27,18.18061637878418
2015-03-30,18.400346755981445
2015-03-31,18.21137046813965
2015-04-01,18.18501091003418
2015-04-02,18.18061637878418
2015-04-06,18.356401443481445
2015-04-07,18.316852569580078
2015-04-08,18.373979568481445
2015-04-09,18.422317504882812
2015-04-10,18.492637634277344
2015-04-13,18.439895629882812
2015-04-14,18.382770538330078
2015-04-15,18.545368194580078
2015-04-16,18.479446411132812
2015-04-17,18.224559783935547
2015-04-20,18.53656768798828
2015-04-21,18.527793884277344
2015-04-22,18.71675682067871
2015-04-23,18.79146957397461
2015-04-24,18.954072952270508
2015-04-27,19.006805419921875
2015-04-28,19.068323135375977
2015-04-29,18.976045608520508
2015-04-30,18.712360382080078
2015-05-01,18.940885543823242
2015-05-04,18.958471298217773
2015-05-05,18.664018630981445
2015-05-06,18.505817413330078
2015-05-07,18.642053604125977
2015-05-08,18.910118103027344
2015-05-11,18.813440322875977
2015-05-12,18.712360382080078
2015-05-13,18.79146957397461
2015-05-14,19.094694137573242
2015-05-15,19.033172607421875
2015-05-18,19.125457763671875
2015-05-19,19.077123641967773
2015-05-20,19.090307235717773
2015-05-21,19.173809051513672
2015-05-22,19.160615921020508
2015-05-26,18.883758544921875
2015-05-27,19.239723205566406
2015-05-28,19.20017433166504
2015-05-29,19.059541702270508
2015-06-01,19.112276077270508
2015-06-02,19.072738647460938
2015-06-03,19.112276077270508
2015-06-04,18.936492919921875
2015-06-05,18.874971389770508
2015-06-08,18.664018630981445
2015-06-09,18.620071411132812
2015-06-10,18.910118103027344
2015-06-11,18.918912887573242
2015-06-12,18.751920700073242
2015-06-15,18.63765525817871
2015-06-16,18.760700225830078
2015-06-17,18.769493103027344
2015-06-18,18.936492919921875
2015-06-19,18.778907775878906
2015-06-22,18.933399200439453
2015-06-23,18.94664192199707
2015-06-24,18.85835838317871
2015-06-25,18.814207077026367
2015-06-26,18.65529441833496
2015-06-29,18.257997512817383
2015-06-30,18.27566146850586
2015-07-01,18.39926528930664
2015-07-02,18.425750732421875
2015-07-06,18.3507022857666
2015-07-07,18.377187728881836
2015-07-08,18.07701301574707
2015-07-09,18.006378173828125
2015-07-10,18.29330825805664
2015-07-13,18.5714168548584
2015-07-14,18.642051696777344
2015-07-15,18.64646339416504
2015-07-16,18.884845733642578
2015-07-17,19.176197052001953
2015-07-20,19.27772331237793
2015-07-21,19.14971160888672
2015-07-22,18.840696334838867
2015-07-23,18.800968170166016
2015-07-24,18.699438095092773
2015-07-27,18.531696319580078
2015-07-28,18.699438095092773
2015-07-29,18.82304573059082
2015-07-30,18.85835838317871
2015-07-31,18.796550750732422
2015-08-03,18.69502067565918
2015-08-04,18.584667205810547
2015-08-05,18.765649795532227
2015-08-06,18.58024787902832
2015-08-07,18.59349250793457
2015-08-10,18.884845733642578
2015-08-11,18.602319717407227
2015-08-12,18.686195373535156
2015-08-13,18.63321876525879
2015-08-14,18.725929260253906
2015-08-17,18.831871032714844
2015-08-18,18.734752655029297
2015-08-19,18.61115264892578
2015-08-20,18.15646743774414
2015-08-21,17.463409423828125
2015-08-24,16.774755477905273
2015-08-25,16.642333984375
2015-08-26,17.481061935424805
2015-08-27,17.887187957763672
2015-08-28,17.922500610351562
2015-08-31,17.75917625427246
2015-09-01,17.189712524414062
2015-09-02,17.604671478271484
2015-09-03,17.61791229248047
2015-09-04,17.3486328125
2015-09-08,17.834218978881836
2015-09-09,17.600252151489258
2015-09-10,17.77683448791504
2015-09-11,17.860698699951172
2015-09-14,17.816564559936523
2015-09-15,18.046113967895508
2015-09-16,18.121150970458984
2015-09-17,17.997547149658203
2015-09-18,17.76386260986328
2015-09-21,17.941234588623047
2015-09-22,17.63970184326172
2015-09-23,17.684040069580078
2015-09-24,17.684040069580078
2015-09-25,17.65300750732422
2015-09-28,17.249479293823242
2015-09-29,17.174097061157227
2015-09-30,17.515541076660156
2015-10-01,17.524412155151367
2015-10-02,17.77273178100586
2015-10-05,18.12303924560547
2015-10-06,18.14520835876465
2015-10-07,18.229463577270508
2015-10-08,18.313722610473633
2015-10-09,18.393535614013672
2015-10-12,18.415700912475586
2015-10-13,18.375795364379883
2015-10-14,18.340320587158203
2015-10-15,18.575332641601562
2015-10-16,18.610815048217773
2015-10-19,18.681760787963867
2015-10-20,18.632980346679688
2015-10-21,18.491086959838867
2015-10-22,18.90791130065918
2015-10-23,19.435596466064453
2015-10-26,19.360214233398438
2015-10-27,19.24934959411621
2015-10-28,19.537588119506836
2015-10-29,19.4843692779541
2015-10-30,19.355777740478516
2015-11-02,19.528718948364258
2015-11-03,19.63070297241211
2015-11-04,19.652875900268555
2015-11-05,19.59522819519043
2015-11-06,19.661739349365234
2015-11-09,19.471071243286133
2015-11-10,19.342483520507812
2015-11-11,19.33361053466797
2015-11-12,19.165102005004883
2015-11-13,18.78818130493164
2015-11-16,19.076416015625
2015-11-17,19.080848693847656
2015-11-18,19.36907958984375
2015-11-19,19.4577693939209
2015-11-20,19.599666595458984
2015-11-23,19.4843692779541
2015-11-24,19.488805770874023
2015-11-25,19.426733016967773
2015-11-27,19.471071243286133
2015-11-30,19.493240356445312
2015-12-01,19.66617774963379
2015-12-02,19.542015075683594
2015-12-03,19.289264678955078
2015-12-04,19.763731002807617
2015-12-07,19.66617774963379
2015-12-08,19.617406845092773
2015-12-09,19.32917022705078
2015-12-10,19.382387161254883
2015-12-11,18.978866577148438
2015-12-14,19.125186920166016
2015-12-15,19.209447860717773
2015-12-16,19.471071243286133
2015-12-17,19.165102005004883
2015-12-18,18.79341697692871
2015-12-21,18.985057830810547
2015-12-22,19.12320327758789
2015-12-23,19.283649444580078
2015-12-24,19.274728775024414
2015-12-28,19.261369705200195
2015-12-29,19.52430534362793
2015-12-30,19.359413146972656
2015-12-31,19.087554931640625
2016-01-04,18.837987899780273
2016-01-05,18.78896713256836
2016-01-06,18.557226181030273
2016-01-07,18.00905990600586
2016-01-08,17.866453170776367
2016-01-11,17.98232078552246
2016-01-12,18.196239471435547
2016-01-13,17.70602035522461
2016-01-14,18.04026222229004
2016-01-15,17.532207489013672
2016-01-19,17.550039291381836
2016-01-20,17.411880493164062
2016-01-21,17.50992774963379
2016-01-22,17.99568748474121
2016-01-25,17.786237716674805
2016-01-26,17.96004295349121
2016-01-27,17.59014892578125
2016-01-28,17.817432403564453
2016-01-29,18.378963470458984
2016-02-01,18.445804595947266
2016-02-02,18.116016387939453
2016-02-03,18.093738555908203
2016-02-04,18.111568450927734
2016-02-05,17.603515625
2016-02-08,17.3494930267334
2016-02-09,17.26926612854004
2016-02-10,17.29601287841797
2016-02-11,17.260358810424805
2016-02-12,17.501012802124023
2016-02-16,17.812973022460938
2016-02-17,18.178409576416016
2016-02-18,18.10711097717285
2016-02-19,18.1204833984375
2016-02-22,18.361135482788086
2016-02-23,18.071455001831055
2016-02-24,18.20962142944336
2016-02-25,18.43689727783203
2016-02-26,18.38787269592285
2016-02-29,18.258634567260742
2016-03-01,18.80234146118164
2016-03-02,18.855812072753906
2016-03-03,18.855812072753906
2016-03-04,18.904834747314453
2016-03-07,18.78896713256836
2016-03-08,18.673099517822266
2016-03-09,18.83353042602539
2016-03-10,18.81570816040039
2016-03-11,19.105377197265625
2016-03-14,19.127656936645508
2016-03-15,19.1989688873291
2016-03-16,19.42180061340332
2016-03-17,19.49310874938965
2016-03-18,19.52446174621582
2016-03-21,19.59165382385254
2016-03-22,19.596126556396484
2016-03-23,19.48414421081543
2016-03-24,19.537900924682617
2016-03-28,19.48862648010254
2016-03-29,19.7932071685791
2016-03-30,19.909666061401367
2016-03-31,19.869354248046875
2016-04-01,20.021642684936523
2016-04-04,19.94550132751465
2016-04-05,19.752901077270508
2016-04-06,19.94550132751465
2016-04-07,19.658836364746094
2016-04-08,19.658836364746094
2016-04-11,19.605093002319336
2016-04-12,19.739463806152344
2016-04-13,19.941015243530273
2016-04-14,19.93654441833496
2016-04-15,19.86039161682129
2016-04-18,19.94550132751465
2016-04-19,19.833518981933594
2016-04-20,19.873830795288086
2016-04-21,19.80216407775879
2016-04-22,19.457271575927734
2016-04-25,19.461755752563477
2016-04-26,19.36768913269043
2016-04-27,19.278106689453125
2016-04-28,19.036237716674805
2016-04-29,18.870521545410156
2016-05-02,19.00935935974121
2016-05-03,18.834678649902344
2016-05-04,18.776453018188477
2016-05-05,18.7854061126709
2016-05-06,18.924259185791016
2016-05-09,18.924259185791016
2016-05-10,19.170612335205078
2016-05-11,19.03175926208496
2016-05-12,18.978010177612305
2016-05-13,18.906341552734375
2016-05-16,19.170612335205078
2016-05-17,18.978010177612305
2016-05-18,19.013839721679688
2016-05-19,18.91082191467285
2016-05-20,19.139257431030273
2016-05-23,19.103425979614258
2016-05-24,19.461755752563477
2016-05-25,19.596126556396484
2016-05-26,19.658836364746094
2016-05-27,19.752901077270508
2016-05-31,19.7932071685791
2016-06-01,19.74393653869629
2016-06-02,19.726024627685547
2016-06-03,19.68122673034668
2016-06-06,19.717060089111328
2016-06-07,19.797691345214844
2016-06-08,19.837997436523438
2016-06-09,19.842477798461914
2016-06-10,19.690187454223633
2016-06-13,19.470714569091797
2016-06-14,19.515506744384766
2016-06-15,19.46623992919922
2016-06-16,19.506546020507812
2016-06-17,19.376466751098633
2016-06-20,19.45748519897461
2016-06-21,19.592517852783203
2016-06-22,19.52500343322754
2016-06-23,19.79055404663086
2016-06-24,19.0299015045166
2016-06-27,18.647315979003906
2016-06-28,19.016393661499023
2016-06-29,19.308958053588867
2016-06-30,19.52050018310547
2016-07-01,19.565507888793945
2016-07-05,19.421480178833008
2016-07-06,19.55650520324707
2016-07-07,19.55650520324707
2016-07-08,19.862567901611328
2016-07-11,19.979598999023438
2016-07-12,20.141630172729492
2016-07-13,20.146120071411133
2016-07-14,20.276649475097656
2016-07-15,20.258647918701172
2016-07-18,20.393678665161133
2016-07-19,20.34866714477539
2016-07-20,20.614219665527344
2016-07-21,20.506196975708008
2016-07-22,20.62771987915039
2016-07-25,20.600717544555664
2016-07-26,20.64572525024414
2016-07-27,20.816762924194336
2016-07-28,20.830263137817383
2016-07-29,20.90678596496582
2016-08-01,20.947288513183594
2016-08-02,20.789756774902344
2016-08-03,20.86176872253418
2016-08-04,20.97429084777832
2016-08-05,21.176834106445312
2016-08-08,21.172344207763672
2016-08-09,21.21733856201172
2016-08-10,21.14982795715332
2016-08-11,21.226354598999023
2016-08-12,21.20384407043457
2016-08-15,21.30736541748047
2016-08-16,21.14982795715332
2016-08-17,21.140823364257812
2016-08-18,21.14982795715332
2016-08-19,21.163330078125
2016-08-22,21.163330078125
2016-08-23,21.239843368530273
2016-08-24,21.12282943725586
2016-08-25,21.16783905029297
2016-08-26,21.176834106445312
2016-08-29,21.257850646972656
2016-08-30,21.18584442138672
2016-08-31,21.14982795715332
2016-09-01,21.21733856201172
2016-09-02,21.31186294555664
2016-09-06,21.419891357421875
2016-09-07,21.47389793395996
2016-09-08,21.29836082458496
2016-09-09,20.776254653930664
2016-09-12,21.12282943725586
2016-09-13,20.969791412353516
2016-09-14,21.068817138671875
2016-09-15,21.41538429260254
2016-09-16,21.336750030517578
2016-09-19,21.296064376831055
2016-09-20,21.28251838684082
2016-09-21,21.52204704284668
2016-09-22,21.653112411499023
2016-09-23,21.463289260864258
2016-09-26,21.336750030517578
2016-09-27,21.571760177612305
2016-09-28,21.61244010925293
2016-09-29,21.481372833251953
2016-09-30,21.594356536865234
2016-10-03,21.53108024597168
2016-10-04,21.454254150390625
2016-10-05,21.53108024597168
2016-10-06,21.58080291748047
2016-10-07,21.52204704284668
2016-10-10,21.67119026184082
2016-10-11,21.427139282226562
2016-10-12,21.463289260864258
2016-10-13,21.32771110534668
2016-10-14,21.409059524536133
2016-10-17,21.363866806030273
2016-10-18,21.481372833251953
2016-10-19,21.52204704284668
2016-10-20,21.42262077331543
2016-10-21,21.481372833251953
2016-10-24,21.68927001953125
2016-10-25,21.61244010925293
2016-10-26,21.49041175842285
2016-10-27,21.463289260864258
2016-10-28,21.44069480895996
2016-10-31,21.431652069091797
2016-11-01,21.246353149414062
2016-11-02,21.110769271850586
2016-11-03,20.907384872436523
2016-11-04,20.87123680114746
2016-11-07,21.323179244995117
2016-11-08,21.427139282226562
2016-11-09,21.400020599365234
2016-11-10,21.056529998779297
2016-11-11,21.11980628967285
