,XLP
2012-03-21,22.98084259033203
2012-03-22,23.001325607299805
2012-03-23,23.05595588684082
2012-03-26,23.213035583496094
2012-03-27,23.199377059936523
2012-03-28,23.14474105834961
2012-03-29,23.137910842895508
2012-03-30,23.274503707885742
2012-04-02,23.458900451660156
2012-04-03,23.32912826538086
2012-04-04,23.254009246826172
2012-04-05,23.254009246826172
2012-04-09,23.04230499267578
2012-04-10,22.83742332458496
2012-04-11,22.953521728515625
2012-04-12,22.967174530029297
2012-04-13,22.967174530029297
2012-04-16,23.062786102294922
2012-04-17,23.294986724853516
2012-04-18,23.294986724853516
2012-04-19,23.219867706298828
2012-04-20,23.43157958984375
2012-04-23,23.069610595703125
2012-04-24,23.076444625854492
2012-04-25,23.22669219970703
2012-04-26,23.438400268554688
2012-04-27,23.40426254272461
2012-04-30,23.34279441833496
2012-05-01,23.40426254272461
2012-05-02,23.424747467041016
2012-05-03,23.458900451660156
2012-05-04,23.274503707885742
2012-05-07,23.30864143371582
2012-05-08,23.254009246826172
2012-05-09,23.137910842895508
2012-05-10,23.30181884765625
2012-05-11,23.240346908569336
2012-05-14,23.14474105834961
2012-05-15,23.117422103881836
2012-05-16,23.19253921508789
2012-05-17,23.02864646911621
2012-05-18,22.89206314086914
2012-05-21,22.98084259033203
2012-05-22,23.00815773010254
2012-05-23,22.94669532775879
2012-05-24,23.16522979736328
2012-05-25,23.14474105834961
2012-05-29,23.30864143371582
2012-05-30,23.117422103881836
2012-05-31,23.069610595703125
2012-06-01,22.646202087402344
2012-06-04,22.721323013305664
2012-06-05,22.694007873535156
2012-06-06,23.001325607299805
2012-06-07,23.083274841308594
2012-06-08,23.28132438659668
2012-06-11,23.172061920166016
2012-06-12,23.28132438659668
2012-06-13,23.24718475341797
2012-06-14,23.568159103393555
2012-06-15,23.606670379638672
2012-06-18,23.66855812072754
2012-06-19,23.647926330566406
2012-06-20,23.52415657043457
2012-06-21,23.249095916748047
2012-06-22,23.31786346435547
2012-06-25,23.173458099365234
2012-06-26,23.228464126586914
2012-06-27,23.36600112915039
2012-06-28,23.469139099121094
2012-06-29,23.90923500061035
2012-07-02,24.046764373779297
2012-07-03,24.156784057617188
2012-07-05,24.0673885345459
2012-07-06,24.039886474609375
2012-07-09,24.012378692626953
2012-07-10,24.039886474609375
2012-07-11,24.00550651550293
2012-07-12,24.026132583618164
2012-07-13,24.294313430786133
2012-07-16,24.170528411865234
2012-07-17,24.2736759185791
2012-07-18,24.280559539794922
2012-07-19,24.24617576599121
2012-07-20,24.094898223876953
2012-07-23,23.88859748840332
2012-07-24,23.812955856323242
2012-07-25,23.819841384887695
2012-07-26,24.2117919921875
2012-07-27,24.48685073852539
2012-07-30,24.610618591308594
2012-07-31,24.500608444213867
2012-08-01,24.376819610595703
2012-08-02,24.17741584777832
2012-08-03,24.583118438720703
2012-08-06,24.569360733032227
2012-08-07,24.438718795776367
2012-08-08,24.610618591308594
2012-08-09,24.50747299194336
2012-08-10,24.500608444213867
2012-08-13,24.49372673034668
2012-08-14,24.589994430541992
2012-08-15,24.60375213623047
2012-08-16,24.665634155273438
2012-08-17,24.6862735748291
2012-08-20,24.6862735748291
2012-08-21,24.53498649597168
2012-08-22,24.459339141845703
2012-08-23,24.26680564880371
2012-08-24,24.47997283935547
2012-08-27,24.514358520507812
2012-08-28,24.528108596801758
2012-08-29,24.473098754882812
2012-08-30,24.376819610595703
2012-08-31,24.383708953857422
2012-09-04,24.528108596801758
2012-09-05,24.48685073852539
2012-09-06,24.78940773010254
2012-09-07,24.589994430541992
2012-09-10,24.562490463256836
2012-09-11,24.48685073852539
2012-09-12,24.356201171875
2012-09-13,24.78940773010254
2012-09-14,24.60375213623047
2012-09-17,24.67251205444336
2012-09-18,24.810035705566406
2012-09-19,24.878803253173828
2012-09-20,25.01633071899414
2012-09-21,24.902076721191406
2012-09-24,24.98516845703125
2012-09-25,24.812049865722656
2012-09-26,24.812049865722656
2012-09-27,24.8951473236084
2012-09-28,24.812049865722656
2012-10-01,24.97132110595703
2012-10-02,24.992103576660156
2012-10-03,25.06827735900879
2012-10-04,25.18598747253418
2012-10-05,25.282941818237305
2012-10-08,25.20676040649414
2012-10-09,24.964393615722656
2012-10-10,24.860523223876953
2012-10-11,24.805130004882812
2012-10-12,24.825899124145508
2012-10-15,24.992103576660156
2012-10-16,25.054412841796875
2012-10-17,25.16522216796875
2012-10-18,25.02671241760254
2012-10-19,24.728940963745117
2012-10-22,24.742794036865234
2012-10-23,24.410402297973633
2012-10-24,24.410402297973633
2012-10-25,24.562753677368164
2012-10-26,24.47965431213379
2012-10-31,24.50735092163086
2012-11-01,24.521196365356445
2012-11-02,24.375778198242188
2012-11-05,24.334224700927734
2012-11-06,24.514278411865234
2012-11-07,24.22342872619629
2012-11-08,23.960275650024414
2012-11-09,23.960275650024414
2012-11-12,23.960275650024414
2012-11-13,23.946428298950195
2012-11-14,23.68327522277832
2012-11-15,23.676355361938477
2012-11-16,23.828710556030273
2012-11-19,24.216501235961914
2012-11-20,24.3065242767334
2012-11-21,24.341157913208008
2012-11-23,24.701255798339844
2012-11-26,24.521196365356445
2012-11-27,24.50042152404785
2012-11-28,24.73587417602539
2012-11-29,24.867443084716797
2012-11-30,24.957468032836914
2012-12-03,24.860523223876953
2012-12-04,24.812049865722656
2012-12-05,24.853593826293945
2012-12-06,24.88129997253418
2012-12-07,25.054412841796875
2012-12-10,25.02671241760254
2012-12-11,25.040571212768555
2012-12-12,24.98516845703125
2012-12-13,24.94363021850586
2012-12-14,24.902076721191406
2012-12-17,24.957468032836914
2012-12-18,24.950542449951172
2012-12-19,24.701255798339844
2012-12-20,24.839740753173828
2012-12-21,24.628265380859375
2012-12-24,24.551239013671875
2012-12-26,24.34115982055664
2012-12-27,24.383174896240234
2012-12-28,24.124080657958984
2012-12-31,24.439193725585938
2013-01-02,25.069427490234375
2013-01-03,25.00640869140625
2013-01-04,25.076431274414062
2013-01-07,24.908369064331055
2013-01-08,24.838350296020508
2013-01-09,24.894357681274414
2013-01-10,25.041419982910156
2013-01-11,25.153465270996094
2013-01-14,25.23048973083496
2013-01-15,25.307518005371094
2013-01-16,25.272518157958984
2013-01-17,25.440563201904297
2013-01-18,25.545604705810547
2013-01-22,25.5526123046875
2013-01-23,25.545604705810547
2013-01-24,25.615642547607422
2013-01-25,25.741687774658203
2013-01-28,25.7626953125
2013-01-29,25.902748107910156
2013-01-30,25.853723526000977
2013-01-31,25.818721771240234
2013-02-01,26.02879524230957
2013-02-04,25.783700942993164
2013-02-05,26.091812133789062
2013-02-06,26.126829147338867
2013-02-07,26.26687240600586
2013-02-08,26.245874404907227
2013-02-11,26.245874404907227
2013-02-12,26.217857360839844
2013-02-13,26.245874404907227
2013-02-14,26.301902770996094
2013-02-15,26.3369140625
2013-02-19,26.603008270263672
2013-02-20,26.55399513244629
2013-02-21,26.638031005859375
2013-02-22,26.792072296142578
2013-02-25,26.427940368652344
2013-02-26,26.490962982177734
2013-02-27,26.687036514282227
2013-02-28,26.673038482666016
2013-03-01,26.76407241821289
2013-03-04,26.967145919799805
2013-03-05,27.058181762695312
2013-03-06,26.995162963867188
2013-03-07,26.995162963867188
2013-03-08,27.044166564941406
2013-03-11,27.072174072265625
2013-03-12,27.044166564941406
2013-03-13,27.11420440673828
2013-03-14,27.205236434936523
2013-03-15,27.086313247680664
2013-03-18,27.001853942871094
2013-03-19,27.22705078125
2013-03-20,27.487428665161133
2013-03-21,27.40298080444336
2013-03-22,27.65631675720215
2013-03-25,27.635215759277344
2013-03-26,27.89557647705078
2013-03-27,27.874488830566406
2013-03-28,27.987083435058594
2013-04-01,27.97299575805664
2013-04-02,28.275606155395508
2013-04-03,27.965961456298828
2013-04-04,28.113740921020508
2013-04-05,27.909664154052734
2013-04-08,28.22633934020996
2013-04-09,28.198190689086914
2013-04-10,28.4093074798584
2013-04-11,28.543033599853516
2013-04-12,28.648563385009766
2013-04-15,28.191150665283203
2013-04-16,28.71895408630371
2013-04-17,28.472637176513672
2013-04-18,28.416343688964844
2013-04-19,28.85968589782715
2013-04-22,28.93006134033203
2013-04-23,29.155254364013672
2013-04-24,28.6908016204834
2013-04-25,28.78227996826172
2013-04-26,28.775239944458008
2013-04-29,28.866724014282227
2013-04-30,28.810420989990234
2013-05-01,28.78227996826172
2013-05-02,28.887836456298828
2013-05-03,29.014514923095703
2013-05-06,28.803394317626953
2013-05-07,29.02155113220215
2013-05-08,29.056734085083008
2013-05-09,28.852649688720703
2013-05-10,28.96524429321289
2013-05-13,29.014514923095703
2013-05-14,29.359331130981445
2013-05-15,29.647851943969727
2013-05-16,29.471927642822266
2013-05-17,29.514162063598633
2013-05-20,29.21155548095703
2013-05-21,29.239700317382812
2013-05-22,29.190439224243164
2013-05-23,29.07080841064453
2013-05-24,29.34525489807129
2013-05-28,29.39452362060547
2013-05-29,28.831541061401367
2013-05-30,28.71895408630371
2013-05-31,28.184112548828125
2013-06-03,28.493755340576172
2013-06-04,28.50079345703125
2013-06-05,28.155961990356445
2013-06-06,28.275606155395508
2013-06-07,28.62745475769043
2013-06-10,28.62745475769043
2013-06-11,28.557092666625977
2013-06-12,28.416343688964844
2013-06-13,28.711902618408203
2013-06-14,28.641542434692383
2013-06-17,28.89488410949707
2013-06-18,29.000436782836914
2013-06-19,28.42337417602539
2013-06-20,27.56484031677246
2013-06-21,27.928909301757812
2013-06-24,27.815580368041992
2013-06-25,27.85808753967285
2013-06-26,28.148494720458984
2013-06-27,28.27597999572754
2013-06-28,28.098915100097656
2013-07-01,28.304317474365234
2013-07-02,28.339731216430664
2013-07-03,28.283071517944336
2013-07-05,28.35390281677246
2013-07-08,28.637224197387695
2013-07-09,28.8497314453125
2013-07-10,28.885135650634766
2013-07-11,29.338470458984375
2013-07-12,29.34554100036621
2013-07-15,29.38805389404297
2013-07-16,29.28179931640625
2013-07-17,29.338470458984375
2013-07-18,29.437620162963867
2013-07-19,29.607622146606445
2013-07-22,29.54387664794922
2013-07-23,29.48720932006836
2013-07-24,29.295957565307617
2013-07-25,29.451801300048828
2013-07-26,29.416370391845703
2013-07-29,29.352628707885742
2013-07-30,29.324304580688477
2013-07-31,29.317216873168945
2013-08-01,29.55805206298828
2013-08-02,29.572214126586914
2013-08-05,29.593446731567383
2013-08-06,29.55805206298828
2013-08-07,29.416370391845703
2013-08-08,29.572214126586914
2013-08-09,29.444717407226562
2013-08-12,29.359703063964844
2013-08-13,29.38096046447754
2013-08-14,29.175552368164062
2013-08-15,28.708057403564453
2013-08-16,28.538066864013672
2013-08-19,28.410573959350586
2013-08-20,28.41765022277832
2013-08-21,28.198083877563477
2013-08-22,28.318492889404297
2013-08-23,28.481414794921875
2013-08-26,28.148494720458984
2013-08-27,27.99974822998047
2013-08-28,27.78725242614746
2013-08-29,27.90057373046875
2013-08-30,27.985578536987305
2013-09-03,27.964324951171875
2013-09-04,28.14141082763672
2013-09-05,28.098915100097656
2013-09-06,28.169748306274414
2013-09-09,28.36806869506836
2013-09-10,28.39639663696289
2013-09-11,28.601818084716797
2013-09-12,28.608896255493164
2013-09-13,28.842647552490234
2013-09-16,29.10472297668457
2013-09-17,29.203882217407227
2013-09-18,29.55095672607422
2013-09-19,29.416370391845703
2013-09-20,29.210390090942383
2013-09-23,29.082082748413086
2013-09-24,28.94664764404297
2013-09-25,28.704286575317383
2013-09-26,28.853971481323242
2013-09-27,28.67578887939453
2013-09-30,28.36928939819336
2013-10-01,28.54035186767578
2013-10-02,28.476207733154297
2013-10-03,28.333641052246094
2013-10-04,28.37640953063965
2013-10-07,28.28374671936035
2013-10-08,28.28374671936035
2013-10-09,28.30512237548828
2013-10-10,28.832605361938477
2013-10-11,28.91813087463379
2013-10-14,29.0393123626709
2013-10-15,28.775571823120117
2013-10-16,29.2032527923584
2013-10-17,29.531129837036133
2013-10-18,29.57391357421875
2013-10-21,29.50975799560547
2013-10-22,29.880407333374023
2013-10-23,29.93743896484375
2013-10-24,29.880407333374023
2013-10-25,29.95168685913086
2013-10-28,30.34372329711914
2013-10-29,30.607450485229492
2013-10-30,30.34372329711914
2013-10-31,30.186908721923828
2013-11-01,30.30095863342285
2013-11-04,30.3294734954834
2013-11-05,30.386491775512695
2013-11-06,30.714391708374023
2013-11-07,30.265317916870117
2013-11-08,30.41501235961914
2013-11-11,30.322341918945312
2013-11-12,30.372241973876953
2013-11-13,30.62884521484375
2013-11-14,30.849802017211914
2013-11-15,30.88545036315918
2013-11-18,30.79279327392578
2013-11-19,30.678747177124023
2013-11-20,30.550443649291992
2013-11-21,30.607450485229492
2013-11-22,30.7642765045166
2013-11-25,30.714391708374023
2013-11-26,30.68587303161621
2013-11-27,30.70725440979004
2013-11-29,30.657360076904297
2013-12-02,30.4934139251709
2013-12-03,30.64310646057129
2013-12-04,30.57183074951172
2013-12-05,30.293838500976562
2013-12-06,30.70725440979004
2013-12-09,30.814180374145508
2013-12-10,30.550443649291992
2013-12-11,30.600330352783203
2013-12-12,30.17978858947754
2013-12-13,30.129886627197266
2013-12-16,30.122756958007812
2013-12-17,29.980201721191406
2013-12-18,30.479158401489258
2013-12-19,30.422136306762695
2013-12-20,30.56003189086914
2013-12-23,30.531295776367188
2013-12-24,30.574390411376953
2013-12-26,30.69647979736328
2013-12-27,30.768320083618164
2013-12-30,30.847314834594727
2013-12-31,30.86886978149414
2014-01-02,30.488216400146484
2014-01-03,30.430753707885742
2014-01-06,30.315837860107422
2014-01-07,30.48101806640625
2014-01-08,30.251188278198242
2014-01-09,30.40920639038086
2014-01-10,30.452299118041992
2014-01-13,30.27992057800293
2014-01-14,30.43793487548828
2014-01-15,30.44511604309082
2014-01-16,30.452299118041992
2014-01-17,30.215295791625977
2014-01-21,30.330204010009766
2014-01-22,30.330204010009766
2014-01-23,30.06446075439453
2014-01-24,29.79154396057129
2014-01-27,29.6694393157959
2014-01-28,29.899267196655273
2014-01-29,29.37497901916504
2014-01-30,29.418058395385742
2014-01-31,29.2744083404541
2014-02-03,28.642393112182617
2014-02-04,28.79322052001953
2014-02-05,28.81477165222168
2014-02-06,29.12358856201172
2014-02-07,29.396522521972656
2014-02-10,29.51144027709961
2014-02-11,29.856184005737305
2014-02-12,29.72689437866211
2014-02-13,29.877729415893555
2014-02-14,30.05009651184082
2014-02-18,29.877729415893555
2014-02-19,29.813085556030273
2014-02-20,29.942354202270508
2014-02-21,29.877729415893555
2014-02-24,29.985464096069336
2014-02-25,30.100379943847656
2014-02-26,30.07163429260254
2014-02-27,30.20809555053711
2014-02-28,30.416391372680664
2014-03-03,30.251188278198242
2014-03-04,30.660568237304688
2014-03-05,30.56003189086914
2014-03-06,30.55284881591797
2014-03-07,30.639036178588867
2014-03-10,30.66777229309082
2014-03-11,30.65339469909668
2014-03-12,30.718040466308594
2014-03-13,30.56722068786621
2014-03-14,30.581586837768555
2014-03-17,30.761144638061523
2014-03-18,30.825767517089844
2014-03-19,30.58875846862793
2014-03-20,30.69647979736328
2014-03-21,30.679174423217773
2014-03-24,30.65028953552246
2014-03-25,30.87405776977539
2014-03-26,30.801897048950195
2014-03-27,30.780223846435547
2014-03-28,30.85962677001953
2014-03-31,31.083417892456055
2014-04-01,31.03287696838379
2014-04-02,31.068971633911133
2014-04-03,31.10507583618164
2014-04-04,31.004013061523438
2014-04-07,31.03287696838379
2014-04-08,31.191688537597656
2014-04-09,31.328832626342773
2014-04-10,31.018447875976562
2014-04-11,30.85962677001953
2014-04-14,31.10507583618164
2014-04-15,31.18446922302246
2014-04-16,31.487648010253906
2014-04-17,31.494884490966797
2014-04-21,31.509315490722656
2014-04-22,31.494884490966797
2014-04-23,31.44432830810547
2014-04-24,31.567058563232422
2014-04-25,31.610376358032227
2014-04-28,31.971303939819336
2014-04-29,31.834152221679688
2014-04-30,31.935197830200195
2014-05-01,31.906326293945312
2014-05-02,31.906326293945312
2014-05-05,31.834152221679688
2014-05-06,31.632020950317383
2014-05-07,31.935197830200195
2014-05-08,31.978517532348633
2014-05-09,32.130104064941406
2014-05-12,32.15898895263672
2014-05-13,32.223968505859375
2014-05-14,32.05069351196289
2014-05-15,31.769174575805664
2014-05-16,31.964078903198242
2014-05-19,31.89910888671875
2014-05-20,31.78362274169922
2014-05-21,31.964078903198242
2014-05-22,31.913551330566406
2014-05-23,31.964078903198242
2014-05-27,32.05069351196289
2014-05-28,32.00740051269531
2014-05-29,32.26005172729492
2014-05-30,32.51268768310547
2014-06-02,32.433292388916016
2014-06-03,32.31779098510742
2014-06-04,32.433292388916016
2014-06-05,32.563236236572266
2014-06-06,32.64985656738281
2014-06-09,32.59931945800781
2014-06-10,32.59931945800781
2014-06-11,32.51268768310547
2014-06-12,32.28170394897461
2014-06-13,32.27448654174805
2014-06-16,32.39719772338867
2014-06-17,32.39719772338867
2014-06-18,32.779781341552734
2014-06-19,32.967464447021484
2014-06-20,32.86643600463867
2014-06-23,32.684749603271484
2014-06-24,32.568450927734375
2014-06-25,32.517578125
2014-06-26,32.401283264160156
2014-06-27,32.45943069458008
2014-06-30,32.430355072021484
2014-07-01,32.50304412841797
2014-07-02,32.59025955200195
2014-07-03,32.77195358276367
2014-07-07,32.82283401489258
2014-07-08,32.757423400878906
2014-07-09,32.902793884277344
2014-07-10,32.85190200805664
2014-07-11,32.8955192565918
2014-07-14,33.011802673339844
2014-07-15,32.7210807800293
2014-07-16,32.72834777832031
2014-07-17,32.52485656738281
2014-07-18,32.85190200805664
2014-07-21,32.69926834106445
2014-07-22,32.64113235473633
2014-07-23,32.5975227355957
2014-07-24,32.684749603271484
2014-07-25,32.55391311645508
2014-07-28,32.38673782348633
2014-07-29,32.24137878417969
2014-07-30,31.89977264404297
2014-07-31,31.354673385620117
2014-08-01,31.594518661499023
2014-08-04,31.696269989013672
2014-08-05,31.55817222595215
2014-08-06,31.827112197875977
2014-08-07,31.565454483032227
2014-08-08,31.88524627685547
2014-08-11,32.110557556152344
2014-08-12,32.08876037597656
2014-08-13,32.18323516845703
2014-08-14,32.31407165527344
2014-08-15,32.357669830322266
2014-08-18,32.54663848876953
2014-08-19,32.63385772705078
2014-08-20,32.612060546875
2014-08-21,32.670204162597656
2014-08-22,32.59025955200195
2014-08-25,32.77195358276367
2014-08-26,32.750144958496094
2014-08-27,32.76469421386719
2014-08-28,32.77923583984375
2014-08-29,32.801029205322266
2014-09-02,32.81557846069336
2014-09-03,32.837371826171875
2014-09-04,32.93911361694336
2014-09-05,33.12809371948242
2014-09-08,32.88098907470703
2014-09-09,32.801029205322266
2014-09-10,32.9609375
2014-09-11,32.97547912597656
2014-09-12,32.74289321899414
2014-09-15,32.902793884277344
2014-09-16,33.149906158447266
2014-09-17,33.07722854614258
2014-09-18,33.142635345458984
2014-09-19,33.22821044921875
2014-09-22,33.16970443725586
2014-09-23,32.87711715698242
2014-09-24,33.30134582519531
2014-09-25,32.862510681152344
2014-09-26,32.986839294433594
2014-09-29,32.97952651977539
2014-09-30,32.99415588378906
2014-10-01,32.78935241699219
2014-10-02,32.847869873046875
2014-10-03,33.23551940917969
2014-10-06,33.250144958496094
2014-10-07,33.052677154541016
2014-10-08,33.535400390625
2014-10-09,33.19894790649414
2014-10-10,33.359859466552734
2014-10-13,32.899070739746094
2014-10-14,32.88444519042969
2014-10-15,32.48949432373047
2014-10-16,32.24811935424805
2014-10-17,32.64308547973633
2014-10-20,33.11117935180664
2014-10-21,33.250144958496094
2014-10-22,33.32328796386719
2014-10-23,33.30134582519531
2014-10-24,33.57928466796875
2014-10-27,33.65974807739258
2014-10-28,33.791412353515625
2014-10-29,33.732887268066406
2014-10-30,33.94499206542969
2014-10-31,34.16442108154297
2014-11-03,34.29607391357422
2014-11-04,34.47892761230469
2014-11-05,34.72028350830078
2014-11-06,34.79343032836914
2014-11-07,34.91777801513672
2014-11-10,35.071372985839844
2014-11-11,35.00554656982422
2014-11-12,35.00554656982422
2014-11-13,35.129878997802734
2014-11-14,34.93240737915039
2014-11-17,35.16645050048828
2014-11-18,35.2981071472168
2014-11-19,35.444400787353516
2014-11-20,35.29080581665039
2014-11-21,35.43708419799805
2014-11-24,35.41514205932617
2014-11-25,35.444400787353516
2014-11-26,35.60530090332031
2014-11-28,36.05878448486328
2014-12-01,35.82474136352539
2014-12-02,35.94907760620117
2014-12-03,35.69308090209961
2014-12-04,35.663814544677734
2014-12-05,35.72965621948242
2014-12-08,35.656497955322266
2014-12-09,35.53947830200195
2014-12-10,35.20302963256836
2014-12-11,35.495601654052734
2014-12-12,35.042118072509766
2014-12-15,34.808067321777344
2014-12-16,34.676414489746094
2014-12-17,35.18108367919922
2014-12-18,35.8539924621582
2014-12-19,35.817142486572266
2014-12-22,36.16338348388672
2014-12-23,36.41386413574219
2014-12-24,36.37704086303711
2014-12-26,36.43595886230469
2014-12-29,36.325462341308594
2014-12-30,36.16338348388672
2014-12-31,35.72139358520508
2015-01-02,35.61825180053711
2015-01-05,35.36777877807617
2015-01-06,35.323577880859375
2015-01-07,35.92765426635742
2015-01-08,36.4727897644043
2015-01-09,36.17813491821289
2015-01-12,36.067630767822266
2015-01-13,36.060264587402344
2015-01-14,35.949764251708984
2015-01-15,36.008689880371094
2015-01-16,36.29599380493164
2015-01-20,36.44332504272461
2015-01-21,36.62013244628906
2015-01-22,36.98846435546875
2015-01-23,36.57593536376953
2015-01-26,36.57593536376953
2015-01-27,36.156036376953125
2015-01-28,35.736114501953125
2015-01-29,36.0234260559082
2015-01-30,35.37515640258789
2015-02-02,35.7950553894043
2015-02-03,36.11183166503906
2015-02-04,36.126564025878906
2015-02-05,36.31073760986328
2015-02-06,36.14866638183594
2015-02-09,35.8760986328125
2015-02-10,36.29599380493164
2015-02-11,36.46541213989258
2015-02-12,36.634864807128906
2015-02-13,36.46541213989258
2015-02-17,36.4727897644043
2015-02-18,36.671695709228516
2015-02-19,36.43595886230469
2015-02-20,36.53909683227539
2015-02-23,36.642234802246094
2015-02-24,36.7674674987793
2015-02-25,36.642234802246094
2015-02-26,36.69379806518555
2015-02-27,36.841129302978516
2015-03-02,36.90744400024414
2015-03-03,36.7674674987793
2015-03-04,36.509639739990234
2015-03-05,36.634864807128906
2015-03-06,35.92028045654297
2015-03-09,36.119205474853516
2015-03-10,35.6035270690918
2015-03-11,35.33094024658203
2015-03-12,35.84660339355469
2015-03-13,35.566688537597656
2015-03-16,36.00132369995117
2015-03-17,35.74348068237305
2015-03-18,35.986595153808594
2015-03-19,35.82453155517578
2015-03-20,36.273677825927734
2015-03-23,36.33298110961914
2015-03-24,36.12544250488281
2015-03-25,36.0364875793457
2015-03-26,35.880859375
2015-03-27,36.10319137573242
2015-03-30,36.46638107299805
2015-03-31,36.12544250488281
2015-04-01,36.16991424560547
2015-04-02,36.414512634277344
2015-04-06,36.70356750488281
2015-04-07,36.53310012817383
2015-04-08,36.5923957824707
2015-04-09,36.69615173339844
2015-04-10,36.762855529785156
2015-04-13,36.5923957824707
2015-04-14,36.67393112182617
2015-04-15,36.570159912109375
2015-04-16,36.70356750488281
2015-04-17,36.362613677978516
2015-04-20,36.488616943359375
2015-04-21,36.55532455444336
2015-04-22,36.57756042480469
2015-04-23,36.45155334472656
2015-04-24,36.45897674560547
2015-04-27,36.25886154174805
2015-04-28,36.29591369628906
2015-04-29,35.96980667114258
2015-04-30,35.85120391845703
2015-05-01,36.17731857299805
2015-05-04,36.22920608520508
2015-05-05,35.94015121459961
2015-05-06,36.05131912231445
2015-05-07,36.14026641845703
2015-05-08,36.44415283203125
2015-05-11,36.29591369628906
2015-05-12,36.21439743041992
2015-05-13,36.199554443359375
2015-05-14,36.75544738769531
2015-05-15,36.87404251098633
2015-05-18,36.75544738769531
2015-05-19,36.65910720825195
2015-05-20,36.57756042480469
2015-05-21,36.65910720825195
2015-05-22,36.50344467163086
2015-05-26,36.21439743041992
2015-05-27,36.44415283203125
2015-05-28,36.39227294921875
2015-05-29,36.16250228881836
2015-06-01,36.16250228881836
2015-06-02,36.06614685058594
2015-06-03,36.04391098022461
2015-06-04,35.78450393676758
2015-06-05,35.27307891845703
2015-06-08,35.25825500488281
2015-06-09,35.428733825683594
2015-06-10,35.7770881652832
2015-06-11,35.762264251708984
2015-06-12,35.62144088745117
2015-06-15,35.362022399902344
2015-06-16,35.74744415283203
2015-06-17,35.94015121459961
2015-06-18,36.34038543701172
2015-06-19,36.2896728515625
2015-06-22,36.43138122558594
2015-06-23,36.274757385253906
2015-06-24,36.110679626464844
2015-06-25,36.04356002807617
2015-06-26,36.11814880371094
2015-06-29,35.558799743652344
2015-06-30,35.499141693115234
2015-07-01,35.954078674316406
2015-07-02,35.92424011230469
2015-07-06,35.89441680908203
2015-07-07,36.63273239135742
2015-07-08,36.22256088256836
2015-07-09,36.252384185791016
2015-07-10,36.67747116088867
2015-07-13,37.02052688598633
2015-07-14,37.08020782470703
2015-07-15,36.983253479003906
2015-07-16,37.36360549926758
2015-07-17,37.341217041015625
2015-07-20,37.408355712890625
2015-07-21,37.31885528564453
2015-07-22,37.40089797973633
2015-07-23,37.25919723510742
2015-07-24,37.05036544799805
2015-07-27,37.027992248535156
2015-07-28,37.445640563964844
2015-07-29,37.572418212890625
2015-07-30,37.445640563964844
2015-07-31,37.52021408081055
2015-08-03,37.572418212890625
2015-08-04,37.572418212890625
2015-08-05,37.90055465698242
2015-08-06,37.61716842651367
2015-08-07,37.408355712890625
2015-08-10,37.55004119873047
2015-08-11,37.41580581665039
2015-08-12,37.43818664550781
2015-08-13,37.28901672363281
2015-08-14,37.408355712890625
2015-08-17,37.445640563964844
2015-08-18,37.25919723510742
2015-08-19,36.91613006591797
2015-08-20,36.58052062988281
2015-08-21,35.581180572509766
2015-08-24,34.34318161010742
2015-08-25,34.0821533203125
2015-08-26,35.0889778137207
2015-08-27,35.60354995727539
2015-08-28,35.52898025512695
2015-08-31,35.28287124633789
2015-09-01,34.55945587158203
2015-09-02,35.02930450439453
2015-09-03,35.2679557800293
2015-09-04,34.693702697753906
2015-09-08,35.4171142578125
2015-09-09,34.83540725708008
2015-09-10,34.89506149291992
2015-09-11,35.12624740600586
2015-09-14,35.01438903808594
2015-09-15,35.43202590942383
2015-09-16,35.834754943847656
2015-09-17,35.834754943847656
2015-09-18,35.42041778564453
2015-09-21,35.68312454223633
2015-09-22,35.29281997680664
2015-09-23,35.35287094116211
2015-09-24,35.41292190551758
2015-09-25,35.63808059692383
2015-09-28,35.1126823425293
2015-09-29,35.09766387939453
2015-09-30,35.42041778564453
2015-10-01,35.42041778564453
2015-10-02,35.908302307128906
2015-10-05,36.5237922668457
2015-10-06,36.276100158691406
2015-10-07,36.606361389160156
2015-10-08,37.041690826416016
2015-10-09,37.1242790222168
2015-10-12,37.22185134887695
2015-10-13,36.99665832519531
2015-10-14,36.56882095336914
2015-10-15,36.89909744262695
2015-10-16,37.25185775756836
2015-10-19,37.416988372802734
2015-10-20,37.39448165893555
2015-10-21,37.4019775390625
2015-10-22,38.14506912231445
2015-10-23,38.08502197265625
2015-10-26,38.00996398925781
2015-10-27,38.06249237060547
2015-10-28,37.84483337402344
2015-10-29,37.85984802246094
2015-10-30,37.43951416015625
2015-11-02,37.66468811035156
2015-11-03,37.48455810546875
2015-11-04,37.326927185058594
2015-11-05,37.319427490234375
2015-11-06,36.914093017578125
2015-11-09,36.66639709472656
2015-11-10,36.76396560668945
2015-11-11,36.71144104003906
2015-11-12,36.21604537963867
2015-11-13,35.90080642700195
2015-11-16,36.51628875732422
2015-11-17,36.50127410888672
2015-11-18,37.004173278808594
2015-11-19,37.10173416137695
2015-11-20,36.83904266357422
2015-11-23,37.16179656982422
2015-11-24,37.259361267089844
2015-11-25,37.3569450378418
2015-11-27,37.499549865722656
2015-11-30,37.09423065185547
2015-12-01,37.409488677978516
2015-12-02,37.22185134887695
2015-12-03,37.02669143676758
